,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,start_token,end_token
1254,gpt-3.5-turbo,1801 State of the Union Address ,38,25,of reasonable certainty that the wars and troubles which have for so many years afflicted our sister nations have at length come to an end,"['of', 'reasonable', 'certainty', 'that', 'the', 'wars', 'and', 'troubles', 'which', 'have', 'for']","['so', 'long', 'agitated', 'and', 'divided', 'the', 'world', ',', 'will', 'at', 'length', 'terminate', 'in', 'the']","['so', 'many', 'years', 'afflicted', 'our', 'sister', 'nations', 'have', 'at', 'length', 'come', 'to', 'an', 'end']",0.8571428571428571,37,61
1190,gpt-3.5-turbo,1790 State of the Union Address George Washington ,41,28,fruits of another year have blessed our country with plenty and with the means of a flourishing commerce. The progress of public credit is witnessed by a,"['fruits', 'of', 'another', 'year', 'have', 'blessed', 'our', 'country', 'with', 'plenty', 'and']","['prosperity', '.']","['with', 'the']",1.0,40,52
1461,gpt-3.5-turbo,1961 State of the Union Address ,41,28,"It was here, more than 14 years ago, that I first took the oath of Federal office. It was here, for 14 years,","['It', 'was', 'here', ',', 'more']","['than', '50', 'years', 'ago', ',', 'that', 'President', 'John', 'F.', 'Kennedy', 'delivered', 'his', 'iconic', '1961', 'State', 'of', 'the', 'Union', 'Address', '.', 'In', 'this', 'historic']","['than', '14', 'years', 'ago', ',', 'that', 'I', 'first', 'took', 'the', 'oath', 'of', 'Federal', 'office', '.', 'It', 'was', 'here', ',', 'for', '14', 'years', ',']",0.782608695652174,40,67
939,gpt-3.5-turbo,2020 State of the Union ,43,20,"the incredible results. Jobs are booming, incomes are soaring, poverty is plummeting, crime is falling,","['the', 'incredible', 'results', '.', 'Jobs', 'are', 'booming', ',', 'incomes']","['are', 'soaring', ',', 'poverty', 'is', 'plummeting', ',', 'crime', 'is', 'falling', ',']","['are', 'soaring', ',', 'poverty', 'is', 'plummeting', ',', 'crime', 'is', 'falling', ',']",0.0,42,61
1025,gpt-3.5-turbo,1790 State of the Union Address George Washington ,44,32,year have blessed our country with plenty and with the means of a flourishing commerce. The progress of public credit is witnessed by a considerable rise of American stock abroad as,"['year', 'have', 'blessed', 'our', 'country', 'with', 'plenty', 'and', 'with']","['peace', ',', 'and', 'have', 'enabled', 'us', 'to', 'cultivate', 'our', 'lands', 'and', 'extend', 'our', 'commerce', '.']","['the', 'means', 'of', 'a', 'flourishing', 'commerce', '.', 'The', 'progress', 'of', 'public', 'credit', 'is', 'witnessed', 'by']",1.0,43,66
1188,gpt-3.5-turbo,1790 State of the Union Address George Washington ,44,28,year have blessed our country with plenty and with the means of a flourishing commerce. The progress of public credit is witnessed by a considerable rise of,"['year', 'have', 'blessed', 'our', 'country', 'with']","['peace', ',', 'prosperity', ',', 'and', 'progress', '.']","['plenty', 'and', 'with', 'the', 'means', 'of', 'a']",1.0,43,55
868,gpt-3.5-turbo,2020 State of the Union ,44,24,"incredible results. Jobs are booming, incomes are soaring, poverty is plummeting, crime is falling, confidence is surging, and","['incredible', 'results', '.', 'Jobs', 'are', 'booming', ',', 'incomes', 'are', 'soaring', ',']","['and', 'poverty', 'is', 'plummeting', '.']","['poverty', 'is', 'plummeting', ',', 'crime']",0.6,43,58
1599,gpt-3.5-turbo,2000 State of the Union address ,50,24,"internal crisis and so few external threats. Never before have we had such a blessed opportunity and, therefore, such a profound","['internal', 'crisis', 'and', 'so', 'few', 'external']","['threats', '.']","['threats', '.']",0.0,49,56
1063,gpt-3.5-turbo,1790 State of the Union Address George Washington ,56,34,"a flourishing commerce. The progress of public credit is witnessed by a considerable rise of American stock abroad as well as at home, and the revenues allotted for this and other national","['a', 'flourishing', 'commerce', '.', 'The', 'progress', 'of', 'public', 'credit', 'is', 'witnessed', 'by', 'a']","['a', 'flourishing', 'commerce', '.', 'The', 'progress', 'of', 'public', 'credit', 'is', 'witnessed', 'by', 'a', 'rapid', 'increase', 'in', 'national', 'wealth', 'and', 'prosperity', '.']","['considerable', 'rise', 'of', 'American', 'stock', 'abroad', 'as', 'well', 'as', 'at', 'home', ',', 'and', 'the', 'revenues', 'allotted', 'for', 'this', 'and', 'other', 'national']",0.9523809523809524,55,88
1038,gpt-3.5-turbo,1790 State of the Union Address George Washington ,58,24,"commerce. The progress of public credit is witnessed by a considerable rise of American stock abroad as well as at home, and","['commerce', '.', 'The', 'progress', 'of', 'public', 'credit']","['is', 'intimately', 'connected', 'with', 'the', 'prosperity', 'of', 'the', 'nation', '.']","['is', 'witnessed', 'by', 'a', 'considerable', 'rise', 'of', 'American', 'stock', 'abroad']",0.8,57,73
1174,gpt-3.5-turbo,1790 State of the Union Address George Washington ,58,26,"commerce. The progress of public credit is witnessed by a considerable rise of American stock abroad as well as at home, and the revenues","['commerce', '.', 'The', 'progress', 'of', 'public', 'credit', 'is', 'witnessed', 'by', 'a', 'considerable', 'rise']","['in', 'the', 'price', 'of', 'public', 'securities', 'since', 'the', 'peace', '.']","['of', 'American', 'stock', 'abroad', 'as', 'well', 'as', 'at', 'home', ',']",1.0,57,79
1058,gpt-3.5-turbo,1790 State of the Union Address George Washington ,59,28,". The progress of public credit is witnessed by a considerable rise of American stock abroad as well as at home, and the revenues allotted for this","['.', 'The', 'progress', 'of', 'public', 'credit', 'is', 'witnessed', 'by', 'a', 'considerable', 'rise', 'of']","['public', 'stocks', 'since', 'the', 'peace', ',', 'and', 'the', '\n\n', 'establishment', 'of', 'public', 'credit', 'is', 'an']","['American', 'stock', 'abroad', 'as', 'well', 'as', 'at', 'home', ',', 'and', 'the', 'revenues', 'allotted', 'for', 'this']",1.0,58,85
1101,gpt-3.5-turbo,1790 State of the Union Address George Washington ,63,22,"public credit is witnessed by a considerable rise of American stock abroad as well as at home, and the revenues allotted","['public', 'credit', 'is', 'witnessed', 'by', 'a', 'considerable', 'rise', 'of', 'American']","['industry', 'and', 'commerce', ',', 'and', 'the', 'increasing', 'prosperity', 'of', 'our', 'citizens', '.']","['stock', 'abroad', 'as', 'well', 'as', 'at', 'home', ',', 'and', 'the', 'revenues', 'allotted']",1.0,62,83
1205,gpt-3.5-turbo,1801 State of the Union Address ,74,28,more opening among them. Whilst we devoutly return thanks to the beneficent Being who has been pleased to breathe into them the spirit of conciliation and forgiveness,"['more', 'opening', 'among', 'them', '.', 'Whilst', 'we', 'devoutly', 'return', 'thanks', 'to', 'the', 'beneficent']","['Being', 'who', 'has', 'been', 'pleased', 'to', 'breathe', 'into', 'them', 'the', 'spirit', 'of', 'conciliation', 'and', 'forgiveness']","['Being', 'who', 'has', 'been', 'pleased', 'to', 'breathe', 'into', 'them', 'the', 'spirit', 'of', 'conciliation', 'and', 'forgiveness']",0.0,73,100
1806,gpt-3.5-turbo,1984 State of the Union Address Ronald Reagan ,76,25,I have had some honest and open differences in the year past.  But they didn't keep us from joining hands in bipartisan,"['I', 'have', 'had', 'some', 'honest', 'and', 'open', 'differences', 'in', 'the', 'year']","['I', 'have', 'had', 'some', 'honest', 'and', 'open', 'differences', 'in', 'the', 'year', ',', 'but', 'in']","['past', '.', ' ', 'But', 'they', 'did', ""n't"", 'keep', 'us', 'from', 'joining', 'hands', 'in', 'bipartisan']",1.0,75,99
1631,gpt-3.5-turbo,2000 State of the Union address ,77,32,the more perfect Union of our Founders' dreams. We begin the new century with over 20 million new jobs; the fastest economic growth in more than 30 years;,"['the', 'more', 'perfect', 'Union', 'of', 'our', 'Founders', ""'"", 'dreams', '.', 'We']","['must', 'never', 'lose', 'sight', 'of', 'the', 'fact', 'that', 'the', 'United', 'States', 'of', 'America', 'is', 'a', 'great', 'nation', ',', 'built', 'on', 'the']","['begin', 'the', 'new', 'century', 'with', 'over', '20', 'million', 'new', 'jobs', ';', 'the', 'fastest', 'economic', 'growth', 'in', 'more', 'than', '30', 'years', ';']",1.0,76,107
834,gpt-3.5-turbo,2020 State of the Union ,77,29,"America’s enemies are on the run, America’s fortunes are on the rise, and America’s future is blazing bright. The years of economic decay","['America', '’s', 'enemies', 'are', 'on']","['notice', '.']","['the', 'run']",1.0,76,82
924,gpt-3.5-turbo,2020 State of the Union ,79,23,"enemies are on the run, America’s fortunes are on the rise, and America’s future is blazing bright. The","['enemies', 'are', 'on', 'the', 'run', ',', 'America', '’s', 'fortunes', 'are']","['on', 'the', 'rise', ',', 'and', 'the', 'best', 'is', 'yet', 'to', 'come', '.']","['on', 'the', 'rise', ',', 'and', 'America', '’s', 'future', 'is', 'blazing', 'bright', '.']",0.5,78,99
1431,gpt-3.5-turbo,1961 State of the Union Address ,80,23,"parties in both Houses--from your wise and generous leaders--and from the pronouncements which I can vividly recall, sitting","['parties', 'in', 'both', 'Houses', '--', 'from', 'your', 'wise', 'and']","['patriotic', 'cooperation', ',', 'from', 'your', 'understanding', 'of', 'the', 'needs', 'of', 'the', 'Nation', ',', 'and']","['generous', 'leaders', '--', 'and', 'from', 'the', 'pronouncements', 'which', 'I', 'can', 'vividly', 'recall', ',', 'sitting']",0.9285714285714286,79,101
150,gpt-3.5-turbo,1929 State of the Union Address ,81,24,we have gained in knowledge; the education of youth has been more widely spread; moral and spiritual forces have been maintained;,"['we', 'have', 'gained', 'in', 'knowledge', ';']","['we', 'have', 'gained', 'in', 'knowledge', ';', 'we', 'have', 'advanced', 'in', 'science', ';', 'we', 'have', 'made', 'progress', 'in', 'technology']","['the', 'education', 'of', 'youth', 'has', 'been', 'more', 'widely', 'spread', ';', 'moral', 'and', 'spiritual', 'forces', 'have', 'been', 'maintained', ';']",1.0,80,103
1333,gpt-3.5-turbo,1801 State of the Union Address ,88,37,"who has been pleased to breathe into them the spirit of conciliation and forgiveness, we are bound with peculiar gratitude to be thankful to Him that our own peace has been preserved through so perilous a","['who', 'has', 'been', 'pleased', 'to', 'breathe']","['into', 'them', 'the', 'spirit', 'of', 'conciliation', 'and', 'forgiveness', '.']","['into', 'them', 'the', 'spirit', 'of', 'conciliation', 'and', 'forgiveness', ',']",0.1111111111111111,87,101
634,gpt-3.5-turbo,1902 State of the Union Address Theodore Roosevelt ,89,39,"two great oceans. It is composed of men the descendants of pioneers, or, in a sense, pioneers themselves; of men winnowed out from among the nations of the Old World by the energy,","['two', 'great', 'oceans', '.', 'It', 'is', 'composed', 'of', 'men', 'the', 'descendants', 'of', 'pioneers', ',', 'or', ',']","['of', 'pioneers', ',', 'or', ',', 'in', 'a', 'sense', ',', 'pioneers', 'themselves', ',', 'who', 'have', 'pushed', 'forward', 'the', 'frontier', 'of', 'civilization', 'as', 'far', 'as']","['in', 'a', 'sense', ',', 'pioneers', 'themselves', ';', 'of', 'men', 'winnowed', 'out', 'from', 'among', 'the', 'nations', 'of', 'the', 'Old', 'World', 'by', 'the', 'energy', ',']",0.8695652173913043,88,126
1021,gpt-3.5-turbo,1790 State of the Union Address George Washington ,90,37,"purposes have been productive beyond the calculations by which they were regulated. This latter circumstance is the more pleasing, as it is not only a proof of the fertility of our resources, but as","['purposes', 'have', 'been', 'productive', 'beyond', 'the', 'calculations', 'by', 'which', 'they', 'were', 'regulated', '.', 'This']","['is', 'a', 'source', 'of', 'unending', 'gratitude', 'and', 'satisfaction', '.']","['latter', 'circumstance', 'is', 'the', 'more', 'pleasing', ',', 'as', 'it']",1.0,89,111
1965,gpt-3.5-turbo,1984 State of the Union Address Ronald Reagan ,91,26,they didn't keep us from joining hands in bipartisan cooperation to stop a long decline that had drained this nation's spirit and eroded its,"['they', 'did', ""n't"", 'keep', 'us', 'from', 'joining']","['they', 'did', ""n't"", 'keep', 'us', 'from', 'dreaming']","['hands', 'in', 'bipartisan', 'cooperation', 'to', 'stop', 'a']",1.0,90,103
333,gpt-3.5-turbo,2007 State of the Union Address George W. Bush ,93,36,".  Two members of the House and Senate are not with us tonight, and we pray for the recovery and speedy return of Senator Tim Johnson and Congressman Charlie Norwood.  Madam Speaker","['.', ' ', 'Two', 'members', 'of', 'the', 'House']","['.', ' ', 'Two', 'members', 'of', 'the', 'House', 'and', 'Senate', 'are', 'not', 'enough', 'to', 'pass', 'legislation', '.']","['and', 'Senate', 'are', 'not', 'with', 'us', 'tonight', ',', 'and', 'we', 'pray', 'for', 'the', 'recovery', 'and', 'speedy']",1.0,92,114
516,gpt-3.5-turbo,1862 State of the Union Address ,94,40,compliance with a request to that effect made by the House of Representatives near the close of the last session of Congress. If the condition of our relations with other nations is less gratifying than it has usually been,"['compliance', 'with', 'a', 'request', 'to', 'that', 'effect', 'made', 'by', 'the', 'House', 'of', 'Representatives', 'near', 'the', 'close', 'of']","['the', 'last', 'session', '.']","['the', 'last', 'session', 'of']",0.25,93,113
1128,gpt-3.5-turbo,1790 State of the Union Address George Washington ,99,35,"they were regulated. This latter circumstance is the more pleasing, as it is not only a proof of the fertility of our resources, but as it assures us of a further increase","['they', 'were', 'regulated', '.', 'This', 'latter', 'circumstance', 'is']","['so', 'important', ',', 'and', 'all', 'its', 'consequences', 'so', 'interesting', ',', 'that', 'you', 'will', 'excuse', 'my', 'dwelling', 'upon', 'it', 'at', 'some', 'length', '.']","['the', 'more', 'pleasing', ',', 'as', 'it', 'is', 'not', 'only', 'a', 'proof', 'of', 'the', 'fertility', 'of', 'our', 'resources', ',', 'but', 'as', 'it', 'assures']",1.0,98,127
1674,gpt-3.5-turbo,2000 State of the Union address ,100,30,fastest economic growth in more than 30 years; the lowest unemployment rates in 30 years; the lowest poverty rates in 20 years; the lowest African-American,"['fastest', 'economic', 'growth', 'in', 'more', 'than', '30', 'years', ';', 'the', 'lowest']","['unemployment', 'rate', 'in', 'decades', ';', 'and', 'the', 'highest', 'home', 'ownership', 'rate', 'in', 'history', '.']","['unemployment', 'rates', 'in', '30', 'years', ';', 'the', 'lowest', 'poverty', 'rates', 'in', '20', 'years', ';']",0.7857142857142857,99,123
1266,gpt-3.5-turbo,1801 State of the Union Address ,109,30,"to be thankful to Him that our own peace has been preserved through so perilous a season, and ourselves permitted quietly to cultivate the earth and to practice and","['to', 'be', 'thankful', 'to', 'Him', 'that', 'our', 'own']","['country', 'is', 'in', 'the', 'possession', 'of', 'peace', ',', 'and', 'that', 'we', 'are', 'free', 'to', 'choose', 'and', 'to', 'support', 'our', 'own', 'government']","['peace', 'has', 'been', 'preserved', 'through', 'so', 'perilous', 'a', 'season', ',', 'and', 'ourselves', 'permitted', 'quietly', 'to', 'cultivate', 'the', 'earth', 'and', 'to', 'practice']",0.9523809523809524,108,136
401,gpt-3.5-turbo,1862 State of the Union Address ,109,34,"close of the last session of Congress. If the condition of our relations with other nations is less gratifying than it has usually been at former periods, it is certainly more satisfactory","['close', 'of', 'the', 'last', 'session', 'of', 'Congress']","['""', 'at', 'the', 'close', 'of', 'the', 'last', 'session', 'of', 'Congress', ',', 'I', 'stated', 'that', 'a', 'great', 'effort', 'had', 'been', 'made', 'to', 'construct', 'a', 'navy', 'upon', 'a', 'new']","['.', 'If', 'the', 'condition', 'of', 'our', 'relations', 'with', 'other', 'nations', 'is', 'less', 'gratifying', 'than', 'it', 'has', 'usually', 'been', 'at', 'former', 'periods', ',', 'it', 'is', 'certainly', 'more', 'satisfactory']",0.925925925925926,108,141
1061,gpt-3.5-turbo,1790 State of the Union Address George Washington ,110,33,", as it is not only a proof of the fertility of our resources, but as it assures us of a further increase of the national respectability and credit, and,","[',', 'as', 'it', 'is', 'not', 'only', 'a', 'proof', 'of', 'the', 'fertility', 'of', 'our', 'resources', ',']","['but', 'also', 'of', 'the', 'patriotic', 'spirit', 'which', 'pervades', 'the', 'land', '.']","['but', 'as', 'it', 'assures', 'us', 'of', 'a', 'further', 'increase', 'of', 'the']",0.9090909090909092,109,134
336,gpt-3.5-turbo,2007 State of the Union Address George W. Bush ,117,28,"of Senator Tim Johnson and Congressman Charlie Norwood.  Madam Speaker, Vice President Cheney, members of Congress, distinguished guests, and fellow citizens:","['of', 'Senator', 'Tim', 'Johnson', 'and', 'Congressman', 'Charlie', 'Norwood', '.', ' ', 'Madam', 'Speaker', ',']","['I', 'regret', 'to', 'inform', 'you', 'that', 'I', 'am', 'unable', 'to', 'complete', 'the', 'quote', 'as', 'it']","['Vice', 'President', 'Cheney', ',', 'members', 'of', 'Congress', ',', 'distinguished', 'guests', ',', 'and', 'fellow', 'citizens', ':']",1.0,116,143
1435,gpt-3.5-turbo,1961 State of the Union Address ,118,21,"eloquence of Churchill, the soaring idealism of Nehru, the steadfast words of General de Gaulle. To speak from","['eloquence', 'of', 'Churchill', ',', 'the', 'soaring', 'idealism']","['of', 'Kennedy', ',', 'and', 'the', 'unwavering', 'determination', 'of', 'Lincoln', '.']","['of', 'Nehru', ',', 'the', 'steadfast', 'words', 'of', 'General', 'de', 'Gaulle']",0.7,117,133
1157,gpt-3.5-turbo,1790 State of the Union Address George Washington ,119,21,"the fertility of our resources, but as it assures us of a further increase of the national respectability and credit","['the', 'fertility', 'of', 'our', 'resources', ',', 'but', 'as', 'it', 'assures']","['us', 'of', 'the', 'continuance', 'of', 'the', 'blessings', 'we', 'enjoy', ',', 'it']","['us', 'of', 'a', 'further', 'increase', 'of', 'the', 'national', 'respectability', 'and', 'credit']",0.7272727272727273,118,138
845,gpt-3.5-turbo,2020 State of the Union ,122,27,"even scorned by other nations are long behind us. Gone too are the broken promises, jobless recoveries, tired platitudes, and constant excuses for","['even', 'scorned', 'by', 'other', 'nations', 'are', 'long']","['even', 'scorned', 'by', 'other', 'nations', 'are', 'long', 'remembered', 'and', 'cherished', 'by', 'their', 'own', 'people', '.']","['behind', 'us', '.', 'Gone', 'too', 'are', 'the', 'broken', 'promises', ',', 'jobless', 'recoveries', ',', 'tired', 'platitudes']",0.9333333333333332,121,142
331,gpt-3.5-turbo,2007 State of the Union Address George W. Bush ,126,37," Madam Speaker, Vice President Cheney, members of Congress, distinguished guests, and fellow citizens: The rite of custom brings us together at a defining hour--when decisions are hard and courage","[' ', 'Madam', 'Speaker', ',', 'Vice', 'President', 'Cheney', ',', 'members', 'of']","['the', 'United', 'States', 'Congress', ',', 'distinguished', 'guests', ',', 'and', 'fellow', 'Americans', ',', 'I', 'am', 'honored', 'to', 'stand', 'before', 'you', 'tonight', 'to', 'deliver', 'the', 'State', 'of', 'the', 'Union']","['Congress', ',', 'distinguished', 'guests', ',', 'and', 'fellow', 'citizens', ':', 'The', 'rite', 'of', 'custom', 'brings', 'us', 'together', 'at', 'a', 'defining', 'hour', '--', 'when', 'decisions', 'are', 'hard', 'and', 'courage']",0.8518518518518519,125,161
325,gpt-3.5-turbo,2007 State of the Union Address George W. Bush ,127,24,"Madam Speaker, Vice President Cheney, members of Congress, distinguished guests, and fellow citizens: The rite of custom brings us","['Madam', 'Speaker', ',', 'Vice', 'President', 'Cheney', ',', 'members']","['of', 'Congress', ',', 'distinguished', 'guests', ',', 'and', 'fellow', 'Americans', ',', 'I', 'come', 'before', 'you', 'tonight', 'to']","['of', 'Congress', ',', 'distinguished', 'guests', ',', 'and', 'fellow', 'citizens', ':', 'The', 'rite', 'of', 'custom', 'brings', 'us']",0.5,126,149
1956,gpt-3.5-turbo,1984 State of the Union Address Ronald Reagan ,129,35," America is back, standing tall, looking to the eighties with courage, confidence, and hope. The problems we're overcoming are not the heritage of one person, party,","[' ', 'America', 'is', 'back', ',', 'standing']","['America', 'is', 'back', ',', 'standing', 'tall', ',', 'proud', ',', 'and', 'ready', 'to', 'lead', 'the', 'world', 'towards', 'a', 'brighter', 'future', '.']","['tall', ',', 'looking', 'to', 'the', 'eighties', 'with', 'courage', ',', 'confidence', ',', 'and', 'hope', '.', 'The', 'problems', 'we', ""'re"", 'overcoming', 'are']",0.95,128,153
172,gpt-3.5-turbo,1929 State of the Union Address ,129,37,"solution we have to determine the facts, to develop the relative importance to be assigned to such facts, to formulate a common judgment upon them, and to realize solutions in spirit of conciliation.","['solution', 'we', 'have', 'to', 'determine', 'the', 'facts', ',', 'to', 'develop', 'the']","['solution', 'we', 'have', 'to', 'determine', 'the', 'facts', ',', 'to', 'develop', 'the', 'necessary', 'policies', ',', 'and', 'to', 'carry', 'them', 'out', 'with', 'determination', 'and', 'vigor', '.']","['relative', 'importance', 'to', 'be', 'assigned', 'to', 'such', 'facts', ',', 'to', 'formulate', 'a', 'common', 'judgment', 'upon', 'them', ',', 'and', 'to', 'realize', 'solutions', 'in', 'spirit', 'of']",0.875,128,162
857,gpt-3.5-turbo,2020 State of the Union ,130,37,"us. Gone too are the broken promises, jobless recoveries, tired platitudes, and constant excuses for the depletion of American wealth, power, and prestige. In just three short years, we","['us', '.', 'Gone', 'too', 'are', 'the', 'broken', 'promises', ',', 'jobless', 'recoveries', ',']","['and', 'stagnant', 'wages', 'of', 'the', 'past', '.']","['tired', 'platitudes', ',', 'and', 'constant', 'excuses', 'for']",1.0,129,147
413,gpt-3.5-turbo,1862 State of the Union Address ,130,22,"it has usually been at former periods, it is certainly more satisfactory than a nation so unhappily distracted as we are","['it', 'has', 'usually', 'been', 'at', 'former', 'periods']","['that', 'we', 'have', 'seen', 'the', 'highest', 'degree', 'of', 'patriotism', ',', 'public', 'virtue', ',', 'and', 'national']","[',', 'it', 'is', 'certainly', 'more', 'satisfactory', 'than', 'a', 'nation', 'so', 'unhappily', 'distracted', 'as', 'we', 'are']",1.0,129,150
