,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,start_token,end_token
2711,gpt-3.5-turbo,CXV,1,23,"Those lines that I before have writ do lie,
Even those that said I could not love you dearer:
","['Those', 'lines', 'that', 'I', 'before']","['Those', 'lines', 'that', 'I', 'before', 'have', 'writ', 'do', 'lie', ',', '\n', 'Even', 'those', 'that', 'said', 'I', 'could', 'not']","['have', 'writ', 'do', 'lie', ',', '\n', 'Even', 'those', 'that', 'said', 'I', 'could', 'not', 'love', 'you', 'dearer', ':', '\n']",0.5555555555555556,0,22
584,gpt-3.5-turbo,CXXXIV,1,29,"So, now I have confess’d that he is thine,
And I my self am mortgag’d to thy will,
Myself I’ll forfeit, so","['So', ',', 'now', 'I', 'have']","['So', ',', 'now', 'I', 'have', 'finished', 'my', 'journey', ',', 'and', ',', 'through', 'perils', 'and', 'dangers', ',', 'I', 'have', 'arrived', 'at', 'my', 'destination', '.']","['confess’d', 'that', 'he', 'is', 'thine', ',', '\n', 'And', 'I', 'my', 'self', 'am', 'mortgag’d', 'to', 'thy', 'will', ',', '\n', 'Myself', 'I', '’ll', 'forfeit', ',']",1.0,0,27
451,gpt-3.5-turbo,CXXXIV,1,40,"So, now I have confess’d that he is thine,
And I my self am mortgag’d to thy will,
Myself I’ll forfeit, so that other mine
Thou wilt restore to be my comfort","['So', ',', 'now', 'I', 'have', 'confess’d', 'that', 'he', 'is', 'thine', ',', '\n', 'And', 'I', 'my', 'self', 'am']","['the', 'enemy', 'to', 'all', 'my', 'foes', '.']","['mortgag’d', 'to', 'thy', 'will', ',', '\n', 'Myself']",1.0,0,23
932,gpt-3.5-turbo,XVIII,1,20,"Shall I compare thee to a summer’s day?
Thou art more lovely and more temperate:
","['Shall', 'I', 'compare', 'thee', 'to']","['a', 'summer', ""'s"", 'day', '?']","['a', 'summer', '’s', 'day', '?']",0.2,0,9
570,gpt-3.5-turbo,CXXXIV,1,23,"So, now I have confess’d that he is thine,
And I my self am mortgag’d to thy will,
","['So', ',', 'now', 'I', 'have']","['So', ',', 'now', 'I', 'have', 'finished', 'my', 'journey', ',', 'and', ',', 'through', 'perils', 'and', 'dangers', ',', 'I', 'have']","['confess’d', 'that', 'he', 'is', 'thine', ',', '\n', 'And', 'I', 'my', 'self', 'am', 'mortgag’d', 'to', 'thy', 'will', ',', '\n']",1.0,0,22
300,gpt-3.5-turbo,XXXIV,1,40,"Why didst thou promise such a beauteous day,
And make me travel forth without my cloak,
To let base clouds o’ertake me in my way,
Hiding thy bravery in their rotten smoke?
","['Why', 'didst', 'thou', 'promise', 'such', 'a', 'beauteous', 'day', ',']","['And', 'make', 'me', 'travel', 'forth', 'without', 'my', 'cloak', ',']","['\n', 'And', 'make', 'me', 'travel', 'forth', 'without', 'my', 'cloak']",0.2222222222222222,0,17
1770,gpt-3.5-turbo,XII,1,38,"When I do count the clock that tells the time,
And see the brave day sunk in hideous night;
When I behold the violet past prime,
And sable curls, all silvered","['When', 'I', 'do', 'count', 'the', 'clock', 'that', 'tells', 'the', 'time', ',', '\n', 'And', 'see', 'the', 'brave', 'day', 'sunk', 'in']","['hideous', 'night', ';', '\n', 'When', 'I', 'behold', 'the', 'violet', 'past', 'prime', ',', '\n', 'And', 'sable', 'curls', 'all', 'silvered', ""o'er""]","['hideous', 'night', ';', '\n', 'When', 'I', 'behold', 'the', 'violet', 'past', 'prime', ',', '\n', 'And', 'sable', 'curls', ',', 'all', 'silvered']",0.1052631578947368,0,37
2195,gpt-3.5-turbo,CXLVI,1,21,"Poor soul, the centre of my sinful earth,
My sinful earth these rebel powers array,
Why","['Poor', 'soul', ',', 'the', 'centre', 'of', 'my']","['earthly', 'bliss', ',', '\n', 'Farewell', '!']","['sinful', 'earth', ',', '\n', 'My', 'sinful']",0.6666666666666666,0,12
910,gpt-3.5-turbo,XVIII,1,24,"Shall I compare thee to a summer’s day?
Thou art more lovely and more temperate:
Rough winds do shake","['Shall', 'I', 'compare', 'thee', 'to', 'a', 'summer', '’s']","['day', '?']","['day', '?']",0.0,0,9
1058,gpt-3.5-turbo,I,2,29,"fairest creatures we desire increase,
That thereby beauty’s rose might never die,
But as the riper should by time decease,
His tender","['fairest', 'creatures', 'we', 'desire', 'increase', ',']","['That', 'thereby', 'beauty', ""'s"", 'rose', 'might', 'never', 'cease', '.']","['\n', 'That', 'thereby', 'beauty', '’s', 'rose', 'might', 'never', 'die']",0.4444444444444444,1,15
566,gpt-3.5-turbo,CXXXIV,2,35,", now I have confess’d that he is thine,
And I my self am mortgag’d to thy will,
Myself I’ll forfeit, so that other mine
Thou wilt restore","[',', 'now', 'I', 'have', 'confess’d']","['That', 'I', 'am', 'in', 'love', 'with', 'my', 'own', 'destruction', '.']","['that', 'he', 'is', 'thine', ',', '\n', 'And', 'I', 'my', 'self']",1.0,1,15
1334,gpt-3.5-turbo,VII,2,29,"! in the orient when the gracious light
Lifts up his burning head, each under eye
Doth homage to his new-appearing sight,
","['!', 'in', 'the', 'orient', 'when', 'the']","['moon', 'is', 'full', ',', 'it', 'seems', 'to', 'be', 'a', 'time', 'of', 'peculiarly', 'strong', 'tides', '.']","['gracious', 'light', '\n', 'Lifts', 'up', 'his', 'burning', 'head', ',', 'each', 'under', 'eye', '\n', 'Doth', 'homage']",1.0,1,21
2267,gpt-3.5-turbo,CXLVI,2,26,"soul, the centre of my sinful earth,
My sinful earth these rebel powers array,
Why dost thou pine within and suffer","['soul', ',', 'the', 'centre', 'of', 'my', 'sinful', 'earth', ',']","['My', 'sinful', 'earth', ',', 'these', 'rebel', 'powers', 'that', 'thee', 'array']","['\n', 'My', 'sinful', 'earth', 'these', 'rebel', 'powers', 'array', ',', '\n']",0.5,1,19
2812,gpt-3.5-turbo,IV,2,29,"loveliness, why dost thou spend
Upon thyself thy beauty’s legacy?
Nature’s bequest gives nothing, but doth lend,
And being frank","['loveliness', ',', 'why', 'dost', 'thou', 'spend', '\n', 'Upon', 'thyself', 'thy', 'beauty', '’s']","['wasteful', 'pride', '?']","['legacy', '?', '\n']",1.0,1,15
376,gpt-3.5-turbo,XXXIV,2,21,"didst thou promise such a beauteous day,
And make me travel forth without my cloak,
To let","['didst', 'thou', 'promise', 'such', 'a', 'beauteous', 'day', ',']","['That', 'ever', 'was', 'by', 'sun', 'or', 'moon', 'beheld', '?']","['\n', 'And', 'make', 'me', 'travel', 'forth', 'without', 'my', 'cloak']",1.0,1,17
1262,gpt-3.5-turbo,VII,2,28,"! in the orient when the gracious light
Lifts up his burning head, each under eye
Doth homage to his new-appearing sight,","['!', 'in', 'the', 'orient', 'when', 'the', 'gracious', 'light', '\n', 'Lifts', 'up']","['its', 'golden', 'flood', ',', 'the', 'morning', 'bright', ',', '\n', 'And', 'all', 'the', 'air', 'a', 'solemn', 'stillness', 'holds']","['his', 'burning', 'head', ',', 'each', 'under', 'eye', '\n', 'Doth', 'homage', 'to', 'his', 'new', '-', 'appearing', 'sight', ',']",0.9411764705882352,1,28
2944,gpt-3.5-turbo,IV,2,24,"loveliness, why dost thou spend
Upon thyself thy beauty’s legacy?
Nature’s bequest gives nothing, but doth lend","['loveliness', ',', 'why', 'dost', 'thou', 'spend', '\n', 'Upon', 'thyself', 'thy', 'beauty', '’s']","['wasteful', 'pride', '?']","['legacy', '?', '\n']",1.0,1,15
162,gpt-3.5-turbo,CLIV,2,29,"little Love-god lying once asleep,
Laid by his side his heart-inflaming brand,
Whilst many nymphs that vow’d chaste life to keep","['little', 'Love', '-', 'god', 'lying', 'once', 'asleep', ',', '\n', 'Laid', 'by', 'his', 'side']","['His', 'brandished', 'bolt', ',', 'and', 'his', 'bow', 'unstrung', '.']","['his', 'heart', '-', 'inflaming', 'brand', ',', '\n', 'Whilst', 'many']",1.0,1,22
2736,gpt-3.5-turbo,CXV,2,30,"lines that I before have writ do lie,
Even those that said I could not love you dearer:
Yet then my judgment knew no reason why","['lines', 'that', 'I', 'before', 'have', 'writ', 'do', 'lie', ',', '\n', 'Even', 'those', 'that']","['said', 'I', 'could', 'not', 'love', ',', '\n', 'I', 'proved', 'them', 'wrong', 'with', 'every', 'beat', 'of', 'my', 'heart']","['said', 'I', 'could', 'not', 'love', 'you', 'dearer', ':', '\n', 'Yet', 'then', 'my', 'judgment', 'knew', 'no', 'reason', 'why']",0.7058823529411765,1,30
2368,gpt-3.5-turbo,CXLVI,2,33,"soul, the centre of my sinful earth,
My sinful earth these rebel powers array,
Why dost thou pine within and suffer dearth,
Painting thy outward walls","['soul', ',', 'the', 'centre', 'of']","['my', 'sinful', 'earthly', 'frame']","['my', 'sinful', 'earth', ',']",0.5,1,9
1110,gpt-3.5-turbo,I,2,32,"fairest creatures we desire increase,
That thereby beauty’s rose might never die,
But as the riper should by time decease,
His tender heir might bear","['fairest', 'creatures', 'we', 'desire', 'increase', ',', '\n', 'That', 'thereby', 'beauty', '’s', 'rose', 'might', 'never', 'die', ',']","['But', 'as', 'the', 'riper', 'should', 'by', 'time', 'decease', ',', '\n', 'His', 'tender', 'heir', 'might', 'bear', 'his']","['\n', 'But', 'as', 'the', 'riper', 'should', 'by', 'time', 'decease', ',', '\n', 'His', 'tender', 'heir', 'might', 'bear']",0.125,1,32
1304,gpt-3.5-turbo,VII,2,39,"! in the orient when the gracious light
Lifts up his burning head, each under eye
Doth homage to his new-appearing sight,
Serving with looks his sacred majesty;
And having","['!', 'in', 'the', 'orient', 'when', 'the', 'gracious', 'light', '\n', 'Lifts', 'up', 'his', 'burning', 'head', ',', 'each', 'under']","['the', 'shade', ',', '\n', 'But', 'when', 'from', 'under', 'this', 'terrestrial', 'ball', '\n', 'He', 'fires', 'the', 'proud', 'tops', 'of', 'the', 'eastern', 'pines', '\n']","['eye', '\n', 'Doth', 'homage', 'to', 'his', 'new', '-', 'appearing', 'sight', ',', '\n', 'Serving', 'with', 'looks', 'his', 'sacred', 'majesty', ';', '\n', 'And', 'having']",0.9545454545454546,1,39
432,gpt-3.5-turbo,CXXXIV,2,33,", now I have confess’d that he is thine,
And I my self am mortgag’d to thy will,
Myself I’ll forfeit, so that other mine
Thou","[',', 'now', 'I', 'have', 'confess’d', 'that', 'he', 'is', 'thine', ',', '\n', 'And', 'I']","['am', 'now', 'thy', 'servant', ',', 'and', 'I', 'will', 'follow', 'thee', 'wherever', 'thou', 'goest', '.']","['my', 'self', 'am', 'mortgag’d', 'to', 'thy', 'will', ',', '\n', 'Myself', 'I', '’ll', 'forfeit', ',']",1.0,1,27
185,gpt-3.5-turbo,CLIV,2,22,"little Love-god lying once asleep,
Laid by his side his heart-inflaming brand,
Whilst many","['little', 'Love', '-', 'god', 'lying', 'once', 'asleep', ',', '\n', 'Laid']","['by', 'his', 'side', 'his', 'heart', '-', 'inflaming', 'brand', ',', '\n', 'Whilst', 'many']","['by', 'his', 'side', 'his', 'heart', '-', 'inflaming', 'brand', ',', '\n', 'Whilst', 'many']",0.0,1,22
1119,gpt-3.5-turbo,I,2,22,"fairest creatures we desire increase,
That thereby beauty’s rose might never die,
But as the riper should","['fairest', 'creatures', 'we', 'desire', 'increase', ',', '\n']","['That', 'thereby', 'beauty', ""'s"", 'rose', 'might', 'never', 'die', ',', '\n', 'But', 'as', 'the', 'riper', 'should']","['That', 'thereby', 'beauty', '’s', 'rose', 'might', 'never', 'die', ',', '\n', 'But', 'as', 'the', 'riper', 'should']",0.0666666666666666,1,22
1757,gpt-3.5-turbo,XII,2,28,"I do count the clock that tells the time,
And see the brave day sunk in hideous night;
When I behold the violet past","['I', 'do', 'count', 'the', 'clock', 'that', 'tells', 'the', 'time', ',']","['But', 'I', 'do', 'not', 'count', 'the', 'time', 'that', 'tells', 'the', 'clock', '.']","['\n', 'And', 'see', 'the', 'brave', 'day', 'sunk', 'in', 'hideous', 'night', ';', '\n']",1.0,1,22
2636,gpt-3.5-turbo,CXV,2,22,"lines that I before have writ do lie,
Even those that said I could not love you dearer:
","['lines', 'that', 'I', 'before', 'have', 'writ', 'do', 'lie', ',', '\n']","['In', 'numbers', ',', 'but', 'never', 'truly', 'die', '.']","['Even', 'those', 'that', 'said', 'I', 'could', 'not', 'love']",1.0,1,18
282,gpt-3.5-turbo,XXXIV,2,37,"didst thou promise such a beauteous day,
And make me travel forth without my cloak,
To let base clouds o’ertake me in my way,
Hiding thy bravery in their rotten smoke","['didst', 'thou', 'promise', 'such', 'a', 'beauteous', 'day', ',', '\n', 'And', 'make', 'me', 'travel', 'forth']","['without', 'my', 'cloak', ',', '\n', 'To', 'let', 'base', 'clouds', ""o'ertake"", 'me', 'in', 'my', 'way', '.']","['without', 'my', 'cloak', ',', '\n', 'To', 'let', 'base', 'clouds', 'o’ertake', 'me', 'in', 'my', 'way', ',']",0.1333333333333333,1,29
806,gpt-3.5-turbo,XVIII,2,20,"I compare thee to a summer’s day?
Thou art more lovely and more temperate:
Rough","['I', 'compare', 'thee', 'to', 'a', 'summer', '’s', 'day', '?']","['I', 'compare', 'thee', 'to', 'a', 'summer', ""'s"", 'day', ',', '\n', 'Thou']","['\n', 'Thou', 'art', 'more', 'lovely', 'and', 'more', 'temperate', ':', '\n', 'Rough']",0.9090909090909092,1,20
327,gpt-3.5-turbo,XXXIV,2,22,"didst thou promise such a beauteous day,
And make me travel forth without my cloak,
To let base","['didst', 'thou', 'promise', 'such', 'a']","['thing', '?']","['beauteous', 'day']",1.0,1,7
710,gpt-3.5-turbo,CLI,2,40,"is too young to know what conscience is,
Yet who knows not conscience is born of love?
Then, gentle cheater, urge not my amiss,
Lest guilty of my faults thy sweet self","['is', 'too', 'young', 'to', 'know', 'what', 'conscience', 'is', ',', '\n', 'Yet', 'who']","['is', 'not', 'yet', 'born', 'to', 'know', 'what', 'conscience', 'is', ',', '\n', 'Yet', 'who']","['knows', 'not', 'conscience', 'is', 'born', 'of', 'love', '?', '\n', 'Then', ',', 'gentle', 'cheater']",0.8461538461538461,1,25
970,gpt-3.5-turbo,XVIII,2,23,"I compare thee to a summer’s day?
Thou art more lovely and more temperate:
Rough winds do shake","['I', 'compare', 'thee', 'to', 'a', 'summer', '’s', 'day', '?', '\n', 'Thou']","['art', 'more', 'lovely', 'and', 'more', 'temperate', '.']","['art', 'more', 'lovely', 'and', 'more', 'temperate', ':']",0.1428571428571428,1,18
2680,gpt-3.5-turbo,CXV,2,30,"lines that I before have writ do lie,
Even those that said I could not love you dearer:
Yet then my judgment knew no reason why","['lines', 'that', 'I', 'before', 'have', 'writ', 'do', 'lie', ',', '\n', 'Even', 'those', 'that', 'said']","['""', 'the', 'truth', ',', 'I', 'must', 'deny', '.', '""']","['I', 'could', 'not', 'love', 'you', 'dearer', ':', '\n', 'Yet']",1.0,1,23
2726,gpt-3.5-turbo,CXV,2,26,"lines that I before have writ do lie,
Even those that said I could not love you dearer:
Yet then my judgment","['lines', 'that', 'I', 'before', 'have', 'writ']","['With', 'this', 'pen', ',', 'I', 'now', 'commit', '.']","['do', 'lie', ',', '\n', 'Even', 'those', 'that', 'said']",1.0,1,14
1154,gpt-3.5-turbo,I,3,30,"creatures we desire increase,
That thereby beauty’s rose might never die,
But as the riper should by time decease,
His tender heir might","['creatures', 'we', 'desire', 'increase', ',', '\n', 'That', 'thereby', 'beauty']","['beauty', ""'s"", 'rose', 'might', 'never', 'die', ',', '\n', 'But', 'as', 'the', 'riper', 'should', 'by', 'time', 'decease', ',', '\n', 'His', 'tender', 'heir']","['’s', 'rose', 'might', 'never', 'die', ',', '\n', 'But', 'as', 'the', 'riper', 'should', 'by', 'time', 'decease', ',', '\n', 'His', 'tender', 'heir', 'might']",0.1428571428571428,2,31
2112,gpt-3.5-turbo,LXVI,3,29,"all these, for restful death I cry:
As to behold desert a beggar born,
And needy nothing trimm’d in jollity,
And purest","['all', 'these', ',', 'for', 'restful', 'death', 'I', 'cry', ':', '\n', 'As']","['all', 'these', ',', 'for', 'restful', 'death', 'I', 'cry', ':', '\n', 'As', ',', 'to', 'behold', 'desert', 'a', 'beggar', 'born']","['to', 'behold', 'desert', 'a', 'beggar', 'born', ',', '\n', 'And', 'needy', 'nothing', 'trimm’d', 'in', 'jollity', ',', '\n', 'And', 'purest']",1.0,2,30
445,gpt-3.5-turbo,CXXXIV,3,20,"now I have confess’d that he is thine,
And I my self am mortgag’d to thy will,","['now', 'I', 'have', 'confess’d', 'that', 'he']","['is', 'thine', ',', 'and', 'in', 'his', 'will', 'be', 'my', 'salvation', '.']","['is', 'thine', ',', '\n', 'And', 'I', 'my', 'self', 'am', 'mortgag’d', 'to']",0.7272727272727273,2,18
2001,gpt-3.5-turbo,LXVI,3,37,"all these, for restful death I cry:
As to behold desert a beggar born,
And needy nothing trimm’d in jollity,
And purest faith unhappily forsworn,
And gilded honour","['all', 'these', ',', 'for', 'restful']","['all', 'these', ',', 'for', 'restful', 'death', 'I', 'cry']","['death', 'I', 'cry', ':', '\n', 'As', 'to', 'behold']",1.0,2,14
1072,gpt-3.5-turbo,I,3,39,"creatures we desire increase,
That thereby beauty’s rose might never die,
But as the riper should by time decease,
His tender heir might bear his memory:
But thou, contracted","['creatures', 'we', 'desire', 'increase', ',']","['but', 'the', 'things', 'we', 'possess', 'decrease', '.']","['\n', 'That', 'thereby', 'beauty', '’s', 'rose', 'might']",1.0,2,13
891,gpt-3.5-turbo,XVIII,3,22,"compare thee to a summer’s day?
Thou art more lovely and more temperate:
Rough winds do shake","['compare', 'thee', 'to', 'a', 'summer', '’s', 'day', '?']","['Shall', 'I', 'compare', 'thee', 'to', 'a', 'summer', ""'s"", 'day', '?']","['\n', 'Thou', 'art', 'more', 'lovely', 'and', 'more', 'temperate', ':', '\n']",1.0,2,19
2187,gpt-3.5-turbo,CXLVI,3,31,", the centre of my sinful earth,
My sinful earth these rebel powers array,
Why dost thou pine within and suffer dearth,
Painting thy outward","[',', 'the', 'centre', 'of', 'my', 'sinful']","['earth', ',', 'consumed', 'by', 'my', 'own', 'desires', '.']","['earth', ',', '\n', 'My', 'sinful', 'earth', 'these', 'rebel']",0.75,2,15
1293,gpt-3.5-turbo,VII,3,27,"in the orient when the gracious light
Lifts up his burning head, each under eye
Doth homage to his new-appearing sight,","['in', 'the', 'orient', 'when', 'the', 'gracious', 'light', '\n', 'Lifts', 'up', 'his']","['burning', 'head', ',', 'each', 'under', 'eye', '\n', 'Doth', 'homage', 'to', 'his', 'new', '-', 'appearing', 'sight', ',']","['burning', 'head', ',', 'each', 'under', 'eye', '\n', 'Doth', 'homage', 'to', 'his', 'new', '-', 'appearing', 'sight', ',']",0.0,2,28
624,gpt-3.5-turbo,CLI,3,30,"too young to know what conscience is,
Yet who knows not conscience is born of love?
Then, gentle cheater, urge not my amiss,","['too', 'young', 'to', 'know', 'what']","['too', 'young', 'to', 'know', 'what', 'is', 'impossible', ',', 'so', 'they', 'do', 'it', 'anyway', '.']","['conscience', 'is', ',', '\n', 'Yet', 'who', 'knows', 'not', 'conscience', 'is', 'born', 'of', 'love', '?']",1.0,2,20
2498,gpt-3.5-turbo,CVIII,3,26,"in the brain, that ink may character,
Which hath not figur’d to thee my true spirit?
What’s new to speak","['in', 'the', 'brain', ',', 'that']","['in', 'the', 'brain', ',', 'that', 'is', 'the', 'true', 'seat', 'of', 'wisdom', '.']","['ink', 'may', 'character', ',', '\n', 'Which', 'hath', 'not', 'figur’d', 'to', 'thee', 'my']",0.9166666666666666,2,18
372,gpt-3.5-turbo,XXXIV,3,27,"thou promise such a beauteous day,
And make me travel forth without my cloak,
To let base clouds o’ertake me in my way","['thou', 'promise', 'such', 'a', 'beauteous', 'day']","['That', 'I', 'would', 'spend', 'it', 'in', 'some', 'part', 'of', 'thee', '.']","[',', '\n', 'And', 'make', 'me', 'travel', 'forth', 'without', 'my', 'cloak', ',']",1.0,2,18
1841,gpt-3.5-turbo,CXXIV,3,26,"dear love were but the child of state,
It might for Fortune’s bastard be unfather’d,
As subject to Time’s love","['dear', 'love', 'were', 'but', 'the', 'child', 'of', 'state']","['dear', 'love', 'were', 'but', 'the', 'child', 'of', 'state', ',', '\n', 'It', 'might', 'for', 'Fortune', ""'s"", 'bastard', 'be', 'unfathered']","[',', '\n', 'It', 'might', 'for', 'Fortune', '’s', 'bastard', 'be', 'unfather’d', ',', '\n', 'As', 'subject', 'to', 'Time', '’s', 'love']",1.0,2,27
