,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,start_token,end_token
1266,gpt-3.5-turbo,Starling House by Alix Harrow,15,23,"pretty much nobody has. Logan Caldwell claims he ding-dong-ditched the place last summer break, but he’s","['pretty', 'much', 'nobody', 'has', '.', 'Logan']","['pretty', 'much', 'nobody', 'has', '.', 'Logan', 'House', 'is', 'a', 'place', 'where', 'dreams', 'come', 'true', 'and', 'reality', 'is']","['Caldwell', 'claims', 'he', 'ding', '-', 'dong', '-', 'ditched', 'the', 'place', 'last', 'summer', 'break', ',', 'but', 'he', '’s']",0.9411764705882352,14,36
1390,gpt-3.5-turbo,Starling House by Alix Harrow,19,39,". Logan Caldwell claims he ding-dong-ditched the place last summer break, but he’s an even bigger liar than me. The truth is you can’t really see the house from the road","['.', 'Logan', 'Caldwell', 'claims', 'he']","['""', 'Logan', 'Caldwell', 'claims', 'he', 'can', 'hear', 'the', 'whispers', 'of', 'the', 'stars', ',', 'their', 'secrets', 'woven', 'into', 'the', 'fabric', 'of', 'the', 'universe', '.', '""']","['ding', '-', 'dong', '-', 'ditched', 'the', 'place', 'last', 'summer', 'break', ',', 'but', 'he', '’s', 'an', 'even', 'bigger', 'liar', 'than', 'me', '.', 'The', 'truth', 'is']",0.9583333333333334,18,46
610,gpt-3.5-turbo,Covenant of Water ,23,32,", their wet cheeks glued together.  “The saddest day of a girl’s life is the day of her wedding,” her mother says. “After that","[',', 'their', 'wet', 'cheeks', 'glued']","['together', 'in', 'a', 'tender', 'embrace', '.']","['together', '.', ' ', '“', 'The', 'saddest']",0.8333333333333334,22,32
1739,gpt-3.5-turbo,Bright Lights Big Christmas ,27,21,"this particular variety of Christmas tree, in this particular patch of farmland in the mountains of western North Carolina,","['this', 'particular', 'variety', 'of', 'Christmas', 'tree', ',', 'in', 'this']","['particular', 'place', ',', 'at', 'this', 'particular', 'time', ',', 'is', 'a', 'sight', 'to']","['particular', 'patch', 'of', 'farmland', 'in', 'the', 'mountains', 'of', 'western', 'North', 'Carolina', ',']",0.9166666666666666,26,46
1342,gpt-3.5-turbo,Starling House by Alix Harrow,27,34,"-ditched the place last summer break, but he’s an even bigger liar than me. The truth is you can’t really see the house from the road. Just the","['-', 'ditched', 'the', 'place', 'last']","['-ditched', 'the', 'place', 'last', 'night', ',', 'and', 'I', ""'m"", 'never', 'looking', 'back', '.']","['summer', 'break', ',', 'but', 'he', '’s', 'an', 'even', 'bigger', 'liar', 'than', 'me', '.']",0.9230769230769232,26,43
1585,gpt-3.5-turbo,The Fraud by Zadie Smith ,29,23,"more than fourteen, with skinny, unstable legs like a marionette, he kept pitching forward, shifting soot into the hall","['more', 'than', 'fourteen', ',', 'with', 'skinny']","['legs', 'and', 'a', 'face', 'like', 'a', '\n', 'saint', '.']","[',', 'unstable', 'legs', 'like', 'a', 'marionette', ',', 'he', 'kept']",0.8888888888888888,28,42
1353,gpt-3.5-turbo,Starling House by Alix Harrow,30,37,"place last summer break, but he’s an even bigger liar than me. The truth is you can’t really see the house from the road. Just the iron teeth of the front gate","['place', 'last', 'summer', 'break', ',', 'but', 'he', '’s', 'an', 'even', 'bigger', 'liar']","['than', 'I', 'am', '.']","['than', 'me', '.', 'The']",0.75,29,44
59,gpt-3.5-turbo,Demon Copperhead by Barbara Kingsolver ,32,21,"up to me, my mother being let’s just say out of it.  On any other day they","['up', 'to', 'me', ',', 'my', 'mother', 'being', 'let']","['down', 'by', 'the', 'world', ',', 'I', 'would', 'build', 'a', 'world', 'that', 'would', 'never']","['’s', 'just', 'say', 'out', 'of', 'it', '.', ' ', 'On', 'any', 'other', 'day', 'they']",1.0,31,51
1700,gpt-3.5-turbo,Bright Lights Big Christmas ,32,22,"tree, in this particular patch of farmland in the mountains of western North Carolina, for four generations. But today","['tree', ',', 'in', 'this', 'particular']","['tree', ',', 'in', 'this', 'particular', 'moment', ',', 'was', 'a', 'symbol', 'of', 'hope', 'and', 'joy', ',', 'reminding', 'us']","['patch', 'of', 'farmland', 'in', 'the', 'mountains', 'of', 'western', 'North', 'Carolina', ',', 'for', 'four', 'generations', '.', 'But', 'today']",1.0,31,52
698,gpt-3.5-turbo,Covenant of Water ,33,31,"saddest day of a girl’s life is the day of her wedding,” her mother says. “After that, God willing, it gets better.”","['saddest', 'day', 'of', 'a', 'girl', '’s', 'life', 'is', 'the', 'day']","['she', 'realizes', 'she', 'is', 'not', 'a', 'princess', ',', 'but', 'a', 'queen', 'in', 'her', 'own', 'right', '.']","['of', 'her', 'wedding', ',', '”', 'her', 'mother', 'says', '.', '“', 'After', 'that', ',', 'God', 'willing', ',']",1.0,32,57
792,gpt-3.5-turbo,Covenant of Water ,33,38,"saddest day of a girl’s life is the day of her wedding,” her mother says. “After that, God willing, it gets better.” Soon she hears her mother’s sniffles","['saddest', 'day', 'of', 'a', 'girl', '’s', 'life', 'is']","['when', 'she', 'realizes', 'that', 'her', 'worth', 'is', 'determined', 'by', 'the', 'opinions', 'of', 'others', '.']","['the', 'day', 'of', 'her', 'wedding', ',', '”', 'her', 'mother', 'says', '.', '“', 'After', 'that']",1.0,32,53
1777,gpt-3.5-turbo,Bright Lights Big Christmas ,35,39,"this particular patch of farmland in the mountains of western North Carolina, for four generations. But today, standing in front of the flatbed trailer loaded with hundreds of freshly cut and baled fragrant firs, she","['this', 'particular', 'patch', 'of', 'farmland', 'in', 'the', 'mountains', 'of', 'western', 'North', 'Carolina', ',']","['held', 'a', 'magic', 'all', 'its', 'own', '.']","['for', 'four', 'generations', '.', 'But', 'today', ',']",1.0,34,53
1305,gpt-3.5-turbo,Starling House by Alix Harrow,36,39,he’s an even bigger liar than me. The truth is you can’t really see the house from the road. Just the iron teeth of the front gate and the long red lick of the drive,"['he', '’s', 'an', 'even', 'bigger', 'liar', 'than', 'me', '.', 'The', 'truth', 'is', 'you', 'ca', 'n’t', 'really', 'see']","['the', 'whole', 'picture', 'until', 'you', 'step', 'back', 'and', 'take', 'a', 'wider', 'view', '.']","['the', 'house', 'from', 'the', 'road', '.', 'Just', 'the', 'iron', 'teeth', 'of', 'the', 'front']",0.9230769230769232,35,64
655,gpt-3.5-turbo,Covenant of Water ,37,30,"girl’s life is the day of her wedding,” her mother says. “After that, God willing, it gets better.” Soon she hears","['girl', '’s', 'life', 'is', 'the', 'day', 'of', 'her', 'wedding', ',', '”', 'her']","['mother', 'would', 'say', ',', '""', 'but', 'a', 'woman', ""'s"", 'true', 'worth', 'lies', 'in', 'the', 'strength', 'of', 'her', 'character']","['mother', 'says', '.', '“', 'After', 'that', ',', 'God', 'willing', ',', 'it', 'gets', 'better', '.', '”', 'Soon', 'she', 'hears']",0.9444444444444444,36,65
567,gpt-3.5-turbo,Five Star Weekend ,38,39,; there’s a camera crew filming out in Monomoy (Blond Sharon has it “on good authority” that it’s a limited series for Netflix); police chief Ed Kapenash has been admitted to the,"[';', 'there', '’s', 'a', 'camera', 'crew', 'filming', 'out']","[';', 'there', '’s', 'a', 'camera', 'crew', 'filming', 'out', 'in', 'the', 'open', ',', 'capturing', 'every', 'moment', 'of', 'our', 'adventure', '.']","['in', 'Monomoy', '(', 'Blond', 'Sharon', 'has', 'it', '“', 'on', 'good', 'authority', '”', 'that', 'it', '’s', 'a', 'limited', 'series', 'for']",1.0,37,63
1565,gpt-3.5-turbo,The Fraud by Zadie Smith ,41,36,", he kept pitching forward, shifting soot into the hall. Still, the woman who'd opened the door - easily amused, susceptible to beauty - found she couldn't despise him.","[',', 'he', 'kept', 'pitching', 'forward', ',', 'shifting', 'soot', 'into', 'the']","[',', 'he', 'kept', 'pitching', 'forward', ',', 'shifting', 'soot', 'into', 'the', 'air', 'like', 'a', 'magician', 'revealing', 'the', 'secrets', 'of', 'his', 'tricks', '.']","['hall', '.', 'Still', ',', 'the', 'woman', 'who', ""'d"", 'opened', 'the', 'door', '-', 'easily', 'amused', ',', 'susceptible', 'to', 'beauty', '-', 'found', 'she']",0.9523809523809524,40,70
279,gpt-3.5-turbo,Lessons in Chemistry by Bonnie Garmus ,41,36,", much less one that its participants would spend the next sixty years chronicling; back when the big wars were over and the secret wars had just begun and people were starting to think fresh","[',', 'much', 'less', 'one', 'that', 'its', 'participants', 'would', 'spend', 'the', 'next', 'sixty', 'years']","['reflecting', 'on', 'and', 'cherishing', '.']","['chronicling', ';', 'back', 'when', 'the']",1.0,40,57
1203,gpt-3.5-turbo,Starling House by Alix Harrow,42,40,"than me. The truth is you can’t really see the house from the road. Just the iron teeth of the front gate and the long red lick of the drive, maybe a glimpse of limestone walls","['than', 'me', '.', 'The', 'truth', 'is', 'you', 'ca', 'n’t', 'really', 'see', 'the', 'house', 'from', 'the', 'road', '.', 'Just', 'the', 'iron']","['gate', 'and', 'the', 'overgrown', 'garden', '.']","['teeth', 'of', 'the', 'front', 'gate', 'and']",0.8333333333333334,41,66
183,gpt-3.5-turbo,Demon Copperhead by Barbara Kingsolver ,43,20,out of it.  On any other day they’d have seen her outside on the deck of her,"['out', 'of', 'it', '.', ' ', 'On', 'any', 'other', 'day']","['out', 'of', 'it', '.', 'On', 'any', 'other', 'day', ',', 'I', 'would']","['they', '’d', 'have', 'seen', 'her', 'outside', 'on', 'the', 'deck', 'of', 'her']",1.0,42,61
1644,gpt-3.5-turbo,Bright Lights Big Christmas ,43,32,"of western North Carolina, for four generations. But today, standing in front of the flatbed trailer loaded with hundreds of freshly cut and baled fragrant firs, she wanted","['of', 'western', 'North', 'Carolina', ',', 'for', 'four']","['generations', ',', 'the', 'Christmas', 'tree', 'has', 'been', 'a', 'symbol', 'of', 'hope', ',', 'joy', ',', 'and', 'togetherness', '.']","['generations', '.', 'But', 'today', ',', 'standing', 'in', 'front', 'of', 'the', 'flatbed', 'trailer', 'loaded', 'with', 'hundreds', 'of', 'freshly']",0.9411764705882352,42,65
670,gpt-3.5-turbo,Covenant of Water ,44,40,"her wedding,” her mother says. “After that, God willing, it gets better.” Soon she hears her mother’s sniffles change to steady breathing, then to the softest of snores, which","['her', 'wedding', ',', '”', 'her', 'mother', 'says', '.', '“', 'After', 'that', ',', 'God', 'willing']","[',', 'she', 'will', 'embark', 'on', 'a', 'journey', 'of', 'love', 'and', 'companionship', ',', 'guided', 'by', 'the', 'blessings', 'of', 'God', 'and', 'the', 'support', 'of', 'her', 'loved', 'ones', '.']","[',', 'it', 'gets', 'better', '.', '”', 'Soon', 'she', 'hears', 'her', 'mother', '’s', 'sniffles', 'change', 'to', 'steady', 'breathing', ',', 'then', 'to', 'the', 'softest', 'of', 'snores', ',', 'which']",0.9230769230769232,43,82
1729,gpt-3.5-turbo,Bright Lights Big Christmas ,45,25,"North Carolina, for four generations. But today, standing in front of the flatbed trailer loaded with hundreds of freshly cut and baled","['North', 'Carolina', ',', 'for', 'four', 'generations', '.', 'But', 'today', ',', 'standing', 'in']","['the', 'glow', 'of', 'the', 'Christmas', 'lights', ',', 'I', 'realize', 'that', 'home', 'is', 'not']","['front', 'of', 'the', 'flatbed', 'trailer', 'loaded', 'with', 'hundreds', 'of', 'freshly', 'cut', 'and', 'baled']",0.9230769230769232,44,68
917,gpt-3.5-turbo,Things We Left Behind ,45,30,because I was already frozen inside. The droopy Christmas wreath on the proudly purple front door drew my eye. I needed to take it down. I needed,"['because', 'I', 'was', 'already', 'frozen', 'inside', '.', 'The', 'droopy', 'Christmas', 'wreath', 'on', 'the', 'proudly']","['displayed', 'front', 'door', 'seemed', 'to', 'mock', 'my', 'lack', 'of', 'holiday', 'spirit', '.']","['purple', 'front', 'door', 'drew', 'my', 'eye', '.', 'I', 'needed', 'to', 'take', 'it']",0.8333333333333334,44,69
1818,gpt-3.5-turbo,Fourth Wing ,45,27,"of the stone fortress I call home. My chest heaves with exertion, my lungs burning by the time I reach the stone corridor leading to","['of', 'the', 'stone', 'fortress', 'I', 'call', 'home', '.']","['""', 'of', 'the', 'stone', 'fortress', 'I', 'call', 'home', ',', 'where', 'dreams', 'take', 'flight', 'and', 'courage', 'roams', '.', '""']","['My', 'chest', 'heaves', 'with', 'exertion', ',', 'my', 'lungs', 'burning', 'by', 'the', 'time', 'I', 'reach', 'the', 'stone', 'corridor', 'leading']",1.0,44,69
800,gpt-3.5-turbo,Things We Left Behind ,46,26,I was already frozen inside. The droopy Christmas wreath on the proudly purple front door drew my eye. I needed to take it down,"['I', 'was', 'already', 'frozen', 'inside']","['I', 'was', 'already', 'frozen', 'inside', ',', 'but', 'you', 'ignited', 'the', 'fire', 'that', 'melted', 'my', 'heart', '.']","['.', 'The', 'droopy', 'Christmas', 'wreath', 'on', 'the', 'proudly', 'purple', 'front', 'door', 'drew', 'my', 'eye', '.', 'I']",0.9375,45,65
632,gpt-3.5-turbo,Covenant of Water ,46,34,",” her mother says. “After that, God willing, it gets better.” Soon she hears her mother’s sniffles change to steady breathing, then to the softest","[',', '”', 'her', 'mother', 'says', '.', '“', 'After', 'that', ',', 'God']","['will', 'take', 'care', 'of', 'the', 'rest', '.', '”']","['willing', ',', 'it', 'gets', 'better', '.', '”', 'Soon']",0.875,45,63
780,gpt-3.5-turbo,Covenant of Water ,46,40,",” her mother says. “After that, God willing, it gets better.” Soon she hears her mother’s sniffles change to steady breathing, then to the softest of snores, which in the","[',', '”', 'her', 'mother', 'says', '.', '“', 'After']","[',', '”', 'her', 'mother', 'says', '.', '“', 'After', 'the', 'rain', ',', 'the', 'earth', 'is', 'refreshed', 'and', 'the', 'flowers', 'bloom', 'with', 'renewed', 'vigor', '.', 'Just', 'like', 'life', ',', 'we', 'must', 'embrace', 'the', 'storms']","['that', ',', 'God', 'willing', ',', 'it', 'gets', 'better', '.', '”', 'Soon', 'she', 'hears', 'her', 'mother', '’s', 'sniffles', 'change', 'to', 'steady', 'breathing', ',', 'then', 'to', 'the', 'softest', 'of', 'snores', ',', 'which', 'in', 'the']",0.96875,45,84
1490,gpt-3.5-turbo,The Fraud by Zadie Smith ,51,36,"hall. Still, the woman who'd opened the door - easily amused, susceptible to beauty - found she couldn't despise him.  'You're from Tobin's?' '","['hall', '.', 'Still', ',', 'the']","['hall', '.', 'Still', ',', 'the', 'fraudulence', 'of', 'the', 'world', 'can', 'not', 'extinguish', 'the', 'authenticity', 'of', 'our', 'own', 'souls', '.']","['woman', 'who', ""'d"", 'opened', 'the', 'door', '-', 'easily', 'amused', ',', 'susceptible', 'to', 'beauty', '-', 'found', 'she', 'could', ""n't"", 'despise']",0.9473684210526316,50,73
1496,gpt-3.5-turbo,The Fraud by Zadie Smith ,52,38,". Still, the woman who'd opened the door - easily amused, susceptible to beauty - found she couldn't despise him.  'You're from Tobin's?' 'Yes, missus","['.', 'Still', ',', 'the', 'woman', 'who']","['.', 'Still', ',', 'the', 'woman', 'who', 'had', 'been', 'deceived', 'once', ',', 'had', 'learned', 'to', 'trust', 'her', 'instincts', 'twice', '.']","[""'d"", 'opened', 'the', 'door', '-', 'easily', 'amused', ',', 'susceptible', 'to', 'beauty', '-', 'found', 'she', 'could', ""n't"", 'despise', 'him', '.']",0.9473684210526316,51,75
536,gpt-3.5-turbo,Five Star Weekend ,54,28,on good authority” that it’s a limited series for Netflix); police chief Ed Kapenash has been admitted to the Nantucket Cottage Hospital after complaining,"['on', 'good', 'authority', '”', 'that', 'it', '’s', 'a', 'limited', 'series', 'for', 'Netflix', ')']","['""', 'on', 'good', 'authority', '""', 'that', 'it', ""'s"", 'a', 'limited', 'series', 'for', 'Netflix', ')']","[';', 'police', 'chief', 'Ed', 'Kapenash', 'has', 'been', 'admitted', 'to', 'the', 'Nantucket', 'Cottage', 'Hospital', 'after']",1.0,53,79
1605,gpt-3.5-turbo,Bright Lights Big Christmas ,55,40,"standing in front of the flatbed trailer loaded with hundreds of freshly cut and baled fragrant firs, she wanted to cry. “Mama, please don’t ask me to do this,” she whispered. Her","['standing', 'in', 'front', 'of', 'the', 'flatbed', 'trailer', 'loaded', 'with', 'hundreds', 'of', 'freshly', 'cut', 'and']","['decorated', 'Christmas', 'trees', ',', 'the', 'mayor', 'exclaimed', ',', '""', 'This', 'is', 'truly', 'a', 'sight', 'to', 'behold', '!', '""']","['baled', 'fragrant', 'firs', ',', 'she', 'wanted', 'to', 'cry', '.', '“', 'Mama', ',', 'please', 'do', 'n’t', 'ask', 'me', 'to']",0.9444444444444444,54,85
1089,gpt-3.5-turbo,Payback in Death ,57,35,"away and left generous room for sleep, sex, wine, basking, and more sex.  No better way, to her mind, to spend a slice of summer in 2061","['away', 'and', 'left', 'generous', 'room', 'for', 'sleep', ',', 'sex', ',', 'wine']","['and', 'laughter', '.']","[',', 'basking', ',']",1.0,56,69
724,gpt-3.5-turbo,Covenant of Water ,57,24,"willing, it gets better.” Soon she hears her mother’s sniffles change to steady breathing, then to the softest of","['willing', ',', 'it', 'gets', 'better', '.', '”']","['""', 'Even', 'when', 'the', 'path', 'seems', 'uncertain', 'and', 'the', 'challenges', 'seem', 'overwhelming', ',', 'remember', 'that', 'with', 'perseverance']","['Soon', 'she', 'hears', 'her', 'mother', '’s', 'sniffles', 'change', 'to', 'steady', 'breathing', ',', 'then', 'to', 'the', 'softest', 'of']",1.0,56,79
1439,gpt-3.5-turbo,The Fraud by Zadie Smith ,62,40,"- easily amused, susceptible to beauty - found she couldn't despise him.  'You're from Tobin's?' 'Yes, missus. Here about the ceiling. Fell in, didn't it","['-', 'easily', 'amused', ',', 'susceptible', 'to', 'beauty', '-', 'found', 'she', 'could', ""n't"", 'despise', 'him', '.', ' ', ""'""]","['""', 'His', 'charm', 'was', 'undeniable', ',', 'and', 'even', 'the', 'most', 'cynical', 'among', 'us', '-', 'easily', 'amused', ',', 'susceptible', 'to', 'beauty', '-', 'found', 'she']","['You', ""'re"", 'from', 'Tobin', ""'s"", '?', ""'"", ""'"", 'Yes', ',', 'missus', '.', 'Here', 'about', 'the', 'ceiling', '.', 'Fell', 'in', ',', 'did', ""n't"", 'it']",1.0,61,100
1503,gpt-3.5-turbo,The Fraud by Zadie Smith ,63,29,"easily amused, susceptible to beauty - found she couldn't despise him.  'You're from Tobin's?' 'Yes, missus. Here","['easily', 'amused', ',', 'susceptible', 'to', 'beauty', '-', 'found', 'she', 'could', ""n't"", 'despise']","['the', 'world', 'as', 'much', 'as', 'she', ""'d"", 'hoped', '.']","['him', '.', ' ', ""'"", 'You', ""'re"", 'from', 'Tobin', ""'s""]",1.0,62,82
1034,gpt-3.5-turbo,Payback in Death ,63,39,"sleep, sex, wine, basking, and more sex.  No better way, to her mind, to spend a slice of summer in 2061.  Lieutenant Eve Dallas, murder cop, had","['sleep', ',', 'sex', ',', 'wine', ',', 'basking', ',', 'and', 'more', 'sex', '.', ' ', 'No', 'better', 'way', ',', 'to']","['indulge', 'in', 'life', ""'s"", 'pleasures', 'and', 'find', 'true', 'contentment', '.', '""']","['her', 'mind', ',', 'to', 'spend', 'a', 'slice', 'of', 'summer', 'in', '2061']",1.0,62,90
1391,gpt-3.5-turbo,Starling House by Alix Harrow,65,39,"front gate and the long red lick of the drive, maybe a glimpse of limestone walls crosshatched by honeysuckle and greenbriers. Even the historical plaque out front is half-swallowed by ivy, the letters so","['front', 'gate', 'and', 'the', 'long', 'red', 'lick', 'of', 'the', 'drive', ',', 'maybe', 'a', 'glimpse', 'of']","['the', 'sprawling', 'gardens', 'beyond', ',', 'whispered', 'promises', 'of', 'hidden', 'wonders', '.', '""']","['limestone', 'walls', 'crosshatched', 'by', 'honeysuckle', 'and', 'greenbriers', '.', 'Even', 'the', 'historical', 'plaque']",1.0,64,90
1656,gpt-3.5-turbo,Bright Lights Big Christmas ,66,36,"freshly cut and baled fragrant firs, she wanted to cry. “Mama, please don’t ask me to do this,” she whispered. Her mother wrapped an arm around Kerry’s","['freshly', 'cut', 'and', 'baled', 'fragrant', 'firs', ',', 'she', 'wanted']","['to', 'fill', 'her', 'home', 'with', 'the', 'scent', 'of', 'the', 'holiday', 'season', '.']","['to', 'cry', '.', '“', 'Mama', ',', 'please', 'do', 'n’t', 'ask', 'me', 'to']",0.9166666666666666,65,85
