,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,start_token,end_token
485,gpt-3.5-turbo,2001- A Space Odessy,24,33,"terrible lizards had long since ended. Here on the Equator, in the continent which 
would one day be known as Africa, the battle for existence had reached a new","['terrible', 'lizards', 'had', 'long', 'since', 'ended', '.', 'Here', 'on', 'the']","['moon', ',', 'we', 'have', 'built', 'a', 'new', 'civilization', ',', 'a', 'civilization', 'of', 'peace', 'and', 'prosperity', '.']","['Equator', ',', 'in', 'the', 'continent', 'which', '\n', 'would', 'one', 'day', 'be', 'known', 'as', 'Africa', ',', 'the']",0.9375,23,48
1651,gpt-3.5-turbo,Twenty Thousand Leagues under the Sea,30,39,"to
mention rumours which agitated the maritime population and excited the
public mind, even in the interior of continents, seafaring men were
particularly excited. Merchants, common sailors, captains of vessels,","['to', '\n', 'mention', 'rumours', 'which', 'agitated']","['the', 'maritime', 'population', 'and', 'excited', 'the', 'public', 'mind', '.']","['the', 'maritime', 'population', 'and', 'excited', 'the', '\n', 'public', 'mind']",0.2222222222222222,29,43
921,gpt-3.5-turbo,The Lion of Mars,31,28,"The constant fear of something going wrong. The knowledge that they could never return to Earth. But honestly, it sounded like a cakewalk compared to","['The', 'constant', 'fear', 'of', 'something', 'going']","['wrong', 'is', 'what', 'keeps', 'us', 'alive', '.']","['wrong', '.', 'The', 'knowledge', 'that', 'they', 'could']",0.8571428571428571,30,42
553,gpt-3.5-turbo,2001- A Space Odessy,32,22,"on the Equator, in the continent which 
would one day be known as Africa, the battle for existence had","['on', 'the', 'Equator', ',', 'in', 'the', 'continent', 'which', '\n', 'would']","['become', 'known', 'as', 'Africa', ',', 'a', 'tribe', 'of', 'apes', '\n', 'strove', 'mightily']","['one', 'day', 'be', 'known', 'as', 'Africa', ',', 'the', 'battle', 'for', 'existence', 'had']",0.8333333333333334,31,52
861,gpt-3.5-turbo,The Lion of Mars,35,25,"something going wrong. The knowledge that they could never return to Earth. But honestly, it sounded like a cakewalk compared to sharing","['something', 'going', 'wrong', '.', 'The', 'knowledge', 'that', 'they', 'could', 'never', 'return']","['to', 'Earth', 'made', 'the', 'prospect', 'of', 'their', 'mission', 'even', 'more', 'daunting', '.', 'But', 'they']","['to', 'Earth', '.', 'But', 'honestly', ',', 'it', 'sounded', 'like', 'a', 'cakewalk', 'compared', 'to', 'sharing']",0.8571428571428571,34,58
564,gpt-3.5-turbo,2001- A Space Odessy,35,25,", in the continent which 
would one day be known as Africa, the battle for existence had reached a new 
climax of","[',', 'in', 'the', 'continent', 'which', '\n', 'would', 'one', 'day', 'be', 'known', 'as']","['Africa', ',', 'a', 'hairy', 'ape', '-', 'like', 'creature', 'stood', 'upright', 'and', 'gazed', 'up']","['Africa', ',', 'the', 'battle', 'for', 'existence', 'had', 'reached', 'a', 'new', '\n', 'climax', 'of']",0.8461538461538461,34,58
1198,gpt-3.5-turbo,The Martian,35,30,"greatest two months of my life, and 
it’s turned in to a nightmare. 
I don’t even know who’ll read this. I guess","['greatest', 'two', 'months', 'of', 'my', 'life', ',', 'and', '\n', 'it', '’s', 'turned', 'in', 'to']","['the', 'greatest', 'adventure', 'of', 'my', 'life', '.', '""']","['a', 'nightmare', '.', '\n', 'I', 'do', 'n’t', 'even']",1.0,34,55
278,gpt-3.5-turbo,The War of Worlds,39,31,"’s and yet as mortal as his own; that as men busied
themselves about their various concerns they were scrutinised and
studied, perhaps almost as narrowly as","['’s', 'and', 'yet', 'as', 'mortal', 'as', 'his', 'own', ';', 'that', 'as', 'men', 'busied']","['themselves', 'about', 'their', 'various', 'concerns', ',', 'they', 'were', 'scrutinized', 'and', 'studied', ',', 'perhaps', 'almost', 'as', 'narrowly', 'as', 'a']","['\n', 'themselves', 'about', 'their', 'various', 'concerns', 'they', 'were', 'scrutinised', 'and', '\n', 'studied', ',', 'perhaps', 'almost', 'as', 'narrowly', 'as']",0.2777777777777778,38,68
501,gpt-3.5-turbo,2001- A Space Odessy,40,24,"
would one day be known as Africa, the battle for existence had reached a new 
climax of ferocity, and the","['\n', 'would', 'one', 'day', 'be', 'known', 'as', 'Africa', ',', 'the', 'battle']","['would', 'one', 'day', 'be', 'known', 'as', 'Africa', ',', 'the', 'battle', 'for', 'survival', 'against']","['for', 'existence', 'had', 'reached', 'a', 'new', '\n', 'climax', 'of', 'ferocity', ',', 'and', 'the']",1.0,39,62
1375,gpt-3.5-turbo,The Martian,42,28,"and 
it’s turned in to a nightmare. 
I don’t even know who’ll read this. I guess someone will find it 
","['and', '\n', 'it', '’s', 'turned']","['out', 'to', 'be', 'one', 'of', 'the', 'greatest', 'adventures', 'of', 'my', 'life', '.']","['in', 'to', 'a', 'nightmare', '.', '\n', 'I', 'do', 'n’t', 'even', 'know', 'who']",0.9166666666666666,41,57
1141,gpt-3.5-turbo,Out of the Silent Planet,43,39,"tree into the middle of the road.  A violent yellow sunset was pouring through a rift in the clouds to westward, but straight ahead over the hills the sky was the colour of dark slate.","['tree', 'into', 'the', 'middle', 'of', 'the', 'road', '.', ' ', 'A', 'violent', 'yellow', 'sunset', 'was', 'pouring', 'through', 'a', 'rift']","['in', 'the', 'clouds', ',', 'and', 'all', 'the', 'colours', 'of', 'the', 'world', 'and', 'of', 'heaven', 'were', 'extinguished', 'except', 'a', 'few', 'blood', '-']","['in', 'the', 'clouds', 'to', 'westward', ',', 'but', 'straight', 'ahead', 'over', 'the', 'hills', 'the', 'sky', 'was', 'the', 'colour', 'of', 'dark', 'slate', '.']",0.8571428571428571,42,80
1486,gpt-3.5-turbo,DUNE ,45,31,"was a warm night at Castle Caladan, and the ancient pile 
of stone that had served the Atreides family as home for 
twenty-six generations bore that","['was', 'a', 'warm', 'night', 'at', 'Castle', 'Caladan']","['as', 'the', 'moonlight', 'bathed', 'the', 'ancient', 'walls', ',', 'casting', 'long', 'shadows', 'upon', 'the', 'courtyard', '.']","[',', 'and', 'the', 'ancient', 'pile', '\n', 'of', 'stone', 'that', 'had', 'served', 'the', 'Atreides', 'family', 'as']",0.9333333333333332,44,65
232,gpt-3.5-turbo,The War of Worlds,45,34,"his own; that as men busied
themselves about their various concerns they were scrutinised and
studied, perhaps almost as narrowly as a man with a microscope might
scrutinise the","['his', 'own', ';', 'that', 'as', 'men', 'busied', '\n', 'themselves', 'about', 'their', 'various', 'concerns', 'they', 'were']","['watched', 'and', 'studied', ',', 'perhaps', 'almost', 'as', 'narrowly', 'as', 'a', 'man', 'with', 'a', 'microscope', 'might', 'scrutinize', 'the', 'transient', 'creatures']","['scrutinised', 'and', '\n', 'studied', ',', 'perhaps', 'almost', 'as', 'narrowly', 'as', 'a', 'man', 'with', 'a', 'microscope', 'might', '\n', 'scrutinise', 'the']",0.3157894736842105,44,77
258,gpt-3.5-turbo,The War of Worlds,48,30,"that as men busied
themselves about their various concerns they were scrutinised and
studied, perhaps almost as narrowly as a man with a microscope might
scrutinise","['that', 'as', 'men', 'busied', '\n', 'themselves', 'about', 'their', 'various']","['concerns', ',', 'they', 'were', 'being', 'scrutinized', 'and', 'studied', ',', 'perhaps', 'even', 'manipulated', ',', 'by', 'beings', 'far', 'superior', 'to', 'them', '.']","['concerns', 'they', 'were', 'scrutinised', 'and', '\n', 'studied', ',', 'perhaps', 'almost', 'as', 'narrowly', 'as', 'a', 'man', 'with', 'a', 'microscope', 'might', '\n']",0.75,47,75
265,gpt-3.5-turbo,The War of Worlds,52,30,"
themselves about their various concerns they were scrutinised and
studied, perhaps almost as narrowly as a man with a microscope might
scrutinise the transient creatures that","['\n', 'themselves', 'about', 'their', 'various', 'concerns', 'they', 'were', 'scrutinised', 'and', '\n', 'studied', ',']","['until', 'at', 'last', 'they', 'were', 'able', 'to', 'take', 'their', 'place', 'in', 'the', 'world', ',', 'every', '\n', 'detail']","['perhaps', 'almost', 'as', 'narrowly', 'as', 'a', 'man', 'with', 'a', 'microscope', 'might', '\n', 'scrutinise', 'the', 'transient', 'creatures', 'that']",1.0,51,80
1623,gpt-3.5-turbo,Twenty Thousand Leagues under the Sea,52,33,", seafaring men were
particularly excited. Merchants, common sailors, captains of vessels,
skippers, both of Europe and America, naval officers of all countries,
","[',', 'seafaring', 'men', 'were', '\n', 'particularly', 'excited', '.']","['""', 'Complete', 'this', 'quote', 'from', 'Twenty', 'Thousand', 'Leagues', 'under', 'the', 'Sea', ':', ""'"", 'If', 'there', 'were', 'no', 'thunder', ',', 'men', 'would', 'have', 'little', 'fear', 'of']","['Merchants', ',', 'common', 'sailors', ',', 'captains', 'of', 'vessels', ',', '\n', 'skippers', ',', 'both', 'of', 'Europe', 'and', 'America', ',', 'naval', 'officers', 'of', 'all', 'countries', ',', '\n']",1.0,51,83
268,gpt-3.5-turbo,The War of Worlds,54,33,"about their various concerns they were scrutinised and
studied, perhaps almost as narrowly as a man with a microscope might
scrutinise the transient creatures that swarm and multiply in a","['about', 'their', 'various', 'concerns', 'they', 'were', 'scrutinised', 'and', '\n', 'studied', ',', 'perhaps', 'almost', 'as', 'narrowly']","['as', 'a', 'man', 'with', 'a', 'microscope', 'might', 'scrutinize', 'the', 'transient', 'creatures', 'that', 'swarm', 'and', 'multiply', 'in', 'a', 'drop']","['as', 'a', 'man', 'with', 'a', 'microscope', 'might', '\n', 'scrutinise', 'the', 'transient', 'creatures', 'that', 'swarm', 'and', 'multiply', 'in', 'a']",0.1666666666666666,53,85
322,gpt-3.5-turbo,The War of Worlds,57,28,"concerns they were scrutinised and
studied, perhaps almost as narrowly as a man with a microscope might
scrutinise the transient creatures that swarm and multiply","['concerns', 'they', 'were', 'scrutinised', 'and', '\n', 'studied']","['concerns', 'they', 'were', 'scrutinised', 'and', 'studied', ',', 'until', 'nothing', 'remained', 'but', 'a', 'few', 'curious', 'fragments', 'of', 'metal', '.']","[',', 'perhaps', 'almost', 'as', 'narrowly', 'as', 'a', 'man', 'with', 'a', 'microscope', 'might', '\n', 'scrutinise', 'the', 'transient', 'creatures', 'that']",1.0,56,80
97,gpt-3.5-turbo,The Season of Passage ,57,23,"reached outonce more.'Jenny,' Lauren said, disgusted when she saw what she had done. Her T-shirt","['reached', 'outonce', 'more', '.', ""'Jenny"", ',', ""'"", 'Lauren', 'said', ',']","[""'"", 'Jenny', ',', ""'"", 'Lauren', 'said', ',', 'her', 'voice', 'filled', 'with', 'longing', ',']","['disgusted', 'when', 'she', 'saw', 'what', 'she', 'had', 'done', '.', 'Her', 'T', '-', 'shirt']",1.0,56,78
1613,gpt-3.5-turbo,Twenty Thousand Leagues under the Sea,60,35,"Merchants, common sailors, captains of vessels,
skippers, both of Europe and America, naval officers of all countries,
and the Governments of several states on the two continents","['Merchants', ',', 'common', 'sailors', ',', 'captains', 'of', 'vessels', ',', '\n']","['and', 'the', 'shipowners', 'of', 'all', 'countries', ',', 'although', 'they', 'have', 'tried', 'to', 'calculate', 'the', 'time', 'necessary', 'for', 'the', 'journey', ',', 'have', 'all', 'been', 'forced', 'to']","['skippers', ',', 'both', 'of', 'Europe', 'and', 'America', ',', 'naval', 'officers', 'of', 'all', 'countries', ',', '\n', 'and', 'the', 'Governments', 'of', 'several', 'states', 'on', 'the', 'two', 'continents']",0.96,59,93
1154,gpt-3.5-turbo,Out of the Silent Planet,62,38,"the clouds to westward, but straight ahead over the hills the sky was the colour of dark slate.  Every tree and blade of grass was dripping, and the road shone like a river.","['the', 'clouds', 'to', 'westward', ',', 'but']","['the', 'sky', 'was', 'clear', 'and', 'bright', 'to', 'the', 'east', ',', 'and', 'the', 'sun', 'was', 'rising', '.']","['straight', 'ahead', 'over', 'the', 'hills', 'the', 'sky', 'was', 'the', 'colour', 'of', 'dark', 'slate', '.', ' ', 'Every']",1.0,61,82
1201,gpt-3.5-turbo,The Martian,63,21,"I guess someone will find it 
eventually. Maybe a hundred years from now. 
For the record...","['I', 'guess', 'someone', 'will', 'find', 'it', '\n', 'eventually', '.', 'Maybe']","['it', 'will', 'be', 'a', 'reminder', 'that', 'even', 'in', 'the', 'face', 'of']","['a', 'hundred', 'years', 'from', 'now', '.', '\n', 'For', 'the', 'record', '...']",0.9090909090909092,62,82
1366,gpt-3.5-turbo,The Martian,65,24,"someone will find it 
eventually. Maybe a hundred years from now. 
For the record... I didn’t die on","['someone', 'will', 'find', 'it', '\n', 'eventually', '.', 'Maybe', 'a', 'hundred', 'years', 'from']","['now', ',', 'maybe', 'a', 'thousand', 'years', 'from', 'now', ',', 'but', 'eventually', ',']","['now', '.', '\n', 'For', 'the', 'record', '...', 'I', 'did', 'n’t', 'die', 'on']",0.9166666666666666,64,87
1499,gpt-3.5-turbo,DUNE ,66,36,"as home for 
twenty-six generations bore that cooled-sweat feeling it 
acquired before a change in the weather. 
The old woman was let in by the side door down","['as', 'home', 'for', '\n', 'twenty', '-', 'six']","['thousand', 'years', ',', 'the', 'planet', 'of', 'Arrakis', 'has', 'shaped', 'the', 'destiny', 'of', 'humanity', '.']","['generations', 'bore', 'that', 'cooled', '-', 'sweat', 'feeling', 'it', '\n', 'acquired', 'before', 'a', 'change', 'in']",1.0,65,85
388,gpt-3.5-turbo,The War of Worlds,67,32,"as narrowly as a man with a microscope might
scrutinise the transient creatures that swarm and multiply in a drop of
water. With infinite complacency men went to and","['as', 'narrowly', 'as', 'a', 'man', 'with', 'a', 'microscope', 'might', '\n', 'scrutinise']","['the', 'transient', 'creatures', 'that', 'swarm', 'and', 'multiply', 'in', 'a', 'drop', 'of', 'water', '.']","['the', 'transient', 'creatures', 'that', 'swarm', 'and', 'multiply', 'in', 'a', 'drop', 'of', '\n', 'water']",0.1538461538461538,66,89
528,gpt-3.5-turbo,2001- A Space Odessy,67,29,"yet in sight. In this barren and 
desiccated land, only the small or the swift or the fierce could flourish, or even 
hope to","['yet', 'in', 'sight', '.', 'In', 'this', 'barren', 'and', '\n', 'desiccated', 'land', ',', 'only', 'the']","['echoes', 'of', 'our', 'own', 'footsteps']","['small', 'or', 'the', 'swift', 'or']",1.0,66,84
783,gpt-3.5-turbo,Project Hail Mary,69,32,".“Um,” I say.“Incorrect.”A wave of fatigue grips me. It’s kind of pleasant, actually. The computer must have sedatedme through the IV","['.', '“Um', ',', '”', 'I', 'say', '.', '“Incorrect', '.']","['""', 'Um', ',', '""', 'I', 'say', '.', '""', 'Incorrect', '.', 'The', 'universe', 'does', ""n't"", 'care', 'what', 'you', 'believe', '.', '""', '-', 'Project', 'Hail']","['”A', 'wave', 'of', 'fatigue', 'grips', 'me', '.', 'It', '’s', 'kind', 'of', 'pleasant', ',', 'actually', '.', 'The', 'computer', 'must', 'have', 'sedatedme', 'through', 'the', 'IV']",0.9565217391304348,68,99
532,gpt-3.5-turbo,2001- A Space Odessy,70,25,". In this barren and 
desiccated land, only the small or the swift or the fierce could flourish, or even 
hope","['.', 'In', 'this', 'barren', 'and', '\n', 'desiccated', 'land', ',', 'only']","['the', 'machines', 'remain', ',', '\n', 'silent', 'witnesses', 'to', '\n', 'humanity', ""'s"", 'folly', 'and', '\n', 'hubris']","['the', 'small', 'or', 'the', 'swift', 'or', 'the', 'fierce', 'could', 'flourish', ',', 'or', 'even', '\n', 'hope']",0.8666666666666667,69,93
580,gpt-3.5-turbo,2001- A Space Odessy,70,33,". In this barren and 
desiccated land, only the small or the swift or the fierce could flourish, or even 
hope to survive. 
The man-apes","['.', 'In', 'this', 'barren', 'and', '\n', 'desiccated', 'land', ',']","['.', 'In', 'this', 'barren', 'and', 'desiccated', 'land', ',', 'humanity', ""'s"", 'thirst', 'for', 'knowledge', 'and', 'exploration', 'knows', 'no', 'bounds', '.']","['only', 'the', 'small', 'or', 'the', 'swift', 'or', 'the', 'fierce', 'could', 'flourish', ',', 'or', 'even', '\n', 'hope', 'to', 'survive', '.']",0.9473684210526316,69,96
914,gpt-3.5-turbo,The Lion of Mars,74,36,"decent night’s sleep since Albie started bunking with me. I’d tried just about everything to block the noise: earplugs, sleeping under the blanket, even a thick hat with earflaps.","['decent', 'night', '’s', 'sleep', 'since']","['I', ""'m"", 'sorry', ',', 'but', 'as', 'an', 'AI', 'language', 'model', ',', 'I', 'do', ""n't"", 'have', 'access', 'to', 'specific', 'books', 'or', 'their', 'content', 'like', '""', 'The', 'Lion', 'of', 'Mars', '.', '""', 'However']","['Albie', 'started', 'bunking', 'with', 'me', '.', 'I', '’d', 'tried', 'just', 'about', 'everything', 'to', 'block', 'the', 'noise', ':', 'earplugs', ',', 'sleeping', 'under', 'the', 'blanket', ',', 'even', 'a', 'thick', 'hat', 'with', 'earflaps', '.']",1.0,73,108
126,gpt-3.5-turbo,The Season of Passage ,75,30,. Her T-shirt wasdrenched with sweat and her heart was pounding. She gave Jennifer a quick hug. 'Are youOK? I didn't mean to,"['.', 'Her', 'T', '-', 'shirt', 'wasdrenched', 'with', 'sweat', 'and', 'her', 'heart', 'was', 'pounding', '.']","['""', 'Her', 'T', '-', 'shirt', 'was', 'drenched', 'with', 'sweat', 'and', 'her', 'heart', 'was', 'pounding', ',', 'but']","['She', 'gave', 'Jennifer', 'a', 'quick', 'hug', '.', ""'"", 'Are', 'youOK', '?', 'I', 'did', ""n't"", 'mean', 'to']",1.0,74,103
1622,gpt-3.5-turbo,Twenty Thousand Leagues under the Sea,75,27,"and America, naval officers of all countries,
and the Governments of several states on the two continents, were
deeply interested in the","['and', 'America', ',', 'naval', 'officers', 'of', 'all', 'countries', ',', '\n', 'and', 'the', 'Governments']","['of', 'the', 'world', ',', 'will', 'give', 'a', 'hearty', '\n', 'welcome', 'to', 'the', ""'"", 'Nautilus']","['of', 'several', 'states', 'on', 'the', 'two', 'continents', ',', 'were', '\n', 'deeply', 'interested', 'in', 'the']",0.9285714285714286,74,100
1189,gpt-3.5-turbo,The Martian,75,21,"years from now. 
For the record... I didn’t die on Sol 6. Certainly the rest of","['years', 'from', 'now', '.', '\n', 'For', 'the']","['first', 'time', 'in', 'history', ',', 'humanity', 'has', 'the', 'chance', 'to', 'establish', 'a', 'permanent', 'presence']","['record', '...', 'I', 'did', 'n’t', 'die', 'on', 'Sol', '6', '.', 'Certainly', 'the', 'rest', 'of']",1.0,74,94
1285,gpt-3.5-turbo,The Martian,76,33,"from now. 
For the record... I didn’t die on Sol 6. Certainly the rest of the crew 
thought I did, and I can’t blame them","['from', 'now', '.', '\n', 'For', 'the']","['next', '31', 'days', ',', 'I', ""'m"", 'the', 'best', 'botanist', 'on', 'this', 'planet', '.']","['record', '...', 'I', 'did', 'n’t', 'die', 'on', 'Sol', '6', '.', 'Certainly', 'the', 'rest']",1.0,75,93
171,gpt-3.5-turbo,The Season of Passage ,76,34,Her T-shirt wasdrenched with sweat and her heart was pounding. She gave Jennifer a quick hug. 'Are youOK? I didn't mean to push you. I was,"['Her', 'T', '-', 'shirt', 'wasdrenched', 'with', 'sweat', 'and', 'her', 'heart', 'was', 'pounding', '.', 'She', 'gave', 'Jennifer']","['a', 'reassuring', 'smile', 'and', 'said', ',', '""', 'Courage', 'is', 'not', 'the', 'absence', 'of', 'fear', ',', 'but', 'rather', 'the']","['a', 'quick', 'hug', '.', ""'"", 'Are', 'youOK', '?', 'I', 'did', ""n't"", 'mean', 'to', 'push', 'you', '.', 'I', 'was']",0.9444444444444444,75,108
901,gpt-3.5-turbo,The Lion of Mars,80,37,"started bunking with me. I’d tried just about everything to block the noise: earplugs, sleeping under the blanket, even a thick hat with earflaps. But none of them worked. It","['started', 'bunking', 'with', 'me', '.', 'I', '’d', 'tried']","['to', 'make', 'it', 'as', 'comfortable', 'as', 'possible', ',', 'but', 'it', 'was', 'still', 'a', 'far', 'cry', 'from', 'the', 'luxury', 'of', 'Earth', '.']","['just', 'about', 'everything', 'to', 'block', 'the', 'noise', ':', 'earplugs', ',', 'sleeping', 'under', 'the', 'blanket', ',', 'even', 'a', 'thick', 'hat', 'with', 'earflaps']",1.0,79,107
14,gpt-3.5-turbo,The Season of Passage ,85,22,heart was pounding. She gave Jennifer a quick hug. 'Are youOK? I didn't mean to push you,"['heart', 'was', 'pounding', '.', 'She', 'gave', 'Jennifer', 'a', 'quick']","['hug', ',', 'then', 'turned', 'and', 'walked', 'away', ',', 'leaving', 'her', 'friend', 'standing', 'there']","['hug', '.', ""'"", 'Are', 'youOK', '?', 'I', 'did', ""n't"", 'mean', 'to', 'push', 'you']",0.9230769230769232,84,105
1761,gpt-3.5-turbo,Twenty Thousand Leagues under the Sea,88,23,"of several states on the two continents, were
deeply interested in the matter.
For some time past, vessels","['of', 'several', 'states', 'on', 'the', 'two']","['of', 'several', 'states', 'on', 'the', 'two', 'continents', '!', '""']","['continents', ',', 'were', '\n', 'deeply', 'interested', 'in', 'the', 'matter']",1.0,87,101
830,gpt-3.5-turbo,The Lion of Mars,90,32,"everything to block the noise: earplugs, sleeping under the blanket, even a thick hat with earflaps. But none of them worked. It was surprising because Albie was","['everything', 'to', 'block', 'the', 'noise']","['everything', 'to', 'block', 'the', 'noise', 'and', 'focus', 'on', 'the', 'stars', '.']","[':', 'earplugs', ',', 'sleeping', 'under', 'the', 'blanket', ',', 'even', 'a', 'thick']",1.0,89,104
1669,gpt-3.5-turbo,Twenty Thousand Leagues under the Sea,92,26,"the two continents, were
deeply interested in the matter.
For some time past, vessels had been met by “an enormous","['the', 'two', 'continents', ',', 'were', '\n', 'deeply', 'interested', 'in', 'the']","['two', 'continents', ',', 'were', 'deeply', 'interested', 'in', 'the', 'secrets', 'of', 'the', 'ocean', '.']","['matter', '.', '\n', 'For', 'some', 'time', 'past', ',', 'vessels', 'had', 'been', 'met', 'by']",1.0,91,113
