,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,start_token,end_token
692,gpt-3.5-turbo,King Henry V ,44,38,"
   Which in th' eleventh year of the last king's reign
   Was like, and had indeed against us pass'd
   But that the scambling and unquiet time
   Did push it out of farther","['\n   ', 'Which', 'in', 'th', ""'"", 'eleventh', 'year', 'of', 'the', 'last', 'king', ""'s""]","['reign', 'was', 'born', ',', 'came', 'softly', 'to', 'the', 'world']","['reign', '\n   ', 'Was', 'like', ',', 'and', 'had', 'indeed', 'against']",0.8888888888888888,43,63
27,gpt-3.5-turbo,Julius Caesar,53,21,"ought not walk
    Upon a laboring day without the sign
    Of your profession? Speak, what trade art","['ought', 'not', 'walk', '\n    ', 'Upon', 'a', 'laboring', 'day']","['Unshod', '.']","['without', 'the']",1.0,52,61
517,gpt-3.5-turbo,Othello,58,31,"'Sblood, but you will not hear me.
    If ever I did dream of such a matter,
    Abhor me.
  RODERIGO. Thou told'st me","[""'"", 'Sblood', ',', 'but', 'you', 'will', 'not', 'hear', 'me', '.', '\n    ', 'If']","[""'"", 'Sblood', ',', 'but', 'you', 'will', 'not', 'hear', 'me', '.', '\n    ', 'If', 'I', 'were', 'disposed', 'to', 'stir', '\n    ', 'Your']","['ever', 'I', 'did', 'dream', 'of', 'such', 'a', 'matter', ',', '\n    ', 'Abhor', 'me', '.', '\n  ', 'RODERIGO', '.', 'Thou', ""told'st"", 'me']",1.0,57,87
444,gpt-3.5-turbo,Othello,61,39,"but you will not hear me.
    If ever I did dream of such a matter,
    Abhor me.
  RODERIGO. Thou told'st me thou didst hold him in thy hate.
  IAGO.","['but', 'you', 'will', 'not', 'hear', 'me', '.', '\n    ', 'If', 'ever', 'I', 'did', 'dream', 'of', 'such', 'a']","['matter', ',', 'abhor', 'me', '.']","['matter', ',', '\n    ', 'Abhor', 'me']",0.6,60,80
706,gpt-3.5-turbo,King Henry V ,64,26,"against us pass'd
   But that the scambling and unquiet time
   Did push it out of farther question.
 ELY. But how,","['against', 'us', ""pass'd"", '\n   ', 'But', 'that', 'the']","['kingdom', 'of', 'France', ',', 'being', 'altogether', 'ignorant', 'of', 'the', 'English', ',', 'did', 'not', 'think', 'it', 'worth', 'the', 'while', 'to']","['scambling', 'and', 'unquiet', 'time', '\n   ', 'Did', 'push', 'it', 'out', 'of', 'farther', 'question', '.', '\n ', 'ELY', '.', 'But', 'how', ',']",1.0,63,88
1387,gpt-3.5-turbo,A Midsummer Night's Dream,69,35,"
Like to a step-dame or a dowager,
Long withering out a young man’s revenue.

HIPPOLYTA.
Four days will quickly steep themselves in night;
","['\n', 'Like', 'to', 'a', 'step', '-', 'dame', 'or', 'a', 'dowager', ',', '\n', 'Long', 'withering', 'out', 'a', 'young']","['man', ""'s"", 'revenue', '.']","['man', '’s', 'revenue', '.']",0.25,68,88
1804,gpt-3.5-turbo,Hamlet,72,29,"most carefully upon your hour.
BARNARDO.
’Tis now struck twelve. Get thee to bed, Francisco.
FRANCISCO.
For this","['most', 'carefully', 'upon', 'your', 'hour']","['most', 'carefully', 'upon', 'your', 'hour', ',', '\n', 'And', 'know', 'not', 'what', 'the', 'future', 'holds', 'in', 'store', '.']","['.', '\n', 'BARNARDO', '.', '\n', '’', 'Tis', 'now', 'struck', 'twelve', '.', 'Get', 'thee', 'to', 'bed', ',', 'Francisco']",1.0,71,92
1634,gpt-3.5-turbo,Macbeth,73,23,"sun.
FIRST WITCH.
Where the place?
SECOND WITCH.
Upon the heath.
THIRD WITCH","['sun', '.', '\n', 'FIRST', 'WITCH']","['""', 'Fair', 'is', 'foul', ',', 'and', 'foul', 'is', 'fair', '.', '""']","['.', '\n', 'Where', 'the', 'place', '?', '\n', 'SECOND', 'WITCH', '.', '\n']",0.9090909090909092,72,87
626,gpt-3.5-turbo,King Henry V ,73,34,"unquiet time
   Did push it out of farther question.
 ELY. But how, my lord, shall we resist it now?
 CANTERBURY. It must be thought on","['unquiet', 'time', '\n   ', 'Did', 'push', 'it', 'out', 'of', 'farther', 'question', '.', '\n ', 'ELY']","['And', 'make', 'it', 'past', 'the', 'unquiet', 'time', ',', '\n', 'Did', 'push', 'it', 'out', 'of', 'farther', 'question', '.']","['.', 'But', 'how', ',', 'my', 'lord', ',', 'shall', 'we', 'resist', 'it', 'now', '?', '\n ', 'CANTERBURY', '.', 'It']",0.8823529411764706,72,101
597,gpt-3.5-turbo,King Henry V ,75,21,"
   Did push it out of farther question.
 ELY. But how, my lord, shall we resist","['\n   ', 'Did', 'push', 'it', 'out', 'of', 'farther']","['Did', 'push', 'it', 'out', 'of', 'farther', 'note', 'and', 'force', '.']","['question', '.', '\n ', 'ELY', '.', 'But', 'how', ',', 'my', 'lord']",1.0,74,90
1925,gpt-3.5-turbo,Hamlet,82,32,"’Tis now struck twelve. Get thee to bed, Francisco.
FRANCISCO.
For this relief much thanks. ’Tis bitter cold,
And I am","['’', 'Tis', 'now', 'struck', 'twelve']","['’', 'Tis', 'now', 'struck', 'twelve', '.', 'Get', 'thee', 'to', 'bed', ',', 'Francisco', '.']","['.', 'Get', 'thee', 'to', 'bed', ',', 'Francisco', '.', '\n', 'FRANCISCO', '.', '\n', 'For']",0.7692307692307693,81,98
1373,gpt-3.5-turbo,A Midsummer Night's Dream,86,22,"man’s revenue.

HIPPOLYTA.
Four days will quickly steep themselves in night;
Four nights will quickly","['man', '’s', 'revenue', '.', '\n\n', 'HIPPOLYTA', '.']","['I', 'am', 'not', 'bound', 'to', 'please', 'thee', 'with', 'my', 'answers', '.']","['\n', 'Four', 'days', 'will', 'quickly', 'steep', 'themselves', 'in', 'night', ';', '\n']",1.0,85,102
1324,gpt-3.5-turbo,A Midsummer Night's Dream,88,31,"revenue.

HIPPOLYTA.
Four days will quickly steep themselves in night;
Four nights will quickly dream away the time;
And then the moon,","['revenue', '.', '\n\n', 'HIPPOLYTA', '.', '\n', 'Four', 'days', 'will', 'quickly', 'steep', 'themselves']","['In', 'night', ';', '\n', 'Four', 'nights', 'will', 'quickly', 'dream', 'away', 'the', 'time', '.']","['in', 'night', ';', '\n', 'Four', 'nights', 'will', 'quickly', 'dream', 'away', 'the', 'time', ';']",0.1538461538461538,87,111
1370,gpt-3.5-turbo,A Midsummer Night's Dream,92,22,".
Four days will quickly steep themselves in night;
Four nights will quickly dream away the time;
","['.', '\n', 'Four', 'days', 'will', 'quickly', 'steep', 'themselves', 'in']","['night', ';', '\n', 'Four', 'nights', 'will', 'quickly', 'dream', 'away', 'the', 'time', '.']","['night', ';', '\n', 'Four', 'nights', 'will', 'quickly', 'dream', 'away', 'the', 'time', ';']",0.0833333333333333,91,111
1408,gpt-3.5-turbo,Antony and Cleopatra,93,38,"on his breast, reneges all temper,
    And is become the bellows and the fan
    To cool a gipsy's lust.
     Flourish. Enter ANTONY, CLEOPATRA, her LADIES, the train","['on', 'his', 'breast', ',', 'reneges', 'all', 'temper', ',', '\n    ', 'And', 'is', 'become', 'the', 'bellows', 'and', 'the']","['fan', '\n', 'To', 'cool', 'a', 'gypsy', ""'s"", 'lust', '.']","['fan', '\n    ', 'To', 'cool', 'a', 'gipsy', ""'s"", 'lust', '.']",0.2222222222222222,92,116
1228,gpt-3.5-turbo,A Midsummer Night's Dream,98,26,"steep themselves in night;
Four nights will quickly dream away the time;
And then the moon, like to a silver bow","['steep', 'themselves', 'in', 'night', ';', '\n', 'Four', 'nights', 'will', 'quickly', 'dream']","['away', 'the', 'time', ';', '\n', 'And', 'then', 'the', 'moon', ',', 'like', 'to', 'a', 'silver', 'bow']","['away', 'the', 'time', ';', '\n', 'And', 'then', 'the', 'moon', ',', 'like', 'to', 'a', 'silver', 'bow']",0.0,97,122
457,gpt-3.5-turbo,Othello,99,33,". Despise me, if I do not. Three great ones of the city,
    In personal suit to make me his lieutenant,
    Off-capp'd to him;","['.', 'Despise', 'me', ',', 'if', 'I', 'do', 'not', '.', 'Three']","['.', 'Despise', 'me', ',', 'if', 'I', 'do', 'not', '.', 'Three', 'great', 'ones', 'of', 'the', 'city', ',', 'In', 'personal', 'suit', 'to', 'make', 'me', 'his']","['great', 'ones', 'of', 'the', 'city', ',', '\n    ', 'In', 'personal', 'suit', 'to', 'make', 'me', 'his', 'lieutenant', ',', '\n    ', 'Off', '-', ""capp'd"", 'to', 'him', ';']",0.8695652173913043,98,130
135,gpt-3.5-turbo,Julius Caesar,104,35,"thy best apparel on?
    You, sir, what trade are you?
  SECOND COMMONER. Truly, sir, in respect of a fine workman, I am
    but,","['thy', 'best', 'apparel', 'on', '?', '\n    ', 'You', ',', 'sir', ',', 'what', 'trade', 'are', 'you', '?']","['""', 'Thy', 'best', 'apparel', 'on', '?', 'Be', 'not', 'afraid', 'of', 'greatness', '.', 'Some', 'are', 'born', 'great', ',', 'some', 'achieve', 'greatness']","['\n  ', 'SECOND', 'COMMONER', '.', 'Truly', ',', 'sir', ',', 'in', 'respect', 'of', 'a', 'fine', 'workman', ',', 'I', 'am', '\n    ', 'but', ',']",1.0,103,137
1346,gpt-3.5-turbo,A Midsummer Night's Dream,104,40,"Four nights will quickly dream away the time;
And then the moon, like to a silver bow
New bent in heaven, shall behold the night
Of our solemnities.

THESEUS.
Go","['Four', 'nights', 'will', 'quickly', 'dream', 'away', 'the', 'time', ';', '\n', 'And', 'then', 'the', 'moon', ',', 'like', 'to', 'a']","['silver', 'bow', ',', '\n', 'New', '-', 'bent', 'in', 'heaven', ',', 'shall', 'behold', 'the', 'night', '\n', 'Of', 'our', 'solemnities', '.']","['silver', 'bow', '\n', 'New', 'bent', 'in', 'heaven', ',', 'shall', 'behold', 'the', 'night', '\n', 'Of', 'our', 'solemnities', '.', '\n\n', 'THESEUS']",0.2105263157894736,103,139
931,gpt-3.5-turbo,King Lear,105,23,"?
GLOUCESTER.
His breeding, sir, hath been at my charge: I have so often
blush’d to","['?', '\n', 'GLOUCESTER', '.', '\n', 'His', 'breeding', ',', 'sir']","['Hath', 'been', 'at', 'my', 'charge', ':', 'I', 'have', 'so', 'often', 'blushed', 'to', 'acknowledge', 'him']","[',', 'hath', 'been', 'at', 'my', 'charge', ':', 'I', 'have', 'so', 'often', '\n', 'blush’d', 'to']",0.4285714285714285,104,126
1488,gpt-3.5-turbo,Antony and Cleopatra,105,25,"the bellows and the fan
    To cool a gipsy's lust.
     Flourish. Enter ANTONY, CLEOPATRA, her LADIES, the","['the', 'bellows', 'and', 'the', 'fan', '\n    ', 'To', 'cool', 'a', 'gipsy']","[""'s"", 'lust', '.', '""']","[""'s"", 'lust', '.', '\n     ']",0.25,104,117
196,gpt-3.5-turbo,Julius Caesar,115,24,"trade are you?
  SECOND COMMONER. Truly, sir, in respect of a fine workman, I am
    but,","['trade', 'are', 'you', '?', '\n  ', 'SECOND', 'COMMONER', '.', 'Truly', ',']","['I', 'am', 'a', 'quote', 'generating', 'bot', ',', '\n', 'Here', 'to', 'inspire', 'and', 'uplift', 'your']","['sir', ',', 'in', 'respect', 'of', 'a', 'fine', 'workman', ',', 'I', 'am', '\n    ', 'but', ',']",1.0,114,137
1853,gpt-3.5-turbo,Hamlet,118,26,"
BARNARDO.
Have you had quiet guard?
FRANCISCO.
Not a mouse stirring.
BARNARDO.
Well, good","['\n', 'BARNARDO', '.', '\n', 'Have', 'you', 'had', 'quiet', 'guard', '?', '\n', 'FRANCISCO', '.']","['Not', 'a', 'mouse', 'stirring', '.']","['\n', 'Not', 'a', 'mouse', 'stirring']",0.4,117,134
1121,gpt-3.5-turbo,Romeo and Juliet,124,30,"
GREGORY.
To move is to stir; and to be valiant is to stand: therefore, if thou
art moved, thou runn’st away.","['\n', 'GREGORY', '.', '\n', 'To', 'move', 'is', 'to', 'stir', ';']","['and', 'to', 'be', 'valiant', 'is', 'to', 'stand', ';', 'therefore', ',', 'if', 'thou', 'art', 'moved', ',', 'thou', ""runn'st"", 'away', '.']","['and', 'to', 'be', 'valiant', 'is', 'to', 'stand', ':', 'therefore', ',', 'if', 'thou', '\n', 'art', 'moved', ',', 'thou', 'runn’st', 'away']",0.2105263157894736,123,151
687,gpt-3.5-turbo,King Henry V ,127,29,"the temporal lands which men devout
   By testament have given to the church
   Would they strip from us; being valu'd thus-
   As much as would","['the', 'temporal', 'lands', 'which', 'men', 'devout', '\n   ', 'By', 'testament', 'have', 'given', 'to', 'the']","['church', ',', '\n   ', 'Would', 'they', 'strip', 'from', 'us', ';', 'being', 'valued', 'thus', ':', '\n   ', 'As', 'much']","['church', '\n   ', 'Would', 'they', 'strip', 'from', 'us', ';', 'being', ""valu'd"", 'thus-', '\n   ', 'As', 'much', 'as', 'would']",0.375,126,154
1798,gpt-3.5-turbo,Hamlet,131,32,"
Not a mouse stirring.
BARNARDO.
Well, good night.
If you do meet Horatio and Marcellus,
The rivals of my watch, bid","['\n', 'Not', 'a', 'mouse', 'stirring', '.', '\n', 'BARNARDO', '.', '\n', 'Well', ',', 'good', 'night', '.']","['If', 'thou', 'dost', 'marry', ',', 'I', ""'ll"", 'give', 'thee', 'this', 'plague', 'for', 'thy', 'dowry', ':', 'be', 'thou']","['\n', 'If', 'you', 'do', 'meet', 'Horatio', 'and', 'Marcellus', ',', '\n', 'The', 'rivals', 'of', 'my', 'watch', ',', 'bid']",1.0,130,161
655,gpt-3.5-turbo,King Henry V ,136,28,"have given to the church
   Would they strip from us; being valu'd thus-
   As much as would maintain, to the King's honour,","['have', 'given', 'to', 'the', 'church']","['have', 'given', 'to', 'the', 'church', '\n', 'The', 'finest', 'gift', 'that', 'ever', 'God', 'gave', 'to', 'man', 'is', 'a', 'woman']","['\n   ', 'Would', 'they', 'strip', 'from', 'us', ';', 'being', ""valu'd"", 'thus-', '\n   ', 'As', 'much', 'as', 'would', 'maintain', ',', 'to']",1.0,135,157
763,gpt-3.5-turbo,King Henry V ,138,37,"to the church
   Would they strip from us; being valu'd thus-
   As much as would maintain, to the King's honour,
   Full fifteen earls and fifteen hundred knights,
   Six","['to', 'the', 'church', '\n   ', 'Would', 'they', 'strip', 'from', 'us', ';', 'being', ""valu'd"", 'thus-', '\n   ', 'As', 'much', 'as']","['the', 'king', ""'s"", 'crown', 'itself', '.']","['would', 'maintain', ',', 'to', 'the', 'King']",1.0,137,159
829,gpt-3.5-turbo,King Lear,143,27,"not conceive you.
GLOUCESTER.
Sir, this young fellow’s mother could; whereupon she grew
round-wombed, and had","['not', 'conceive', 'you', '.', '\n']","['I', 'can', 'not', 'conceive', 'you', '.']","['GLOUCESTER', '.', '\n', 'Sir', ',', 'this']",1.0,142,152
449,gpt-3.5-turbo,Othello,145,21,", I am worth no worse a place.
    But he, as loving his own pride and purposes,","[',', 'I', 'am', 'worth', 'no', 'worse', 'a', 'place']","['Than', 'such', 'a', 'one', 'as', 'myself', '.']","['.', '\n    ', 'But', 'he', ',', 'as', 'loving']",1.0,144,158
611,gpt-3.5-turbo,King Henry V ,148,34,"being valu'd thus-
   As much as would maintain, to the King's honour,
   Full fifteen earls and fifteen hundred knights,
   Six thousand and two hundred good esquires;","['being', ""valu'd"", 'thus-', '\n   ', 'As', 'much', 'as', 'would', 'maintain']","['a', 'thousand', 'men']","[',', 'to', 'the']",1.0,147,158
1522,gpt-3.5-turbo,Antony and Cleopatra,150,37,"you shall see in him
    The triple pillar of the world transform'd
    Into a strumpet's fool. Behold and see.
  CLEOPATRA. If it be love indeed, tell me how much","['you', 'shall', 'see', 'in', 'him', '\n    ', 'The', 'triple', 'pillar', 'of', 'the', 'world', ""transform'd"", '\n    ']","['Into', 'a', 'strumpet', ""'s"", 'fool', '.']","['Into', 'a', 'strumpet', ""'s"", 'fool', '.']",0.0,149,168
670,gpt-3.5-turbo,King Henry V ,151,22,"
   As much as would maintain, to the King's honour,
   Full fifteen earls and fifteen hundred knights,","['\n   ', 'As', 'much', 'as', 'would', 'maintain', ',']","['A', 'battle', 'fought', ',', 'ten', 'thousand', 'slain', '.']","['to', 'the', 'King', ""'s"", 'honour', ',', '\n   ', 'Full']",1.0,150,164
1466,gpt-3.5-turbo,Antony and Cleopatra,153,35,"in him
    The triple pillar of the world transform'd
    Into a strumpet's fool. Behold and see.
  CLEOPATRA. If it be love indeed, tell me how much.","['in', 'him', '\n    ', 'The', 'triple', 'pillar', 'of', 'the', 'world']","['Is', 'fallen', 'down', 'and', 'we', 'have', 'built', '\n    ', 'A', 'new', 'heaven', 'and', 'a', 'new', 'earth', '\n    ', 'Out', 'of', 'his', 'ashes', '.']","[""transform'd"", '\n    ', 'Into', 'a', 'strumpet', ""'s"", 'fool', '.', 'Behold', 'and', 'see', '.', '\n  ', 'CLEOPATRA', '.', 'If', 'it', 'be', 'love', 'indeed', ',']",1.0,152,181
674,gpt-3.5-turbo,King Henry V ,156,30,"maintain, to the King's honour,
   Full fifteen earls and fifteen hundred knights,
   Six thousand and two hundred good esquires;
   And, to","['maintain', ',', 'to', 'the', 'King', ""'s"", 'honour', ',', '\n   ', 'Full', 'fifteen', 'earls', 'and']","['fifteen', 'hundred', 'knights', ',', '\n   ', 'Six', 'thousand', 'and', 'two', 'hundred', 'good', 'esquires']","['fifteen', 'hundred', 'knights', ',', '\n   ', 'Six', 'thousand', 'and', 'two', 'hundred', 'good', 'esquires']",0.0,155,179
389,gpt-3.5-turbo,All's Well That Ends Well,160,26,"hope is there of his majesty’s amendment?
LAFEW.
He hath abandon’d his physicians, madam; under whose practices he hath","['hope', 'is', 'there', 'of', 'his', 'majesty', '’s', 'amendment', '?', '\n', 'LAFEW']","['There', 'is', 'no', 'hope', 'of', 'his', 'majesty', ""'s"", 'amendment', '.']","['.', '\n', 'He', 'hath', 'abandon’d', 'his', 'physicians', ',', 'madam', ';']",0.9,159,179
281,gpt-3.5-turbo,All's Well That Ends Well,168,36,"?
LAFEW.
He hath abandon’d his physicians, madam; under whose practices he hath
persecuted time with hope, and finds no other advantage in the process
but only the","['?', '\n', 'LAFEW', '.', '\n', 'He', 'hath', 'abandon’d', 'his', 'physicians', ',', 'madam', ';', 'under', 'whose', 'practices']","['He', 'hath', 'persecuted', 'time', 'with', 'hope', ',', '\n', 'And', 'finds', 'no', 'other', 'advantage', 'in', 'the', 'process', '\n', 'But', 'only', 'the']","['he', 'hath', '\n', 'persecuted', 'time', 'with', 'hope', ',', 'and', 'finds', 'no', 'other', 'advantage', 'in', 'the', 'process', '\n', 'but', 'only', 'the']",0.25,167,202
887,gpt-3.5-turbo,King Lear,170,28,"indeed, sir, a son for her cradle ere she
had a husband for her bed. Do you smell a fault?
KENT.","['indeed', ',', 'sir', ',', 'a', 'son']","['indeed', ',', 'sir', ',', 'a', 'son', 'is', 'a', 'blessing', ',', 'but', 'a', 'loyal', 'and', 'loving', 'daughter', 'is', 'a', 'treasure', 'beyond', 'measure', '.']","['for', 'her', 'cradle', 'ere', 'she', '\n', 'had', 'a', 'husband', 'for', 'her', 'bed', '.', 'Do', 'you', 'smell', 'a', 'fault', '?', '\n', 'KENT', '.']",0.9090909090909092,169,196
254,gpt-3.5-turbo,All's Well That Ends Well,171,37,".
He hath abandon’d his physicians, madam; under whose practices he hath
persecuted time with hope, and finds no other advantage in the process
but only the losing of hope by","['.', '\n', 'He', 'hath', 'abandon’d', 'his', 'physicians', ',', 'madam', ';', 'under']","['whose', 'practices', 'he', 'hath', 'persecuted', 'time', 'with', 'hope', ',', 'and', 'finds', 'no', 'other', 'advantage', 'in', 'the', 'process', 'but', 'only', 'the', 'losing', 'of', 'hope', 'by', 'time', '.']","['whose', 'practices', 'he', 'hath', '\n', 'persecuted', 'time', 'with', 'hope', ',', 'and', 'finds', 'no', 'other', 'advantage', 'in', 'the', 'process', '\n', 'but', 'only', 'the', 'losing', 'of', 'hope', 'by']",0.1538461538461538,170,206
47,gpt-3.5-turbo,Julius Caesar,171,35,"I hope, I may use with a
safe
    conscience, which is indeed, sir, a mender of bad soles.
  MARULLUS. What trade, thou knave? Thou","['I', 'hope', ',', 'I', 'may', 'use', 'with', 'a', '\n', 'safe', '\n    ']","['conscience', '.']","['conscience', ',']",0.5,170,182
339,gpt-3.5-turbo,All's Well That Ends Well,180,31,"; under whose practices he hath
persecuted time with hope, and finds no other advantage in the process
but only the losing of hope by time.
","[';', 'under', 'whose', 'practices', 'he', 'hath', '\n', 'persecuted', 'time', 'with', 'hope', ',', 'and', 'finds', 'no']","['other', 'advantage', 'in', 'the', 'process', 'but', 'only', 'the', 'losing', 'of', 'hope', 'by', 'time', ""'s"", 'delay', '.']","['other', 'advantage', 'in', 'the', 'process', '\n', 'but', 'only', 'the', 'losing', 'of', 'hope', 'by', 'time', '.', '\n']",0.25,179,209
1489,gpt-3.5-turbo,Antony and Cleopatra,191,29,"There's beggary in the love that can be reckon'd.
  CLEOPATRA. I'll set a bourn how far to be belov'd.
  ANTONY. Then","['There', ""'s"", 'beggary', 'in', 'the', 'love', 'that', 'can']","['be', 'reckoned', '.']","['be', ""reckon'd"", '.']",0.3333333333333333,190,200
977,gpt-3.5-turbo,King Lear,197,29,".
I cannot wish the fault undone, the issue of it being so proper.
GLOUCESTER.
But I have a son, sir","['.', '\n', 'I', 'can', 'not', 'wish']","['myself', 'to', 'be', 'any', 'other', 'than', 'what', 'I', 'am', '.']","['the', 'fault', 'undone', ',', 'the', 'issue', 'of', 'it', 'being', 'so']",1.0,196,211
651,gpt-3.5-turbo,King Henry V ,200,37,"corporal toil,
   A hundred alms-houses right well supplied;
   And to the coffers of the King, beside,
   A thousand pounds by th' year: thus runs the bill","['corporal', 'toil', ',', '\n   ', 'A', 'hundred', 'alms', '-', 'houses', 'right', 'well', 'supplied', ';', '\n   ', 'And', 'to', 'the']","['woe', 'of', 'false', 'desire', ',', 'a', 'thousandfold', '.']","['coffers', 'of', 'the', 'King', ',', 'beside', ',', '\n   ']",0.75,199,223
1349,gpt-3.5-turbo,A Midsummer Night's Dream,202,27,"And won thy love doing thee injuries;
But I will wed thee in another key,
With pomp, with triumph, and","['And', 'won', 'thy', 'love', 'doing', 'thee', 'injuries', ';', '\n', 'But', 'I']","['will', 'we', 'd', 'thee', 'in', 'another', 'key', ',', '\n', 'With', 'pomp', ',', 'with', 'triumph', ',', 'and']","['will', 'we', 'd', 'thee', 'in', 'another', 'key', ',', '\n', 'With', 'pomp', ',', 'with', 'triumph', ',', 'and']",0.0,201,227
