,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,start_token,end_token
2753,gpt-3.5-turbo,God Save the Queen by the Sex Pistols,2,34,"save the queen
The fascist regime
They made you a moron
A potential H bomb
God save the queen
She's not a human being
and There's","['save', 'the', 'queen', '\n', 'The']","['fascist', 'regime']","['fascist', 'regime']",0.0,1,7
1752,gpt-3.5-turbo,London Calling by The Clash,2,39,"calling to the faraway towns
Now war is declared and battle come down
London calling to the underworld
Come out of the cupboard, you boys and girls
London calling, now don't look","['calling', 'to', 'the', 'faraway', 'towns', '\n', 'Now', 'war', 'is', 'declared', 'and', 'battle', 'come', 'down', '\n', 'London', 'calling', 'to', 'the']","['zombies', 'of', 'death']","['underworld', '\n', 'Come']",1.0,1,22
724,gpt-3.5-turbo,Sweet Child O'Mine by Guns N' Roses,2,35,"'s got a smile that it seems to me
Reminds me of childhood memories
Where everything was as fresh as the bright blue sky
Now and then when I see her face","[""'s"", 'got', 'a', 'smile', 'that', 'it', 'seems', 'to', 'me', '\n']","['Reminds', 'me', 'of', 'childhood', 'memories']","['Reminds', 'me', 'of', 'childhood', 'memories']",0.0,1,15
1468,gpt-3.5-turbo,Imagine by John Lennon,2,40,"there's no heaven
It's easy if you try
No hell below us
Above us, only sky
Imagine all the people
Livin' for today
Ah
Imagine there's no countries","['there', ""'s"", 'no', 'heaven', '\n', 'It']","['It', ""'s"", 'easy', 'if', 'you', 'try']","[""'s"", 'easy', 'if', 'you', 'try', '\n']",0.3333333333333333,1,12
2699,gpt-3.5-turbo,God Save the Queen by the Sex Pistols,2,34,"save the queen
The fascist regime
They made you a moron
A potential H bomb
God save the queen
She's not a human being
and There's","['save', 'the', 'queen', '\n', 'The', 'fascist', 'regime', '\n', 'They', 'made', 'you', 'a', 'moron', '\n', 'A']","['potential', 'H', '-', 'bomb']","['potential', 'H', 'bomb', '\n']",0.5,1,19
2174,gpt-3.5-turbo,Stairway To Heaven by Led Zeppelin,3,20,"a lady who's sure all that glitters is gold
And she's buying a stairway to Heaven
","['a', 'lady', 'who', ""'s"", 'sure', 'all', 'that', 'glitters', 'is']",['gold'],['gold'],0.0,2,11
476,gpt-3.5-turbo,Waterloo Sunset by The Kinks,3,28,"river, must you keep rolling
Flowing into the night?
People so busy, make me feel dizzy
Taxi light shines so bright
","['river', ',', 'must', 'you', 'keep']","['flowing', 'just', 'like', 'time', '?']","['rolling', '\n', 'Flowing', 'into', 'the']",1.0,2,11
788,gpt-3.5-turbo,Hotel California by The Eagles,3,30,"dark desert highway
Cool wind in my hair
Warm smell of colitas
Rising up through the air
Up ahead in the distance
I saw a","['dark', 'desert', 'highway', '\n', 'Cool', 'wind', 'in', 'my', 'hair', '\n', 'Warm', 'smell']","['of', 'colitas', ',', 'rising', 'up', 'through', 'the', 'air']","['of', 'colitas', '\n', 'Rising', 'up', 'through', 'the', 'air']",0.25,2,21
2196,gpt-3.5-turbo,Your Song by Elton John,3,29,"a little bit funny
This feelin' inside
I'm not one of those who can easily hide
I don't have much money, but","['a', 'little', 'bit', 'funny', '\n', 'This', 'feelin', ""'"", 'inside', '\n', 'I', ""'m"", 'not']","['one', 'of', 'those', 'who', 'can', 'easily', 'hide']","['one', 'of', 'those', 'who', 'can', 'easily', 'hide']",0.0,2,21
2701,gpt-3.5-turbo,God Save the Queen by the Sex Pistols,3,27,"the queen
The fascist regime
They made you a moron
A potential H bomb
God save the queen
She's not a","['the', 'queen', '\n', 'The', 'fascist', 'regime', '\n', 'They', 'made', 'you', 'a']","['moron', '\n', 'Potential', 'H', '-', 'bomb']","['moron', '\n', 'A', 'potential', 'H', 'bomb']",0.5,2,18
1230,gpt-3.5-turbo,Smells Like Teen Spirit by Nirvana,3,35,"on guns, bring your friends
It's fun to lose and to pretend
She's over-bored and self-assured
Oh no, I know a dirty word
","['on', 'guns', ',', 'bring', 'your', 'friends', '\n', 'It', ""'s"", 'fun', 'to', 'lose', 'and', 'to', 'pretend']","['She', ""'s"", 'over', 'bored', 'and', 'self', '-', 'assured', '\n', 'Oh', 'no', ',', 'I', 'know', 'a', 'dirty', 'word']","['\n', 'She', ""'s"", 'over', '-', 'bored', 'and', 'self', '-', 'assured', '\n', 'Oh', 'no', ',', 'I', 'know', 'a']",0.2352941176470588,2,33
63,gpt-3.5-turbo,Bohemian Rhapsody by Queen,3,23,"the real life? Is this just fantasy?
Caught in a landslide, no escape from reality
Open your eyes","['the', 'real', 'life', '?', 'Is', 'this', 'just', 'fantasy', '?']","['Caught', 'in', 'a', 'landslide', ',', 'no', 'escape', 'from', 'reality', '.']","['\n', 'Caught', 'in', 'a', 'landslide', ',', 'no', 'escape', 'from', 'reality']",0.2,2,20
194,gpt-3.5-turbo,Bohemian Rhapsody by Queen,3,35,"the real life? Is this just fantasy?
Caught in a landslide, no escape from reality
Open your eyes, look up to the skies and see
I'm just","['the', 'real', 'life', '?', 'Is', 'this', 'just', 'fantasy', '?', '\n', 'Caught']","['in', 'a', 'landslide', ',', 'no', 'escape', 'from', 'reality', '.']","['in', 'a', 'landslide', ',', 'no', 'escape', 'from', 'reality', '\n']",0.1111111111111111,2,21
1208,gpt-3.5-turbo,Smells Like Teen Spirit by Nirvana,3,30,"on guns, bring your friends
It's fun to lose and to pretend
She's over-bored and self-assured
Oh no, I","['on', 'guns', ',', 'bring', 'your', 'friends']","['It', ""'s"", 'fun', 'to', 'lose', 'and', 'to', 'pretend']","['\n', 'It', ""'s"", 'fun', 'to', 'lose', 'and', 'to']",0.25,2,15
2350,gpt-3.5-turbo,Your Song by Elton John,3,25,"a little bit funny
This feelin' inside
I'm not one of those who can easily hide
I don't have","['a', 'little', 'bit', 'funny', '\n', 'This', 'feelin', ""'"", 'inside', '\n', 'I']","['do', ""n't"", 'have', 'much', 'money', '\n', 'But', 'boy', ',', 'if', 'I', 'did', '\n', 'I']","[""'m"", 'not', 'one', 'of', 'those', 'who', 'can', 'easily', 'hide', '\n', 'I', 'do', ""n't"", 'have']",0.9285714285714286,2,26
531,gpt-3.5-turbo,Waterloo Sunset by The Kinks,4,30,", must you keep rolling
Flowing into the night?
People so busy, make me feel dizzy
Taxi light shines so bright
But I do","[',', 'must', 'you', 'keep', 'rolling']","['along', '?']","['\n', 'Flowing']",1.0,3,9
1341,gpt-3.5-turbo,Smells Like Teen Spirit by Nirvana,4,36,"guns, bring your friends
It's fun to lose and to pretend
She's over-bored and self-assured
Oh no, I know a dirty word
Hello,","['guns', ',', 'bring', 'your', 'friends', '\n', 'It', ""'s"", 'fun', 'to', 'lose', 'and', 'to']",['pretend'],['pretend'],0.0,3,16
1393,gpt-3.5-turbo,Imagine by John Lennon,4,20,"no heaven
It's easy if you try
No hell below us
Above us, only sky","['no', 'heaven', '\n', 'It', ""'s"", 'easy', 'if']","['you', 'try']","['you', 'try']",0.0,3,11
283,gpt-3.5-turbo,I Can't Get No Satisfaction by Rolling Stones,4,33,"get no satisfaction
I can't get no satisfaction
'Cause I try, and I try, and I try, and I try
I can't get no,","['get', 'no', 'satisfaction', '\n', 'I', 'ca', ""n't"", 'get', 'no', 'satisfaction', '\n', ""'Cause"", 'I']","['""', 'try', 'and', 'I', 'try', 'and', 'I', 'try', 'and', 'I', 'try', '""']","['try', ',', 'and', 'I', 'try', ',', 'and', 'I', 'try', ',', 'and', 'I']",0.5,3,27
1969,gpt-3.5-turbo,Hey Jude by the Beatles,4,21,"don't make it bad.
Take a sad song and make it better.
Remember to let her","['do', ""n't"", 'make', 'it', 'bad', '.', '\n']","['Take', 'a', 'sad', 'song', 'and', 'make', 'it', 'better', '.']","['Take', 'a', 'sad', 'song', 'and', 'make', 'it', 'better', '.']",0.0,3,18
15,gpt-3.5-turbo,Bohemian Rhapsody by Queen,4,30,"real life? Is this just fantasy?
Caught in a landslide, no escape from reality
Open your eyes, look up to the skies and see","['real', 'life', '?', 'Is', 'this', 'just', 'fantasy', '?', '\n', 'Caught', 'in', 'a', 'landslide']","['No', 'escape', 'from', 'reality']","[',', 'no', 'escape', 'from']",0.75,3,19
1364,gpt-3.5-turbo,Smells Like Teen Spirit by Nirvana,4,32,"guns, bring your friends
It's fun to lose and to pretend
She's over-bored and self-assured
Oh no, I know a dirty","['guns', ',', 'bring', 'your', 'friends', '\n', 'It', ""'s""]","['fun', 'to', 'lose', 'and', 'to', 'pretend']","['fun', 'to', 'lose', 'and', 'to', 'pretend']",0.0,3,16
1470,gpt-3.5-turbo,Imagine by John Lennon,4,37,"no heaven
It's easy if you try
No hell below us
Above us, only sky
Imagine all the people
Livin' for today
Ah
Imagine there's no","['no', 'heaven', '\n', 'It', ""'s"", 'easy', 'if', 'you']",['try'],['try'],0.0,3,11
2231,gpt-3.5-turbo,Your Song by Elton John,4,33,"little bit funny
This feelin' inside
I'm not one of those who can easily hide
I don't have much money, but boy if I did
","['little', 'bit', 'funny', '\n', 'This', 'feelin', ""'"", 'inside']","['I', ""'m"", 'not', 'one', 'of', 'those', 'who', 'can', 'easily', 'hide']","['\n', 'I', ""'m"", 'not', 'one', 'of', 'those', 'who', 'can', 'easily']",0.2,3,20
2588,gpt-3.5-turbo,God Save the Queen by the Sex Pistols,5,28,"
The fascist regime
They made you a moron
A potential H bomb
God save the queen
She's not a human being
","['\n', 'The', 'fascist', 'regime', '\n', 'They', 'made', 'you', 'a', 'moron', '\n']","['A', 'potential', 'quote', 'completion', 'from', '""', 'God', 'Save', 'the', 'Queen', '""', 'by', 'the', 'Sex', 'Pistols', 'could', 'be']","['A', 'potential', 'H', 'bomb', '\n', 'God', 'save', 'the', 'queen', '\n', 'She', ""'s"", 'not', 'a', 'human', 'being', '\n']",0.8235294117647058,4,31
2372,gpt-3.5-turbo,Your Song by Elton John,5,35,"bit funny
This feelin' inside
I'm not one of those who can easily hide
I don't have much money, but boy if I did
I'd buy","['bit', 'funny', '\n', 'This', 'feelin', ""'"", 'inside', '\n', 'I', ""'m"", 'not']","['one', 'of', 'those', 'who', 'can', 'easily', 'hide']","['one', 'of', 'those', 'who', 'can', 'easily', 'hide']",0.0,4,21
2566,gpt-3.5-turbo,Like A Rolling Stone by Bob Dylan,5,39,"you dressed so fine
Threw the bums a dime in your prime, didn't you?
People call say 'beware doll, you're bound to fall'
You thought they were all kidding","['you', 'dressed', 'so', 'fine', '\n', 'Threw', 'the', 'bums', 'a', 'dime', 'in', 'your', 'prime', ',']","['did', ""n't"", 'you', '?']","['did', ""n't"", 'you', '?']",0.0,4,21
417,gpt-3.5-turbo,Waterloo Sunset by The Kinks,5,39,"must you keep rolling
Flowing into the night?
People so busy, make me feel dizzy
Taxi light shines so bright
But I don't need no friends
As long as I gaze","['must', 'you', 'keep', 'rolling', '\n', 'Flowing', 'into', 'the', 'night']","['must', 'you', 'keep', 'rolling', '\n', 'Like', 'a', 'river', 'flowing', 'into', 'the', 'night']","['?', '\n', 'People', 'so', 'busy', ',', 'make', 'me', 'feel', 'dizzy', '\n', 'Taxi']",1.0,4,24
2001,gpt-3.5-turbo,Stairway To Heaven by Led Zeppelin,5,33,"who's sure all that glitters is gold
And she's buying a stairway to Heaven
When she gets there she knows, if the stores are all closed
With","['who', ""'s"", 'sure', 'all', 'that', 'glitters', 'is', 'gold', '\n', 'And', 'she', ""'s""]","['buying', 'a', 'stairway', 'to', 'heaven', '.']","['buying', 'a', 'stairway', 'to', 'Heaven', '\n']",0.3333333333333333,4,21
1719,gpt-3.5-turbo,London Calling by The Clash,5,35,"faraway towns
Now war is declared and battle come down
London calling to the underworld
Come out of the cupboard, you boys and girls
London calling, now don't","['faraway', 'towns', '\n', 'Now', 'war', 'is', 'declared']","['and', 'battle', 'come', 'down']","['and', 'battle', 'come', 'down']",0.0,4,14
646,gpt-3.5-turbo,Sweet Child O'Mine by Guns N' Roses,5,38,"smile that it seems to me
Reminds me of childhood memories
Where everything was as fresh as the bright blue sky
Now and then when I see her face
She takes me away to","['smile', 'that', 'it', 'seems', 'to', 'me', '\n', 'Reminds', 'me', 'of', 'childhood', 'memories', '\n', 'Where', 'everything', 'was', 'as', 'fresh']","['as', 'the', 'bright', 'morning', 'dew', '.']","['as', 'the', 'bright', 'blue', 'sky', '\n']",0.5,4,27
2862,gpt-3.5-turbo,One by U2,5,33,"
Or do you feel the same?
Will it make it easier on you now
You got someone to blame?
You say, one love, one life","['\n', 'Or', 'do', 'you', 'feel', 'the', 'same']","['About', 'what', ""'s"", 'to', 'be', 'done']","['?', '\n', 'Will', 'it', 'make', 'it']",1.0,4,16
2785,gpt-3.5-turbo,One by U2,6,27,"Or do you feel the same?
Will it make it easier on you now
You got someone to blame?
You say,","['Or', 'do', 'you', 'feel', 'the', 'same', '?', '\n', 'Will', 'it', 'make']","['you', 'go', 'insane', '?', '\n', 'Or', 'will', 'it', 'set', 'you', 'free', '?']","['it', 'easier', 'on', 'you', 'now', '\n', 'You', 'got', 'someone', 'to', 'blame', '?']",0.9166666666666666,5,27
2226,gpt-3.5-turbo,Your Song by Elton John,6,23,"funny
This feelin' inside
I'm not one of those who can easily hide
I don't have much","['funny', '\n', 'This', 'feelin', ""'""]","['inside', '\n', 'I', ""'m"", 'not', 'one', 'of', 'those', 'who', 'can', 'easily', 'hide']","['inside', '\n', 'I', ""'m"", 'not', 'one', 'of', 'those', 'who', 'can', 'easily', 'hide']",0.0,5,21
2244,gpt-3.5-turbo,Your Song by Elton John,6,29,"funny
This feelin' inside
I'm not one of those who can easily hide
I don't have much money, but boy if I","['funny', '\n', 'This', 'feelin', ""'""]","['inside', '\n', 'I', ""'m"", 'not', 'one', 'of', 'those', 'who', 'can', 'easily', 'hide']","['inside', '\n', 'I', ""'m"", 'not', 'one', 'of', 'those', 'who', 'can', 'easily', 'hide']",0.0,5,21
70,gpt-3.5-turbo,Bohemian Rhapsody by Queen,6,35,"? Is this just fantasy?
Caught in a landslide, no escape from reality
Open your eyes, look up to the skies and see
I'm just a poor boy","['?', 'Is', 'this', 'just', 'fantasy', '?', '\n']","['Caught', 'in', 'a', 'landslide', ',', 'no', 'escape', 'from', 'reality', '.']","['Caught', 'in', 'a', 'landslide', ',', 'no', 'escape', 'from', 'reality', '\n']",0.1,5,21
1082,gpt-3.5-turbo,Billie Jean by Michael Jackson,6,24,"beauty queen from a movie scene
I said don't mind, but what do you mean, I am the one
","['beauty', 'queen', 'from', 'a', 'movie', 'scene', '\n']","['She', 'was', 'more', 'like', 'a', 'beauty', 'queen', 'from', 'a', 'movie', 'scene']","['I', 'said', 'do', ""n't"", 'mind', ',', 'but', 'what', 'do', 'you', 'mean']",1.0,5,22
2586,gpt-3.5-turbo,God Save the Queen by the Sex Pistols,6,40,"The fascist regime
They made you a moron
A potential H bomb
God save the queen
She's not a human being
and There's no future
And England's dreaming
Don't","['The', 'fascist', 'regime', '\n', 'They', 'made', 'you', 'a', 'moron', '\n', 'A', 'potential', 'H', 'bomb', '\n', 'God']","['save', 'the', 'Queen', '\n', 'She', 'ai', ""n't"", 'no', 'human', 'being']","['save', 'the', 'queen', '\n', 'She', ""'s"", 'not', 'a', 'human', 'being']",0.4,5,30
2576,gpt-3.5-turbo,God Save the Queen by the Sex Pistols,6,31,"The fascist regime
They made you a moron
A potential H bomb
God save the queen
She's not a human being
and There's no","['The', 'fascist', 'regime', '\n', 'They', 'made', 'you', 'a', 'moron']","['A', 'quote', 'from', 'Albert', 'Einstein', ':', '""', 'Imagination', 'is', 'more', 'important', 'than', 'knowledge', '.', '""']","['\n', 'A', 'potential', 'H', 'bomb', '\n', 'God', 'save', 'the', 'queen', '\n', 'She', ""'s"", 'not', 'a']",1.0,5,28
2482,gpt-3.5-turbo,Like A Rolling Stone by Bob Dylan,6,31,"dressed so fine
Threw the bums a dime in your prime, didn't you?
People call say 'beware doll, you're bound to fall'","['dressed', 'so', 'fine', '\n', 'Threw', 'the', 'bums', 'a', 'dime', 'in', 'your', 'prime', ',', 'did']","['you', '?']","[""n't"", 'you']",1.0,5,20
1865,gpt-3.5-turbo,Hey Jude by the Beatles,6,39,"make it bad.
Take a sad song and make it better.
Remember to let her into your heart,
Then you can start to make it better.
Hey Jude, don't","['make', 'it', 'bad', '.', '\n', 'Take', 'a', 'sad', 'song', 'and', 'make', 'it', 'better']","['""', 'Remember', 'to', 'let', 'her', 'into', 'your', 'heart', ',', 'then', 'you', 'can', 'start', 'to', 'make', 'it', 'better', '.', '""']","['.', '\n', 'Remember', 'to', 'let', 'her', 'into', 'your', 'heart', ',', '\n', 'Then', 'you', 'can', 'start', 'to', 'make', 'it', 'better']",0.3157894736842105,5,36
519,gpt-3.5-turbo,Waterloo Sunset by The Kinks,7,23,"keep rolling
Flowing into the night?
People so busy, make me feel dizzy
Taxi light shines so bright","['keep', 'rolling', '\n', 'Flowing', 'into', 'the', 'night', '?', '\n', 'People', 'so']","['busy', ',', 'make', 'me', 'feel', 'dizzy']","['busy', ',', 'make', 'me', 'feel', 'dizzy']",0.0,6,22
1438,gpt-3.5-turbo,Imagine by John Lennon,7,26,"It's easy if you try
No hell below us
Above us, only sky
Imagine all the people
Livin' for","['It', ""'s"", 'easy', 'if', 'you']","['try', '.']","['try', '\n']",0.5,6,12
2906,gpt-3.5-turbo,One by U2,7,38,"do you feel the same?
Will it make it easier on you now
You got someone to blame?
You say, one love, one life
When it's one need in","['do', 'you', 'feel', 'the', 'same', '?', '\n', 'Will', 'it', 'make', 'it', 'easier', 'on']","['you', 'now', '?']","['you', 'now', '\n']",0.3333333333333333,6,21
1119,gpt-3.5-turbo,Billie Jean by Michael Jackson,7,24,"queen from a movie scene
I said don't mind, but what do you mean, I am the one
Who","['queen', 'from', 'a', 'movie', 'scene', '\n', 'I', 'said', 'do', ""n't"", 'mind']","['if', 'I', 'do', '\n', 'But', 'what', 'do', 'you', 'mean', '\n', 'I', 'am', 'the']","[',', 'but', 'what', 'do', 'you', 'mean', ',', 'I', 'am', 'the', 'one', '\n', 'Who']",0.6923076923076923,6,29
2066,gpt-3.5-turbo,Stairway To Heaven by Led Zeppelin,7,37,"sure all that glitters is gold
And she's buying a stairway to Heaven
When she gets there she knows, if the stores are all closed
With a word she can get what","['sure', 'all', 'that', 'glitters', 'is', 'gold', '\n', 'And', 'she', ""'s"", 'buying', 'a', 'stairway', 'to', 'Heaven', '\n', 'When']","['she', 'gets', 'there', 'she', 'knows', ',', 'if', 'the', 'stores', 'are', 'all', 'closed']","['she', 'gets', 'there', 'she', 'knows', ',', 'if', 'the', 'stores', 'are', 'all', 'closed']",0.0,6,34
2126,gpt-3.5-turbo,Stairway To Heaven by Led Zeppelin,7,32,"sure all that glitters is gold
And she's buying a stairway to Heaven
When she gets there she knows, if the stores are all closed
With a","['sure', 'all', 'that', 'glitters', 'is', 'gold', '\n', 'And']","['she', ""'s"", 'buying', 'a', 'stairway', 'to', 'heaven', '.']","['she', ""'s"", 'buying', 'a', 'stairway', 'to', 'Heaven', '\n']",0.25,6,21
1570,gpt-3.5-turbo,Imagine by John Lennon,7,31,"It's easy if you try
No hell below us
Above us, only sky
Imagine all the people
Livin' for today
Ah
Imagine","['It', ""'s"", 'easy', 'if', 'you', 'try', '\n', 'No', 'hell', 'below', 'us', '\n', 'Above', 'us']","['only', 'sky']","[',', 'only']",1.0,6,21
959,gpt-3.5-turbo,Hotel California by The Eagles,8,21,"wind in my hair
Warm smell of colitas
Rising up through the air
Up ahead in the distance","['wind', 'in', 'my', 'hair', '\n', 'Warm', 'smell']","['of', 'colitas', ',', 'rising', 'up', 'through', 'the', 'air']","['of', 'colitas', '\n', 'Rising', 'up', 'through', 'the', 'air']",0.25,7,21
1925,gpt-3.5-turbo,Hey Jude by the Beatles,8,23,"bad.
Take a sad song and make it better.
Remember to let her into your heart,
Then","['bad', '.', '\n', 'Take', 'a', 'sad', 'song', 'and', 'make', 'it']","['better', '.']","['better', '.']",0.0,7,18
1794,gpt-3.5-turbo,Hey Jude by the Beatles,8,30,"bad.
Take a sad song and make it better.
Remember to let her into your heart,
Then you can start to make it better","['bad', '.', '\n', 'Take', 'a', 'sad', 'song', 'and', 'make', 'it', 'better']","['Do', ""n't"", 'carry', 'the', 'world', 'upon', 'your', 'shoulders', '.']","['.', '\n', 'Remember', 'to', 'let', 'her', 'into', 'your', 'heart']",1.0,7,26
894,gpt-3.5-turbo,Hotel California by The Eagles,8,27,"wind in my hair
Warm smell of colitas
Rising up through the air
Up ahead in the distance
I saw a shimmering light","['wind', 'in', 'my', 'hair', '\n', 'Warm', 'smell', 'of', 'colitas']","['rising', 'up', 'through', 'the', 'air']","['\n', 'Rising', 'up', 'through', 'the']",0.6,7,20
510,gpt-3.5-turbo,Waterloo Sunset by The Kinks,8,25,"rolling
Flowing into the night?
People so busy, make me feel dizzy
Taxi light shines so bright
But I","['rolling', '\n', 'Flowing', 'into', 'the', 'night', '?', '\n', 'People', 'so', 'busy', ',']","['Makes', 'me', 'feel', 'dizzy']","['make', 'me', 'feel', 'dizzy']",0.25,7,22
2816,gpt-3.5-turbo,One by U2,8,37,"you feel the same?
Will it make it easier on you now
You got someone to blame?
You say, one love, one life
When it's one need in","['you', 'feel', 'the', 'same', '?', '\n', 'Will', 'it', 'make', 'it', 'easier', 'on']","['you', 'now', '?', '\n', 'Or', 'lead', 'you', 'into', 'the', 'light', '?']","['you', 'now', '\n', 'You', 'got', 'someone', 'to', 'blame', '?', '\n', 'You']",0.8181818181818182,7,29
2573,gpt-3.5-turbo,God Save the Queen by the Sex Pistols,8,25,"regime
They made you a moron
A potential H bomb
God save the queen
She's not a human being
","['regime', '\n', 'They', 'made', 'you', 'a']","['moron', '\n', 'A', 'potential', 'H', '-', 'bomb']","['moron', '\n', 'A', 'potential', 'H', 'bomb', '\n']",0.2857142857142857,7,19
138,gpt-3.5-turbo,Bohemian Rhapsody by Queen,9,39,"just fantasy?
Caught in a landslide, no escape from reality
Open your eyes, look up to the skies and see
I'm just a poor boy, I need no sympathy
Because","['just', 'fantasy', '?', '\n', 'Caught', 'in', 'a', 'landslide', ',', 'no', 'escape', 'from', 'reality', '\n']","['Open', 'your', 'eyes', ',', 'look', 'up', 'to', 'the', 'skies', 'and', 'see']","['Open', 'your', 'eyes', ',', 'look', 'up', 'to', 'the', 'skies', 'and', 'see']",0.0,8,32
2283,gpt-3.5-turbo,Your Song by Elton John,9,34,"feelin' inside
I'm not one of those who can easily hide
I don't have much money, but boy if I did
I'd buy a big house","['feelin', ""'"", 'inside', '\n', 'I', ""'m"", 'not', 'one', 'of']","['those', 'who', 'can', 'easily', 'hide']","['those', 'who', 'can', 'easily', 'hide']",0.0,8,21
820,gpt-3.5-turbo,Hotel California by The Eagles,9,22,"in my hair
Warm smell of colitas
Rising up through the air
Up ahead in the distance
I","['in', 'my', 'hair', '\n', 'Warm', 'smell', 'of', 'colitas', '\n']","['rising', 'up', 'through', 'the', 'air']","['Rising', 'up', 'through', 'the', 'air']",0.2,8,21
1099,gpt-3.5-turbo,Billie Jean by Michael Jackson,9,36,"a movie scene
I said don't mind, but what do you mean, I am the one
Who will dance on the floor in the round?
She said I am","['a', 'movie', 'scene', '\n', 'I', 'said', 'do', ""n't"", 'mind', ',', 'but', 'what', 'do']","['I', 'said', 'do', ""n't"", 'mind', ',', 'but', 'what', 'do', 'you', 'mean', ',', 'I', 'am', 'the', 'one', '\n', 'Who', 'will', 'dance', 'on', 'the', 'floor']","['you', 'mean', ',', 'I', 'am', 'the', 'one', '\n', 'Who', 'will', 'dance', 'on', 'the', 'floor', 'in', 'the', 'round', '?', '\n', 'She', 'said', 'I', 'am']",0.782608695652174,8,43
