,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
1664,gpt-3.5-turbo,"Electric Idol 
by Katee Robert",19,24,not to clutch my sickeningly sweet drink as I drift around the room’s perimeter. As long as I keep on the move,"['not', 'to', 'clutch', 'my', 'sickeningly', 'sweet', 'drink', 'as', 'I']","['walked', 'through', 'the', 'crowded', 'streets', ',', 'but', 'to', 'embrace', 'the', 'chaos', 'and', 'let', 'it', 'guide']","['drift', 'around', 'the', 'room', '’s', 'perimeter', '.', 'As', 'long', 'as', 'I', 'keep', 'on', 'the', 'move']",0.9333333333333332,"['walked', 'through', 'the', 'crowded', 'streets,', 'but', 'to', 'embrace', 'the', 'chaos', 'and', 'let', 'it', 'guide', 'me', 'towards', 'unexpected', 'adventures.']",drift around the room’s perimeter. As long as I keep on the move,tensor([[0.8089]]),18,"[tensor([[0.7914]]), tensor([[0.7959]]), tensor([[0.8033]]), tensor([[0.8030]]), tensor([[0.7935]]), tensor([[0.7735]]), tensor([[0.7799]]), tensor([[0.7861]]), tensor([[0.7804]]), tensor([[0.7873]]), tensor([[0.7882]]), tensor([[0.7884]]), tensor([[0.7896]]), tensor([[0.7948]]), tensor([[0.8003]]), tensor([[0.8083]]), tensor([[0.8086]]), tensor([[0.8089]]), tensor([[0.8045]])]",18,41
349,gpt-3.5-turbo,Ocean Echo,19,36,"’d been invited in the first place. Tennal often set out tomake trouble, it was true, but this evening, he was genuinely here for a drinkand a good time.That was","['’d', 'been', 'invited', 'in', 'the', 'first', 'place', '.', 'Tennal', 'often', 'set', 'out', 'tomake', 'trouble']","[',', 'but', 'it', 'was', 'always', 'the', 'kind', 'of', 'trouble', 'that', 'was', 'worth', 'making', '.']","[',', 'it', 'was', 'true', ',', 'but', 'this', 'evening', ',', 'he', 'was', 'genuinely', 'here', 'for']",0.7857142857142857,"[',', 'but', 'it', 'was', 'always', 'the', 'kind', 'of', 'trouble', 'that', 'was', 'worth', 'making.']",", it was true, but this evening, he was genuinely here for a drinkand a good time.That was",tensor([[0.8191]]),5,"[tensor([[0.7373]]), tensor([[0.7928]]), tensor([[0.7903]]), tensor([[0.7852]]), tensor([[0.8191]]), tensor([[0.8003]]), tensor([[0.7933]]), tensor([[0.8031]]), tensor([[0.7991]]), tensor([[0.7721]]), tensor([[0.7739]]), tensor([[0.7765]]), tensor([[0.7927]]), tensor([[0.7909]])]",18,45
1536,gpt-3.5-turbo,"THE VERY SECRET SOCIETY OF IRREGULAR WITCHES
Sangu Mandanna",21,32,"just about
the only thing that never changed. They never met in
the same place twice; the last meeting, for instance, had been in
Belinda","['just', 'about', '\n', 'the', 'only', 'thing', 'that', 'never', 'changed', '.', 'They', 'never']","['stopped', 'loving', 'each', 'other', '.']","['met', 'in', '\n', 'the', 'same']",1.0,"['stopped', 'loving', 'each', 'other.']","met in
the same place twice; the last meeting, for instance, had been in
Belinda",tensor([[0.8063]]),5,"[tensor([[0.7476]]), tensor([[0.7522]]), tensor([[0.7449]]), tensor([[0.7645]]), tensor([[0.8063]])]",20,36
194,gpt-3.5-turbo,"TANKED: AN EASTSIDE BREWERY NOVEL
Mia Hopkins",23,34,", Bad Haircut, work in an office
building downtown. I didn’t catch what they do. I’m smiling and
pretending to listen. Luckily, the loud music","[',', 'Bad', 'Haircut', ',', 'work', 'in']","['progress', '.']","['an', 'office']",1.0,['progress.'],"an office
building downtown. I didn’t catch what they do. I’m smiling and
pretending to listen. Luckily, the loud music",tensor([[0.7925]]),2,"[tensor([[0.7849]]), tensor([[0.7925]])]",22,29
874,gpt-3.5-turbo,"Thank You for Listening 
by Julia Whelan",30,37,"see it in his eyes. His pupils were throbbing. The gentleman of the last three weeks was gone. He was now anything but gentle. He was all man.
Their eyes were","['see', 'it', 'in', 'his', 'eyes', '.']","['that', 'is', 'the', 'question', ':', 'Whether', ""'"", 'tis', 'nobler', 'in', 'the', 'mind', 'to', 'suffer', 'The', 'slings', 'and', 'arrows', 'of', 'outrageous', 'fortune', ',', 'Or', 'to', 'take', 'arms', 'against', 'a', 'sea', 'of', 'troubles']","['His', 'pupils', 'were', 'throbbing', '.', 'The', 'gentleman', 'of', 'the', 'last', 'three', 'weeks', 'was', 'gone', '.', 'He', 'was', 'now', 'anything', 'but', 'gentle', '.', 'He', 'was', 'all', 'man', '.', '\n', 'Their', 'eyes', 'were']",1.0,"['that', 'is', 'the', 'question:', 'Whether', ""'tis"", 'nobler', 'in', 'the', 'mind', 'to', 'suffer', 'The', 'slings', 'and', 'arrows', 'of', 'outrageous', 'fortune,Or', 'to', 'take', 'arms', 'against', 'a', 'sea', 'of', 'troubles,And', 'by', 'opposing', 'end', 'them?']","His pupils were throbbing. The gentleman of the last three weeks was gone. He was now anything but gentle. He was all man.
Their eyes were",tensor([[0.8064]]),19,"[tensor([[0.7675]]), tensor([[0.7659]]), tensor([[0.7674]]), tensor([[0.7550]]), tensor([[0.7451]]), tensor([[0.7603]]), tensor([[0.7631]]), tensor([[0.7863]]), tensor([[0.7844]]), tensor([[0.7876]]), tensor([[0.7960]]), tensor([[0.7906]]), tensor([[0.8026]]), tensor([[0.8054]]), tensor([[0.7950]]), tensor([[0.7982]]), tensor([[0.8015]]), tensor([[0.8023]]), tensor([[0.8064]]), tensor([[0.7859]]), tensor([[0.7860]]), tensor([[0.7873]]), tensor([[0.7921]]), tensor([[0.7889]]), tensor([[0.7904]]), tensor([[0.7847]]), tensor([[0.7883]]), tensor([[0.7816]]), tensor([[0.7843]]), tensor([[0.7852]]), tensor([[0.7849]]), tensor([[0.7847]])]",29,65
927,gpt-3.5-turbo,"Thank You for Listening 
by Julia Whelan",34,35,"eyes. His pupils were throbbing. The gentleman of the last three weeks was gone. He was now anything but gentle. He was all man.
Their eyes were locked and","['eyes', '.', 'His', 'pupils', 'were', 'throbbing', '.', 'The', 'gentleman', 'of', 'the', 'last', 'three', 'weeks']","['had', 'been', 'a', 'complete', 'stranger', 'to', 'him', ',', 'but', 'now', 'he', 'was', 'his', 'best', 'friend', '.']","['was', 'gone', '.', 'He', 'was', 'now', 'anything', 'but', 'gentle', '.', 'He', 'was', 'all', 'man', '.', '\n']",0.9375,"['had', 'been', 'a', 'complete', 'stranger', 'to', 'him,', 'but', 'now', 'he', 'was', 'his', 'best', 'friend.']","was gone. He was now anything but gentle. He was all man.
Their eyes were locked and",tensor([[0.8635]]),14,"[tensor([[0.7654]]), tensor([[0.8183]]), tensor([[0.8136]]), tensor([[0.8248]]), tensor([[0.8315]]), tensor([[0.8602]]), tensor([[0.8452]]), tensor([[0.8578]]), tensor([[0.8487]]), tensor([[0.8592]]), tensor([[0.8546]]), tensor([[0.8623]]), tensor([[0.8632]]), tensor([[0.8635]]), tensor([[0.8397]])]",33,62
654,gpt-3.5-turbo,SOMETHING FABULOUS,35,36,", Viscount Cheverell.
But Miss Arabella Tarleton most certainly would not own it.
Of course, he possessed the requisite number of eyes (two, sultry green in colour, and","[',', 'Viscount', 'Cheverell', '.', '\n', 'But', 'Miss', 'Arabella', 'Tarleton', 'most', 'certainly', 'would', 'not', 'own', 'it', '.']","[',', 'but', 'it', 'is', 'a', 'necessary', 'evil', '.', '\n', '-', 'Martin', 'Luther', 'King', 'Jr.']","['\n', 'Of', 'course', ',', 'he', 'possessed', 'the', 'requisite', 'number', 'of', 'eyes', '(', 'two', ',']",1.0,"[',', 'but', 'it', 'is', 'a', 'necessary', 'evil.\n-', 'Martin', 'Luther', 'King', 'Jr.']","
Of course, he possessed the requisite number of eyes (two, sultry green in colour, and",tensor([[0.8030]]),2,"[tensor([[0.7384]]), tensor([[0.8030]]), tensor([[0.7904]]), tensor([[0.7688]]), tensor([[0.7560]]), tensor([[0.7733]]), tensor([[0.7880]]), tensor([[0.7737]]), tensor([[0.7839]]), tensor([[0.7813]]), tensor([[0.7839]]), tensor([[0.7852]])]",34,63
811,gpt-3.5-turbo,"Thank You for Listening 
by Julia Whelan",35,27,. His pupils were throbbing. The gentleman of the last three weeks was gone. He was now anything but gentle. He was all man,"['.', 'His', 'pupils', 'were', 'throbbing', '.', 'The', 'gentleman', 'of']","['the', 'old', 'school', '.']","['the', 'last', 'three', 'weeks']",0.75,"['the', 'old', 'school.']",the last three weeks was gone. He was now anything but gentle. He was all man,tensor([[0.7971]]),2,"[tensor([[0.7862]]), tensor([[0.7971]]), tensor([[0.7884]]), tensor([[0.7805]])]",34,46
756,gpt-3.5-turbo,SOMETHING FABULOUS,40,38,"But Miss Arabella Tarleton most certainly would not own it.
Of course, he possessed the requisite number of eyes (two, sultry green in colour, and rather heavy lidded), noses (","['But', 'Miss', 'Arabella', 'Tarleton', 'most', 'certainly', 'would', 'not', 'own']","['a', 'pair', 'of', 'old', 'maid', ""'s"", 'shoes', '.']","['it', '.', '\n', 'Of', 'course', ',', 'he', 'possessed']",1.0,"['a', 'pair', 'of', 'old', ""maid's"", 'shoes.']","it.
Of course, he possessed the requisite number of eyes (two, sultry green in colour, and rather heavy lidded), noses (",tensor([[0.8088]]),4,"[tensor([[0.7626]]), tensor([[0.8009]]), tensor([[0.8011]]), tensor([[0.8088]]), tensor([[0.7710]]), tensor([[0.7573]]), tensor([[0.7424]])]",39,55
1498,gpt-3.5-turbo,"THE VERY SECRET SOCIETY OF IRREGULAR WITCHES
Sangu Mandanna",41,21,"the last meeting, for instance, had been in
Belinda Nkala’s front room and had involved freshly baked","['the', 'last', 'meeting', ',', 'for', 'instance', ',', 'had', 'been']","['a', 'complete', 'disaster', ',', 'with', 'everyone', 'talking', 'over', 'each', 'other', 'and', 'no']","['in', '\n', 'Belinda', 'Nkala', '’s', 'front', 'room', 'and', 'had', 'involved', 'freshly', 'baked']",1.0,"['a', 'complete', 'disaster,', 'with', 'everyone', 'talking', 'over', 'each', 'other', 'and', 'no', 'decisions', 'being', 'made.']","in
Belinda Nkala’s front room and had involved freshly baked",tensor([[0.7760]]),8,"[tensor([[0.7488]]), tensor([[0.7701]]), tensor([[0.7725]]), tensor([[0.7426]]), tensor([[0.7508]]), tensor([[0.7578]]), tensor([[0.7694]]), tensor([[0.7760]]), tensor([[0.7679]]), tensor([[0.7708]]), tensor([[0.7754]]), tensor([[0.7734]]), tensor([[0.7727]]), tensor([[0.7746]]), tensor([[0.7693]])]",40,60
740,gpt-3.5-turbo,SOMETHING FABULOUS,41,38,"Miss Arabella Tarleton most certainly would not own it.
Of course, he possessed the requisite number of eyes (two, sultry green in colour, and rather heavy lidded), noses (just","['Miss', 'Arabella', 'Tarleton', 'most', 'certainly', 'would', 'not', 'own']","['a', 'pair', 'of', 'earrings', 'like', 'these', '.']","['it', '.', '\n', 'Of', 'course', ',', 'he']",1.0,"['a', 'pair', 'of', 'earrings', 'like', 'these.']","it.
Of course, he possessed the requisite number of eyes (two, sultry green in colour, and rather heavy lidded), noses (just",tensor([[0.8126]]),4,"[tensor([[0.7611]]), tensor([[0.8084]]), tensor([[0.8054]]), tensor([[0.8126]]), tensor([[0.7637]]), tensor([[0.7694]]), tensor([[0.7678]])]",40,54
589,gpt-3.5-turbo,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",41,37,"and Milan’s large hands sliding behind her thighs as he lifted her
onto the bathroom counter. Speckled tiles stretched around
them, washed bloody in the light of the red bulb someone had","['and', 'Milan', '’s', 'large', 'hands', 'sliding', 'behind', 'her', 'thighs', 'as', 'he', 'lifted', 'her', '\n', 'onto', 'the', 'bathroom', 'counter']","[',', '""', 'The', 'only', 'way', 'to', 'do', 'great', 'work', 'is', 'to', 'love', 'what', 'you', 'do', '.', '""']","['.', 'Speckled', 'tiles', 'stretched', 'around', '\n', 'them', ',', 'washed', 'bloody', 'in', 'the', 'light', 'of', 'the', 'red', 'bulb']",1.0,"[',', '""The', 'only', 'way', 'to', 'do', 'great', 'work', 'is', 'to', 'love', 'what', 'you', 'do.""']",". Speckled tiles stretched around
them, washed bloody in the light of the red bulb someone had",tensor([[0.8125]]),2,"[tensor([[0.7708]]), tensor([[0.8125]]), tensor([[0.8101]]), tensor([[0.7740]]), tensor([[0.7573]]), tensor([[0.7623]]), tensor([[0.7611]]), tensor([[0.7481]]), tensor([[0.7597]]), tensor([[0.7498]]), tensor([[0.7498]]), tensor([[0.7483]]), tensor([[0.7524]]), tensor([[0.7567]]), tensor([[0.7373]])]",40,74
559,gpt-3.5-turbo,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",42,35,"Milan’s large hands sliding behind her thighs as he lifted her
onto the bathroom counter. Speckled tiles stretched around
them, washed bloody in the light of the red bulb someone","['Milan', '’s', 'large', 'hands', 'sliding', 'behind', 'her', 'thighs', 'as', 'he', 'lifted', 'her', '\n', 'onto', 'the']","['kitchen', 'counter', ',', 'his', 'mouth', 'finding', 'hers', 'in', 'a', 'deep', ',', 'possessive', 'kiss', '.']","['bathroom', 'counter', '.', 'Speckled', 'tiles', 'stretched', 'around', '\n', 'them', ',', 'washed', 'bloody', 'in', 'the']",0.9285714285714286,"['kitchen', 'counter,', 'his', 'mouth', 'finding', 'hers', 'in', 'a', 'deep,', 'possessive', 'kiss.']","bathroom counter. Speckled tiles stretched around
them, washed bloody in the light of the red bulb someone",tensor([[0.8539]]),11,"[tensor([[0.7875]]), tensor([[0.7821]]), tensor([[0.8474]]), tensor([[0.8459]]), tensor([[0.8437]]), tensor([[0.8377]]), tensor([[0.8427]]), tensor([[0.8466]]), tensor([[0.8468]]), tensor([[0.8474]]), tensor([[0.8539]]), tensor([[0.8306]])]",41,69
184,gpt-3.5-turbo,"TANKED: AN EASTSIDE BREWERY NOVEL
Mia Hopkins",44,28,"’m smiling and
pretending to listen. Luckily, the loud music here in the brewery
keeps me from having to pretend too hard.
","['’m', 'smiling', 'and', '\n', 'pretending', 'to', 'listen', '.', 'Luckily', ',', 'the', 'loud']","['voices', 'in', 'my', 'head', 'drown', 'out', 'the', 'noise', '.']","['music', 'here', 'in', 'the', 'brewery', '\n', 'keeps', 'me', 'from']",1.0,"['voices', 'in', 'my', 'head', 'drown', 'out', 'the', 'noise.']","music here in the brewery
keeps me from having to pretend too hard.
",tensor([[0.8144]]),9,"[tensor([[0.7239]]), tensor([[0.7412]]), tensor([[0.7531]]), tensor([[0.7633]]), tensor([[0.7753]]), tensor([[0.7678]]), tensor([[0.7855]]), tensor([[0.8012]]), tensor([[0.8144]])]",43,63
313,gpt-3.5-turbo,Ocean Echo,46,26,"for a drinkand a good time.That was a lie. He also wanted an architect, and this party would be full ofarchitects.","['for', 'a', 'drinkand', 'a', 'good', 'time', '.']","['that', 'is', 'the', 'question', ':', 'Whether', ""'"", 'tis', 'nobler', 'in', 'the', 'mind', 'to', 'suffer', 'The', 'slings', 'and', 'arrows', 'of']","['That', 'was', 'a', 'lie', '.', 'He', 'also', 'wanted', 'an', 'architect', ',', 'and', 'this', 'party', 'would', 'be', 'full', 'ofarchitects', '.']",1.0,"['that', 'is', 'the', 'question:', 'Whether', ""'tis"", 'nobler', 'in', 'the', 'mind', 'to', 'suffer', 'The', 'slings', 'and', 'arrows', 'of', 'outrageous', 'fortune,Or', 'to', 'take', 'arms', 'against', 'a', 'sea', 'of', 'troubles,And', 'by', 'opposing', 'end', 'them?']","That was a lie. He also wanted an architect, and this party would be full ofarchitects.",tensor([[0.7862]]),23,"[tensor([[0.7658]]), tensor([[0.7583]]), tensor([[0.7604]]), tensor([[0.7424]]), tensor([[0.7781]]), tensor([[0.7526]]), tensor([[0.7554]]), tensor([[0.7711]]), tensor([[0.7697]]), tensor([[0.7726]]), tensor([[0.7640]]), tensor([[0.7649]]), tensor([[0.7632]]), tensor([[0.7637]]), tensor([[0.7720]]), tensor([[0.7701]]), tensor([[0.7795]]), tensor([[0.7798]]), tensor([[0.7805]]), tensor([[0.7835]]), tensor([[0.7834]]), tensor([[0.7839]]), tensor([[0.7862]]), tensor([[0.7835]]), tensor([[0.7823]]), tensor([[0.7819]]), tensor([[0.7814]]), tensor([[0.7728]]), tensor([[0.7749]]), tensor([[0.7773]]), tensor([[0.7750]]), tensor([[0.7776]])]",45,70
1428,gpt-3.5-turbo,"THE VERY SECRET SOCIETY OF IRREGULAR WITCHES
Sangu Mandanna",47,20,", had been in
Belinda Nkala’s front room and had involved freshly baked
scones, and the","[',', 'had', 'been', 'in', '\n', 'Belinda', 'Nkala']","['the', 'business', 'of', 'living', 'and', 'not', 'merely', 'existing', '.', '\n', '-', 'Ernest', 'Hemingway']","['’s', 'front', 'room', 'and', 'had', 'involved', 'freshly', 'baked', '\n', 'scones', ',', 'and', 'the']",0.9230769230769232,"['the', 'business', 'of', 'living', 'and', 'not', 'merely', 'existing.\n-', 'Ernest', 'Hemingway']","’s front room and had involved freshly baked
scones, and the",tensor([[0.7772]]),2,"[tensor([[0.7518]]), tensor([[0.7772]]), tensor([[0.7545]]), tensor([[0.7575]]), tensor([[0.7434]]), tensor([[0.7655]]), tensor([[0.7224]]), tensor([[0.7523]]), tensor([[0.7540]]), tensor([[0.7469]]), tensor([[0.7457]])]",46,65
