,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
459,gpt-3.5-turbo,Five Star Weekend ,7,32,"upon us and, as usual, we have a lot to talk about. Chef Mario Subiaco proposed to Lizbet Keaton on the widow’s walk of the Hotel Nantucket;","['upon', 'us', 'and', ',', 'as', 'usual', ',', 'we', 'have', 'a']","['choice', 'to', 'make', ':', 'either', 'to', 'accept', 'them', 'as', 'facts', 'of', 'life', 'and', 'move', 'on', ',', 'or', 'to', 'see', 'them', 'as', 'opportunities']","['lot', 'to', 'talk', 'about', '.', 'Chef', 'Mario', 'Subiaco', 'proposed', 'to', 'Lizbet', 'Keaton', 'on', 'the', 'widow', '’s', 'walk', 'of', 'the', 'Hotel', 'Nantucket', ';']",0.9545454545454546,"['choice', 'to', 'make:', 'either', 'to', 'accept', 'them', 'as', 'facts', 'of', 'life', 'and', 'move', 'on,', 'or', 'to', 'see', 'them', 'as', 'opportunities', 'for', 'growth', 'and', 'transformation.']",lot to talk about. Chef Mario Subiaco proposed to Lizbet Keaton on the widow’s walk of the Hotel Nantucket;,tensor([[0.7790]]),14,"[tensor([[0.7615]]), tensor([[0.7625]]), tensor([[0.7712]]), tensor([[0.7746]]), tensor([[0.7566]]), tensor([[0.7672]]), tensor([[0.7742]]), tensor([[0.7758]]), tensor([[0.7695]]), tensor([[0.7612]]), tensor([[0.7648]]), tensor([[0.7718]]), tensor([[0.7682]]), tensor([[0.7790]]), tensor([[0.7661]]), tensor([[0.7681]]), tensor([[0.7702]]), tensor([[0.7729]]), tensor([[0.7773]]), tensor([[0.7742]]), tensor([[0.7730]]), tensor([[0.7730]]), tensor([[0.7733]]), tensor([[0.7663]]), tensor([[0.7741]])]",6,37
237,gpt-3.5-turbo,Lessons in Chemistry by Bonnie Garmus ,12,40,"garden clubs and drove legions of children around in seatbeltless cars without giving it a second thought; back before anyone knew there’d even be a sixties movement, much less one that its participants would spend the next","['garden', 'clubs', 'and', 'drove', 'legions', 'of', 'children', 'around', 'in', 'seatbeltless', 'cars']","[',', 'but', 'it', 'is', 'the', 'set', 'of', 'the', 'sails', ',', 'not', 'the', 'direction', 'of', 'the', 'wind', 'that', 'determines', 'which', 'way', 'we', 'will', 'go', '.']","['without', 'giving', 'it', 'a', 'second', 'thought', ';', 'back', 'before', 'anyone', 'knew', 'there', '’d', 'even', 'be', 'a', 'sixties', 'movement', ',', 'much', 'less', 'one', 'that', 'its']",0.9583333333333334,"[',', 'but', 'it', 'is', 'the', 'set', 'of', 'the', 'sails,', 'not', 'the', 'direction', 'of', 'the', 'wind', 'that', 'determines', 'which', 'way', 'we', 'will', 'go.']","without giving it a second thought; back before anyone knew there’d even be a sixties movement, much less one that its participants would spend the next",tensor([[0.8001]]),22,"[tensor([[0.7628]]), tensor([[0.7929]]), tensor([[0.7870]]), tensor([[0.7869]]), tensor([[0.7783]]), tensor([[0.7759]]), tensor([[0.7708]]), tensor([[0.7805]]), tensor([[0.7799]]), tensor([[0.7589]]), tensor([[0.7810]]), tensor([[0.7885]]), tensor([[0.7887]]), tensor([[0.7898]]), tensor([[0.7907]]), tensor([[0.7903]]), tensor([[0.7879]]), tensor([[0.7865]]), tensor([[0.7898]]), tensor([[0.7879]]), tensor([[0.7933]]), tensor([[0.8001]]), tensor([[0.7851]])]",11,45
715,gpt-3.5-turbo,Covenant of Water ,13,22,"the morning. Mother and daughter lie on the mat, their wet cheeks glued together.  “The saddest day","['the', 'morning', '.', 'Mother', 'and', 'daughter', 'lie', 'on', 'the', 'mat', ',']","['gazing', 'at', 'each', 'other', ',', 'until', 'the', 'daughter', 'says', ',', '""']","['their', 'wet', 'cheeks', 'glued', 'together', '.', ' ', '“', 'The', 'saddest', 'day']",1.0,"['gazing', 'at', 'each', 'other,', 'until', 'the', 'daughter', 'says,', '""I', 'love', 'you,', 'Mommy.""']",their wet cheeks glued together.  “The saddest day,tensor([[0.7952]]),6,"[tensor([[0.7846]]), tensor([[0.7648]]), tensor([[0.7671]]), tensor([[0.7771]]), tensor([[0.7883]]), tensor([[0.7952]]), tensor([[0.7932]]), tensor([[0.7806]]), tensor([[0.7702]]), tensor([[0.7787]]), tensor([[0.7870]]), tensor([[0.7780]]), tensor([[0.7845]])]",12,33
1710,gpt-3.5-turbo,Bright Lights Big Christmas ,13,24,"a Fraser fir tree didn’t make her smile. Tollivers had been growing this particular variety of Christmas tree, in this particular","['a', 'Fraser', 'fir', 'tree', 'did', 'n’t']","['grow', 'overnight', '.', 'It', 'took', 'years', 'of', 'nurturing', ',', 'patience', ',', 'and', 'care', '.']","['make', 'her', 'smile', '.', 'Tollivers', 'had', 'been', 'growing', 'this', 'particular', 'variety', 'of', 'Christmas', 'tree']",1.0,"['grow', 'overnight.', 'It', 'took', 'years', 'of', 'nurturing,', 'patience,', 'and', 'care.']","make her smile. Tollivers had been growing this particular variety of Christmas tree, in this particular",tensor([[0.8357]]),9,"[tensor([[0.7436]]), tensor([[0.8054]]), tensor([[0.8048]]), tensor([[0.8159]]), tensor([[0.8167]]), tensor([[0.8143]]), tensor([[0.8194]]), tensor([[0.8295]]), tensor([[0.8357]]), tensor([[0.8315]]), tensor([[0.8216]])]",12,31
182,gpt-3.5-turbo,Demon Copperhead by Barbara Kingsolver ,13,24,"hand to watch, and they’ve always given me that much: the worst of the job was up to me, my","['hand', 'to', 'watch', ',', 'and', 'they', '’ve', 'always', 'given', 'me', 'that', 'much']","['credit', 'for', 'my', 'success', '.']","[':', 'the', 'worst', 'of', 'the']",1.0,"['credit', 'for', 'my', 'success.']",": the worst of the job was up to me, my",tensor([[0.7818]]),4,"[tensor([[0.7106]]), tensor([[0.7153]]), tensor([[0.7504]]), tensor([[0.7818]]), tensor([[0.7687]])]",12,28
1007,gpt-3.5-turbo,Payback in Death ,14,27,"killed it dead.  For two glorious weeks, before its abduction or demise, it had blasted heat and light so the sea below the","['killed', 'it', 'dead', '.', ' ', 'For', 'two', 'glorious', 'weeks', ',', 'before', 'its', 'abduction']","['by', 'aliens', ',', 'it', 'was', 'the', 'most', 'magnificent', 'creature', 'I', 'had', 'ever', 'seen', '.']","['or', 'demise', ',', 'it', 'had', 'blasted', 'heat', 'and', 'light', 'so', 'the', 'sea', 'below', 'the']",0.8571428571428571,"['by', 'aliens,', 'it', 'was', 'the', 'most', 'magnificent', 'creature', 'I', 'had', 'ever', 'seen.']","or demise, it had blasted heat and light so the sea below the",tensor([[0.8517]]),5,"[tensor([[0.7544]]), tensor([[0.7838]]), tensor([[0.8382]]), tensor([[0.8296]]), tensor([[0.8517]]), tensor([[0.8468]]), tensor([[0.8221]]), tensor([[0.8156]]), tensor([[0.8214]]), tensor([[0.8234]]), tensor([[0.8194]]), tensor([[0.8220]]), tensor([[0.8044]])]",13,39
461,gpt-3.5-turbo,Five Star Weekend ,15,37,have a lot to talk about. Chef Mario Subiaco proposed to Lizbet Keaton on the widow’s walk of the Hotel Nantucket; there’s a camera crew filming out in Monomoy (Blond Sharon has,"['have', 'a', 'lot', 'to', 'talk', 'about', '.', 'Chef', 'Mario', 'Subiaco']","['once', 'said', ',', '""', 'Cooking', 'is', 'like', 'love', '.', 'It', 'should', 'be', 'entered', 'into', 'with', 'abandon', 'or', 'not', 'at', 'all', '.', '""']","['proposed', 'to', 'Lizbet', 'Keaton', 'on', 'the', 'widow', '’s', 'walk', 'of', 'the', 'Hotel', 'Nantucket', ';', 'there', '’s', 'a', 'camera', 'crew', 'filming', 'out', 'in']",1.0,"['once', 'said,', '""Cooking', 'is', 'like', 'love.', 'It', 'should', 'be', 'entered', 'into', 'with', 'abandon', 'or', 'not', 'at', 'all.""']",proposed to Lizbet Keaton on the widow’s walk of the Hotel Nantucket; there’s a camera crew filming out in Monomoy (Blond Sharon has,tensor([[0.7525]]),1,"[tensor([[0.7525]]), tensor([[0.7248]]), tensor([[0.7254]]), tensor([[0.7229]]), tensor([[0.7188]]), tensor([[0.7172]]), tensor([[0.7236]]), tensor([[0.7287]]), tensor([[0.7290]]), tensor([[0.7325]]), tensor([[0.7375]]), tensor([[0.7276]]), tensor([[0.7253]]), tensor([[0.7310]]), tensor([[0.7323]]), tensor([[0.7249]]), tensor([[0.7252]]), tensor([[0.7352]])]",14,45
17,gpt-3.5-turbo,Demon Copperhead by Barbara Kingsolver ,15,36,"watch, and they’ve always given me that much: the worst of the job was up to me, my mother being let’s just say out of it.  On any other","['watch', ',', 'and', 'they', '’ve', 'always', 'given', 'me', 'that', 'much', ':', 'the', 'worst', 'of', 'the', 'job', 'was']","['the', 'feeling', 'that', 'I', 'was', 'using', 'up', 'my', 'life', '.']","['up', 'to', 'me', ',', 'my', 'mother', 'being', 'let', '’s', 'just']",1.0,"['the', 'feeling', 'that', 'I', 'was', 'using', 'up', 'my', 'life.']","up to me, my mother being let’s just say out of it.  On any other",tensor([[0.8308]]),9,"[tensor([[0.7738]]), tensor([[0.7991]]), tensor([[0.7815]]), tensor([[0.8045]]), tensor([[0.8191]]), tensor([[0.8017]]), tensor([[0.8096]]), tensor([[0.8190]]), tensor([[0.8308]]), tensor([[0.8237]])]",14,40
649,gpt-3.5-turbo,Covenant of Water ,18,37,"daughter lie on the mat, their wet cheeks glued together.  “The saddest day of a girl’s life is the day of her wedding,” her mother says. “After that","['daughter', 'lie', 'on', 'the', 'mat', ',', 'their', 'wet', 'cheeks', 'glued', 'together', '.', ' ', '“', 'The', 'saddest']","['thing', 'in', 'life', 'is', 'wasted', 'talent', '.', '”', '-', 'A', 'Bronx', 'Tale']","['day', 'of', 'a', 'girl', '’s', 'life', 'is', 'the', 'day', 'of', 'her', 'wedding']",1.0,"['thing', 'in', 'life', 'is', 'wasted', 'talent.”', '-', 'A', 'Bronx', 'Tale']","day of a girl’s life is the day of her wedding,” her mother says. “After that",tensor([[0.7988]]),5,"[tensor([[0.7342]]), tensor([[0.7202]]), tensor([[0.7312]]), tensor([[0.7931]]), tensor([[0.7988]]), tensor([[0.7644]]), tensor([[0.7612]]), tensor([[0.7577]]), tensor([[0.7669]]), tensor([[0.7627]]), tensor([[0.7672]])]",17,44
1786,gpt-3.5-turbo,Bright Lights Big Christmas ,19,26,"make her smile. Tollivers had been growing this particular variety of Christmas tree, in this particular patch of farmland in the mountains of western","['make', 'her', 'smile', '.', 'Tollivers', 'had', 'been', 'growing', 'this', 'particular', 'variety', 'of', 'Christmas']","['tree', 'for', 'years', ',', 'and', 'he', 'knew', 'it', 'was', 'the', 'perfect', 'one', 'to']","['tree', ',', 'in', 'this', 'particular', 'patch', 'of', 'farmland', 'in', 'the', 'mountains', 'of', 'western']",0.8461538461538461,"['tree', 'for', 'years,', 'and', 'he', 'knew', 'it', 'was', 'the', 'perfect', 'one', 'to', 'bring', 'joy', 'to', 'her', 'heart.']","tree, in this particular patch of farmland in the mountains of western",tensor([[0.8413]]),4,"[tensor([[0.7510]]), tensor([[0.8033]]), tensor([[0.8110]]), tensor([[0.8413]]), tensor([[0.8346]]), tensor([[0.8269]]), tensor([[0.7996]]), tensor([[0.8032]]), tensor([[0.8082]]), tensor([[0.8096]]), tensor([[0.8018]]), tensor([[0.8033]]), tensor([[0.8035]]), tensor([[0.8049]]), tensor([[0.7987]]), tensor([[0.7984]]), tensor([[0.7989]]), tensor([[0.7825]])]",18,43
1381,gpt-3.5-turbo,Starling House by Alix Harrow,20,26,"Logan Caldwell claims he ding-dong-ditched the place last summer break, but he’s an even bigger liar than me. The","['Logan', 'Caldwell', 'claims', 'he', 'ding', '-']","['ed', 'the', 'quote', '.']","['dong', '-', 'ditched', 'the']",1.0,"['ed', 'the', 'quote.']","dong-ditched the place last summer break, but he’s an even bigger liar than me. The",tensor([[0.7687]]),1,"[tensor([[0.7687]]), tensor([[0.7162]]), tensor([[0.7492]]), tensor([[0.7612]])]",19,28
1417,gpt-3.5-turbo,The Fraud by Zadie Smith ,20,27,"but not of so many orange freckles. No more than fourteen, with skinny, unstable legs like a marionette, he kept pitching forward,","['but', 'not', 'of', 'so', 'many', 'orange', 'freckles', '.', 'No', 'more', 'than']","['a', 'single', 'grain', 'of', 'sand', 'on', 'the', 'beach', '.']","['fourteen', ',', 'with', 'skinny', ',', 'unstable', 'legs', 'like', 'a']",1.0,"['a', 'single', 'grain', 'of', 'sand', 'on', 'the', 'beach.']","fourteen, with skinny, unstable legs like a marionette, he kept pitching forward,",tensor([[0.7688]]),2,"[tensor([[0.7616]]), tensor([[0.7688]]), tensor([[0.7588]]), tensor([[0.7485]]), tensor([[0.7567]]), tensor([[0.7528]]), tensor([[0.7480]]), tensor([[0.7479]]), tensor([[0.7415]])]",19,38
1694,gpt-3.5-turbo,Bright Lights Big Christmas ,20,37,"her smile. Tollivers had been growing this particular variety of Christmas tree, in this particular patch of farmland in the mountains of western North Carolina, for four generations. But today, standing in","['her', 'smile', '.', 'Tollivers', 'had', 'been', 'growing', 'this', 'particular', 'variety', 'of', 'Christmas', 'tree', ',', 'in', 'this']","['particular', 'spot', ',', 'for', 'the', 'past', 'ten', 'years', ',', 'and', 'he', 'had', 'never', 'seen', 'anything', 'like', 'it', 'before', '.']","['particular', 'patch', 'of', 'farmland', 'in', 'the', 'mountains', 'of', 'western', 'North', 'Carolina', ',', 'for', 'four', 'generations', '.', 'But', 'today', ',']",0.9473684210526316,"['particular', 'spot,', 'for', 'the', 'past', 'ten', 'years,', 'and', 'he', 'had', 'never', 'seen', 'anything', 'like', 'it', 'before.']","particular patch of farmland in the mountains of western North Carolina, for four generations. But today, standing in",tensor([[0.8291]]),6,"[tensor([[0.7459]]), tensor([[0.7519]]), tensor([[0.8141]]), tensor([[0.8051]]), tensor([[0.8101]]), tensor([[0.8291]]), tensor([[0.8117]]), tensor([[0.8204]]), tensor([[0.8193]]), tensor([[0.8169]]), tensor([[0.8013]]), tensor([[0.7829]]), tensor([[0.7904]]), tensor([[0.7840]]), tensor([[0.7954]]), tensor([[0.7964]]), tensor([[0.7930]])]",19,53
0,gpt-3.5-turbo,Demon Copperhead by Barbara Kingsolver ,21,36,"given me that much: the worst of the job was up to me, my mother being let’s just say out of it.  On any other day they’d have seen her","['given', 'me', 'that', 'much', ':', 'the', 'worst']","['enemy', 'you', 'can', 'meet', 'will', 'always', 'be', 'yourself', '.']","['of', 'the', 'job', 'was', 'up', 'to', 'me', ',', 'my']",1.0,"['enemy', 'you', 'can', 'meet', 'will', 'always', 'be', 'yourself.']","of the job was up to me, my mother being let’s just say out of it.  On any other day they’d have seen her",tensor([[0.7591]]),8,"[tensor([[0.7443]]), tensor([[0.7030]]), tensor([[0.7145]]), tensor([[0.7460]]), tensor([[0.7560]]), tensor([[0.7468]]), tensor([[0.7562]]), tensor([[0.7591]]), tensor([[0.7498]])]",20,35
770,gpt-3.5-turbo,Covenant of Water ,22,28,"mat, their wet cheeks glued together.  “The saddest day of a girl’s life is the day of her wedding,” her mother","['mat', ',', 'their', 'wet', 'cheeks', 'glued', 'together', '.', ' ', '“', 'The', 'saddest', 'day', 'of']","['my', 'life', 'was', 'when', 'I', 'realized', 'I', 'could', 'no', 'longer', 'be', 'you', '.', '”']","['a', 'girl', '’s', 'life', 'is', 'the', 'day', 'of', 'her', 'wedding', ',', '”', 'her', 'mother']",1.0,"['my', 'life', 'was', 'when', 'I', 'realized', 'I', 'could', 'no', 'longer', 'be', 'you.”']","a girl’s life is the day of her wedding,” her mother",tensor([[0.8091]]),4,"[tensor([[0.7299]]), tensor([[0.7683]]), tensor([[0.7974]]), tensor([[0.8091]]), tensor([[0.8047]]), tensor([[0.8052]]), tensor([[0.7959]]), tensor([[0.8002]]), tensor([[0.7858]]), tensor([[0.7841]]), tensor([[0.7923]]), tensor([[0.7957]]), tensor([[0.8031]])]",21,48
