,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
264,gpt-3.5-turbo,The Corrections by Jonathan Franzen ,19,34,"was going to happen. The sun low in the sky, a minor light, a cooling star. Gust after gust of disorder. Trees restless, temperatures falling, the whole","['was', 'going', 'to', 'happen', '.', 'The', 'sun', 'low', 'in', 'the']","['sky', 'cast', 'long', 'shadows', 'across', 'the', 'field', ',', 'as', 'if', 'to', 'remind', 'us', 'that', 'even', 'in', 'the', 'darkest', 'times', ',', 'there', 'is', 'always', 'a']","['sky', ',', 'a', 'minor', 'light', ',', 'a', 'cooling', 'star', '.', 'Gust', 'after', 'gust', 'of', 'disorder', '.', 'Trees', 'restless', ',', 'temperatures', 'falling', ',', 'the', 'whole']",0.9583333333333334,"['sky', 'cast', 'long', 'shadows', 'across', 'the', 'field,', 'as', 'if', 'to', 'remind', 'us', 'that', 'even', 'in', 'the', 'darkest', 'times,', 'there', 'is', 'always', 'a', 'glimmer', 'of', 'hope.']","sky, a minor light, a cooling star. Gust after gust of disorder. Trees restless, temperatures falling, the whole",tensor([[0.8495]]),24,"[tensor([[0.7936]]), tensor([[0.8413]]), tensor([[0.7829]]), tensor([[0.7919]]), tensor([[0.8117]]), tensor([[0.8130]]), tensor([[0.8164]]), tensor([[0.8104]]), tensor([[0.8130]]), tensor([[0.8215]]), tensor([[0.8246]]), tensor([[0.8209]]), tensor([[0.8254]]), tensor([[0.8291]]), tensor([[0.8349]]), tensor([[0.8328]]), tensor([[0.8295]]), tensor([[0.8405]]), tensor([[0.8292]]), tensor([[0.8374]]), tensor([[0.8416]]), tensor([[0.8387]]), tensor([[0.8354]]), tensor([[0.8495]]), tensor([[0.8467]]), tensor([[0.8277]])]",18,51
1939,gpt-3.5-turbo,The Firm ,20,38,"McDeere, at least not on paper. He had the brains, the ambition, the good looks. And he was hungry; with his background, he had to be. He was married,","['McDeere', ',', 'at', 'least', 'not', 'on', 'paper']","[',', 'but', 'in', 'reality', ',', 'he', 'was', 'a', 'prisoner', '.']","['.', 'He', 'had', 'the', 'brains', ',', 'the', 'ambition', ',', 'the']",1.0,"[',', 'but', 'in', 'reality,', 'he', 'was', 'a', 'prisoner.']",". He had the brains, the ambition, the good looks. And he was hungry; with his background, he had to be. He was married,",tensor([[0.8556]]),8,"[tensor([[0.7527]]), tensor([[0.8073]]), tensor([[0.7837]]), tensor([[0.7722]]), tensor([[0.7792]]), tensor([[0.8047]]), tensor([[0.8329]]), tensor([[0.8556]]), tensor([[0.8226]])]",19,35
359,gpt-3.5-turbo,The Corrections by Jonathan Franzen ,20,21,"going to happen. The sun low in the sky, a minor light, a cooling star. Gust after","['going', 'to', 'happen', '.', 'The', 'sun', 'low', 'in', 'the']","['sky', 'casts', 'long', 'shadows', ',', 'reminding', 'us', 'that', 'time', 'is', 'fleeting', 'and']","['sky', ',', 'a', 'minor', 'light', ',', 'a', 'cooling', 'star', '.', 'Gust', 'after']",0.9166666666666666,"['sky', 'casts', 'long', 'shadows,', 'reminding', 'us', 'that', 'time', 'is', 'fleeting', 'and', 'we', 'must', 'seize', 'the', 'day.']","sky, a minor light, a cooling star. Gust after",tensor([[0.8521]]),14,"[tensor([[0.7837]]), tensor([[0.8375]]), tensor([[0.8091]]), tensor([[0.8308]]), tensor([[0.8355]]), tensor([[0.8370]]), tensor([[0.8342]]), tensor([[0.8362]]), tensor([[0.8372]]), tensor([[0.8385]]), tensor([[0.8508]]), tensor([[0.8428]]), tensor([[0.8496]]), tensor([[0.8521]]), tensor([[0.8485]]), tensor([[0.8396]]), tensor([[0.8437]])]",19,39
1164,gpt-3.5-turbo,The Codex by Douglas Preston ,23,37,"of the Broadbent compound. Philip, irritated, was knocking the dottle out of his pipe on one of the gateposts while Vernon gave the buzzer a couple of vigorous presses. The house stood beyond","['of', 'the', 'Broadbent', 'compound', '.', 'Philip', ',', 'irritated', ',', 'was', 'knocking', 'the', 'dottle']","['out', 'of', 'his', 'pipe', '.']","['out', 'of', 'his', 'pipe', 'on']",0.2,"['out', 'of', 'his', 'pipe.']",out of his pipe on one of the gateposts while Vernon gave the buzzer a couple of vigorous presses. The house stood beyond,tensor([[0.8407]]),5,"[tensor([[0.7644]]), tensor([[0.7597]]), tensor([[0.7911]]), tensor([[0.8001]]), tensor([[0.8407]])]",22,39
462,gpt-3.5-turbo,My Sister's Keeper Jodi Picoult ,24,35,understood—my older brother Jesse had filled me in—although at the time I was sure he'd heard half of it wrong. Other kids my age were busy looking up the,"['understood', '—', 'my', 'older', 'brother', 'Jesse', 'had', 'filled', 'me', 'in', '—', 'although', 'at', 'the', 'time']","['I', 'did', ""n't"", 'fully', 'grasp', 'the', 'significance', 'of', 'what', 'he', 'was', 'saying', '.']","['I', 'was', 'sure', 'he', ""'d"", 'heard', 'half', 'of', 'it', 'wrong', '.', 'Other', 'kids']",0.8461538461538461,"['I', ""didn't"", 'fully', 'grasp', 'the', 'significance', 'of', 'what', 'he', 'was', 'saying.']",I was sure he'd heard half of it wrong. Other kids my age were busy looking up the,tensor([[0.8244]]),6,"[tensor([[0.7301]]), tensor([[0.7693]]), tensor([[0.7718]]), tensor([[0.8175]]), tensor([[0.8118]]), tensor([[0.8244]]), tensor([[0.7898]]), tensor([[0.7931]]), tensor([[0.7832]]), tensor([[0.7986]]), tensor([[0.7904]]), tensor([[0.8151]])]",23,50
395,gpt-3.5-turbo,The Corrections by Jonathan Franzen ,26,37,"low in the sky, a minor light, a cooling star. Gust after gust of disorder. Trees restless, temperatures falling, the whole northern religion of things coming to an end. No","['low', 'in', 'the', 'sky', ',', 'a', 'minor', 'light', ',', 'a']","['dim', 'and', 'lonely', 'planet', ',', 'the', 'Earth', '.']","['cooling', 'star', '.', 'Gust', 'after', 'gust', 'of', 'disorder']",1.0,"['dim', 'and', 'lonely', 'planet,', 'the', 'Earth.']","cooling star. Gust after gust of disorder. Trees restless, temperatures falling, the whole northern religion of things coming to an end. No",tensor([[0.7997]]),3,"[tensor([[0.7816]]), tensor([[0.7784]]), tensor([[0.7997]]), tensor([[0.7893]]), tensor([[0.7655]]), tensor([[0.7569]]), tensor([[0.7772]])]",25,42
1304,gpt-3.5-turbo,Sandman Slim ,26,35,though these last details don't come to me until later. Right now all I know is that I'm back in the world and I'm on fire. My mind hasn't,"['though', 'these', 'last', 'details', 'do', ""n't"", 'come', 'to', 'me', 'until', 'later', '.', 'Right']","['now', ',', 'I', 'am', 'the', 'master', '.']","['now', 'all', 'I', 'know', 'is', 'that', 'I']",0.7142857142857143,"['now,', 'I', 'am', 'the', 'master.']",now all I know is that I'm back in the world and I'm on fire. My mind hasn't,tensor([[0.8296]]),4,"[tensor([[0.7802]]), tensor([[0.8114]]), tensor([[0.8170]]), tensor([[0.8296]]), tensor([[0.8199]]), tensor([[0.8020]])]",25,44
1140,gpt-3.5-turbo,The Codex by Douglas Preston ,30,29,"irritated, was knocking the dottle out of his pipe on one of the gateposts while Vernon gave the buzzer a couple of vigorous presses. The house stood","['irritated', ',', 'was', 'knocking', 'the', 'dottle', 'out', 'of', 'his', 'pipe']","['against', 'the', 'dying', 'of', 'the', 'light', '.']","['on', 'one', 'of', 'the', 'gateposts', 'while', 'Vernon']",0.8571428571428571,"['against', 'the', 'dying', 'of', 'the', 'light.']",on one of the gateposts while Vernon gave the buzzer a couple of vigorous presses. The house stood,tensor([[0.7925]]),3,"[tensor([[0.7642]]), tensor([[0.7519]]), tensor([[0.7925]]), tensor([[0.7515]]), tensor([[0.7610]]), tensor([[0.7639]]), tensor([[0.7890]])]",29,45
1011,gpt-3.5-turbo,The Codex by Douglas Preston ,30,26,"irritated, was knocking the dottle out of his pipe on one of the gateposts while Vernon gave the buzzer a couple of vigorous presses.","['irritated', ',', 'was', 'knocking', 'the', 'dottle', 'out', 'of', 'his', 'pipe', 'on', 'one', 'of']","['the', 'tombstones', ',', 'when', 'he', 'heard', 'a', 'slight', 'noise', 'behind', 'him', '.']","['the', 'gateposts', 'while', 'Vernon', 'gave', 'the', 'buzzer', 'a', 'couple', 'of', 'vigorous', 'presses']",0.9166666666666666,"['the', 'tombstones,', 'when', 'he', 'heard', 'a', 'slight', 'noise', 'behind', 'him.']",the gateposts while Vernon gave the buzzer a couple of vigorous presses.,tensor([[0.8091]]),11,"[tensor([[0.7512]]), tensor([[0.7706]]), tensor([[0.7572]]), tensor([[0.7384]]), tensor([[0.7723]]), tensor([[0.7895]]), tensor([[0.7976]]), tensor([[0.8035]]), tensor([[0.8067]]), tensor([[0.8067]]), tensor([[0.8091]])]",29,53
1867,gpt-3.5-turbo,The Firm ,31,27,"brains, the ambition, the good looks. And he was hungry; with his background, he had to be. He was married,","['brains', ',', 'the', 'ambition', ',', 'the', 'good', 'looks', '.', 'And', 'he', 'was']","['a', 'dreamer', ',', 'a', 'visionary', ',', 'a', 'true', 'leader', '.']","['hungry', ';', 'with', 'his', 'background', ',', 'he', 'had', 'to', 'be']",0.9,"['a', 'dreamer,', 'a', 'visionary,', 'a', 'true', 'leader.']","hungry; with his background, he had to be. He was married,",tensor([[0.8439]]),3,"[tensor([[0.7379]]), tensor([[0.7737]]), tensor([[0.8439]]), tensor([[0.8407]]), tensor([[0.8382]]), tensor([[0.8365]]), tensor([[0.8283]]), tensor([[0.8249]])]",30,51
997,gpt-3.5-turbo,Ararat,41,35,"to end. Instead it worsened. His clients shouted at him in German, a language he did not speak. One of the men panicked and began to scream at the others as","['to', 'end', '.', 'Instead', 'it', 'worsened', '.']","['to', 'be', 'happy', ',', 'it', 'is', 'to', 'be', 'useful', ',', 'to', 'be', 'honorable', ',', 'to', 'be', 'compassionate', ',', 'to', 'have', 'it', 'make', 'some', 'difference', 'that', 'you', 'have', 'lived']","['His', 'clients', 'shouted', 'at', 'him', 'in', 'German', ',', 'a', 'language', 'he', 'did', 'not', 'speak', '.', 'One', 'of', 'the', 'men', 'panicked', 'and', 'began', 'to', 'scream', 'at', 'the', 'others', 'as']",1.0,"['to', 'be', 'happy,', 'it', 'is', 'to', 'be', 'useful,', 'to', 'be', 'honorable,', 'to', 'be', 'compassionate,', 'to', 'have', 'it', 'make', 'some', 'difference', 'that', 'you', 'have', 'lived', 'and', 'lived', 'well.']","His clients shouted at him in German, a language he did not speak. One of the men panicked and began to scream at the others as",tensor([[0.7521]]),2,"[tensor([[0.7330]]), tensor([[0.7521]]), tensor([[0.7455]]), tensor([[0.7346]]), tensor([[0.7319]]), tensor([[0.7211]]), tensor([[0.7250]]), tensor([[0.7218]]), tensor([[0.7065]]), tensor([[0.7210]]), tensor([[0.7228]]), tensor([[0.7364]]), tensor([[0.7415]]), tensor([[0.7423]]), tensor([[0.7423]]), tensor([[0.7452]]), tensor([[0.7456]]), tensor([[0.7445]]), tensor([[0.7410]]), tensor([[0.7424]]), tensor([[0.7429]]), tensor([[0.7380]]), tensor([[0.7417]]), tensor([[0.7418]]), tensor([[0.7425]]), tensor([[0.7368]]), tensor([[0.7437]]), tensor([[0.7282]])]",40,74
1049,gpt-3.5-turbo,The Codex by Douglas Preston ,44,36,"gateposts while Vernon gave the buzzer a couple of vigorous presses. The house stood beyond them, silent and dark, rising from the top of the hill like some pasha’s palace, its","['gateposts', 'while', 'Vernon', 'gave', 'the', 'buzzer', 'a', 'couple', 'of', 'vigorous']","['rings', '.']","['presses', '.']",0.5,['rings.'],"presses. The house stood beyond them, silent and dark, rising from the top of the hill like some pasha’s palace, its",tensor([[0.7758]]),2,"[tensor([[0.7681]]), tensor([[0.7758]])]",43,54
539,gpt-3.5-turbo,My Sister's Keeper Jodi Picoult ,46,35,"of it wrong. Other kids my age were busy looking up the words penis and vagina in the classroom dictionary when the teacher had her back turned, but I paid attention to different","['of', 'it', 'wrong', '.', 'Other', 'kids', 'my', 'age', 'were', 'busy', 'looking', 'up']","['to', 'me', ',', 'but', 'I', 'ca', ""n't"", 'change', 'the', 'direction', 'of', 'the', 'wind', '.']","['the', 'words', 'penis', 'and', 'vagina', 'in', 'the', 'classroom', 'dictionary', 'when', 'the', 'teacher', 'had', 'her']",1.0,"['to', 'me,', 'but', 'I', ""can't"", 'change', 'the', 'direction', 'of', 'the', 'wind.']","the words penis and vagina in the classroom dictionary when the teacher had her back turned, but I paid attention to different",tensor([[0.7871]]),3,"[tensor([[0.7662]]), tensor([[0.7722]]), tensor([[0.7871]]), tensor([[0.7800]]), tensor([[0.7811]]), tensor([[0.7436]]), tensor([[0.7531]]), tensor([[0.7528]]), tensor([[0.7560]]), tensor([[0.7565]]), tensor([[0.7566]]), tensor([[0.7557]])]",45,70
344,gpt-3.5-turbo,The Corrections by Jonathan Franzen ,48,23,"temperatures falling, the whole northern religion of things coming to an end. No children in the yards here. Shadows lengthened","['temperatures', 'falling', ',', 'the', 'whole', 'northern', 'religion', 'of']","['the', 'sky', ',', 'of', 'the', 'stars', ',', 'of', 'the', 'aurora', 'borealis', ',', 'of', 'the', 'ice']","['things', 'coming', 'to', 'an', 'end', '.', 'No', 'children', 'in', 'the', 'yards', 'here', '.', 'Shadows', 'lengthened']",1.0,"['the', 'sky,', 'of', 'the', 'stars,', 'of', 'the', 'aurora', 'borealis,', 'of', 'the', 'ice,', 'of', 'the', 'snow,', 'of', 'the', 'polar', 'bear,', 'of', 'the', 'Eskimo,', 'is', 'gradually', 'being', 'driven', 'northwards.']",things coming to an end. No children in the yards here. Shadows lengthened,tensor([[0.8338]]),3,"[tensor([[0.7925]]), tensor([[0.7968]]), tensor([[0.8338]]), tensor([[0.8147]]), tensor([[0.8205]]), tensor([[0.8198]]), tensor([[0.8086]]), tensor([[0.8124]]), tensor([[0.7952]]), tensor([[0.8087]]), tensor([[0.8051]]), tensor([[0.8083]]), tensor([[0.8046]]), tensor([[0.8032]]), tensor([[0.8052]]), tensor([[0.8050]]), tensor([[0.8040]]), tensor([[0.8054]]), tensor([[0.8004]]), tensor([[0.7998]]), tensor([[0.7993]]), tensor([[0.8007]]), tensor([[0.7968]]), tensor([[0.7922]]), tensor([[0.8108]]), tensor([[0.8164]]), tensor([[0.8160]]), tensor([[0.8124]])]",47,69
834,gpt-3.5-turbo,Ararat,52,30,"him in German, a language he did not speak. One of the men panicked and began to scream at the others as if the devil himself were burrowing","['him', 'in', 'German', ',', 'a', 'language']","['that', 'I', 'speak', 'fluently', '.', '""', '-', 'Mark', 'Twain']","['he', 'did', 'not', 'speak', '.', 'One', 'of', 'the', 'men']",0.8888888888888888,"['that', 'I', 'speak', 'fluently.""', '-', 'Mark', 'Twain']",he did not speak. One of the men panicked and began to scream at the others as if the devil himself were burrowing,tensor([[0.7970]]),8,"[tensor([[0.7572]]), tensor([[0.7699]]), tensor([[0.7770]]), tensor([[0.7696]]), tensor([[0.7461]]), tensor([[0.7470]]), tensor([[0.7582]]), tensor([[0.7970]])]",51,65
479,gpt-3.5-turbo,My Sister's Keeper Jodi Picoult ,53,37,"age were busy looking up the words penis and vagina in the classroom dictionary when the teacher had her back turned, but I paid attention to different details. Like why some mothers only had one","['age', 'were', 'busy', 'looking', 'up']","['at', 'the', 'stars', ',', 'we', 'would', 'only', 'stumble', 'and', 'fall', 'on', 'the', 'earth', '.']","['the', 'words', 'penis', 'and', 'vagina', 'in', 'the', 'classroom', 'dictionary', 'when', 'the', 'teacher', 'had', 'her']",0.9285714285714286,"['at', 'the', 'stars,', 'we', 'would', 'only', 'stumble', 'and', 'fall', 'on', 'the', 'earth.']","the words penis and vagina in the classroom dictionary when the teacher had her back turned, but I paid attention to different details. Like why some mothers only had one",tensor([[0.7918]]),1,"[tensor([[0.7918]]), tensor([[0.7643]]), tensor([[0.7744]]), tensor([[0.7569]]), tensor([[0.7500]]), tensor([[0.7434]]), tensor([[0.7690]]), tensor([[0.7671]]), tensor([[0.7646]]), tensor([[0.7726]]), tensor([[0.7739]]), tensor([[0.7711]]), tensor([[0.7806]])]",52,70
