,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
111,gpt-3.5-turbo,Famous Quotes,0,3,Believe in yourself and all that you are. Know that there is something inside you that is greater than any obstacle. ,"['Believe', 'in', 'yourself']","['and', 'all', 'that', 'you', 'are', '.']","['and', 'all', 'that', 'you', 'are', '.']",0.0,"['and', 'all', 'that', 'you', 'are.']",and all that you are. Know that there is something inside you that is greater than any obstacle.,tensor([[0.8919]]),6,"[tensor([[0.7940]]), tensor([[0.8152]]), tensor([[0.8342]]), tensor([[0.8313]]), tensor([[0.8476]]), tensor([[0.8919]])]",-1,7
110,gpt-3.5-turbo,Famous Quotes,0,4,"Either I will find a way, or I will make one. ","['Either', 'I', 'will', 'find']","['a', 'way', ',', 'or', 'I', 'will', 'make', 'one', '.']","['a', 'way', ',', 'or', 'I', 'will', 'make', 'one', '.']",0.0,"['a', 'way,', 'or', 'I', 'will', 'make', 'one.']","a way, or I will make one.",tensor([[1.0000]]),8,"[tensor([[0.7583]]), tensor([[0.8045]]), tensor([[0.8987]]), tensor([[0.8979]]), tensor([[0.9243]]), tensor([[0.9584]]), tensor([[0.9840]]), tensor([[1.0000]])]",-1,11
882,gpt-3.5-turbo,Famous Quotes,0,2,It is your response to winning and losing that makes you a winner or a loser.  ,"['It', 'is', 'your', 'response', 'to']","['life', 'that', 'determines', 'the', 'quality', 'of', 'your', 'life', '.']","['winning', 'and', 'losing', 'that', 'makes', 'you', 'a', 'winner', 'or']",1.0,"['life', 'that', 'determines', 'the', 'quality', 'of', 'your', 'life.']",winning and losing that makes you a winner or a loser.  ,tensor([[0.8487]]),9,"[tensor([[0.7871]]), tensor([[0.7946]]), tensor([[0.8191]]), tensor([[0.8342]]), tensor([[0.8306]]), tensor([[0.8114]]), tensor([[0.8190]]), tensor([[0.8235]]), tensor([[0.8487]])]",-1,12
958,gpt-3.5-turbo,Famous Quotes,0,4,Joy; the kind of happiness that doesnâ€™t depend on what happens. ,"['Joy', ';', 'the', 'kind', 'of']","['joy', 'that', 'comes', 'from', 'within', 'is', 'the', 'purest', 'form', 'of']","['happiness', 'that', 'doesnâ€', '™', 't', 'depend', 'on', 'what', 'happens', '.']",0.9,"['joy', 'that', 'comes', 'from', 'within', 'is', 'the', 'purest', 'form', 'of', 'happiness.']",happiness that doesnâ€™t depend on what happens.,tensor([[0.8525]]),12,"[tensor([[0.7600]]), tensor([[0.7991]]), tensor([[0.8169]]), tensor([[0.8380]]), tensor([[0.8406]]), tensor([[0.8443]]), tensor([[0.8448]]), tensor([[0.8493]]), tensor([[0.8438]]), tensor([[0.8386]]), tensor([[0.8398]]), tensor([[0.8525]])]",-1,13
580,gpt-3.5-turbo,Famous Quotes,0,2,"Exercise to be fit, not skinny. ","['Exercise', 'to', 'be', 'fit']","['and', 'healthy', ',', 'not']","[',', 'not', 'skinny', '.']",1.0,"['and', 'healthy,', 'not', 'to', 'be', 'skinny', 'or', 'to', 'fit', 'into', 'a', 'certain', 'mold.']",", not skinny.",tensor([[0.9279]]),7,"[tensor([[0.7909]]), tensor([[0.7859]]), tensor([[0.8640]]), tensor([[0.8931]]), tensor([[0.8992]]), tensor([[0.9000]]), tensor([[0.9279]]), tensor([[0.9220]]), tensor([[0.9202]]), tensor([[0.9134]]), tensor([[0.9139]]), tensor([[0.9169]]), tensor([[0.9158]]), tensor([[0.8958]])]",-1,6
290,gpt-3.5-turbo,Famous Quotes,0,5,"I have found that among its other benefits, giving liberates the soul of the giver. ","['I', 'have', 'found', 'that']","['the', 'only', 'way', 'to', 'do', 'great', 'work', 'is', 'to', 'love', 'what', 'you', 'do']","['among', 'its', 'other', 'benefits', ',', 'giving', 'liberates', 'the', 'soul', 'of', 'the', 'giver', '.']",1.0,"['the', 'only', 'way', 'to', 'do', 'great', 'work', 'is', 'to', 'love', 'what', 'you', 'do.']","among its other benefits, giving liberates the soul of the giver.",tensor([[0.8034]]),12,"[tensor([[0.7581]]), tensor([[0.7749]]), tensor([[0.7491]]), tensor([[0.7633]]), tensor([[0.7745]]), tensor([[0.7637]]), tensor([[0.7924]]), tensor([[0.7789]]), tensor([[0.7720]]), tensor([[0.7755]]), tensor([[0.7996]]), tensor([[0.8034]]), tensor([[0.8017]]), tensor([[0.7866]])]",-1,15
292,gpt-3.5-turbo,Famous Quotes,0,5,"Remember that the happiest people are not those getting more, but those giving more. ","['Remember', 'that', 'the', 'happiest', 'people', 'are']","['those', 'who', 'do', 'not', 'compare', 'themselves', 'to', 'others', '.']","['not', 'those', 'getting', 'more', ',', 'but', 'those', 'giving', 'more']",1.0,"['those', 'who', 'do', 'not', 'compare', 'themselves', 'to', 'others.']","not those getting more, but those giving more.",tensor([[0.8429]]),6,"[tensor([[0.7732]]), tensor([[0.7850]]), tensor([[0.8010]]), tensor([[0.8011]]), tensor([[0.8142]]), tensor([[0.8429]]), tensor([[0.8404]]), tensor([[0.8408]]), tensor([[0.8353]])]",-1,13
102,gpt-3.5-turbo,Famous Quotes,0,0,Humility is the solid foundation of all virtues. ,"['Humility', 'is', 'the', 'solid']","['foundation', 'of', 'all', 'virtues', '.']","['foundation', 'of', 'all', 'virtues', '.']",0.0,"['foundation', 'of', 'all', 'virtues.']",foundation of all virtues.,tensor([[1.]]),5,"[tensor([[0.7851]]), tensor([[0.8667]]), tensor([[0.8707]]), tensor([[0.9265]]), tensor([[1.]])]",-1,7
584,gpt-3.5-turbo,Famous Quotes,0,0,Happiness lies in the joy of achievement and the thrill of creative effort. ,"['Happiness', 'lies', 'in', 'the', 'joy']","['of', 'achievement', 'and', 'the', 'thrill', 'of', 'creative', 'effort', '.']","['of', 'achievement', 'and', 'the', 'thrill', 'of', 'creative', 'effort', '.']",0.0,"['of', 'achievement', 'and', 'the', 'thrill', 'of', 'creative', 'effort.']",of achievement and the thrill of creative effort.,tensor([[1.0000]]),9,"[tensor([[0.7714]]), tensor([[0.8015]]), tensor([[0.8992]]), tensor([[0.9137]]), tensor([[0.9091]]), tensor([[0.9496]]), tensor([[0.9570]]), tensor([[0.9787]]), tensor([[1.0000]])]",-1,12
99,gpt-3.5-turbo,Famous Quotes,0,2,"Humility is not thinking less of yourself, it's thinking of yourself less. ","['Humility', 'is', 'not']","['thinking', 'less', 'of', 'yourself', ',', 'it', ""'s"", 'thinking', 'of', 'yourself', 'less', '.']","['thinking', 'less', 'of', 'yourself', ',', 'it', ""'s"", 'thinking', 'of', 'yourself', 'less', '.']",0.0,"['thinking', 'less', 'of', 'yourself,', ""it's"", 'thinking', 'of', 'yourself', 'less.']","thinking less of yourself, it's thinking of yourself less.",tensor([[1.0000]]),10,"[tensor([[0.7885]]), tensor([[0.8468]]), tensor([[0.9088]]), tensor([[0.9115]]), tensor([[0.9436]]), tensor([[0.9478]]), tensor([[0.9653]]), tensor([[0.9615]]), tensor([[0.9784]]), tensor([[1.0000]])]",-1,13
98,gpt-3.5-turbo,Famous Quotes,0,4,Be humble in your confidence yet courageous in your character. ,"['Be', 'humble', 'in', 'your']","['confidence', 'yet', 'courageous', 'in', 'your', 'character', '.']","['confidence', 'yet', 'courageous', 'in', 'your', 'character', '.']",0.0,"['confidence', 'yet', 'courageous', 'in', 'your', 'character.']",confidence yet courageous in your character.,tensor([[1.]]),7,"[tensor([[0.7707]]), tensor([[0.8664]]), tensor([[0.8785]]), tensor([[0.9457]]), tensor([[0.9471]]), tensor([[0.9633]]), tensor([[1.]])]",-1,9
715,gpt-3.5-turbo,Famous Quotes,0,5,"My mission in life is not merely to survive, but to thrive; and to do so with some passion, some compassion, some humor, and some style. ","['My', 'mission', 'in', 'life', 'is', 'not', 'merely', 'to', 'survive', ',', 'but']","['to', 'thrive', ';', 'and', 'to', 'do', 'so', 'with', 'some', 'passion', ',', 'some', 'compassion', ',', 'some', 'humor', ',', 'and', 'some', 'style', '.']","['to', 'thrive', ';', 'and', 'to', 'do', 'so', 'with', 'some', 'passion', ',', 'some', 'compassion', ',', 'some', 'humor', ',', 'and', 'some', 'style', '.']",0.0,"['to', 'thrive;', 'and', 'to', 'do', 'so', 'with', 'some', 'passion,', 'some', 'compassion,', 'some', 'humor,', 'and', 'some', 'style.']","to thrive; and to do so with some passion, some compassion, some humor, and some style.",tensor([[1.0000]]),17,"[tensor([[0.7662]]), tensor([[0.7950]]), tensor([[0.9284]]), tensor([[0.9363]]), tensor([[0.9276]]), tensor([[0.9293]]), tensor([[0.9354]]), tensor([[0.9418]]), tensor([[0.9409]]), tensor([[0.9678]]), tensor([[0.9621]]), tensor([[0.9744]]), tensor([[0.9718]]), tensor([[0.9887]]), tensor([[0.9873]]), tensor([[0.9877]]), tensor([[1.0000]])]",-1,30
600,gpt-3.5-turbo,Famous Quotes,0,3,"A walk in nature, walks the soul back home. ","['A', 'walk', 'in', 'nature', ',']","['is', 'a', 'walk', 'towards', 'inner', 'peace']","['walks', 'the', 'soul', 'back', 'home', '.']",1.0,"['is', 'a', 'walk', 'towards', 'inner', 'peace.']",walks the soul back home.,tensor([[0.8609]]),7,"[tensor([[0.7466]]), tensor([[0.7662]]), tensor([[0.7744]]), tensor([[0.8357]]), tensor([[0.8257]]), tensor([[0.8193]]), tensor([[0.8609]])]",-1,9
430,gpt-3.5-turbo,Famous Quotes,0,4,Practice puts brains in your muscles.  ,"['Practice', 'puts', 'brains', 'in']","['your', 'muscles', '.']","['your', 'muscles', '.']",0.0,"['your', 'muscles.']",your muscles.  ,tensor([[1.0000]]),3,"[tensor([[0.8009]]), tensor([[0.8728]]), tensor([[1.0000]])]",-1,5
711,gpt-3.5-turbo,Famous Quotes,0,5,"""How do you spell love? (Piglet)","['""', 'How', 'do', 'you', 'spell']","['love', '?', 'You', 'do', ""n't""]","['love', '?', '(', 'Piglet', ')']",0.6,"['love?', 'You', ""don't"", 'spell', 'it,', 'you', 'feel', 'it.""', '-', 'Winnie', 'the', 'Pooh']",love? (Piglet),tensor([[0.8980]]),2,"[tensor([[0.7813]]), tensor([[0.8980]]), tensor([[0.8897]]), tensor([[0.8478]]), tensor([[0.8673]]), tensor([[0.8572]]), tensor([[0.8599]]), tensor([[0.8487]]), tensor([[0.8313]]), tensor([[0.8311]]), tensor([[0.8499]]), tensor([[0.8458]]), tensor([[0.8501]])]",-1,8
426,gpt-3.5-turbo,Famous Quotes,0,4,Good humor is the sunshine of the mind. ,"['Good', 'humor', 'is', 'the']","['health', 'of', 'the', 'soul', ',']","['sunshine', 'of', 'the', 'mind', '.']",0.6,"['health', 'of', 'the', 'soul,', 'sadness', 'is', 'its', 'poison.']",sunshine of the mind.,tensor([[0.8639]]),5,"[tensor([[0.7819]]), tensor([[0.7781]]), tensor([[0.8233]]), tensor([[0.8350]]), tensor([[0.8639]]), tensor([[0.8442]]), tensor([[0.8356]]), tensor([[0.8378]]), tensor([[0.8159]])]",-1,7
73,gpt-3.5-turbo,Famous Quotes,0,0,The world is incomprehensibly beautifulâ€”an endless prospect of magic and wonder. ,"['The', 'world', 'is', 'incomprehensibly', 'beautifulâ€”an', 'endless']","['invitation', 'to', 'stand', 'in', 'awe', 'and']","['prospect', 'of', 'magic', 'and', 'wonder', '.']",1.0,"['invitation', 'to', 'stand', 'in', 'awe', 'and', 'wonder.']",prospect of magic and wonder.,tensor([[0.9075]]),8,"[tensor([[0.7758]]), tensor([[0.7691]]), tensor([[0.7868]]), tensor([[0.7835]]), tensor([[0.7817]]), tensor([[0.8351]]), tensor([[0.8403]]), tensor([[0.9075]])]",-1,10
289,gpt-3.5-turbo,Famous Quotes,0,4,The unselfish effort to bring cheer to others will be the beginning of a happier life for ourselves. ,"['The', 'unselfish', 'effort', 'to', 'bring']","['about', 'the', 'happiness', 'of', 'others', 'inevitably', 'brings', 'happiness', 'to', 'you', '.']","['cheer', 'to', 'others', 'will', 'be', 'the', 'beginning', 'of', 'a', 'happier', 'life']",1.0,"['about', 'the', 'happiness', 'of', 'others', 'inevitably', 'brings', 'happiness', 'to', 'you.']",cheer to others will be the beginning of a happier life for ourselves.,tensor([[0.8975]]),11,"[tensor([[0.7570]]), tensor([[0.7293]]), tensor([[0.7337]]), tensor([[0.8089]]), tensor([[0.8186]]), tensor([[0.8787]]), tensor([[0.8792]]), tensor([[0.8794]]), tensor([[0.8737]]), tensor([[0.8725]]), tensor([[0.8975]])]",-1,14
709,gpt-3.5-turbo,Famous Quotes,0,1,All you need is love. ,"['All', 'you', 'need']","['is', 'love', '.']","['is', 'love', '.']",0.0,"['is', 'love.']",is love.,tensor([[1.0000]]),3,"[tensor([[0.7829]]), tensor([[0.8766]]), tensor([[1.0000]])]",-1,4
464,gpt-3.5-turbo,Famous Quotes,0,3,"Mindfulness is not a mechanical process. It is developing a very gentle, kind, and creative awareness to the present moment. ","['Mindfulness', 'is', 'not', 'a', 'mechanical', 'process', '.', 'It', 'is', 'developing', 'a', 'very']","['deep', 'and', 'profound', 'understanding', 'of', 'yourself', '.']","['gentle', ',', 'kind', ',', 'and', 'creative', 'awareness']",1.0,"['deep', 'and', 'profound', 'understanding', 'of', 'yourself.']","gentle, kind, and creative awareness to the present moment.",tensor([[0.8732]]),7,"[tensor([[0.7692]]), tensor([[0.7692]]), tensor([[0.8103]]), tensor([[0.8381]]), tensor([[0.8501]]), tensor([[0.8369]]), tensor([[0.8732]])]",-1,17
259,gpt-3.5-turbo,Famous Quotes,0,1,"You keep putting one foot in front of the other, and then one day you look back and you've climbed a mountain. ","['You', 'keep', 'putting', 'one', 'foot', 'in', 'front', 'of', 'the', 'other', ',']","['and', 'then', 'one', 'day', 'you', 'look', 'back', 'and', 'realize', 'you', ""'ve"", 'climbed', 'a', 'mountain']","['and', 'then', 'one', 'day', 'you', 'look', 'back', 'and', 'you', ""'ve"", 'climbed', 'a', 'mountain', '.']",0.1428571428571428,"['and', 'then', 'one', 'day', 'you', 'look', 'back', 'and', 'realize', ""you've"", 'climbed', 'a', 'mountain.']",and then one day you look back and you've climbed a mountain.,tensor([[0.9923]]),14,"[tensor([[0.7329]]), tensor([[0.7717]]), tensor([[0.7986]]), tensor([[0.8068]]), tensor([[0.8522]]), tensor([[0.8683]]), tensor([[0.8891]]), tensor([[0.9063]]), tensor([[0.9093]]), tensor([[0.9032]]), tensor([[0.9080]]), tensor([[0.9600]]), tensor([[0.9594]]), tensor([[0.9923]])]",-1,23
493,gpt-3.5-turbo,Famous Quotes,0,5,Only when we're brave enough to explore the darkness will we discover the infinite power of our light. ,"['Only', 'when', 'we', ""'re"", 'brave', 'enough', 'to', 'explore']","['the', 'darkness', 'will', 'we', 'discover', 'the', 'infinite', 'power', 'of', 'our', 'light', '.']","['the', 'darkness', 'will', 'we', 'discover', 'the', 'infinite', 'power', 'of', 'our', 'light', '.']",0.0,"['the', 'darkness', 'will', 'we', 'discover', 'the', 'infinite', 'power', 'of', 'our', 'light.']",the darkness will we discover the infinite power of our light.,tensor([[1.]]),12,"[tensor([[0.7931]]), tensor([[0.8212]]), tensor([[0.8563]]), tensor([[0.8882]]), tensor([[0.8928]]), tensor([[0.9210]]), tensor([[0.9264]]), tensor([[0.9585]]), tensor([[0.9697]]), tensor([[0.9676]]), tensor([[0.9739]]), tensor([[1.]])]",-1,18
205,gpt-3.5-turbo,Famous Quotes,0,1,A warm smile is the universal language of kindness. ,"['A', 'warm', 'smile', 'is']","['the', 'universal', 'language', 'of', 'kindness', '.']","['the', 'universal', 'language', 'of', 'kindness', '.']",0.0,"['the', 'universal', 'language', 'of', 'kindness.']",the universal language of kindness.,tensor([[1.0000]]),6,"[tensor([[0.7753]]), tensor([[0.7919]]), tensor([[0.8402]]), tensor([[0.9073]]), tensor([[0.9169]]), tensor([[1.0000]])]",-1,8
938,gpt-3.5-turbo,Famous Quotes,0,5,"Never, never be afraid to do what's right. ","['Never', ',', 'never', 'be', 'afraid']","['to', 'do', 'what', ""'s"", 'right', ',']","['to', 'do', 'what', ""'s"", 'right', '.']",0.1666666666666666,"['to', 'do', ""what's"", 'right,', 'especially', 'if', 'the', 'well-being', 'of', 'a', 'person', 'or', 'animal', 'is', 'at', 'stake.']",to do what's right.,tensor([[0.9962]]),5,"[tensor([[0.7643]]), tensor([[0.8055]]), tensor([[0.8670]]), tensor([[0.9053]]), tensor([[0.9962]]), tensor([[0.9669]]), tensor([[0.9630]]), tensor([[0.9657]]), tensor([[0.9536]]), tensor([[0.9565]]), tensor([[0.9554]]), tensor([[0.9417]]), tensor([[0.9410]]), tensor([[0.9291]]), tensor([[0.9270]]), tensor([[0.9248]]), tensor([[0.9216]])]",-1,9
203,gpt-3.5-turbo,Famous Quotes,0,2,"Smile at the obstacle, for it is a bridge. ","['Smile', 'at', 'the', 'obstacle']","['and', 'it', 'will', 'eventually', 'yield', '.']","[',', 'for', 'it', 'is', 'a', 'bridge']",1.0,"['and', 'it', 'will', 'eventually', 'yield.']",", for it is a bridge.",tensor([[0.8251]]),6,"[tensor([[0.7605]]), tensor([[0.7963]]), tensor([[0.8107]]), tensor([[0.8130]]), tensor([[0.8054]]), tensor([[0.8251]])]",-1,8
220,gpt-3.5-turbo,Famous Quotes,0,2,Joy blooms where minds and hearts are open. ,"['Joy', 'blooms', 'where', 'minds']","['are', 'open', 'and', 'hearts', 'are']","['and', 'hearts', 'are', 'open', '.']",0.8,"['are', 'open', 'and', 'hearts', 'are', 'kind.']",and hearts are open.,tensor([[0.9751]]),5,"[tensor([[0.7675]]), tensor([[0.7894]]), tensor([[0.8814]]), tensor([[0.8895]]), tensor([[0.9751]]), tensor([[0.9717]]), tensor([[0.9642]])]",-1,7
197,gpt-3.5-turbo,Famous Quotes,0,5,"Most of us, swimming against the tides of trouble the world knows nothing about, need only a bit of praise or encouragementâ€”and we will make the goal. ","['Most', 'of', 'us', ',', 'swimming', 'against', 'the', 'tides', 'of', 'trouble', 'the', 'world']","['throws', 'at', 'us', ',', 'need', 'only', 'a', 'bit', 'of', 'praise', 'or', 'encouragement', '-', 'and', 'we', 'will', 'make', 'the']","['knows', 'nothing', 'about', ',', 'need', 'only', 'a', 'bit', 'of', 'praise', 'or', 'encouragementâ€”and', 'we', 'will', 'make', 'the', 'goal', '.']",0.4444444444444444,"['throws', 'at', 'us,', 'need', 'only', 'a', 'bit', 'of', 'praise', 'or', 'encouragement', '-', 'and', 'we', 'will', 'make', 'the', 'goal.']","knows nothing about, need only a bit of praise or encouragementâ€”and we will make the goal.",tensor([[0.9354]]),19,"[tensor([[0.7676]]), tensor([[0.7262]]), tensor([[0.7358]]), tensor([[0.7576]]), tensor([[0.7938]]), tensor([[0.8183]]), tensor([[0.8265]]), tensor([[0.8445]]), tensor([[0.8451]]), tensor([[0.8782]]), tensor([[0.8861]]), tensor([[0.9041]]), tensor([[0.9087]]), tensor([[0.9075]]), tensor([[0.9037]]), tensor([[0.9049]]), tensor([[0.9130]]), tensor([[0.9112]]), tensor([[0.9354]])]",-1,28
221,gpt-3.5-turbo,Famous Quotes,0,3,Like water in the desert is wisdom to the soul. ,"['Like', 'water', 'in', 'the']","['desert', ',', 'kindness', 'is', 'a', 'precious', 'resource']","['desert', 'is', 'wisdom', 'to', 'the', 'soul', '.']",0.8571428571428571,"['desert,', 'kindness', 'is', 'a', 'precious', 'resource', 'that', 'can', 'bring', 'life', 'and', 'hope', 'to', 'those', 'who', 'are', 'parched', 'by', 'the', 'harshness', 'of', 'the', 'world.']",desert is wisdom to the soul.,tensor([[0.9157]]),8,"[tensor([[0.7445]]), tensor([[0.8845]]), tensor([[0.8957]]), tensor([[0.9072]]), tensor([[0.9069]]), tensor([[0.9072]]), tensor([[0.9099]]), tensor([[0.9157]]), tensor([[0.9057]]), tensor([[0.9028]]), tensor([[0.9075]]), tensor([[0.9093]]), tensor([[0.9039]]), tensor([[0.9058]]), tensor([[0.9021]]), tensor([[0.8974]]), tensor([[0.8994]]), tensor([[0.8884]]), tensor([[0.8885]]), tensor([[0.8886]]), tensor([[0.8842]]), tensor([[0.8835]]), tensor([[0.8835]]), tensor([[0.8937]])]",-1,9
195,gpt-3.5-turbo,Famous Quotes,0,0,Encouragement is oxygen to the soul. ,"['Encouragement', 'is', 'oxygen']","['for', 'the', 'soul', '.']","['to', 'the', 'soul', '.']",0.25,"['for', 'the', 'soul.']",to the soul.,tensor([[0.9646]]),4,"[tensor([[0.7805]]), tensor([[0.8295]]), tensor([[0.8605]]), tensor([[0.9646]])]",-1,5
