,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
1568,gpt-3.5-turbo,The Aim Was Song,5,20,"blow it right
The wind once blew itself untaught,
And did its loudest day and night
","['blow', 'it', 'right', '\n', 'The', 'wind', 'once', 'blew', 'itself', 'untaught']","['and', 'yet', 'it', 'was', 'still', 'a', 'wind', ',', 'and', 'blew']","[',', '\n', 'And', 'did', 'its', 'loudest', 'day', 'and', 'night', '\n']",1.0,"['and', 'yet', 'it', 'was', 'still', 'a', 'wind,', 'and', 'blew', 'on.']",",
And did its loudest day and night
",tensor([[0.8154]]),10,"[tensor([[0.7440]]), tensor([[0.7977]]), tensor([[0.7722]]), tensor([[0.7775]]), tensor([[0.8011]]), tensor([[0.7952]]), tensor([[0.8000]]), tensor([[0.7949]]), tensor([[0.7996]]), tensor([[0.8154]]), tensor([[0.8107]])]",4,23
1919,gpt-3.5-turbo,THE SIEGE OF KAZAN,5,34,"before Kazan,
And their stagnant waters smell of blood:
I said in my heart, with horse and man,
I will swim across this shallow flood.
","['before', 'Kazan', ',', '\n', 'And', 'their', 'stagnant', 'waters', 'smell', 'of', 'blood', ':', '\n', 'I', 'said', 'in']","['my', 'heart', ',', '""', 'I', 'am', 'sick', 'of', 'four', 'walls', 'and', 'a', 'ceiling', '.', '\n', 'I', 'have', 'need']","['my', 'heart', ',', 'with', 'horse', 'and', 'man', ',', '\n', 'I', 'will', 'swim', 'across', 'this', 'shallow', 'flood', '.', '\n']",0.8333333333333334,"['my', 'heart,', '""I', 'am', 'sick', 'of', 'four', 'walls', 'and', 'a', 'ceiling.\nI', 'have', 'need', 'of', 'the', 'sky.', 'I', 'have', 'business', 'with', 'the', 'grass.', 'I', 'will', 'up', 'and', 'get', 'me', 'away', 'where', 'the', 'hawk', 'is', 'wheeling,\nLone', 'and', 'high,\nAnd', 'the', 'slow', 'clouds', 'go', 'by.']","my heart, with horse and man,
I will swim across this shallow flood.
",tensor([[0.8417]]),42,"[tensor([[0.7396]]), tensor([[0.7591]]), tensor([[0.8245]]), tensor([[0.8305]]), tensor([[0.8262]]), tensor([[0.8201]]), tensor([[0.8087]]), tensor([[0.7999]]), tensor([[0.8058]]), tensor([[0.8098]]), tensor([[0.8099]]), tensor([[0.8097]]), tensor([[0.8094]]), tensor([[0.8084]]), tensor([[0.8075]]), tensor([[0.8062]]), tensor([[0.8309]]), tensor([[0.8188]]), tensor([[0.8193]]), tensor([[0.8111]]), tensor([[0.8129]]), tensor([[0.8152]]), tensor([[0.8360]]), tensor([[0.8243]]), tensor([[0.8224]]), tensor([[0.8266]]), tensor([[0.8267]]), tensor([[0.8270]]), tensor([[0.8282]]), tensor([[0.8280]]), tensor([[0.8287]]), tensor([[0.8312]]), tensor([[0.8284]]), tensor([[0.8268]]), tensor([[0.8300]]), tensor([[0.8276]]), tensor([[0.8329]]), tensor([[0.8340]]), tensor([[0.8296]]), tensor([[0.8315]]), tensor([[0.8309]]), tensor([[0.8417]])]",4,37
770,gpt-3.5-turbo,Porphyria’s Lover,6,40,"to-night,
The sullen wind was soon awake,
It tore the elm-tops down for spite,
And did its worst to vex the lake:
I listened with heart fit to","['to', '-', 'night', ',', '\n', 'The', 'sullen', 'wind', 'was']","['awake', ',', '\n', 'It', 'tore', 'the', 'elm', '-', 'tops', 'down', 'for', 'spite', ',', '\n', 'And', 'did', 'its', 'worst', 'to', 'vex', 'the', 'lake', ':', '\n', 'I', ""listen'd"", 'with', 'heart', 'fit', 'to', 'break']","['soon', 'awake', ',', '\n', 'It', 'tore', 'the', 'elm', '-', 'tops', 'down', 'for', 'spite', ',', '\n', 'And', 'did', 'its', 'worst', 'to', 'vex', 'the', 'lake', ':', '\n', 'I', 'listened', 'with', 'heart', 'fit', 'to']",0.0967741935483871,"['awake,\nIt', 'tore', 'the', 'elm-tops', 'down', 'for', 'spite,\nAnd', 'did', 'its', 'worst', 'to', 'vex', 'the', 'lake:\nI', ""listen'd"", 'with', 'heart', 'fit', 'to', 'break.']","soon awake,
It tore the elm-tops down for spite,
And did its worst to vex the lake:
I listened with heart fit to",tensor([[0.9947]]),19,"[tensor([[0.7471]]), tensor([[0.8127]]), tensor([[0.8630]]), tensor([[0.8790]]), tensor([[0.8998]]), tensor([[0.9022]]), tensor([[0.9086]]), tensor([[0.9218]]), tensor([[0.9201]]), tensor([[0.9196]]), tensor([[0.9237]]), tensor([[0.9271]]), tensor([[0.9285]]), tensor([[0.9316]]), tensor([[0.9587]]), tensor([[0.9731]]), tensor([[0.9762]]), tensor([[0.9885]]), tensor([[0.9947]]), tensor([[0.9942]]), tensor([[0.9871]])]",5,44
1338,gpt-3.5-turbo,Snow in the Suburbs,6,39,",
Bent every twig with it;
Every fork like a white web-foot;
Every street and pavement mute:
Some flakes have lost their way, and grope back upward when
","[',', '\n', 'Bent', 'every', 'twig', 'with']","['their', 'fruit', ';', 'but', 'the', 'just', 'will', 'live', 'by', 'their', 'faith', '.']","['it', ';', '\n', 'Every', 'fork', 'like', 'a', 'white', 'web', '-', 'foot', ';']",1.0,"['their', 'fruit;', 'but', 'the', 'just', 'will', 'live', 'by', 'their', 'faith.']","it;
Every fork like a white web-foot;
Every street and pavement mute:
Some flakes have lost their way, and grope back upward when
",tensor([[0.8085]]),9,"[tensor([[0.7777]]), tensor([[0.8021]]), tensor([[0.7990]]), tensor([[0.8068]]), tensor([[0.8072]]), tensor([[0.8073]]), tensor([[0.8075]]), tensor([[0.7997]]), tensor([[0.8085]]), tensor([[0.8060]]), tensor([[0.7864]])]",5,22
671,gpt-3.5-turbo,Porphyria’s Lover,6,27,"to-night,
The sullen wind was soon awake,
It tore the elm-tops down for spite,
And did its","['to', '-', 'night', ',', '\n', 'The', 'sullen', 'wind', 'was', 'soon']","['dispelled', 'by', 'the', 'cheerful', 'beams', 'of', 'the', 'rising', 'sun', '.']","['awake', ',', '\n', 'It', 'tore', 'the', 'elm', '-', 'tops', 'down']",1.0,"['dispelled', 'by', 'the', 'cheerful', 'beams', 'of', 'the', 'rising', 'sun.']","awake,
It tore the elm-tops down for spite,
And did its",tensor([[0.8380]]),4,"[tensor([[0.7542]]), tensor([[0.7853]]), tensor([[0.8083]]), tensor([[0.8380]]), tensor([[0.8192]]), tensor([[0.8186]]), tensor([[0.8248]]), tensor([[0.8240]]), tensor([[0.8345]]), tensor([[0.8034]])]",5,24
1069,gpt-3.5-turbo,Acrostic,7,23,"
On this little story-book,
Reading with attentive eye
Its enticing history,
Never think that hours","['\n', 'On', 'this', 'little', 'story', '-', 'book', ',']","['I', 'have', 'written', 'many', 'verses', ';', 'but', 'the', 'best', 'of', 'all', 'are', 'those', 'I', 'have']","['\n', 'Reading', 'with', 'attentive', 'eye', '\n', 'Its', 'enticing', 'history', ',', '\n', 'Never', 'think', 'that', 'hours']",1.0,"['I', 'have', 'written', 'many', 'verses;', 'but', 'the', 'best', 'of', 'all', 'are', 'those', 'I', 'have', 'not', 'yet', 'written.']","
Reading with attentive eye
Its enticing history,
Never think that hours",tensor([[0.8077]]),11,"[tensor([[0.7705]]), tensor([[0.7589]]), tensor([[0.7659]]), tensor([[0.7751]]), tensor([[0.7893]]), tensor([[0.7951]]), tensor([[0.7901]]), tensor([[0.7903]]), tensor([[0.8065]]), tensor([[0.8020]]), tensor([[0.8077]]), tensor([[0.8010]]), tensor([[0.8025]]), tensor([[0.7982]]), tensor([[0.7968]]), tensor([[0.8072]]), tensor([[0.8048]]), tensor([[0.8046]])]",6,28
1267,gpt-3.5-turbo,Snow in the Suburbs,7,30,"
Bent every twig with it;
Every fork like a white web-foot;
Every street and pavement mute:
Some flakes have lost their","['\n', 'Bent', 'every', 'twig', 'with', 'it', ';', '\n', 'Every', 'fork']","['in', 'the', 'road', ',', 'every', 'decision', 'we', 'make', ',', 'shapes', 'our', 'future', 'and', 'determines', 'our', 'destiny', '.']","['like', 'a', 'white', 'web', '-', 'foot', ';', '\n', 'Every', 'street', 'and', 'pavement', 'mute', ':', '\n', 'Some', 'flakes']",1.0,"['in', 'the', 'road,', 'every', 'decision', 'we', 'make,', 'shapes', 'our', 'future', 'and', 'determines', 'our', 'destiny.']","like a white web-foot;
Every street and pavement mute:
Some flakes have lost their",tensor([[0.8445]]),5,"[tensor([[0.7759]]), tensor([[0.7728]]), tensor([[0.7883]]), tensor([[0.8269]]), tensor([[0.8445]]), tensor([[0.8252]]), tensor([[0.8344]]), tensor([[0.8279]]), tensor([[0.8416]]), tensor([[0.8390]]), tensor([[0.8200]]), tensor([[0.8166]]), tensor([[0.8149]]), tensor([[0.8171]]), tensor([[0.8037]])]",6,32
510,gpt-3.5-turbo,"One Need Not be a Chamber — to be Haunted
Emily Dickinson",7,22,"—to be haunted—
One need not be a House—
The Brain—has Corridors surpassing 
Material","['—', 'to', 'be', 'haunted', '—']","['by', 'the', 'ghost', 'of', 'Christmas', 'past', '.']","['\n', 'One', 'need', 'not', 'be', 'a', 'House']",1.0,"['by', 'the', 'ghost', 'of', 'Christmas', 'past.']","
One need not be a House—
The Brain—has Corridors surpassing 
Material",tensor([[0.7999]]),2,"[tensor([[0.7872]]), tensor([[0.7999]]), tensor([[0.7968]]), tensor([[0.7639]]), tensor([[0.7758]]), tensor([[0.7528]]), tensor([[0.7599]])]",6,17
1585,gpt-3.5-turbo,The Aim Was Song,8,36,"
The wind once blew itself untaught,
And did its loudest day and night
In any rough place where it caught.
Man came to tell it what was wrong:
","['\n', 'The', 'wind', 'once', 'blew', 'itself', 'untaught', ',', '\n', 'And', 'did', 'its', 'loudest', 'day', 'and']","['night', '\n', 'In', 'any', 'rough', 'place', 'where', 'it', 'caught', 'man', ""'s"", 'sight', '.']","['night', '\n', 'In', 'any', 'rough', 'place', 'where', 'it', 'caught', '.', '\n', 'Man', 'came']",0.3076923076923077,"['night\nIn', 'any', 'rough', 'place', 'where', 'it', 'caught', ""man's"", 'sight.']","night
In any rough place where it caught.
Man came to tell it what was wrong:
",tensor([[0.9328]]),9,"[tensor([[0.7825]]), tensor([[0.8268]]), tensor([[0.8453]]), tensor([[0.8780]]), tensor([[0.8853]]), tensor([[0.8854]]), tensor([[0.8950]]), tensor([[0.9265]]), tensor([[0.9328]]), tensor([[0.9306]])]",7,34
1182,gpt-3.5-turbo,Acrostic,10,40,"little story-book,
Reading with attentive eye
Its enticing history,
Never think that hours of play
Are your only HOLIDAY,
And that in a HOUSE of joy
Lessons serve but","['little', 'story', '-', 'book', ',', '\n', 'Reading', 'with', 'attentive', 'eye', '\n']","['its', 'pages', ',', 'one', 'may', 'find', 'both', 'wisdom', 'and', 'solace', '.', '""', '-', 'Helen', 'Keller']","['Its', 'enticing', 'history', ',', '\n', 'Never', 'think', 'that', 'hours', 'of', 'play', '\n', 'Are', 'your', 'only']",1.0,"['its', 'pages,', 'one', 'may', 'find', 'both', 'wisdom', 'and', 'solace.""', '-', 'Helen', 'Keller']","Its enticing history,
Never think that hours of play
Are your only HOLIDAY,
And that in a HOUSE of joy
Lessons serve but",tensor([[0.8202]]),13,"[tensor([[0.7790]]), tensor([[0.7671]]), tensor([[0.7696]]), tensor([[0.7691]]), tensor([[0.7738]]), tensor([[0.7627]]), tensor([[0.7716]]), tensor([[0.7903]]), tensor([[0.7883]]), tensor([[0.8115]]), tensor([[0.8144]]), tensor([[0.8105]]), tensor([[0.8202]])]",9,34
18,gpt-3.5-turbo,The Angel,10,24,"mean?
And that I was a maiden Queen
Guarded by an Angel mild:
Witless woe was ne’er beguiled!","['mean', '?', '\n', 'And', 'that', 'I', 'was', 'a', 'maiden', 'Queen', '\n']","['of', 'the', 'world', ',', 'the', 'light', 'of', 'the', 'world', ',', 'and', 'the', 'life']","['Guarded', 'by', 'an', 'Angel', 'mild', ':', '\n', 'Witless', 'woe', 'was', 'ne’er', 'beguiled', '!']",1.0,"['of', 'the', 'world,', 'the', 'light', 'of', 'the', 'world,', 'and', 'the', 'life', 'of', 'the', 'world,', 'and', 'that', 'I', 'was', 'dead,', 'and', 'am', 'alive', 'forevermore,', 'and', 'that', 'I', 'live', 'by', 'faith', 'in', 'the', 'Son', 'of', 'God,', 'who', 'loved', 'me', 'and', 'gave', 'Himself', 'for', 'me.']","Guarded by an Angel mild:
Witless woe was ne’er beguiled!",tensor([[0.8020]]),37,"[tensor([[0.7599]]), tensor([[0.7806]]), tensor([[0.7745]]), tensor([[0.7769]]), tensor([[0.7673]]), tensor([[0.7789]]), tensor([[0.7854]]), tensor([[0.7787]]), tensor([[0.7859]]), tensor([[0.7828]]), tensor([[0.7792]]), tensor([[0.7819]]), tensor([[0.7781]]), tensor([[0.7749]]), tensor([[0.7774]]), tensor([[0.7728]]), tensor([[0.7765]]), tensor([[0.7773]]), tensor([[0.7819]]), tensor([[0.7972]]), tensor([[0.7965]]), tensor([[0.7965]]), tensor([[0.7967]]), tensor([[0.7931]]), tensor([[0.7926]]), tensor([[0.7922]]), tensor([[0.7938]]), tensor([[0.7919]]), tensor([[0.7927]]), tensor([[0.7938]]), tensor([[0.7912]]), tensor([[0.7917]]), tensor([[0.7966]]), tensor([[0.7955]]), tensor([[0.7967]]), tensor([[0.7949]]), tensor([[0.8020]]), tensor([[0.8005]]), tensor([[0.7984]]), tensor([[0.7983]]), tensor([[0.7994]]), tensor([[0.7987]]), tensor([[0.7938]])]",9,32
131,gpt-3.5-turbo,The Angel,10,32,"mean?
And that I was a maiden Queen
Guarded by an Angel mild:
Witless woe was ne’er beguiled!
And I wept both night and day","['mean', '?', '\n', 'And', 'that', 'I', 'was', 'a', 'maiden', 'Queen', '\n', 'Guarded', 'by', 'an', 'Angel', 'mild']","['Who', 'from', 'heaven', 'to', 'earth', 'came', 'down', ',', '\n', 'And', 'taught', 'mankind', 'the', 'way', 'to', 'live']","[':', '\n', 'Witless', 'woe', 'was', 'ne’er', 'beguiled', '!', '\n', 'And', 'I', 'wept', 'both', 'night', 'and', 'day']",0.875,"['Who', 'from', 'heaven', 'to', 'earth', 'came', 'down,\nAnd', 'taught', 'mankind', 'the', 'way', 'to', 'live.']",":
Witless woe was ne’er beguiled!
And I wept both night and day",tensor([[0.7742]]),8,"[tensor([[0.7395]]), tensor([[0.7132]]), tensor([[0.7213]]), tensor([[0.7227]]), tensor([[0.7284]]), tensor([[0.7225]]), tensor([[0.7417]]), tensor([[0.7742]]), tensor([[0.7509]]), tensor([[0.7494]]), tensor([[0.7513]]), tensor([[0.7445]]), tensor([[0.7467]]), tensor([[0.7539]])]",9,40
530,gpt-3.5-turbo,"One Need Not be a Chamber — to be Haunted
Emily Dickinson",11,32,"—
One need not be a House—
The Brain—has Corridors surpassing 
Material Place—
Far safer, of a Midnight—meeting 
External Ghost","['—', '\n', 'One', 'need', 'not', 'be', 'a']","['chamber', 'to', 'be', 'haunted', ';', 'one', 'need', 'not', 'be', 'a', 'house', ';', 'the', 'brain', 'has', 'corridors', 'surpassing', 'material', 'place', '.']","['House', '—', '\n', 'The', 'Brain', '—', 'has', 'Corridors', 'surpassing', '\n', 'Material', 'Place', '—', '\n', 'Far', 'safer', ',', 'of', 'a', 'Midnight']",1.0,"['chamber', 'to', 'be', 'haunted;', 'one', 'need', 'not', 'be', 'a', 'house;', 'the', 'brain', 'has', 'corridors', 'surpassing', 'material', 'place.']","House—
The Brain—has Corridors surpassing 
Material Place—
Far safer, of a Midnight—meeting 
External Ghost",tensor([[0.9461]]),18,"[tensor([[0.7980]]), tensor([[0.7861]]), tensor([[0.8051]]), tensor([[0.8001]]), tensor([[0.8243]]), tensor([[0.8174]]), tensor([[0.8284]]), tensor([[0.8239]]), tensor([[0.8259]]), tensor([[0.8325]]), tensor([[0.8523]]), tensor([[0.8543]]), tensor([[0.8945]]), tensor([[0.9026]]), tensor([[0.9225]]), tensor([[0.9337]]), tensor([[0.9392]]), tensor([[0.9461]])]",10,36
