,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
971,gpt-3.5-turbo,King Lear,24,24,"always seem so to us; but now, in the division of the kingdom,
it appears not which of the Dukes","['always', 'seem', 'so', 'to', 'us', ';']","['but', 'in', 'reality', ',', 'it', 'is', 'often', 'just', 'a', 'matter', 'of', 'perspective', '.']","['but', 'now', ',', 'in', 'the', 'division', 'of', 'the', 'kingdom', ',', '\n', 'it', 'appears']",0.9230769230769232,"['but', 'in', 'reality,', 'it', 'is', 'often', 'just', 'a', 'matter', 'of', 'perspective.']","but now, in the division of the kingdom,
it appears not which of the Dukes",tensor([[0.8090]]),2,"[tensor([[0.7541]]), tensor([[0.8090]]), tensor([[0.7915]]), tensor([[0.7973]]), tensor([[0.7800]]), tensor([[0.7899]]), tensor([[0.7698]]), tensor([[0.7818]]), tensor([[0.7831]]), tensor([[0.7734]]), tensor([[0.7801]]), tensor([[0.7734]])]",23,41
1610,gpt-3.5-turbo,Macbeth,24,31,"WITCH.
When the hurlyburly’s done,
When the battle’s lost and won.
THIRD WITCH.
That will be ere the set of sun","['WITCH', '.', '\n', 'When', 'the', 'hurlyburly', '’s', 'done', ',']","['When', 'the', 'hurlyburly', ""'s"", 'done', ',', 'when', 'the', 'battle', ""'s"", 'lost', 'and', 'won', '.']","['\n', 'When', 'the', 'battle', '’s', 'lost', 'and', 'won', '.', '\n', 'THIRD', 'WITCH', '.', '\n']",0.9285714285714286,"['When', 'the', ""hurlyburly's"", 'done,', 'when', 'the', ""battle's"", 'lost', 'and', 'won.']","
When the battle’s lost and won.
THIRD WITCH.
That will be ere the set of sun",tensor([[0.8871]]),10,"[tensor([[0.7931]]), tensor([[0.8117]]), tensor([[0.8296]]), tensor([[0.8213]]), tensor([[0.8235]]), tensor([[0.8276]]), tensor([[0.8352]]), tensor([[0.8670]]), tensor([[0.8811]]), tensor([[0.8871]]), tensor([[0.8866]])]",23,45
456,gpt-3.5-turbo,Othello,25,31,"purse
As if the strings were thine, shouldst know of this.
IAGO. 
'Sblood, but you will not hear me.
If ever","['purse', '\n', 'As', 'if', 'the', 'strings', 'were', 'thine', ',', 'shouldst', 'know', 'of']","['the', 'purse', 'of', 'others', '.']","['this', '.', '\n', 'IAGO', '.']",0.8,"['the', 'purse', 'of', 'others.']","this.
IAGO. 
'Sblood, but you will not hear me.
If ever",tensor([[0.7930]]),2,"[tensor([[0.7783]]), tensor([[0.7930]]), tensor([[0.7562]]), tensor([[0.7637]]), tensor([[0.7791]])]",24,40
1399,gpt-3.5-turbo,Antony and Cleopatra,25,37,"o'er the files and musters of the war
Have glow'd like plated Mars, now bend, now turn,
The office and devotion of their view
Upon a tawny front. His captain","[""o'er"", 'the', 'files', 'and', 'musters', 'of', 'the', 'war', '\n', 'Have', ""glow'd"", 'like', 'plated', 'Mars', ',']","['And', 'therefore', 'never', 'send', 'to', 'know', 'for', 'whom', 'the', 'bell', 'tolls', ';', 'it', 'tolls', 'for', 'thee', '.']","['now', 'bend', ',', 'now', 'turn', ',', '\n', 'The', 'office', 'and', 'devotion', 'of', 'their', 'view', '\n', 'Upon', 'a']",1.0,"['And', 'therefore', 'never', 'send', 'to', 'know', 'for', 'whom', 'the', 'bell', 'tolls;', 'it', 'tolls', 'for', 'thee.']","now bend, now turn,
The office and devotion of their view
Upon a tawny front. His captain",tensor([[0.8121]]),3,"[tensor([[0.7632]]), tensor([[0.7980]]), tensor([[0.8121]]), tensor([[0.7628]]), tensor([[0.7509]]), tensor([[0.7566]]), tensor([[0.7447]]), tensor([[0.7442]]), tensor([[0.7582]]), tensor([[0.7611]]), tensor([[0.7626]]), tensor([[0.7635]]), tensor([[0.7709]]), tensor([[0.7685]]), tensor([[0.7662]]), tensor([[0.7802]])]",24,55
1477,gpt-3.5-turbo,Antony and Cleopatra,27,30,"files and musters of the war
Have glow'd like plated Mars, now bend, now turn,
The office and devotion of their view
Upon a","['files', 'and', 'musters', 'of', 'the']","['past', ',', 'and', 'the', 'present', ',', 'and', 'the', 'future', '.']","['war', '\n', 'Have', ""glow'd"", 'like', 'plated', 'Mars', ',', 'now', 'bend']",1.0,"['past,', 'and', 'the', 'present,', 'and', 'the', 'future.']","war
Have glow'd like plated Mars, now bend, now turn,
The office and devotion of their view
Upon a",tensor([[0.8220]]),6,"[tensor([[0.7773]]), tensor([[0.8057]]), tensor([[0.8092]]), tensor([[0.8053]]), tensor([[0.8157]]), tensor([[0.8220]]), tensor([[0.8164]]), tensor([[0.8180]])]",26,40
1341,gpt-3.5-turbo,A Midsummer Night's Dream,28,34,", methinks, how slow
This old moon wanes! She lingers my desires,
Like to a step-dame or a dowager,
Long withering out a young man","[',', 'methinks', ',', 'how', 'slow', '\n', 'This', 'old', 'moon', 'wanes', '!', 'She', 'lingers']","['and', 'languishes', 'longer', 'than', 'she', 'should', ',', 'as', 'if', 'reluctant', 'to', 'bid', 'farewell', 'to', 'the', 'night', 'and', 'welcome', 'the', 'dawn', '.']","['my', 'desires', ',', '\n', 'Like', 'to', 'a', 'step', '-', 'dame', 'or', 'a', 'dowager', ',', '\n', 'Long', 'withering', 'out', 'a', 'young', 'man']",1.0,"['and', 'languishes', 'longer', 'than', 'she', 'should,', 'as', 'if', 'reluctant', 'to', 'bid', 'farewell', 'to', 'the', 'night', 'and', 'welcome', 'the', 'dawn.']","my desires,
Like to a step-dame or a dowager,
Long withering out a young man",tensor([[0.8142]]),19,"[tensor([[0.7723]]), tensor([[0.7926]]), tensor([[0.7842]]), tensor([[0.7933]]), tensor([[0.7978]]), tensor([[0.7984]]), tensor([[0.7897]]), tensor([[0.7964]]), tensor([[0.7982]]), tensor([[0.8073]]), tensor([[0.8066]]), tensor([[0.8131]]), tensor([[0.8035]]), tensor([[0.8051]]), tensor([[0.8046]]), tensor([[0.8083]]), tensor([[0.8082]]), tensor([[0.8137]]), tensor([[0.8142]]), tensor([[0.8028]])]",27,60
619,gpt-3.5-turbo,King Henry V ,28,22,"'s reign
Was like, and had indeed against us pass'd
But that the scambling and unquiet time
Did","[""'s"", 'reign', '\n', 'Was', 'like', ',', 'and', 'had', 'indeed', 'against']","['the', 'grain', '\n', 'Of', 'reason', ',', 'but', 'they', 'are', 'not', 'to', 'be']","['us', ""pass'd"", '\n', 'But', 'that', 'the', 'scambling', 'and', 'unquiet', 'time', '\n', 'Did']",0.9166666666666666,"['the', 'grain\nOf', 'reason,', 'but', 'they', 'are', 'not', 'to', 'be', 'compared', 'to', 'the', 'glory', 'which', 'is', 'to', 'be', 'revealed', 'in', ""us.'""]","us pass'd
But that the scambling and unquiet time
Did",tensor([[0.8148]]),21,"[tensor([[0.7621]]), tensor([[0.7789]]), tensor([[0.7675]]), tensor([[0.8021]]), tensor([[0.8083]]), tensor([[0.8052]]), tensor([[0.7919]]), tensor([[0.7947]]), tensor([[0.7935]]), tensor([[0.7924]]), tensor([[0.7962]]), tensor([[0.7950]]), tensor([[0.7979]]), tensor([[0.7946]]), tensor([[0.7971]]), tensor([[0.7958]]), tensor([[0.7945]]), tensor([[0.7910]]), tensor([[0.8050]]), tensor([[0.8031]]), tensor([[0.8148]])]",27,48
1265,gpt-3.5-turbo,A Midsummer Night's Dream,35,27,"old moon wanes! She lingers my desires,
Like to a step-dame or a dowager,
Long withering out a young man","['old', 'moon', 'wanes', '!', 'She', 'lingers', 'my', 'desires']","['like', 'a', 'fevered', 'dream', ',', 'a', 'fleeting', 'moment', 'of', 'bliss', 'before', 'the', 'harsh', 'light', 'of', 'reality', 'awakens', 'me', '.']","[',', '\n', 'Like', 'to', 'a', 'step', '-', 'dame', 'or', 'a', 'dowager', ',', '\n', 'Long', 'withering', 'out', 'a', 'young', 'man']",1.0,"['like', 'a', 'fevered', 'dream,', 'a', 'fleeting', 'moment', 'of', 'bliss', 'before', 'the', 'harsh', 'light', 'of', 'reality', 'awakens', 'me.']",",
Like to a step-dame or a dowager,
Long withering out a young man",tensor([[0.8331]]),3,"[tensor([[0.7774]]), tensor([[0.7992]]), tensor([[0.8331]]), tensor([[0.8167]]), tensor([[0.8102]]), tensor([[0.8150]]), tensor([[0.8135]]), tensor([[0.8169]]), tensor([[0.8245]]), tensor([[0.8158]]), tensor([[0.8199]]), tensor([[0.8216]]), tensor([[0.8268]]), tensor([[0.8192]]), tensor([[0.8230]]), tensor([[0.8228]]), tensor([[0.8186]]), tensor([[0.7851]])]",34,60
1281,gpt-3.5-turbo,A Midsummer Night's Dream,35,28,"old moon wanes! She lingers my desires,
Like to a step-dame or a dowager,
Long withering out a young man’s","['old', 'moon', 'wanes', '!', 'She', 'lingers', 'my', 'desires', ',', '\n', 'Like', 'to', 'a']","['step', '-', 'dame', 'or', 'a', 'dowager', ',', 'long', 'withering', 'out', 'a', 'young', 'man', ""'s"", 'revenue']","['step', '-', 'dame', 'or', 'a', 'dowager', ',', '\n', 'Long', 'withering', 'out', 'a', 'young', 'man', '’s']",0.2666666666666666,"['step-dame', 'or', 'a', 'dowager,', 'long', 'withering', 'out', 'a', 'young', ""man's"", 'revenue.']","step-dame or a dowager,
Long withering out a young man’s",tensor([[0.9958]]),11,"[tensor([[0.7845]]), tensor([[0.8853]]), tensor([[0.8912]]), tensor([[0.9066]]), tensor([[0.9465]]), tensor([[0.9482]]), tensor([[0.9616]]), tensor([[0.9574]]), tensor([[0.9675]]), tensor([[0.9781]]), tensor([[0.9958]]), tensor([[0.9472]])]",34,61
218,gpt-3.5-turbo,All's Well That Ends Well,38,27,"must
attend his majesty’s command, to whom I am now in ward, evermore in
subjection.
LAFEW.
You shall","['must', '\n', 'attend', 'his', 'majesty', '’s', 'command']","['to', 'be', 'a', 'good', 'person', '.']","[',', 'to', 'whom', 'I', 'am', 'now']",1.0,"['to', 'be', 'a', 'good', 'person.']",", to whom I am now in ward, evermore in
subjection.
LAFEW.
You shall",tensor([[0.8204]]),4,"[tensor([[0.7666]]), tensor([[0.7997]]), tensor([[0.8160]]), tensor([[0.8204]]), tensor([[0.7900]]), tensor([[0.8026]])]",37,49
982,gpt-3.5-turbo,King Lear,44,36,"which of the Dukes he values most, for qualities are so
weighed that curiosity in neither can make choice of either’s moiety.
KENT.
Is not this your son,","['which', 'of', 'the', 'Dukes', 'he', 'values', 'most', ',', 'for', 'qualities']","['are', 'so', 'peculiar', 'to', 'himself', ',', 'that', 'others', 'have', 'not', 'the', 'least', 'conception', 'of', 'them', '.']","['are', 'so', '\n', 'weighed', 'that', 'curiosity', 'in', 'neither', 'can', 'make', 'choice', 'of', 'either', '’s', 'moiety', '.']",0.8125,"['are', 'so', 'peculiar', 'to', 'himself,', 'that', 'others', 'have', 'not', 'the', 'least', 'conception', 'of', 'them.']","are so
weighed that curiosity in neither can make choice of either’s moiety.
KENT.
Is not this your son,",tensor([[0.8434]]),11,"[tensor([[0.7793]]), tensor([[0.8195]]), tensor([[0.8205]]), tensor([[0.8087]]), tensor([[0.8162]]), tensor([[0.8362]]), tensor([[0.8372]]), tensor([[0.8300]]), tensor([[0.8299]]), tensor([[0.8360]]), tensor([[0.8434]]), tensor([[0.8362]]), tensor([[0.8365]]), tensor([[0.8389]]), tensor([[0.8342]])]",43,68
467,gpt-3.5-turbo,Othello,47,25,"you will not hear me.
If ever I did dream of such a matter,
Abhor me.
RODERIGO. 
","['you', 'will', 'not', 'hear', 'me', '.', '\n', 'If', 'ever']","['there', 'was', 'a', 'time', 'to', 'follow', 'your', 'passion', 'and', 'do', 'something', 'meaningful', ',', 'it', 'is', 'now']","['I', 'did', 'dream', 'of', 'such', 'a', 'matter', ',', '\n', 'Abhor', 'me', '.', '\n', 'RODERIGO', '.', '\n']",1.0,"['there', 'was', 'a', 'time', 'to', 'follow', 'your', 'passion', 'and', 'do', 'something', 'meaningful,', 'it', 'is', 'now.']","I did dream of such a matter,
Abhor me.
RODERIGO. 
",tensor([[0.8119]]),4,"[tensor([[0.7754]]), tensor([[0.7929]]), tensor([[0.8113]]), tensor([[0.8119]]), tensor([[0.7960]]), tensor([[0.8008]]), tensor([[0.7826]]), tensor([[0.7906]]), tensor([[0.7963]]), tensor([[0.7975]]), tensor([[0.7938]]), tensor([[0.7897]]), tensor([[0.7844]]), tensor([[0.7946]]), tensor([[0.7940]]), tensor([[0.7978]])]",46,70
89,gpt-3.5-turbo,Julius Caesar,52,38,"trade art thou?
FIRST COMMONER. 
Why, sir, a carpenter.
MARULLUS. 
Where is thy leather apron and thy rule?
What dost thou with thy best apparel on","['trade', 'art', 'thou', '?', '\n']","['Romeo', ',', 'Romeo', ',', 'wherefore', 'art', 'thou', 'Romeo', '?']","['FIRST', 'COMMONER', '.', '\n', 'Why', ',', 'sir', ',', 'a']",1.0,"['Romeo,', 'Romeo,', 'wherefore', 'art', 'thou', 'Romeo?']","FIRST COMMONER. 
Why, sir, a carpenter.
MARULLUS. 
Where is thy leather apron and thy rule?
What dost thou with thy best apparel on",tensor([[0.8291]]),7,"[tensor([[0.7940]]), tensor([[0.7859]]), tensor([[0.7923]]), tensor([[0.8053]]), tensor([[0.7883]]), tensor([[0.8111]]), tensor([[0.8291]])]",51,64
1576,gpt-3.5-turbo,Antony and Cleopatra,53,22,"view
Upon a tawny front. His captain's heart,
Which in the scuffles of great fights hath burst","['view', '\n', 'Upon', 'a', 'tawny', 'front', '.', 'His', 'captain', ""'s""]","['name', 'I', 'once', 'heard', 'him', 'address', 'as', 'Bildad', ',', 'and', 'who', ',']","['heart', ',', '\n', 'Which', 'in', 'the', 'scuffles', 'of', 'great', 'fights', 'hath', 'burst']",1.0,"['name', 'I', 'once', 'heard', 'him', 'address', 'as', 'Bildad,', 'and', 'who,', 'as', 'I', 'have', 'reason', 'to', 'believe,', 'had', 'at', 'one', 'time', 'or', 'other', 'of', 'his', 'life,', 'been', 'a', 'Greenland', 'or', 'South', 'Sea', 'whaleman.']","heart,
Which in the scuffles of great fights hath burst",tensor([[0.8003]]),15,"[tensor([[0.7565]]), tensor([[0.7442]]), tensor([[0.7681]]), tensor([[0.7555]]), tensor([[0.7746]]), tensor([[0.7848]]), tensor([[0.7626]]), tensor([[0.7667]]), tensor([[0.7821]]), tensor([[0.7774]]), tensor([[0.7786]]), tensor([[0.7850]]), tensor([[0.7847]]), tensor([[0.7893]]), tensor([[0.8003]]), tensor([[0.7960]]), tensor([[0.7960]]), tensor([[0.7989]]), tensor([[0.7974]]), tensor([[0.7990]]), tensor([[0.7954]]), tensor([[0.7883]]), tensor([[0.7917]]), tensor([[0.7898]]), tensor([[0.7901]]), tensor([[0.7851]]), tensor([[0.7872]]), tensor([[0.7878]]), tensor([[0.7830]]), tensor([[0.7807]]), tensor([[0.7851]]), tensor([[0.7837]]), tensor([[0.7813]])]",52,73
149,gpt-3.5-turbo,Julius Caesar,54,23,"thou?
FIRST COMMONER. 
Why, sir, a carpenter.
MARULLUS. 
Where is thy leather apron","['thou', '?', '\n', 'FIRST', 'COMMONER', '.']","['I', 'have', 'not', 'failed', '.', 'I', ""'ve"", 'just', 'found', '10,000', 'ways', 'that', 'wo', ""n't"", 'work', '.']","['\n', 'Why', ',', 'sir', ',', 'a', 'carpenter', '.', '\n', 'MARULLUS', '.', '\n', 'Where', 'is', 'thy', 'leather']",1.0,"['I', 'have', 'not', 'failed.', ""I've"", 'just', 'found', '10,000', 'ways', 'that', ""won't"", 'work.']","
Why, sir, a carpenter.
MARULLUS. 
Where is thy leather apron",tensor([[0.7888]]),2,"[tensor([[0.7781]]), tensor([[0.7888]]), tensor([[0.7807]]), tensor([[0.7732]]), tensor([[0.7431]]), tensor([[0.7535]]), tensor([[0.7581]]), tensor([[0.7746]]), tensor([[0.7785]]), tensor([[0.7758]]), tensor([[0.7661]]), tensor([[0.7720]]), tensor([[0.7768]])]",53,74
