,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
271,gpt-3.5-turbo,English Standard Bible,12,24,"abeginning, God created the heavens and the earth. 
2 The earth was bwithout form and void, and darkness was over","['abeginning', ',', 'God', 'created', 'the', 'heavens', 'and']","['the', 'earth', '.']","['the', 'earth', '.']",0.0,"['the', 'earth.']","the earth. 
2 The earth was bwithout form and void, and darkness was over",tensor([[0.8659]]),3,"[tensor([[0.7647]]), tensor([[0.8023]]), tensor([[0.8659]])]",11,20
266,gpt-3.5-turbo,English Standard Bible,13,39,", God created the heavens and the earth. 
2 The earth was bwithout form and void, and darkness was over the face of the deep. And the Spirit of God was hovering over the face","[',', 'God', 'created', 'the', 'heavens', 'and', 'the', 'earth', '.', '\n', '2', 'The', 'earth']","['was', 'without', 'form', 'and', 'void', ',', 'and', 'darkness', 'was', 'over', 'the', 'face', 'of', 'the', 'deep', '.', 'And', 'the', 'Spirit', 'of', 'God', 'was', 'hovering', 'over', 'the', 'face']","['was', 'bwithout', 'form', 'and', 'void', ',', 'and', 'darkness', 'was', 'over', 'the', 'face', 'of', 'the', 'deep', '.', 'And', 'the', 'Spirit', 'of', 'God', 'was', 'hovering', 'over', 'the', 'face']",0.0384615384615384,"['was', 'without', 'form', 'and', 'void,', 'and', 'darkness', 'was', 'over', 'the', 'face', 'of', 'the', 'deep.', 'And', 'the', 'Spirit', 'of', 'God', 'was', 'hovering', 'over', 'the', 'face', 'of', 'the', 'waters.']","was bwithout form and void, and darkness was over the face of the deep. And the Spirit of God was hovering over the face",tensor([[0.9698]]),25,"[tensor([[0.7756]]), tensor([[0.8349]]), tensor([[0.8187]]), tensor([[0.8485]]), tensor([[0.8620]]), tensor([[0.8845]]), tensor([[0.8826]]), tensor([[0.8945]]), tensor([[0.9011]]), tensor([[0.9004]]), tensor([[0.9086]]), tensor([[0.9260]]), tensor([[0.9224]]), tensor([[0.9221]]), tensor([[0.9189]]), tensor([[0.9271]]), tensor([[0.9314]]), tensor([[0.9408]]), tensor([[0.9404]]), tensor([[0.9500]]), tensor([[0.9523]]), tensor([[0.9602]]), tensor([[0.9646]]), tensor([[0.9642]]), tensor([[0.9698]]), tensor([[0.9684]]), tensor([[0.9681]]), tensor([[0.9461]])]",12,50
545,gpt-3.5-turbo,New Living Translation Bible,14,22,"2 The earth was formless and empty, and darkness covered the deep waters. And the Spirit of God was hovering","['2', 'The', 'earth', 'was', 'formless']","['and', 'void', ',', 'and', 'darkness', 'was', 'over', 'the', 'surface', 'of', 'the', 'deep', ',', 'and', 'the', 'Spirit', 'of']","['and', 'empty', ',', 'and', 'darkness', 'covered', 'the', 'deep', 'waters', '.', 'And', 'the', 'Spirit', 'of', 'God', 'was', 'hovering']",0.7058823529411765,"['and', 'void,', 'and', 'darkness', 'was', 'over', 'the', 'surface', 'of', 'the', 'deep,', 'and', 'the', 'Spirit', 'of', 'God', 'was', 'moving', 'over', 'the', 'surface', 'of', 'the', 'waters.']","and empty, and darkness covered the deep waters. And the Spirit of God was hovering",tensor([[0.9495]]),25,"[tensor([[0.7346]]), tensor([[0.7624]]), tensor([[0.8138]]), tensor([[0.8139]]), tensor([[0.8436]]), tensor([[0.8649]]), tensor([[0.8627]]), tensor([[0.8755]]), tensor([[0.8849]]), tensor([[0.8821]]), tensor([[0.8858]]), tensor([[0.8940]]), tensor([[0.8937]]), tensor([[0.8932]]), tensor([[0.9137]]), tensor([[0.9099]]), tensor([[0.9237]]), tensor([[0.9261]]), tensor([[0.9286]]), tensor([[0.9262]]), tensor([[0.9283]]), tensor([[0.9275]]), tensor([[0.9265]]), tensor([[0.9270]]), tensor([[0.9495]])]",13,34
565,gpt-3.5-turbo,New Living Translation Bible,14,21,"2 The earth was formless and empty, and darkness covered the deep waters. And the Spirit of God was","['2', 'The', 'earth', 'was', 'formless', 'and', 'empty']","[',', 'darkness', 'covered', 'the', 'surface', 'of', 'the', 'deep', ',', 'and', 'the', 'Spirit', 'of', 'God']","[',', 'and', 'darkness', 'covered', 'the', 'deep', 'waters', '.', 'And', 'the', 'Spirit', 'of', 'God', 'was']",0.5714285714285714,"[',', 'darkness', 'covered', 'the', 'surface', 'of', 'the', 'deep,', 'and', 'the', 'Spirit', 'of', 'God', 'was', 'hovering', 'over', 'the', 'waters.']",", and darkness covered the deep waters. And the Spirit of God was",tensor([[0.9783]]),19,"[tensor([[0.7196]]), tensor([[0.7843]]), tensor([[0.8673]]), tensor([[0.8855]]), tensor([[0.9016]]), tensor([[0.9066]]), tensor([[0.9021]]), tensor([[0.9035]]), tensor([[0.9348]]), tensor([[0.9345]]), tensor([[0.9342]]), tensor([[0.9547]]), tensor([[0.9535]]), tensor([[0.9689]]), tensor([[0.9721]]), tensor([[0.9526]]), tensor([[0.9571]]), tensor([[0.9618]]), tensor([[0.9783]])]",13,33
909,gpt-3.5-turbo,King James Bible,15,24,"earth was without form, and void; and darkness was upon the face of the deep. And the Spirit of God moved","['earth', 'was', 'without', 'form', ',', 'and', 'void', ';']","['and', 'darkness', 'was', 'upon', 'the', 'face', 'of', 'the', 'deep', '.']","['and', 'darkness', 'was', 'upon', 'the', 'face', 'of', 'the', 'deep', '.']",0.0,"['and', 'darkness', 'was', 'upon', 'the', 'face', 'of', 'the', 'deep.']",and darkness was upon the face of the deep. And the Spirit of God moved,tensor([[0.9421]]),10,"[tensor([[0.7383]]), tensor([[0.7751]]), tensor([[0.8474]]), tensor([[0.8909]]), tensor([[0.8898]]), tensor([[0.9032]]), tensor([[0.9137]]), tensor([[0.9238]]), tensor([[0.9264]]), tensor([[0.9421]])]",14,31
888,gpt-3.5-turbo,King James Bible,15,38,"earth was without form, and void; and darkness was upon the face of the deep. And the Spirit of God moved upon the face of the waters.
3And God said, Let there","['earth', 'was', 'without', 'form', ',', 'and', 'void']","['and', 'darkness', 'was', 'upon', 'the', 'face', 'of', 'the', 'deep', '.']","[';', 'and', 'darkness', 'was', 'upon', 'the', 'face', 'of', 'the', 'deep']",0.2,"['and', 'darkness', 'was', 'upon', 'the', 'face', 'of', 'the', 'deep.']","; and darkness was upon the face of the deep. And the Spirit of God moved upon the face of the waters.
3And God said, Let there",tensor([[0.9108]]),10,"[tensor([[0.7368]]), tensor([[0.7792]]), tensor([[0.8226]]), tensor([[0.8556]]), tensor([[0.8570]]), tensor([[0.8690]]), tensor([[0.8867]]), tensor([[0.8937]]), tensor([[0.8958]]), tensor([[0.9108]])]",14,30
868,gpt-3.5-turbo,King James Bible,16,33,"was without form, and void; and darkness was upon the face of the deep. And the Spirit of God moved upon the face of the waters.
3And God","['was', 'without', 'form', ',', 'and']","['void', ';', 'and', 'darkness', 'was', 'upon', 'the', 'face', 'of', 'the', 'deep', '.']","['void', ';', 'and', 'darkness', 'was', 'upon', 'the', 'face', 'of', 'the', 'deep', '.']",0.0,"['void;', 'and', 'darkness', 'was', 'upon', 'the', 'face', 'of', 'the', 'deep.']","void; and darkness was upon the face of the deep. And the Spirit of God moved upon the face of the waters.
3And God",tensor([[0.9311]]),11,"[tensor([[0.7586]]), tensor([[0.8607]]), tensor([[0.8696]]), tensor([[0.8791]]), tensor([[0.8953]]), tensor([[0.8983]]), tensor([[0.9051]]), tensor([[0.9193]]), tensor([[0.9244]]), tensor([[0.9264]]), tensor([[0.9311]])]",15,31
257,gpt-3.5-turbo,English Standard Bible,16,23,"the heavens and the earth. 
2 The earth was bwithout form and void, and darkness was over the face of","['the', 'heavens', 'and', 'the', 'earth', '.', '\n']","['that', 'is', 'the', 'question', ':', 'Whether', ""'"", 'tis', 'nobler', 'in', 'the', 'mind', 'to', 'suffer', 'The', 'slings']","['2', 'The', 'earth', 'was', 'bwithout', 'form', 'and', 'void', ',', 'and', 'darkness', 'was', 'over', 'the', 'face', 'of']",1.0,"['that', 'is', 'the', 'question:', 'Whether', ""'tis"", 'nobler', 'in', 'the', 'mind', 'to', 'suffer', 'The', 'slings', 'and', 'arrows', 'of', 'outrageous', 'fortune,Or', 'to', 'take', 'arms', 'against', 'a', 'sea', 'of', 'troubles,And', 'by', 'opposing', 'end', 'them?']","2 The earth was bwithout form and void, and darkness was over the face of",tensor([[0.8142]]),26,"[tensor([[0.7539]]), tensor([[0.7889]]), tensor([[0.7922]]), tensor([[0.7873]]), tensor([[0.7733]]), tensor([[0.7691]]), tensor([[0.7773]]), tensor([[0.7939]]), tensor([[0.7935]]), tensor([[0.7971]]), tensor([[0.7911]]), tensor([[0.7882]]), tensor([[0.7928]]), tensor([[0.7947]]), tensor([[0.8050]]), tensor([[0.8061]]), tensor([[0.8076]]), tensor([[0.8077]]), tensor([[0.8102]]), tensor([[0.8014]]), tensor([[0.8046]]), tensor([[0.8065]]), tensor([[0.8035]]), tensor([[0.8053]]), tensor([[0.8055]]), tensor([[0.8142]]), tensor([[0.8127]]), tensor([[0.8040]]), tensor([[0.8053]]), tensor([[0.8083]]), tensor([[0.8094]]), tensor([[0.8055]])]",15,37
635,gpt-3.5-turbo,Amplified Bible,16,24,"nothing] the heavens and the earth. 
2The earth was formless and void or a waste and emptiness, and darkness was","['nothing', ']', 'the', 'heavens', 'and', 'the', 'earth', '.', '\n', '2The']","['Lord', 'is', 'my', 'shepherd', ';', 'I', 'shall', 'not', 'want', '.']","['earth', 'was', 'formless', 'and', 'void', 'or', 'a', 'waste', 'and', 'emptiness']",1.0,"['Lord', 'is', 'my', 'shepherd;', 'I', 'shall', 'not', 'want.']","earth was formless and void or a waste and emptiness, and darkness was",tensor([[0.7808]]),9,"[tensor([[0.7562]]), tensor([[0.7552]]), tensor([[0.7808]]), tensor([[0.7695]]), tensor([[0.7643]]), tensor([[0.7673]]), tensor([[0.7668]]), tensor([[0.7731]]), tensor([[0.7808]])]",15,34
937,gpt-3.5-turbo,King James Bible,17,34,"without form, and void; and darkness was upon the face of the deep. And the Spirit of God moved upon the face of the waters.
3And God said,","['without', 'form', ',', 'and', 'void', ';', 'and', 'darkness', 'was', 'upon', 'the', 'face']","['of', 'the', 'deep', '.', 'And', 'the', 'Spirit', 'of', 'God', 'moved', 'upon', 'the', 'face', 'of', 'the', 'waters', '.']","['of', 'the', 'deep', '.', 'And', 'the', 'Spirit', 'of', 'God', 'moved', 'upon', 'the', 'face', 'of', 'the', 'waters', '.']",0.0,"['of', 'the', 'deep.', 'And', 'the', 'Spirit', 'of', 'God', 'moved', 'upon', 'the', 'face', 'of', 'the', 'waters.']","of the deep. And the Spirit of God moved upon the face of the waters.
3And God said,",tensor([[0.9850]]),16,"[tensor([[0.7453]]), tensor([[0.7903]]), tensor([[0.8074]]), tensor([[0.8857]]), tensor([[0.8864]]), tensor([[0.8884]]), tensor([[0.9085]]), tensor([[0.9122]]), tensor([[0.9221]]), tensor([[0.9539]]), tensor([[0.9538]]), tensor([[0.9579]]), tensor([[0.9625]]), tensor([[0.9692]]), tensor([[0.9688]]), tensor([[0.9850]])]",16,44
536,gpt-3.5-turbo,New Living Translation Bible,19,36,"and empty, and darkness covered the deep waters. And the Spirit of God was hovering over the surface of the waters.
3 Then God said, “Let there be light,","['and', 'empty', ',', 'and', 'darkness', 'covered', 'the', 'deep', 'waters', '.', 'And', 'the', 'Spirit']","['of', 'God', 'was', 'hovering', 'over', 'the', 'surface', 'of', 'the', 'waters', '.']","['of', 'God', 'was', 'hovering', 'over', 'the', 'surface', 'of', 'the', 'waters', '.']",0.0,"['of', 'God', 'was', 'hovering', 'over', 'the', 'surface', 'of', 'the', 'waters.']","of God was hovering over the surface of the waters.
3 Then God said, “Let there be light,",tensor([[0.9250]]),11,"[tensor([[0.7349]]), tensor([[0.7761]]), tensor([[0.8384]]), tensor([[0.8518]]), tensor([[0.8905]]), tensor([[0.8970]]), tensor([[0.9029]]), tensor([[0.9171]]), tensor([[0.9147]]), tensor([[0.9168]]), tensor([[0.9250]])]",18,41
4,gpt-3.5-turbo,Christian Standard Bible ,19,36,"the earth was formless and empty, darkness covered the surface of the watery depths, and the Spirit of God was hovering over the surface of the waters. 
3 Then God said,","['the', 'earth', 'was', 'formless', 'and', 'empty', ',', 'darkness', 'covered', 'the', 'surface', 'of', 'the', 'watery', 'depths', ',']","['and', 'the', 'Spirit', 'of', 'God', 'was', 'hovering', 'over', 'the', 'surface', 'of', 'the', 'waters', '.']","['and', 'the', 'Spirit', 'of', 'God', 'was', 'hovering', 'over', 'the', 'surface', 'of', 'the', 'waters', '.']",0.0,"['and', 'the', 'Spirit', 'of', 'God', 'was', 'hovering', 'over', 'the', 'surface', 'of', 'the', 'waters.']","and the Spirit of God was hovering over the surface of the waters. 
3 Then God said,",tensor([[0.9743]]),14,"[tensor([[0.7255]]), tensor([[0.7754]]), tensor([[0.7839]]), tensor([[0.8393]]), tensor([[0.8484]]), tensor([[0.8579]]), tensor([[0.9022]]), tensor([[0.9297]]), tensor([[0.9337]]), tensor([[0.9365]]), tensor([[0.9582]]), tensor([[0.9534]]), tensor([[0.9542]]), tensor([[0.9743]])]",18,47
862,gpt-3.5-turbo,King James Bible,20,31,"and void; and darkness was upon the face of the deep. And the Spirit of God moved upon the face of the waters.
3And God said,","['and', 'void', ';', 'and', 'darkness']","['was', 'upon', 'the', 'face', 'of', 'the', 'deep', '.']","['was', 'upon', 'the', 'face', 'of', 'the', 'deep', '.']",0.0,"['was', 'upon', 'the', 'face', 'of', 'the', 'deep.']","was upon the face of the deep. And the Spirit of God moved upon the face of the waters.
3And God said,",tensor([[0.9172]]),8,"[tensor([[0.7507]]), tensor([[0.8084]]), tensor([[0.8302]]), tensor([[0.8473]]), tensor([[0.8654]]), tensor([[0.8794]]), tensor([[0.8816]]), tensor([[0.9172]])]",19,31
944,gpt-3.5-turbo,King James Bible,21,24,void; and darkness was upon the face of the deep. And the Spirit of God moved upon the face of the waters,"['void', ';', 'and', 'darkness', 'was', 'upon']","['the', 'face', 'of', 'the', 'deep', '.']","['the', 'face', 'of', 'the', 'deep', '.']",0.0,"['the', 'face', 'of', 'the', 'deep.']",the face of the deep. And the Spirit of God moved upon the face of the waters,tensor([[0.9171]]),6,"[tensor([[0.7758]]), tensor([[0.8196]]), tensor([[0.8434]]), tensor([[0.8632]]), tensor([[0.8594]]), tensor([[0.9171]])]",20,31
435,gpt-3.5-turbo,New Living Translation Bible,22,20,and darkness covered the deep waters. And the Spirit of God was hovering over the surface of the waters,"['and', 'darkness', 'covered', 'the', 'deep', 'waters', '.', 'And', 'the', 'Spirit']","['of', 'God', 'was', 'hovering', 'over', 'the', 'surface', 'of', 'the', 'waters']","['of', 'God', 'was', 'hovering', 'over', 'the', 'surface', 'of', 'the', 'waters']",0.0,"['of', 'God', 'was', 'hovering', 'over', 'the', 'surface', 'of', 'the', 'waters.']",of God was hovering over the surface of the waters,tensor([[0.9968]]),11,"[tensor([[0.7242]]), tensor([[0.7783]]), tensor([[0.8377]]), tensor([[0.8539]]), tensor([[0.9226]]), tensor([[0.9315]]), tensor([[0.9380]]), tensor([[0.9674]]), tensor([[0.9611]]), tensor([[0.9620]]), tensor([[0.9968]])]",21,40
744,gpt-3.5-turbo,Amplified Bible,22,38,"earth. 
2The earth was formless and void or a waste and emptiness, and darkness was upon the face of the deep [primeval ocean that covered the unformed earth]. The Spirit of God","['earth', '.', '\n', '2The', 'earth', 'was']","['formless', 'and', 'empty', ',', 'darkness', 'was', 'over', 'the', 'surface', 'of', 'the', 'deep', ',', 'and', 'the', 'Spirit', 'of', 'God', 'was', 'hovering', 'over', 'the', 'waters', '.']","['formless', 'and', 'void', 'or', 'a', 'waste', 'and', 'emptiness', ',', 'and', 'darkness', 'was', 'upon', 'the', 'face', 'of', 'the', 'deep', '[', 'primeval', 'ocean', 'that', 'covered', 'the']",0.8333333333333334,"['formless', 'and', 'empty,', 'darkness', 'was', 'over', 'the', 'surface', 'of', 'the', 'deep,', 'and', 'the', 'Spirit', 'of', 'God', 'was', 'hovering', 'over', 'the', 'waters.']","formless and void or a waste and emptiness, and darkness was upon the face of the deep [primeval ocean that covered the unformed earth]. The Spirit of God",tensor([[0.9468]]),18,"[tensor([[0.7673]]), tensor([[0.8312]]), tensor([[0.8538]]), tensor([[0.8709]]), tensor([[0.8917]]), tensor([[0.9016]]), tensor([[0.8796]]), tensor([[0.8938]]), tensor([[0.8958]]), tensor([[0.9026]]), tensor([[0.9002]]), tensor([[0.9014]]), tensor([[0.9082]]), tensor([[0.9136]]), tensor([[0.9265]]), tensor([[0.9305]]), tensor([[0.9461]]), tensor([[0.9468]]), tensor([[0.9263]]), tensor([[0.9304]]), tensor([[0.9320]]), tensor([[0.9190]])]",21,50
921,gpt-3.5-turbo,King James Bible,25,40,"was upon the face of the deep. And the Spirit of God moved upon the face of the waters.
3And God said, Let there be light: and there was light.
4And God saw","['was', 'upon', 'the', 'face', 'of', 'the', 'deep']","[';', 'and', 'the', 'Spirit', 'of', 'God', 'moved', 'upon', 'the', 'face', 'of', 'the', 'waters', '.']","['.', 'And', 'the', 'Spirit', 'of', 'God', 'moved', 'upon', 'the', 'face', 'of', 'the', 'waters', '.']",0.1428571428571428,"[';', 'and', 'the', 'Spirit', 'of', 'God', 'moved', 'upon', 'the', 'face', 'of', 'the', 'waters.']",". And the Spirit of God moved upon the face of the waters.
3And God said, Let there be light: and there was light.
4And God saw",tensor([[0.9443]]),14,"[tensor([[0.7426]]), tensor([[0.8022]]), tensor([[0.8106]]), tensor([[0.8080]]), tensor([[0.8475]]), tensor([[0.8499]]), tensor([[0.8650]]), tensor([[0.9042]]), tensor([[0.9024]]), tensor([[0.9041]]), tensor([[0.9130]]), tensor([[0.9176]]), tensor([[0.9189]]), tensor([[0.9443]])]",24,44
