,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
1374,gpt-3.5-turbo,A Midsummer Night's Dream ,34,29,"wanes! She lingers my desires, Like to a step-dame or a dowager, Long withering out a young man’s revenue.  HIPPOLYTA.","['wanes', '!', 'She', 'lingers', 'my', 'desires', ',', 'Like', 'to', 'a', 'step', '-']","['dame', ',', 'long', 'withering', 'out', 'a', 'young', 'man', ""'s"", 'revenue', '.']","['dame', 'or', 'a', 'dowager', ',', 'Long', 'withering', 'out', 'a', 'young', 'man']",0.6363636363636364,"['dame,', 'long', 'withering', 'out', 'a', 'young', ""man's"", 'revenue.']","dame or a dowager, Long withering out a young man’s revenue.  HIPPOLYTA.",tensor([[0.9229]]),9,"[tensor([[0.7988]]), tensor([[0.8636]]), tensor([[0.8563]]), tensor([[0.8806]]), tensor([[0.8710]]), tensor([[0.8824]]), tensor([[0.8922]]), tensor([[0.8908]]), tensor([[0.9229]])]",33,55
279,gpt-3.5-turbo,All's Well That Ends Well ,37,23,"I must attend his majesty’s command, to whom I am now in ward, evermore in subjection.  LAFEW.","['I', 'must', 'attend', 'his', 'majesty']","['at', 'all', 'costs', ',', 'for', 'he', 'is', 'the', 'embodiment', 'of', 'our', 'nation', ""'s"", 'strength', 'and', 'prosperity', '.']","['’s', 'command', ',', 'to', 'whom', 'I', 'am', 'now', 'in', 'ward', ',', 'evermore', 'in', 'subjection', '.', ' ', 'LAFEW']",1.0,"['at', 'all', 'costs,', 'for', 'he', 'is', 'the', 'embodiment', 'of', 'our', ""nation's"", 'strength', 'and', 'prosperity.']","’s command, to whom I am now in ward, evermore in subjection.  LAFEW.",tensor([[0.8324]]),11,"[tensor([[0.7676]]), tensor([[0.7627]]), tensor([[0.7577]]), tensor([[0.8040]]), tensor([[0.8019]]), tensor([[0.8136]]), tensor([[0.8186]]), tensor([[0.8262]]), tensor([[0.8232]]), tensor([[0.8296]]), tensor([[0.8324]]), tensor([[0.8101]]), tensor([[0.8075]]), tensor([[0.8128]]), tensor([[0.8015]])]",36,57
1987,gpt-3.5-turbo,Hamlet ,38,39,"BARNARDO.  He.  FRANCISCO.  You come most carefully upon your hour.  BARNARDO.  ’Tis now struck twelve. Get thee to bed, Francisco.  FRANCISCO.  For","['BARNARDO', '.', ' ', 'He', '.', ' ']","['That', 'is', 'Horatio', ',', 'Hamlet', ""'s"", 'trusted', 'friend', '.']","['FRANCISCO', '.', ' ', 'You', 'come', 'most', 'carefully', 'upon', 'your']",1.0,"['That', 'is', 'Horatio,', ""Hamlet's"", 'trusted', 'friend.']","FRANCISCO.  You come most carefully upon your hour.  BARNARDO.  ’Tis now struck twelve. Get thee to bed, Francisco.  FRANCISCO.  For",tensor([[0.8076]]),4,"[tensor([[0.7870]]), tensor([[0.7902]]), tensor([[0.7944]]), tensor([[0.8076]]), tensor([[0.7950]]), tensor([[0.7919]]), tensor([[0.7668]])]",37,51
1124,gpt-3.5-turbo,Romeo and Juliet ,38,40,"be in choler, we’ll draw.  GREGORY.  Ay, while you live, draw your neck out o’ the collar.  SAMPSON.  I strike quickly, being moved.  GREGORY","['be', 'in', 'choler', ',', 'we', '’ll', 'draw', '.', ' ', 'GREGORY', '.', ' ', 'Ay', ',', 'while', 'you']","['live', ',', 'draw', 'your', 'neck', 'out', 'o', ""'"", 'the', 'collar', '.']","['live', ',', 'draw', 'your', 'neck', 'out', 'o', '’', 'the', 'collar', '.']",0.0909090909090909,"['live,', 'draw', 'your', 'neck', 'out', ""o'"", 'the', 'collar.']","live, draw your neck out o’ the collar.  SAMPSON.  I strike quickly, being moved.  GREGORY",tensor([[0.9251]]),9,"[tensor([[0.7806]]), tensor([[0.8318]]), tensor([[0.8344]]), tensor([[0.8601]]), tensor([[0.8852]]), tensor([[0.8976]]), tensor([[0.9114]]), tensor([[0.9137]]), tensor([[0.9251]])]",37,63
773,gpt-3.5-turbo,King Henry V  ,40,37,"the scambling and unquiet time Did push it out of farther question.  ELY.  But how, my lord, shall we resist it now?  CANTERBURY.  It must be thought","['the', 'scambling', 'and', 'unquiet', 'time', 'Did', 'push', 'it', 'out', 'of', 'farther', 'question']","['into', 'the', 'dangerous', 'world', 'I', 'leapt', ',', 'Helpless', ',', 'naked', ',', 'piping', 'loud', ',', 'Like', 'a', 'fiend', 'hid', 'in', 'a', 'cloud', '.']","['.', ' ', 'ELY', '.', ' ', 'But', 'how', ',', 'my', 'lord', ',', 'shall', 'we', 'resist', 'it', 'now', '?', ' ', 'CANTERBURY', '.', ' ', 'It']",0.9545454545454546,"['into', 'the', 'dangerous', 'world', 'I', 'leapt,', 'Helpless,', 'naked,', 'piping', 'loud,', 'Like', 'a', 'fiend', 'hid', 'in', 'a', 'cloud.']",".  ELY.  But how, my lord, shall we resist it now?  CANTERBURY.  It must be thought",tensor([[0.8023]]),3,"[tensor([[0.7876]]), tensor([[0.7817]]), tensor([[0.8023]]), tensor([[0.7799]]), tensor([[0.7689]]), tensor([[0.7805]]), tensor([[0.7719]]), tensor([[0.7874]]), tensor([[0.7857]]), tensor([[0.7924]]), tensor([[0.7883]]), tensor([[0.7860]]), tensor([[0.7867]]), tensor([[0.7884]]), tensor([[0.7900]]), tensor([[0.7883]]), tensor([[0.7883]]), tensor([[0.7839]])]",39,72
698,gpt-3.5-turbo,King Henry V  ,43,35,"unquiet time Did push it out of farther question.  ELY.  But how, my lord, shall we resist it now?  CANTERBURY.  It must be thought on","['unquiet', 'time', 'Did', 'push', 'it']","['to', 'the', 'brink', 'of', 'madness', ',', 'but', 'it', 'also', 'gave', 'birth', 'to', 'great', 'creativity', 'and', 'innovation', '.']","['out', 'of', 'farther', 'question', '.', ' ', 'ELY', '.', ' ', 'But', 'how', ',', 'my', 'lord', ',', 'shall', 'we']",1.0,"['to', 'the', 'brink', 'of', 'madness,', 'but', 'it', 'also', 'gave', 'birth', 'to', 'great', 'creativity', 'and', 'innovation.']","out of farther question.  ELY.  But how, my lord, shall we resist it now?  CANTERBURY.  It must be thought on",tensor([[0.8206]]),5,"[tensor([[0.8046]]), tensor([[0.8055]]), tensor([[0.8083]]), tensor([[0.8042]]), tensor([[0.8206]]), tensor([[0.8116]]), tensor([[0.8131]]), tensor([[0.8123]]), tensor([[0.8140]]), tensor([[0.8083]]), tensor([[0.8032]]), tensor([[0.8095]]), tensor([[0.8033]]), tensor([[0.7926]]), tensor([[0.7882]]), tensor([[0.7762]])]",42,63
460,gpt-3.5-turbo,Othello ,47,28,"not hear me.  If ever I did dream of such a matter, Abhor me.  RODERIGO.  Thou told'st me thou didst hold","['not', 'hear', 'me', '.', ' ', 'If', 'ever', 'I']","['loved', 'you', ',', 'I', ""'ll"", 'always', 'love', 'you', '.', 'That', ""'s"", 'how', 'I', 'was', 'made', '.']","['did', 'dream', 'of', 'such', 'a', 'matter', ',', 'Abhor', 'me', '.', ' ', 'RODERIGO', '.', ' ', 'Thou', ""told'st""]",1.0,"['loved', 'you,', ""I'll"", 'always', 'love', 'you.', ""That's"", 'how', 'I', 'was', 'made.']","did dream of such a matter, Abhor me.  RODERIGO.  Thou told'st me thou didst hold",tensor([[0.8099]]),11,"[tensor([[0.7685]]), tensor([[0.7619]]), tensor([[0.7959]]), tensor([[0.7821]]), tensor([[0.7802]]), tensor([[0.7729]]), tensor([[0.7768]]), tensor([[0.7904]]), tensor([[0.7944]]), tensor([[0.8020]]), tensor([[0.8099]]), tensor([[0.8030]])]",46,69
619,gpt-3.5-turbo,King Henry V  ,53,34," ELY.  But how, my lord, shall we resist it now?  CANTERBURY.  It must be thought on. If it pass against us, We lose","[' ', 'ELY', '.', ' ', 'But', 'how']","['shall', 'we', 'part', 'with', 'them', 'in', 'setting', 'forth', '?', 'CHOR', '.', 'A', 'treaty', 'shall', 'be', 'drawn', 'between', 'our', 'kings', 'Unto', 'the', 'which', 'both', 'realms', 'shall', 'be', 'bound', 'to']","[',', 'my', 'lord', ',', 'shall', 'we', 'resist', 'it', 'now', '?', ' ', 'CANTERBURY', '.', ' ', 'It', 'must', 'be', 'thought', 'on', '.', 'If', 'it', 'pass', 'against', 'us', ',', 'We', 'lose']",0.9642857142857144,"['shall', 'we', 'part', 'with', 'them', 'in', 'setting', 'forth?', 'CHOR.', 'A', 'treaty', 'shall', 'be', 'drawn', 'between', 'our', 'kings', 'Unto', 'the', 'which', 'both', 'realms', 'shall', 'be', 'bound', 'to', 'do', 'their', 'duties.']",", my lord, shall we resist it now?  CANTERBURY.  It must be thought on. If it pass against us, We lose",tensor([[0.8547]]),18,"[tensor([[0.7689]]), tensor([[0.8063]]), tensor([[0.8212]]), tensor([[0.8085]]), tensor([[0.8163]]), tensor([[0.8180]]), tensor([[0.8204]]), tensor([[0.8128]]), tensor([[0.8272]]), tensor([[0.8344]]), tensor([[0.8360]]), tensor([[0.8361]]), tensor([[0.8437]]), tensor([[0.8446]]), tensor([[0.8540]]), tensor([[0.8533]]), tensor([[0.8538]]), tensor([[0.8547]]), tensor([[0.8512]]), tensor([[0.8520]]), tensor([[0.8547]]), tensor([[0.8522]]), tensor([[0.8479]]), tensor([[0.8461]]), tensor([[0.8465]]), tensor([[0.8451]]), tensor([[0.8464]]), tensor([[0.8467]]), tensor([[0.8462]]), tensor([[0.8355]])]",52,85
1016,gpt-3.5-turbo,Romeo and Juliet ,56,23,"draw your neck out o’ the collar.  SAMPSON.  I strike quickly, being moved.  GREGORY.","['draw', 'your', 'neck', 'out', 'o', '’']","['the', 'collar', '.']","['the', 'collar', '.']",0.0,"['the', 'collar.']","the collar.  SAMPSON.  I strike quickly, being moved.  GREGORY.",tensor([[0.8796]]),3,"[tensor([[0.7824]]), tensor([[0.8103]]), tensor([[0.8796]])]",55,63
1014,gpt-3.5-turbo,Romeo and Juliet ,60,40,"o’ the collar.  SAMPSON.  I strike quickly, being moved.  GREGORY.  But thou art not quickly moved to strike.  SAMPSON.  A dog of the house of Montague","['o', '’', 'the', 'collar', '.', ' ', 'SAMPSON', '.', ' ', 'I', 'strike', 'quickly', ',', 'being', 'moved', '.', ' ', 'GREGORY', '.']","['Well', ',', 'I', 'will', 'find', 'you', 'twenty', 'lascivious', 'turtles', 'ere', 'one', 'chaste', 'man', '.']","[' ', 'But', 'thou', 'art', 'not', 'quickly', 'moved', 'to', 'strike', '.', ' ', 'SAMPSON', '.', ' ']",1.0,"['Well,', 'I', 'will', 'find', 'you', 'twenty', 'lascivious', 'turtles', 'ere', 'one', 'chaste', 'man.']", But thou art not quickly moved to strike.  SAMPSON.  A dog of the house of Montague,tensor([[0.7984]]),2,"[tensor([[0.7554]]), tensor([[0.7984]]), tensor([[0.7707]]), tensor([[0.7379]]), tensor([[0.7441]]), tensor([[0.7329]]), tensor([[0.7475]]), tensor([[0.7483]]), tensor([[0.7390]]), tensor([[0.7458]]), tensor([[0.7468]]), tensor([[0.7558]]), tensor([[0.7502]])]",59,91
1660,gpt-3.5-turbo,Macbeth ,62,20,place?  SECOND WITCH.  Upon the heath.  THIRD WITCH.  There to meet with,"['place', '?', ' ', 'SECOND', 'WITCH', '.']","['Double', ',', 'double', 'toil', 'and', 'trouble', ';', 'Fire', 'burn', 'and', 'cauldron', 'bubble', '.']","[' ', 'Upon', 'the', 'heath', '.', ' ', 'THIRD', 'WITCH', '.', ' ', 'There', 'to', 'meet']",1.0,"['Double,', 'double', 'toil', 'and', 'trouble;', 'Fire', 'burn', 'and', 'cauldron', 'bubble.']", Upon the heath.  THIRD WITCH.  There to meet with,tensor([[0.8162]]),10,"[tensor([[0.7813]]), tensor([[0.8001]]), tensor([[0.7804]]), tensor([[0.7835]]), tensor([[0.7987]]), tensor([[0.7975]]), tensor([[0.7900]]), tensor([[0.7976]]), tensor([[0.8075]]), tensor([[0.8162]]), tensor([[0.8013]])]",61,79
506,gpt-3.5-turbo,Othello ,63,22,me.  RODERIGO.  Thou told'st me thou didst hold him in thy hate.  IAGO.  Despise,"['me', '.', ' ', 'RODERIGO', '.', ' ', 'Thou', ""told'st""]","['me', 'thou', 'didst', 'hold', 'him', 'in', 'thy', 'hate', '.', 'OTHELLO', '.', ' ', 'Despise', 'me']","['me', 'thou', 'didst', 'hold', 'him', 'in', 'thy', 'hate', '.', ' ', 'IAGO', '.', ' ', 'Despise']",0.2142857142857142,"['me', 'thou', 'didst', 'hold', 'him', 'in', 'thy', 'hate.', 'OTHELLO.', '', 'Despise', 'me,', 'if', 'I', 'do', 'not.']",me thou didst hold him in thy hate.  IAGO.  Despise,tensor([[0.9647]]),12,"[tensor([[0.7724]]), tensor([[0.7801]]), tensor([[0.8056]]), tensor([[0.8488]]), tensor([[0.8788]]), tensor([[0.9060]]), tensor([[0.8977]]), tensor([[0.9084]]), tensor([[0.9524]]), tensor([[0.9465]]), tensor([[0.9465]]), tensor([[0.9647]]), tensor([[0.9560]]), tensor([[0.9556]]), tensor([[0.9555]]), tensor([[0.9578]]), tensor([[0.9531]])]",62,83
608,gpt-3.5-turbo,King Henry V  ,63,34,"shall we resist it now?  CANTERBURY.  It must be thought on. If it pass against us, We lose the better half of our possession; For all the","['shall', 'we', 'resist', 'it', 'now', '?', ' ', 'CANTERBURY', '.', ' ', 'It']","['is', 'not', 'in', 'the', 'stars', 'to', 'hold', 'our', 'destiny', 'but', 'in', 'ourselves', '.']","['must', 'be', 'thought', 'on', '.', 'If', 'it', 'pass', 'against', 'us', ',', 'We', 'lose']",1.0,"['is', 'not', 'in', 'the', 'stars', 'to', 'hold', 'our', 'destiny', 'but', 'in', 'ourselves.']","must be thought on. If it pass against us, We lose the better half of our possession; For all the",tensor([[0.8364]]),11,"[tensor([[0.7706]]), tensor([[0.7771]]), tensor([[0.7673]]), tensor([[0.7781]]), tensor([[0.7902]]), tensor([[0.7772]]), tensor([[0.7888]]), tensor([[0.7908]]), tensor([[0.8159]]), tensor([[0.8227]]), tensor([[0.8364]]), tensor([[0.8325]]), tensor([[0.8218]])]",62,85
383,gpt-3.5-turbo,All's Well That Ends Well ,66,29,"king a husband, madam; you, sir, a father. He that so generally is at all times good, must of necessity hold his virtue","['king', 'a', 'husband', ',', 'madam', ';', 'you', ',', 'sir', ',', 'a', 'father']","['a', 'father', ';', 'and', 'both', ',', 'and', 'husband', ',', 'and', 'wife', ';', 'how', 'easy', 'is', 'that', '?']","['.', 'He', 'that', 'so', 'generally', 'is', 'at', 'all', 'times', 'good', ',', 'must', 'of', 'necessity', 'hold', 'his', 'virtue']",1.0,"['a', 'father;', 'and', 'both,', 'and', 'husband,', 'and', 'wife;', 'how', 'easy', 'is', 'that?']",". He that so generally is at all times good, must of necessity hold his virtue",tensor([[0.8222]]),12,"[tensor([[0.7580]]), tensor([[0.7894]]), tensor([[0.8170]]), tensor([[0.8085]]), tensor([[0.8169]]), tensor([[0.8176]]), tensor([[0.8085]]), tensor([[0.8133]]), tensor([[0.8116]]), tensor([[0.7812]]), tensor([[0.8211]]), tensor([[0.8222]]), tensor([[0.8155]])]",65,93
1299,gpt-3.5-turbo,A Midsummer Night's Dream ,67,30,"quickly steep themselves in night; Four nights will quickly dream away the time; And then the moon, like to a silver bow New bent in heaven,","['quickly', 'steep', 'themselves', 'in', 'night', ';', 'Four', 'nights', 'will', 'quickly', 'dream', 'away']","['the', 'time', ';', 'And', 'then', 'the', 'moon', ',', 'like', 'to', 'a', 'silver', 'bow', 'new', '-', 'bent', 'in', 'heaven']","['the', 'time', ';', 'And', 'then', 'the', 'moon', ',', 'like', 'to', 'a', 'silver', 'bow', 'New', 'bent', 'in', 'heaven', ',']",0.1666666666666666,"['the', 'time;', 'And', 'then', 'the', 'moon,', 'like', 'to', 'a', 'silver', 'bow', 'new-bent', 'in', 'heaven,', 'shall', 'behold', 'the', 'night', 'of', 'our', 'solemnities.']","the time; And then the moon, like to a silver bow New bent in heaven,",tensor([[0.9991]]),15,"[tensor([[0.7709]]), tensor([[0.7893]]), tensor([[0.8462]]), tensor([[0.8481]]), tensor([[0.8583]]), tensor([[0.8551]]), tensor([[0.9224]]), tensor([[0.9254]]), tensor([[0.9268]]), tensor([[0.9307]]), tensor([[0.9466]]), tensor([[0.9736]]), tensor([[0.9855]]), tensor([[0.9847]]), tensor([[0.9991]]), tensor([[0.9951]]), tensor([[0.9919]]), tensor([[0.9919]]), tensor([[0.9788]]), tensor([[0.9814]]), tensor([[0.9787]]), tensor([[0.9616]])]",66,95
