,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
403,gpt-3.5-turbo,CXXXIV,1,40,"So, now I have confess’d that he is thine,
And I my self am mortgag’d to thy will,
Myself I’ll forfeit, so that other mine
Thou wilt restore to be my comfort","['So', ',', 'now', 'I', 'have', 'confess’d', 'that', 'he', 'is', 'thine', ',', '\n', 'And']","['I', 'am', 'tired', 'of', 'earth', ',', 'these', 'people', ',', 'I', 'am', 'tired', 'of', 'being', 'caught', 'in', 'the', 'tangle', 'of', 'their', 'lives', '.']","['I', 'my', 'self', 'am', 'mortgag’d', 'to', 'thy', 'will', ',', '\n', 'Myself', 'I', '’ll', 'forfeit', ',', 'so', 'that', 'other', 'mine', '\n', 'Thou', 'wilt']",0.9090909090909092,"['I', 'am', 'tired', 'of', 'earth,', 'these', 'people,', 'I', 'am', 'tired', 'of', 'being', 'caught', 'in', 'the', 'tangle', 'of', 'their', 'lives.']","I my self am mortgag’d to thy will,
Myself I’ll forfeit, so that other mine
Thou wilt restore to be my comfort",tensor([[0.8266]]),19,"[tensor([[0.7735]]), tensor([[0.8240]]), tensor([[0.8149]]), tensor([[0.8005]]), tensor([[0.8204]]), tensor([[0.8079]]), tensor([[0.8111]]), tensor([[0.8050]]), tensor([[0.8160]]), tensor([[0.8193]]), tensor([[0.8073]]), tensor([[0.8101]]), tensor([[0.8230]]), tensor([[0.8260]]), tensor([[0.8171]]), tensor([[0.8225]]), tensor([[0.8245]]), tensor([[0.8245]]), tensor([[0.8266]]), tensor([[0.8068]])]",0,34
990,gpt-3.5-turbo,I,1,28,"From fairest creatures we desire increase,
That thereby beauty’s rose might never die,
But as the riper should by time decease,
","['From', 'fairest', 'creatures', 'we', 'desire', 'increase', ',', '\n', 'That']","['thereby', 'beauty', ""'s"", 'rose', 'might', 'never', 'die', '.']","['thereby', 'beauty', '’s', 'rose', 'might', 'never', 'die', ',']",0.25,"['thereby', ""beauty's"", 'rose', 'might', 'never', 'die.']","thereby beauty’s rose might never die,
But as the riper should by time decease,
",tensor([[0.9325]]),7,"[tensor([[0.7611]]), tensor([[0.7925]]), tensor([[0.8469]]), tensor([[0.8785]]), tensor([[0.8934]]), tensor([[0.9129]]), tensor([[0.9325]])]",0,16
207,gpt-3.5-turbo,XXXIV,1,34,"Why didst thou promise such a beauteous day,
And make me travel forth without my cloak,
To let base clouds o’ertake me in my way,
Hiding thy bravery","['Why', 'didst', 'thou', 'promise', 'such', 'a', 'beauteous', 'day']","['And', 'make', 'me', 'travel', 'forth', 'without', 'my', 'cloak', ',', 'To', 'let', 'base', 'clouds', ""o'ertake"", 'me', 'in', 'my', 'way', '?']","[',', '\n', 'And', 'make', 'me', 'travel', 'forth', 'without', 'my', 'cloak', ',', '\n', 'To', 'let', 'base', 'clouds', 'o’ertake', 'me', 'in']",0.3684210526315789,"['And', 'make', 'me', 'travel', 'forth', 'without', 'my', 'cloak,', 'To', 'let', 'base', 'clouds', ""o'ertake"", 'me', 'in', 'my', 'way?']",",
And make me travel forth without my cloak,
To let base clouds o’ertake me in my way,
Hiding thy bravery",tensor([[0.9776]]),15,"[tensor([[0.7754]]), tensor([[0.7928]]), tensor([[0.7908]]), tensor([[0.8184]]), tensor([[0.8588]]), tensor([[0.8864]]), tensor([[0.9142]]), tensor([[0.9203]]), tensor([[0.9490]]), tensor([[0.9507]]), tensor([[0.9501]]), tensor([[0.9541]]), tensor([[0.9704]]), tensor([[0.9771]]), tensor([[0.9776]]), tensor([[0.9753]]), tensor([[0.9772]]), tensor([[0.9689]])]",0,26
729,gpt-3.5-turbo,CLI,1,26,"Love is too young to know what conscience is,
Yet who knows not conscience is born of love?
Then, gentle cheater","['Love', 'is', 'too', 'young', 'to']","['know', 'what', 'conscience', 'is', '.']","['know', 'what', 'conscience', 'is', ',']",0.2,"['know', 'what', 'conscience', 'is.']","know what conscience is,
Yet who knows not conscience is born of love?
Then, gentle cheater",tensor([[0.8861]]),5,"[tensor([[0.7922]]), tensor([[0.7877]]), tensor([[0.7883]]), tensor([[0.8687]]), tensor([[0.8861]])]",0,9
417,gpt-3.5-turbo,CXXXIV,1,28,"So, now I have confess’d that he is thine,
And I my self am mortgag’d to thy will,
Myself I’ll forfeit,","['So', ',', 'now', 'I', 'have']","['become', 'death', ',', 'the', 'destroyer', 'of', 'worlds', '.']","['confess’d', 'that', 'he', 'is', 'thine', ',', '\n', 'And']",1.0,"['become', 'death,', 'the', 'destroyer', 'of', 'worlds.']","confess’d that he is thine,
And I my self am mortgag’d to thy will,
Myself I’ll forfeit,",tensor([[0.8226]]),4,"[tensor([[0.7741]]), tensor([[0.7814]]), tensor([[0.8204]]), tensor([[0.8226]]), tensor([[0.8080]]), tensor([[0.8158]]), tensor([[0.8127]])]",0,12
685,gpt-3.5-turbo,CLI,1,22,"Love is too young to know what conscience is,
Yet who knows not conscience is born of love?
","['Love', 'is', 'too', 'young', 'to', 'know', 'what']","['conscience', 'is', ',', 'yet', 'who', 'knows', 'not', 'conscience', 'is', 'born', 'of', 'love', '?']","['conscience', 'is', ',', '\n', 'Yet', 'who', 'knows', 'not', 'conscience', 'is', 'born', 'of', 'love']",0.2307692307692307,"['conscience', 'is,', 'yet', 'who', 'knows', 'not', 'conscience', 'is', 'born', 'of', 'love?']","conscience is,
Yet who knows not conscience is born of love?
",tensor([[1.0000]]),12,"[tensor([[0.7739]]), tensor([[0.8786]]), tensor([[0.9063]]), tensor([[0.9043]]), tensor([[0.8906]]), tensor([[0.9260]]), tensor([[0.9352]]), tensor([[0.9443]]), tensor([[0.9438]]), tensor([[0.9653]]), tensor([[0.9685]]), tensor([[1.0000]])]",0,19
1180,gpt-3.5-turbo,I,1,38,"From fairest creatures we desire increase,
That thereby beauty’s rose might never die,
But as the riper should by time decease,
His tender heir might bear his memory:
But","['From', 'fairest', 'creatures', 'we', 'desire', 'increase', ',', '\n', 'That', 'thereby', 'beauty', '’s', 'rose', 'might', 'never', 'die', ',', '\n', 'But']","['as', 'the', 'riper', 'should', 'by', 'time', 'decease', ',', '\n', 'His', 'tender', 'heir', 'might', 'bear', 'his', 'memory', '.']","['as', 'the', 'riper', 'should', 'by', 'time', 'decease', ',', '\n', 'His', 'tender', 'heir', 'might', 'bear', 'his', 'memory', ':']",0.0588235294117647,"['as', 'the', 'riper', 'should', 'by', 'time', 'decease,\nHis', 'tender', 'heir', 'might', 'bear', 'his', 'memory.']","as the riper should by time decease,
His tender heir might bear his memory:
But",tensor([[0.9942]]),14,"[tensor([[0.7732]]), tensor([[0.7608]]), tensor([[0.7884]]), tensor([[0.8653]]), tensor([[0.8781]]), tensor([[0.8856]]), tensor([[0.9001]]), tensor([[0.9221]]), tensor([[0.9413]]), tensor([[0.9763]]), tensor([[0.9803]]), tensor([[0.9742]]), tensor([[0.9794]]), tensor([[0.9942]])]",0,35
2649,gpt-3.5-turbo,CXV,1,39,"Those lines that I before have writ do lie,
Even those that said I could not love you dearer:
Yet then my judgment knew no reason why
My most full flame should afterwards burn","['Those', 'lines', 'that', 'I', 'before', 'have', 'writ', 'do', 'lie', ',', '\n', 'Even', 'those', 'that', 'said', 'I']","['loved', 'you', 'dearly', ',', 'or', 'go', 'from', 'me', 'forever', '.']","['could', 'not', 'love', 'you', 'dearer', ':', '\n', 'Yet', 'then', 'my']",1.0,"['loved', 'you', 'dearly,', 'or', 'go', 'from', 'me', 'forever.']","could not love you dearer:
Yet then my judgment knew no reason why
My most full flame should afterwards burn",tensor([[0.8376]]),7,"[tensor([[0.7545]]), tensor([[0.7972]]), tensor([[0.8032]]), tensor([[0.8239]]), tensor([[0.8235]]), tensor([[0.8109]]), tensor([[0.8376]]), tensor([[0.8308]]), tensor([[0.8255]])]",0,25
533,gpt-3.5-turbo,CXXXIV,2,20,", now I have confess’d that he is thine,
And I my self am mortgag’d to thy will","[',', 'now', 'I', 'have', 'confess’d', 'that']","['I', 'have', 'lived', 'long', 'enough', 'to', 'know', 'that']","['he', 'is', 'thine', ',', '\n', 'And', 'I', 'my']",1.0,"['I', 'have', 'lived', 'long', 'enough', 'to', 'know', 'that']","he is thine,
And I my self am mortgag’d to thy will",tensor([[0.8289]]),2,"[tensor([[0.7775]]), tensor([[0.8289]]), tensor([[0.8204]]), tensor([[0.8176]]), tensor([[0.8079]]), tensor([[0.8105]]), tensor([[0.8257]]), tensor([[0.8011]]), tensor([[0.8037]])]",1,14
1448,gpt-3.5-turbo,LVI,2,28,"love, renew thy force; be it not said
Thy edge should blunter be than appetite,
Which but to-day by feeding is","['love', ',', 'renew', 'thy', 'force', ';', 'be', 'it']","['not', 'said', ',', ""'"", 'My', 'kingdom', 'for', 'a', 'horse', '!', ""'""]","['not', 'said', '\n', 'Thy', 'edge', 'should', 'blunter', 'be', 'than', 'appetite', ',']",0.8181818181818182,"['not', 'said,', ""'My"", 'kingdom', 'for', 'a', ""horse!'""]","not said
Thy edge should blunter be than appetite,
Which but to-day by feeding is",tensor([[0.7927]]),4,"[tensor([[0.7659]]), tensor([[0.7581]]), tensor([[0.7819]]), tensor([[0.7927]]), tensor([[0.7774]]), tensor([[0.7852]]), tensor([[0.7909]]), tensor([[0.7841]])]",1,19
873,gpt-3.5-turbo,XVIII,2,38,"I compare thee to a summer’s day?
Thou art more lovely and more temperate:
Rough winds do shake the darling buds of May,
And summer’s lease hath all too short","['I', 'compare', 'thee', 'to', 'a', 'summer', '’s', 'day', '?', '\n', 'Thou', 'art', 'more', 'lovely', 'and', 'more', 'temperate', ':']","['It', 'is', 'not', 'in', 'the', 'stars', 'to', 'hold', 'our', 'destiny', 'but', 'in', 'ourselves', '.']","['\n', 'Rough', 'winds', 'do', 'shake', 'the', 'darling', 'buds', 'of', 'May', ',', '\n', 'And', 'summer']",1.0,"['It', 'is', 'not', 'in', 'the', 'stars', 'to', 'hold', 'our', 'destiny', 'but', 'in', 'ourselves.']","
Rough winds do shake the darling buds of May,
And summer’s lease hath all too short",tensor([[0.8109]]),10,"[tensor([[0.7522]]), tensor([[0.7591]]), tensor([[0.7752]]), tensor([[0.7651]]), tensor([[0.7539]]), tensor([[0.7689]]), tensor([[0.7812]]), tensor([[0.7910]]), tensor([[0.7979]]), tensor([[0.8109]]), tensor([[0.7914]]), tensor([[0.7997]]), tensor([[0.7993]]), tensor([[0.7754]])]",1,32
1942,gpt-3.5-turbo,CXXIV,2,32,"my dear love were but the child of state,
It might for Fortune’s bastard be unfather’d,
As subject to Time’s love or to Time’s hate","['my', 'dear', 'love', 'were', 'but', 'the', 'child', 'of', 'state', ',', '\n', 'It', 'might', 'for', 'Fortune', '’s']","['frown', ',', 'or', 'smile', 'alike', ',', 'My', 'heavenly', 'guide', ',', 'my', 'better', 'half', ',', 'should', 'be']","['bastard', 'be', 'unfather’d', ',', '\n', 'As', 'subject', 'to', 'Time', '’s', 'love', 'or', 'to', 'Time', '’s', 'hate']",1.0,"['frown,', 'or', 'smile', 'alike,', 'My', 'heavenly', 'guide,', 'my', 'better', 'half,', 'should', 'be.']","bastard be unfather’d,
As subject to Time’s love or to Time’s hate",tensor([[0.8175]]),11,"[tensor([[0.7864]]), tensor([[0.8061]]), tensor([[0.8112]]), tensor([[0.8041]]), tensor([[0.8113]]), tensor([[0.8076]]), tensor([[0.8045]]), tensor([[0.8087]]), tensor([[0.8064]]), tensor([[0.8114]]), tensor([[0.8175]]), tensor([[0.8123]]), tensor([[0.8018]])]",1,32
876,gpt-3.5-turbo,XVIII,2,33,"I compare thee to a summer’s day?
Thou art more lovely and more temperate:
Rough winds do shake the darling buds of May,
And summer’s","['I', 'compare', 'thee', 'to', 'a']","['summer', ""'s"", 'day', '.']","['summer', '’s', 'day', '?']",0.5,"[""summer's"", 'day.']","summer’s day?
Thou art more lovely and more temperate:
Rough winds do shake the darling buds of May,
And summer’s",tensor([[0.8429]]),3,"[tensor([[0.7743]]), tensor([[0.8286]]), tensor([[0.8429]])]",1,9
1821,gpt-3.5-turbo,CXXIV,2,38,"my dear love were but the child of state,
It might for Fortune’s bastard be unfather’d,
As subject to Time’s love or to Time’s hate,
Weeds among weeds,","['my', 'dear', 'love', 'were', 'but', 'the', 'child', 'of', 'state']","['it', 'is', 'a', 'love', 'that', 'makes', 'the', 'world', 'go', 'round', '.']","[',', '\n', 'It', 'might', 'for', 'Fortune', '’s', 'bastard', 'be', 'unfather’d', ',']",1.0,"['it', 'is', 'a', 'love', 'that', 'makes', 'the', 'world', 'go', 'round.']",",
It might for Fortune’s bastard be unfather’d,
As subject to Time’s love or to Time’s hate,
Weeds among weeds,",tensor([[0.8209]]),11,"[tensor([[0.7701]]), tensor([[0.7802]]), tensor([[0.7778]]), tensor([[0.8102]]), tensor([[0.7935]]), tensor([[0.8011]]), tensor([[0.8067]]), tensor([[0.8183]]), tensor([[0.8021]]), tensor([[0.8055]]), tensor([[0.8209]])]",1,20
2697,gpt-3.5-turbo,CXV,2,40,"lines that I before have writ do lie,
Even those that said I could not love you dearer:
Yet then my judgment knew no reason why
My most full flame should afterwards burn clearer.","['lines', 'that', 'I', 'before', 'have']","['heard', ',', 'but', 'now', 'they', 'seem', 'profound', '.']","['writ', 'do', 'lie', ',', '\n', 'Even', 'those', 'that']",1.0,"['heard,', 'but', 'now', 'they', 'seem', 'profound.']","writ do lie,
Even those that said I could not love you dearer:
Yet then my judgment knew no reason why
My most full flame should afterwards burn clearer.",tensor([[0.8209]]),3,"[tensor([[0.7548]]), tensor([[0.7922]]), tensor([[0.8209]]), tensor([[0.8082]]), tensor([[0.8099]]), tensor([[0.8013]]), tensor([[0.8110]])]",1,13
1900,gpt-3.5-turbo,CXXIV,2,21,"my dear love were but the child of state,
It might for Fortune’s bastard be unfather’d,
","['my', 'dear', 'love', 'were', 'but', 'the', 'child']","['of', 'state', ',', 'it', 'might', 'succeed', '.']","['of', 'state', ',', '\n', 'It', 'might', 'for']",0.5714285714285714,"['of', 'state,', 'it', 'might', 'succeed.']","of state,
It might for Fortune’s bastard be unfather’d,
",tensor([[0.8911]]),5,"[tensor([[0.7700]]), tensor([[0.7874]]), tensor([[0.8420]]), tensor([[0.8615]]), tensor([[0.8911]]), tensor([[0.8713]])]",1,14
480,gpt-3.5-turbo,CXXXIV,2,24,", now I have confess’d that he is thine,
And I my self am mortgag’d to thy will,
Myself I","[',', 'now', 'I', 'have', 'confess’d', 'that', 'he', 'is', 'thine', ',']","['And', 'I', 'myself', 'am', 'mortgaged', 'to', 'thy', 'will', '.']","['\n', 'And', 'I', 'my', 'self', 'am', 'mortgag’d', 'to', 'thy']",0.6666666666666666,"['And', 'I', 'myself', 'am', 'mortgaged', 'to', 'thy', 'will.']","
And I my self am mortgag’d to thy will,
Myself I",tensor([[0.9056]]),9,"[tensor([[0.7660]]), tensor([[0.7893]]), tensor([[0.8348]]), tensor([[0.8764]]), tensor([[0.8913]]), tensor([[0.8796]]), tensor([[0.8866]]), tensor([[0.9002]]), tensor([[0.9056]])]",1,19
2701,gpt-3.5-turbo,CXV,2,38,"lines that I before have writ do lie,
Even those that said I could not love you dearer:
Yet then my judgment knew no reason why
My most full flame should afterwards burn","['lines', 'that', 'I', 'before', 'have', 'writ', 'do', 'lie', ',', '\n', 'Even', 'those', 'that', 'said', 'I', 'could']","['not', 'love', 'you', 'dearer', 'than', 'I', 'do', '.']","['not', 'love', 'you', 'dearer', ':', '\n', 'Yet', 'then']",0.5,"['not', 'love', 'you', 'dearer', 'than', 'I', 'do.']","not love you dearer:
Yet then my judgment knew no reason why
My most full flame should afterwards burn",tensor([[0.8793]]),8,"[tensor([[0.7614]]), tensor([[0.7822]]), tensor([[0.8327]]), tensor([[0.8334]]), tensor([[0.8608]]), tensor([[0.8764]]), tensor([[0.8744]]), tensor([[0.8793]])]",1,24
466,gpt-3.5-turbo,CXXXIV,2,36,", now I have confess’d that he is thine,
And I my self am mortgag’d to thy will,
Myself I’ll forfeit, so that other mine
Thou wilt restore to","[',', 'now', 'I', 'have', 'confess’d']","['that', 'I', 'am', 'old', 'and', 'foolish', '.']","['that', 'he', 'is', 'thine', ',', '\n', 'And']",0.8571428571428571,"['that', 'I', 'am', 'old', 'and', 'foolish.']","that he is thine,
And I my self am mortgag’d to thy will,
Myself I’ll forfeit, so that other mine
Thou wilt restore to",tensor([[0.8375]]),3,"[tensor([[0.7758]]), tensor([[0.8001]]), tensor([[0.8375]]), tensor([[0.8219]]), tensor([[0.8126]]), tensor([[0.8160]]), tensor([[0.8312]])]",1,12
1636,gpt-3.5-turbo,XII,2,21,"I do count the clock that tells the time,
And see the brave day sunk in hideous night;","['I', 'do', 'count', 'the', 'clock', 'that']","['tells', 'the', 'time', ',', 'and', 'see', 'the', 'brave', 'day', 'sunk', 'in', 'hideous', 'night', '.']","['tells', 'the', 'time', ',', '\n', 'And', 'see', 'the', 'brave', 'day', 'sunk', 'in', 'hideous', 'night']",0.2142857142857142,"['tells', 'the', 'time,', 'and', 'see', 'the', 'brave', 'day', 'sunk', 'in', 'hideous', 'night.']","tells the time,
And see the brave day sunk in hideous night;",tensor([[0.9936]]),13,"[tensor([[0.7497]]), tensor([[0.7800]]), tensor([[0.8080]]), tensor([[0.8742]]), tensor([[0.8675]]), tensor([[0.8718]]), tensor([[0.8692]]), tensor([[0.8982]]), tensor([[0.9126]]), tensor([[0.9466]]), tensor([[0.9397]]), tensor([[0.9738]]), tensor([[0.9936]])]",1,20
2273,gpt-3.5-turbo,CXLVI,2,34,"soul, the centre of my sinful earth,
My sinful earth these rebel powers array,
Why dost thou pine within and suffer dearth,
Painting thy outward walls so","['soul', ',', 'the', 'centre', 'of', 'my', 'sinful', 'earth', ',', '\n', 'My', 'sinful']","['body', ',', 'to', 'this', 'clayey', 'lump', 'of', 'vile', 'dust', '.']","['earth', 'these', 'rebel', 'powers', 'array', ',', '\n', 'Why', 'dost', 'thou']",1.0,"['body,', 'to', 'this', 'clayey', 'lump', 'of', 'vile', 'dust.']","earth these rebel powers array,
Why dost thou pine within and suffer dearth,
Painting thy outward walls so",tensor([[0.8087]]),6,"[tensor([[0.7781]]), tensor([[0.8019]]), tensor([[0.7988]]), tensor([[0.7982]]), tensor([[0.8058]]), tensor([[0.8087]]), tensor([[0.8082]]), tensor([[0.8017]]), tensor([[0.7976]])]",1,22
