,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
346,gpt-3.5-turbo,All's Well That Ends Well ,40,33,"whom I am now in ward, evermore in subjection. You shall find of the king a husband, madam; you, sir, a father. He that so generally","['whom', 'I', 'am', 'now', 'in', 'ward', ',', 'evermore', 'in', 'subjection', '.']","['The', 'only', 'way', 'to', 'do', 'great', 'work', 'is', 'to', 'love', 'what', 'you', 'do', '.']","['You', 'shall', 'find', 'of', 'the', 'king', 'a', 'husband', ',', 'madam', ';', 'you', ',', 'sir']",0.9285714285714286,"['The', 'only', 'way', 'to', 'do', 'great', 'work', 'is', 'to', 'love', 'what', 'you', 'do.']","You shall find of the king a husband, madam; you, sir, a father. He that so generally",tensor([[0.7987]]),2,"[tensor([[0.7720]]), tensor([[0.7987]]), tensor([[0.7660]]), tensor([[0.7513]]), tensor([[0.7619]]), tensor([[0.7590]]), tensor([[0.7504]]), tensor([[0.7544]]), tensor([[0.7442]]), tensor([[0.7458]]), tensor([[0.7583]]), tensor([[0.7574]]), tensor([[0.7667]]), tensor([[0.7380]])]",39,63
1372,gpt-3.5-turbo,A Midsummer Night's Dream ,49,40,"withering out a young man’s revenue. Four days will quickly steep themselves in night; Four nights will quickly dream away the time; And then the moon, like to a silver bow New bent in heaven","['withering', 'out', 'a', 'young', 'man', '’s', 'revenue', '.', 'Four', 'days', 'will', 'quickly', 'steep', 'themselves', 'in', 'night', ';', 'Four', 'nights', 'will']","['quickly', 'dream', 'away', 'the', 'time', ';', 'And', 'then', 'the', 'moon', ',', 'like', 'to', 'a', 'silver', 'bow', 'new', '-', 'bent', 'in']","['quickly', 'dream', 'away', 'the', 'time', ';', 'And', 'then', 'the', 'moon', ',', 'like', 'to', 'a', 'silver', 'bow', 'New', 'bent', 'in', 'heaven']",0.15,"['quickly', 'dream', 'away', 'the', 'time;', 'And', 'then', 'the', 'moon,', 'like', 'to', 'a', 'silver', 'bow', 'new-bent', 'in', 'heaven,', 'shall', 'behold', 'the', 'night', 'of', 'our', 'solemnities.']","quickly dream away the time; And then the moon, like to a silver bow New bent in heaven",tensor([[0.9968]]),18,"[tensor([[0.7865]]), tensor([[0.7900]]), tensor([[0.8253]]), tensor([[0.8317]]), tensor([[0.8521]]), tensor([[0.8704]]), tensor([[0.8735]]), tensor([[0.8770]]), tensor([[0.8797]]), tensor([[0.9252]]), tensor([[0.9295]]), tensor([[0.9314]]), tensor([[0.9322]]), tensor([[0.9532]]), tensor([[0.9802]]), tensor([[0.9916]]), tensor([[0.9911]]), tensor([[0.9968]]), tensor([[0.9959]]), tensor([[0.9917]]), tensor([[0.9901]]), tensor([[0.9819]]), tensor([[0.9839]]), tensor([[0.9813]]), tensor([[0.9582]])]",48,87
326,gpt-3.5-turbo,All's Well That Ends Well ,50,29,". You shall find of the king a husband, madam; you, sir, a father. He that so generally is at all times good,","['.', 'You', 'shall', 'find', 'of', 'the', 'king', 'a']","['most', 'royal', 'fellowship', '.']","['husband', ',', 'madam', ';']",1.0,"['most', 'royal', 'fellowship.']","husband, madam; you, sir, a father. He that so generally is at all times good,",tensor([[0.7727]]),4,"[tensor([[0.7696]]), tensor([[0.7399]]), tensor([[0.7570]]), tensor([[0.7727]])]",49,60
1263,gpt-3.5-turbo,A Midsummer Night's Dream ,56,35,". Four days will quickly steep themselves in night; Four nights will quickly dream away the time; And then the moon, like to a silver bow New bent in heaven, shall","['.', 'Four', 'days', 'will', 'quickly', 'steep', 'themselves', 'in', 'night']","['And', 'four', 'nights', 'will', 'quickly', 'dream', 'away', 'the', 'time', '.']","[';', 'Four', 'nights', 'will', 'quickly', 'dream', 'away', 'the', 'time', ';']",0.3,"['And', 'four', 'nights', 'will', 'quickly', 'dream', 'away', 'the', 'time.']","; Four nights will quickly dream away the time; And then the moon, like to a silver bow New bent in heaven, shall",tensor([[0.9146]]),9,"[tensor([[0.7708]]), tensor([[0.7849]]), tensor([[0.8137]]), tensor([[0.8693]]), tensor([[0.8924]]), tensor([[0.8939]]), tensor([[0.9066]]), tensor([[0.9077]]), tensor([[0.9146]]), tensor([[0.9062]])]",55,73
603,gpt-3.5-turbo,King Henry V  ,59,23,"it now? It must be thought on. If it pass against us, We lose the better half of our possession","['it', 'now', '?', 'It', 'must', 'be', 'thought']","['of', 'as', 'a', 'mere', 'accident', 'that', 'I', 'happened', 'to', 'be', 'the', 'one', 'to', 'discover', 'it', '.']","['on', '.', 'If', 'it', 'pass', 'against', 'us', ',', 'We', 'lose', 'the', 'better', 'half', 'of', 'our', 'possession']",0.9375,"['of', 'as', 'a', 'mere', 'accident', 'that', 'I', 'happened', 'to', 'be', 'the', 'one', 'to', 'discover', 'it.']","on. If it pass against us, We lose the better half of our possession",tensor([[0.8016]]),6,"[tensor([[0.7805]]), tensor([[0.7950]]), tensor([[0.7910]]), tensor([[0.7936]]), tensor([[0.7925]]), tensor([[0.8016]]), tensor([[0.7945]]), tensor([[0.7850]]), tensor([[0.7722]]), tensor([[0.7710]]), tensor([[0.7673]]), tensor([[0.7677]]), tensor([[0.7695]]), tensor([[0.7693]]), tensor([[0.7635]]), tensor([[0.7574]])]",58,80
640,gpt-3.5-turbo,King Henry V  ,64,24,"be thought on. If it pass against us, We lose the better half of our possession; For all the temporal lands","['be', 'thought', 'on', '.', 'If', 'it', 'pass', 'against', 'us', ',', 'We']","['will', 'lose', 'the', 'country', ',', 'lose', 'the', 'war', ',', 'and', 'lose', 'everything', 'we']","['lose', 'the', 'better', 'half', 'of', 'our', 'possession', ';', 'For', 'all', 'the', 'temporal', 'lands']",0.9230769230769232,"['will', 'lose', 'the', 'country,', 'lose', 'the', 'war,', 'and', 'lose', 'everything', 'we', 'hold', 'dear.']",lose the better half of our possession; For all the temporal lands,tensor([[0.8748]]),12,"[tensor([[0.7759]]), tensor([[0.7665]]), tensor([[0.8167]]), tensor([[0.8591]]), tensor([[0.8482]]), tensor([[0.8398]]), tensor([[0.8585]]), tensor([[0.8491]]), tensor([[0.8461]]), tensor([[0.8494]]), tensor([[0.8593]]), tensor([[0.8748]]), tensor([[0.8743]]), tensor([[0.8678]])]",63,86
1068,gpt-3.5-turbo,Romeo and Juliet ,72,39,"Montague moves me. To move is to stir; and to be valiant is to stand: therefore, if thou art moved, thou runn’st away. A dog of that house shall move me to stand","['Montague', 'moves', 'me', '.', 'To', 'move']","['is', 'to', 'stir', ',', 'and', 'to', 'be', 'valiant', 'is', 'to', 'stand', '.', 'Therefore', ',', 'if', 'thou', 'art', 'moved', ',', 'thou', ""runn'st"", 'away', '.']","['is', 'to', 'stir', ';', 'and', 'to', 'be', 'valiant', 'is', 'to', 'stand', ':', 'therefore', ',', 'if', 'thou', 'art', 'moved', ',', 'thou', 'runn’st', 'away', '.']",0.1739130434782608,"['is', 'to', 'stir,', 'and', 'to', 'be', 'valiant', 'is', 'to', 'stand.', 'Therefore,', 'if', 'thou', 'art', 'moved,', 'thou', ""runn'st"", 'away.']","is to stir; and to be valiant is to stand: therefore, if thou art moved, thou runn’st away. A dog of that house shall move me to stand",tensor([[0.9721]]),18,"[tensor([[0.7743]]), tensor([[0.7969]]), tensor([[0.8102]]), tensor([[0.8631]]), tensor([[0.8655]]), tensor([[0.8727]]), tensor([[0.8827]]), tensor([[0.9115]]), tensor([[0.9129]]), tensor([[0.9162]]), tensor([[0.9240]]), tensor([[0.9393]]), tensor([[0.9445]]), tensor([[0.9459]]), tensor([[0.9517]]), tensor([[0.9621]]), tensor([[0.9646]]), tensor([[0.9721]]), tensor([[0.9670]])]",71,99
2,gpt-3.5-turbo,Julius Caesar ,75,20,"?  You, sir, what trade are you? Truly, sir, in respect of a fine","['?', ' ', 'You', ',', 'sir', ',', 'what', 'trade', 'are']","['you', '?']","['you', '?']",0.0,['you?'],"you? Truly, sir, in respect of a fine",tensor([[0.8535]]),2,"[tensor([[0.7739]]), tensor([[0.8535]])]",74,84
1699,gpt-3.5-turbo,Macbeth ,78,29,"and filthy air. What bloody man is that? He can report, As seemeth by his plight, of the revolt The newest state. This is","['and', 'filthy', 'air', '.', 'What']","['we', 'think', ',', 'we', 'become', '.', '""', '-', 'Buddha']","['bloody', 'man', 'is', 'that', '?', 'He', 'can', 'report', ',']",1.0,"['we', 'think,', 'we', 'become.""', '-', 'Buddha']","bloody man is that? He can report, As seemeth by his plight, of the revolt The newest state. This is",tensor([[0.7854]]),5,"[tensor([[0.7551]]), tensor([[0.7811]]), tensor([[0.7713]]), tensor([[0.7506]]), tensor([[0.7854]]), tensor([[0.7816]]), tensor([[0.7725]])]",77,90
1044,gpt-3.5-turbo,Romeo and Juliet ,82,35,"and to be valiant is to stand: therefore, if thou art moved, thou runn’st away. A dog of that house shall move me to stand.  I will take the","['and', 'to', 'be', 'valiant', 'is', 'to', 'stand', ':', 'therefore', ',', 'if', 'thou', 'art', 'moved', ',', 'thou', 'runn’st']","['not', 'to', 'be', 'named', ',', 'that', 'is', 'the', 'question', '.']","['away', '.', 'A', 'dog', 'of', 'that', 'house', 'shall', 'move', 'me']",0.9,"['not', 'to', 'be', 'named,', 'that', 'is', 'the', 'question.']",away. A dog of that house shall move me to stand.  I will take the,tensor([[0.7829]]),8,"[tensor([[0.7545]]), tensor([[0.7219]]), tensor([[0.7678]]), tensor([[0.7563]]), tensor([[0.7629]]), tensor([[0.7778]]), tensor([[0.7669]]), tensor([[0.7829]]), tensor([[0.7606]])]",81,107
1334,gpt-3.5-turbo,A Midsummer Night's Dream ,86,37,"bent in heaven, shall behold the night Of our solemnities. Go, Philostrate, Stir up the Athenian youth to merriments; Awake the pert and nimble spirit of mirth; Turn melancholy forth to","['bent', 'in', 'heaven', ',', 'shall', 'behold', 'the']","['face', 'of', 'my', 'Father', 'which', 'is', 'in', 'heaven', '.']","['night', 'Of', 'our', 'solemnities', '.', 'Go', ',', 'Philostrate', ',']",1.0,"['face', 'of', 'my', 'Father', 'which', 'is', 'in', 'heaven.']","night Of our solemnities. Go, Philostrate, Stir up the Athenian youth to merriments; Awake the pert and nimble spirit of mirth; Turn melancholy forth to",tensor([[0.7713]]),1,"[tensor([[0.7713]]), tensor([[0.7254]]), tensor([[0.7543]]), tensor([[0.7635]]), tensor([[0.7472]]), tensor([[0.7606]]), tensor([[0.7551]]), tensor([[0.7485]]), tensor([[0.7608]])]",85,100
1169,gpt-3.5-turbo,Romeo and Juliet ,87,22,"to stand: therefore, if thou art moved, thou runn’st away. A dog of that house shall move me","['to', 'stand', ':', 'therefore', ',', 'if', 'thou', 'art', 'moved']","['aright', ',', 'thou', 'shalt', 'not', 'be', 'moved', '.']","[',', 'thou', 'runn’st', 'away', '.', 'A', 'dog', 'of']",0.875,"['aright,', 'thou', 'shalt', 'not', 'be', 'moved.']",", thou runn’st away. A dog of that house shall move me",tensor([[0.8238]]),7,"[tensor([[0.7619]]), tensor([[0.7624]]), tensor([[0.7877]]), tensor([[0.8043]]), tensor([[0.7989]]), tensor([[0.7987]]), tensor([[0.8238]])]",86,102
1747,gpt-3.5-turbo,Macbeth ,88,29,"He can report, As seemeth by his plight, of the revolt The newest state. This is the sergeant Who, like a good and hardy soldier","['He', 'can', 'report', ',', 'As']","['he', 'was', 'a', 'poet', ',', 'and', 'esteemed', ',', 'So', 'was', 'he', 'in', 'the', 'secret', 'lore', 'of', 'things', ',', 'The', 'hidden', 'laws', 'of', 'Nature', ""'s""]","['seemeth', 'by', 'his', 'plight', ',', 'of', 'the', 'revolt', 'The', 'newest', 'state', '.', 'This', 'is', 'the', 'sergeant', 'Who', ',', 'like', 'a', 'good', 'and', 'hardy', 'soldier']",0.9166666666666666,"['he', 'was', 'a', 'poet,', 'and', 'esteemed,', 'So', 'was', 'he', 'in', 'the', 'secret', 'lore', 'of', 'things,', 'The', 'hidden', 'laws', 'of', ""Nature's"", 'minstrelsy.']","seemeth by his plight, of the revolt The newest state. This is the sergeant Who, like a good and hardy soldier",tensor([[0.8019]]),2,"[tensor([[0.7516]]), tensor([[0.8019]]), tensor([[0.7874]]), tensor([[0.7936]]), tensor([[0.7815]]), tensor([[0.7913]]), tensor([[0.7736]]), tensor([[0.7862]]), tensor([[0.7841]]), tensor([[0.7846]]), tensor([[0.7940]]), tensor([[0.7929]]), tensor([[0.7849]]), tensor([[0.7879]]), tensor([[0.7889]]), tensor([[0.7747]]), tensor([[0.7850]]), tensor([[0.7869]]), tensor([[0.7864]]), tensor([[0.7876]]), tensor([[0.7844]]), tensor([[0.7767]])]",87,115
1533,gpt-3.5-turbo,Antony and Cleopatra ,90,30,".  Flourish.  Look where they come!  Take but good note, and you shall see in him The triple pillar of the world transform'd Into","['.', ' ', 'Flourish', '.', ' ', 'Look', 'where', 'they']","['are', ',', 'and', 'marvel', 'at', 'their', 'beauty', '.']","['come', '!', ' ', 'Take', 'but', 'good', 'note', ',']",1.0,"['are,', 'and', 'marvel', 'at', 'their', 'beauty.']","come!  Take but good note, and you shall see in him The triple pillar of the world transform'd Into",tensor([[0.7992]]),2,"[tensor([[0.7626]]), tensor([[0.7992]]), tensor([[0.7949]]), tensor([[0.7763]]), tensor([[0.7911]]), tensor([[0.7943]]), tensor([[0.7804]])]",89,104
303,gpt-3.5-turbo,All's Well That Ends Well ,93,22,"up where it wanted, rather than lack it where there is such abundance. What hope is there of his majesty","['up', 'where', 'it', 'wanted', ',', 'rather', 'than']","['where', 'it', 'was', 'wanted', ',', 'was', 'a', 'matter', 'of', 'great', 'difficulty', '.']","['lack', 'it', 'where', 'there', 'is', 'such', 'abundance', '.', 'What', 'hope', 'is', 'there']",0.9166666666666666,"['where', 'it', 'was', 'wanted,', 'was', 'a', 'matter', 'of', 'great', 'difficulty.']",lack it where there is such abundance. What hope is there of his majesty,tensor([[0.8427]]),10,"[tensor([[0.7806]]), tensor([[0.7944]]), tensor([[0.8078]]), tensor([[0.7757]]), tensor([[0.8181]]), tensor([[0.8075]]), tensor([[0.8101]]), tensor([[0.8131]]), tensor([[0.8149]]), tensor([[0.8427]]), tensor([[0.8150]])]",92,110
1884,gpt-3.5-turbo,Hamlet ,97,37,"haste.  Enter Horatio and Marcellus. I think I hear them. Stand, ho! Who is there? Friends to this ground. And liegemen to the Dane. Give you good night","['haste', '.', ' ', 'Enter', 'Horatio', 'and']","['Marcellus', '.']","['Marcellus', '.']",0.0,['Marcellus.'],"Marcellus. I think I hear them. Stand, ho! Who is there? Friends to this ground. And liegemen to the Dane. Give you good night",tensor([[0.8685]]),2,"[tensor([[0.7790]]), tensor([[0.8685]])]",96,103
