,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
7,gpt-3.5-turbo,The Season of Passage ,23,29,"sheshoved at the small hand that held her arm. Jennifer, her younger sister, fell to the groundatop a scattering of pine needles. But Jennifer quickly","['sheshoved', 'at', 'the', 'small', 'hand', 'that', 'held', 'her', 'arm', '.', 'Jennifer', ',', 'her']","['older', 'sister', ',', 'was', 'always', 'trying', 'to', 'boss', 'her', 'around', '.']","['younger', 'sister', ',', 'fell', 'to', 'the', 'groundatop', 'a', 'scattering', 'of', 'pine']",0.8181818181818182,"['older', 'sister,', 'was', 'always', 'trying', 'to', 'boss', 'her', 'around.']","younger sister, fell to the groundatop a scattering of pine needles. But Jennifer quickly",tensor([[0.8694]]),4,"[tensor([[0.7625]]), tensor([[0.7721]]), tensor([[0.8687]]), tensor([[0.8694]]), tensor([[0.8589]]), tensor([[0.8553]]), tensor([[0.8560]]), tensor([[0.8544]]), tensor([[0.8497]]), tensor([[0.8354]])]",22,45
1673,gpt-3.5-turbo,Twenty Thousand Leagues under the Sea,27,35,"forgotten. Not to
mention rumours which agitated the maritime population and excited the
public mind, even in the interior of continents, seafaring men were
particularly excited. Merchants,","['forgotten', '.', 'Not', 'to', '\n']","['be', 'is', 'to', 'be', 'without', 'a', 'sense', 'of', 'purpose', ',', 'for', 'it', 'is', 'in', 'the', 'pursuit', 'of', 'meaning', 'that', 'we', 'truly', 'come', 'alive', '.']","['mention', 'rumours', 'which', 'agitated', 'the', 'maritime', 'population', 'and', 'excited', 'the', '\n', 'public', 'mind', ',', 'even', 'in', 'the', 'interior', 'of', 'continents', ',', 'seafaring', 'men', 'were']",0.9583333333333334,"['be', 'is', 'to', 'be', 'without', 'a', 'sense', 'of', 'purpose,', 'for', 'it', 'is', 'in', 'the', 'pursuit', 'of', 'meaning', 'that', 'we', 'truly', 'come', 'alive.']","mention rumours which agitated the maritime population and excited the
public mind, even in the interior of continents, seafaring men were
particularly excited. Merchants,",tensor([[0.7547]]),17,"[tensor([[0.7396]]), tensor([[0.7475]]), tensor([[0.7347]]), tensor([[0.7333]]), tensor([[0.7259]]), tensor([[0.7289]]), tensor([[0.7307]]), tensor([[0.7502]]), tensor([[0.7464]]), tensor([[0.7410]]), tensor([[0.7380]]), tensor([[0.7389]]), tensor([[0.7417]]), tensor([[0.7419]]), tensor([[0.7467]]), tensor([[0.7537]]), tensor([[0.7547]]), tensor([[0.7409]]), tensor([[0.7418]]), tensor([[0.7404]]), tensor([[0.7386]]), tensor([[0.7418]]), tensor([[0.7380]])]",26,54
503,gpt-3.5-turbo,2001- A Space Odessy,27,37,"long since ended. Here on the Equator, in the continent which 
would one day be known as Africa, the battle for existence had reached a new 
climax of ferocity, and the","['long', 'since', 'ended', '.', 'Here', 'on', 'the', 'Equator', ',', 'in', 'the', 'continent', 'which', '\n', 'would', 'one', 'day', 'be']","['known', 'as', 'Africa', ',', 'the', 'sun', 'was', 'merciless', '.', 'The', 'heat', 'pressed', 'heavily', '\n', 'on', 'the', 'land', ',', 'on']","['known', 'as', 'Africa', ',', 'the', 'battle', 'for', 'existence', 'had', 'reached', 'a', 'new', '\n', 'climax', 'of', 'ferocity', ',', 'and', 'the']",0.6842105263157895,"['known', 'as', 'Africa,', 'the', 'sun', 'was', 'merciless.', 'The', 'heat', 'pressed', 'heavily', '\non', 'the', 'land,', 'on', 'the', 'jungle,', 'on', 'the', 'animals,', 'on', 'the', 'people.', 'It', '\npressed', 'on', 'all', 'sides,', 'stifling', 'thought.']","known as Africa, the battle for existence had reached a new 
climax of ferocity, and the",tensor([[0.8722]]),14,"[tensor([[0.7245]]), tensor([[0.7512]]), tensor([[0.7973]]), tensor([[0.8686]]), tensor([[0.8716]]), tensor([[0.8403]]), tensor([[0.8558]]), tensor([[0.8443]]), tensor([[0.8653]]), tensor([[0.8643]]), tensor([[0.8642]]), tensor([[0.8641]]), tensor([[0.8636]]), tensor([[0.8722]]), tensor([[0.8624]]), tensor([[0.8654]]), tensor([[0.8671]]), tensor([[0.8540]]), tensor([[0.8570]]), tensor([[0.8591]]), tensor([[0.8506]]), tensor([[0.8531]]), tensor([[0.8550]]), tensor([[0.8505]]), tensor([[0.8574]]), tensor([[0.8481]]), tensor([[0.8478]]), tensor([[0.8481]]), tensor([[0.8449]]), tensor([[0.8498]]), tensor([[0.8502]])]",26,62
1166,gpt-3.5-turbo,Out of the Silent Planet,30,22,"tired shoulders, and stepped out from the shelter of a large chestnut tree into the middle of the road.  ","['tired', 'shoulders', ',', 'and', 'stepped', 'out', 'from']","['the', 'shadows', 'into', 'the', 'light', ',', 'ready', 'to', 'face', 'whatever', 'challenges', 'lie', 'ahead', '.']","['the', 'shelter', 'of', 'a', 'large', 'chestnut', 'tree', 'into', 'the', 'middle', 'of', 'the', 'road', '.']",0.8571428571428571,"['the', 'shadows', 'into', 'the', 'light,', 'ready', 'to', 'face', 'whatever', 'challenges', 'lie', 'ahead.']",the shelter of a large chestnut tree into the middle of the road.  ,tensor([[0.7776]]),13,"[tensor([[0.7418]]), tensor([[0.7539]]), tensor([[0.7123]]), tensor([[0.7423]]), tensor([[0.7549]]), tensor([[0.7710]]), tensor([[0.7732]]), tensor([[0.7731]]), tensor([[0.7724]]), tensor([[0.7675]]), tensor([[0.7744]]), tensor([[0.7690]]), tensor([[0.7776]])]",29,49
1122,gpt-3.5-turbo,Out of the Silent Planet,36,27,from the shelter of a large chestnut tree into the middle of the road.  A violent yellow sunset was pouring through a rift in the,"['from', 'the', 'shelter', 'of', 'a', 'large', 'chestnut', 'tree', 'into', 'the']","['open', 'air', ',', 'where', 'it', 'was', 'better', 'to', 'be', '.']","['middle', 'of', 'the', 'road', '.', ' ', 'A', 'violent', 'yellow', 'sunset']",1.0,"['open', 'air,', 'where', 'it', 'was', 'better', 'to', 'be.']",middle of the road.  A violent yellow sunset was pouring through a rift in the,tensor([[0.7740]]),6,"[tensor([[0.7660]]), tensor([[0.7270]]), tensor([[0.7679]]), tensor([[0.7505]]), tensor([[0.7727]]), tensor([[0.7740]]), tensor([[0.7627]]), tensor([[0.7637]]), tensor([[0.7695]])]",35,54
131,gpt-3.5-turbo,The Season of Passage ,36,30,"younger sister, fell to the groundatop a scattering of pine needles. But Jennifer quickly sprang to her feet and reached outonce more.'Jenny,' Lauren said","['younger', 'sister', ',', 'fell', 'to', 'the', 'groundatop', 'a']","['pile', 'of', 'leaves', ',', 'laughing', 'uncontrollably', '.']","['scattering', 'of', 'pine', 'needles', '.', 'But', 'Jennifer']",0.8571428571428571,"['pile', 'of', 'leaves,', 'laughing', 'uncontrollably.']","scattering of pine needles. But Jennifer quickly sprang to her feet and reached outonce more.'Jenny,' Lauren said",tensor([[0.8072]]),4,"[tensor([[0.7624]]), tensor([[0.7524]]), tensor([[0.7680]]), tensor([[0.8072]]), tensor([[0.8066]]), tensor([[0.8039]])]",35,49
3,gpt-3.5-turbo,The Season of Passage ,40,33,"to the groundatop a scattering of pine needles. But Jennifer quickly sprang to her feet and reached outonce more.'Jenny,' Lauren said, disgusted when she saw what she","['to', 'the', 'groundatop', 'a', 'scattering', 'of', 'pine', 'needles', '.', 'But', 'Jennifer', 'quickly', 'sprang']","['to', 'her', 'feet', ',', 'determined', 'to', 'keep', 'moving', 'forward', '.']","['to', 'her', 'feet', 'and', 'reached', 'outonce', 'more', '.', ""'Jenny"", ',']",0.7,"['to', 'her', 'feet,', 'determined', 'to', 'keep', 'moving', 'forward.']","to her feet and reached outonce more.'Jenny,' Lauren said, disgusted when she saw what she",tensor([[0.8511]]),4,"[tensor([[0.7443]]), tensor([[0.7593]]), tensor([[0.8048]]), tensor([[0.8511]]), tensor([[0.8165]]), tensor([[0.8240]]), tensor([[0.8091]]), tensor([[0.7984]]), tensor([[0.7980]])]",39,61
697,gpt-3.5-turbo,Project Hail Mary,43,22,it occur to me: I don’t know who I am. I don’t know what I do. I,"['it', 'occur', 'to', 'me', ':', 'I']","['am', 'nothing', 'special', ',', 'of', 'this', 'I', 'am', 'sure', '.', 'I', 'am', 'a', 'common', 'man', 'with']","['do', 'n’t', 'know', 'who', 'I', 'am', '.', 'I', 'do', 'n’t', 'know', 'what', 'I', 'do', '.', 'I']",0.9375,"['am', 'nothing', 'special,', 'of', 'this', 'I', 'am', 'sure.', 'I', 'am', 'a', 'common', 'man', 'with', 'common', 'thoughts', 'and', ""I've"", 'led', 'a', 'common', 'life.']",don’t know who I am. I don’t know what I do. I,tensor([[0.8680]]),12,"[tensor([[0.7760]]), tensor([[0.8093]]), tensor([[0.8459]]), tensor([[0.8527]]), tensor([[0.8515]]), tensor([[0.8383]]), tensor([[0.8477]]), tensor([[0.8651]]), tensor([[0.8152]]), tensor([[0.8381]]), tensor([[0.8531]]), tensor([[0.8680]]), tensor([[0.8481]]), tensor([[0.8405]]), tensor([[0.8390]]), tensor([[0.8459]]), tensor([[0.8389]]), tensor([[0.8425]]), tensor([[0.8403]]), tensor([[0.8379]]), tensor([[0.8424]]), tensor([[0.8419]]), tensor([[0.8383]])]",42,63
1205,gpt-3.5-turbo,The Martian,46,22,"turned in to a nightmare. 
I don’t even know who’ll read this. I guess someone will find","['turned', 'in', 'to', 'a', 'nightmare']","['that', 'is', 'the', 'question', ':', 'Whether', ""'"", 'tis', 'nobler', 'in', 'the', 'mind', 'to', 'suffer', 'The', 'slings', 'and']","['.', '\n', 'I', 'do', 'n’t', 'even', 'know', 'who', '’ll', 'read', 'this', '.', 'I', 'guess', 'someone', 'will', 'find']",1.0,"['that', 'is', 'the', 'question:', 'Whether', ""'tis"", 'nobler', 'in', 'the', 'mind', 'to', 'suffer', 'The', 'slings', 'and', 'arrows', 'of', 'outrageous', 'fortune,Or', 'to', 'take', 'arms', 'against', 'a', 'sea', 'of', 'troubles,And', 'by', 'opposing', 'end', 'them?']",". 
I don’t even know who’ll read this. I guess someone will find",tensor([[0.8006]]),3,"[tensor([[0.7868]]), tensor([[0.7962]]), tensor([[0.8006]]), tensor([[0.7836]]), tensor([[0.7840]]), tensor([[0.7934]]), tensor([[0.7871]]), tensor([[0.7906]]), tensor([[0.7893]]), tensor([[0.7924]]), tensor([[0.7879]]), tensor([[0.7855]]), tensor([[0.7858]]), tensor([[0.7879]]), tensor([[0.7893]]), tensor([[0.7915]]), tensor([[0.7881]]), tensor([[0.7902]]), tensor([[0.7949]]), tensor([[0.7986]]), tensor([[0.7953]]), tensor([[0.7929]]), tensor([[0.7914]]), tensor([[0.7905]]), tensor([[0.7902]]), tensor([[0.7857]]), tensor([[0.7901]]), tensor([[0.7865]]), tensor([[0.7879]]), tensor([[0.7827]]), tensor([[0.7816]]), tensor([[0.7813]])]",45,66
1674,gpt-3.5-turbo,Twenty Thousand Leagues under the Sea,48,38,"the interior of continents, seafaring men were
particularly excited. Merchants, common sailors, captains of vessels,
skippers, both of Europe and America, naval officers of all countries,
and","['the', 'interior', 'of', 'continents', ',', 'seafaring', 'men', 'were', '\n', 'particularly', 'excited', '.']","['They', 'saw', 'in', 'the', 'newly', 'discovered', 'lands', 'a', 'place', 'where', 'they', 'could', 'start', 'anew', 'and', 'build', 'a', 'better', 'future', 'for', 'themselves', 'and', 'their', 'families', '.']","['Merchants', ',', 'common', 'sailors', ',', 'captains', 'of', 'vessels', ',', '\n', 'skippers', ',', 'both', 'of', 'Europe', 'and', 'America', ',', 'naval', 'officers', 'of', 'all', 'countries', ',', '\n']",1.0,"['They', 'saw', 'in', 'the', 'newly', 'discovered', 'lands', 'a', 'place', 'where', 'they', 'could', 'start', 'anew', 'and', 'build', 'a', 'better', 'future', 'for', 'themselves', 'and', 'their', 'families.']","Merchants, common sailors, captains of vessels,
skippers, both of Europe and America, naval officers of all countries,
and",tensor([[0.7752]]),2,"[tensor([[0.7594]]), tensor([[0.7752]]), tensor([[0.7553]]), tensor([[0.7701]]), tensor([[0.7749]]), tensor([[0.7626]]), tensor([[0.7413]]), tensor([[0.7504]]), tensor([[0.7541]]), tensor([[0.7400]]), tensor([[0.7492]]), tensor([[0.7502]]), tensor([[0.7449]]), tensor([[0.7407]]), tensor([[0.7497]]), tensor([[0.7506]]), tensor([[0.7513]]), tensor([[0.7531]]), tensor([[0.7458]]), tensor([[0.7501]]), tensor([[0.7506]]), tensor([[0.7537]]), tensor([[0.7491]]), tensor([[0.7541]]), tensor([[0.7481]])]",47,83
4,gpt-3.5-turbo,The Season of Passage ,49,23,"But Jennifer quickly sprang to her feet and reached outonce more.'Jenny,' Lauren said, disgusted when she saw what","['But', 'Jennifer', 'quickly', 'sprang', 'to', 'her']","['feet', ',', 'her', 'eyes', 'blazing', 'with', 'anger', '.']","['feet', 'and', 'reached', 'outonce', 'more', '.', ""'Jenny"", ',']",0.875,"['feet,', 'her', 'eyes', 'blazing', 'with', 'anger.']","feet and reached outonce more.'Jenny,' Lauren said, disgusted when she saw what",tensor([[0.8499]]),7,"[tensor([[0.7593]]), tensor([[0.8304]]), tensor([[0.8374]]), tensor([[0.8385]]), tensor([[0.8276]]), tensor([[0.8375]]), tensor([[0.8499]])]",48,61
444,gpt-3.5-turbo,2001- A Space Odessy,51,26,"for existence had reached a new 
climax of ferocity, and the victor was not yet in sight. In this barren and 
desiccated","['for', 'existence', 'had', 'reached', 'a']","['point', 'where', 'it', 'was', 'no', 'longer', 'worth', 'living', '.']","['new', '\n', 'climax', 'of', 'ferocity', ',', 'and', 'the', 'victor']",1.0,"['point', 'where', 'it', 'was', 'no', 'longer', 'worth', 'living.']","new 
climax of ferocity, and the victor was not yet in sight. In this barren and 
desiccated",tensor([[0.8416]]),7,"[tensor([[0.7690]]), tensor([[0.7359]]), tensor([[0.7667]]), tensor([[0.7635]]), tensor([[0.7842]]), tensor([[0.8371]]), tensor([[0.8416]]), tensor([[0.8272]]), tensor([[0.8341]])]",50,63
451,gpt-3.5-turbo,2001- A Space Odessy,51,40,"for existence had reached a new 
climax of ferocity, and the victor was not yet in sight. In this barren and 
desiccated land, only the small or the swift or the fierce could flourish,","['for', 'existence', 'had', 'reached', 'a', 'new', '\n', 'climax', 'of', 'ferocity', ',', 'and', 'the', 'victor', 'was', 'not']","['satisfied', 'with', 'his', 'conquests', ',', 'but', 'always', '\n', 'craved', 'for', 'more', '.']","['yet', 'in', 'sight', '.', 'In', 'this', 'barren', 'and', '\n', 'desiccated', 'land', ',']",1.0,"['satisfied', 'with', 'his', 'conquests,', 'but', 'always', '\ncraved', 'for', 'more.']","yet in sight. In this barren and 
desiccated land, only the small or the swift or the fierce could flourish,",tensor([[0.7922]]),8,"[tensor([[0.7670]]), tensor([[0.7007]]), tensor([[0.7421]]), tensor([[0.7487]]), tensor([[0.7826]]), tensor([[0.7886]]), tensor([[0.7851]]), tensor([[0.7922]]), tensor([[0.7884]]), tensor([[0.7824]])]",50,77
1571,gpt-3.5-turbo,DUNE ,51,30,"Caladan, and the ancient pile 
of stone that had served the Atreides family as home for 
twenty-six generations bore that cooled-sweat feeling it","['Caladan', ',', 'and', 'the', 'ancient', 'pile']","['of', 'Castle', 'Caladan', ',', 'where', 'Duke', 'Leto', 'Atreides', 'had', 'ruled', 'as', 'a', 'good', 'and', 'popular', 'man', ',', 'lay', 'in', 'the', '\n', 'sunset', 'light', 'like']","['\n', 'of', 'stone', 'that', 'had', 'served', 'the', 'Atreides', 'family', 'as', 'home', 'for', '\n', 'twenty', '-', 'six', 'generations', 'bore', 'that', 'cooled', '-', 'sweat', 'feeling', 'it']",0.9583333333333334,"['of', 'Castle', 'Caladan,', 'where', 'Duke', 'Leto', 'Atreides', 'had', 'ruled', 'as', 'a', 'good', 'and', 'popular', 'man,', 'lay', 'in', 'the\nsunset', 'light', 'like', 'a', 'ship', 'slowly', 'settling', 'to', 'the', 'bottom', 'of', 'the', 'sea.']","
of stone that had served the Atreides family as home for 
twenty-six generations bore that cooled-sweat feeling it",tensor([[0.8348]]),17,"[tensor([[0.7457]]), tensor([[0.7869]]), tensor([[0.7699]]), tensor([[0.7928]]), tensor([[0.7698]]), tensor([[0.7815]]), tensor([[0.7854]]), tensor([[0.8138]]), tensor([[0.8272]]), tensor([[0.8242]]), tensor([[0.8240]]), tensor([[0.8246]]), tensor([[0.8293]]), tensor([[0.8260]]), tensor([[0.8258]]), tensor([[0.8197]]), tensor([[0.8348]]), tensor([[0.8296]]), tensor([[0.8291]]), tensor([[0.8265]]), tensor([[0.8253]]), tensor([[0.8280]]), tensor([[0.8278]]), tensor([[0.8277]]), tensor([[0.8276]]), tensor([[0.8272]]), tensor([[0.8277]]), tensor([[0.8242]]), tensor([[0.8261]]), tensor([[0.8261]]), tensor([[0.8210]])]",50,79
