,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
1122,gpt-3.5-turbo,The Codex by Douglas Preston ,25,23," of the Broadbent compound. Philip, irritated, was knocking the dottle out of his pipe on one of","[' of', ' the', ' Broad', 'b', 'ent', ' compound', '.', ' Philip', ',', ' irritated']","['by', ' the', ' interruption', ',', ' turned', ' to', ' face', ' the', ' intr', 'uder', '.']","[',', ' was', ' knocking', ' the', ' d', 'ottle', ' out', ' of', ' his', ' pipe', ' on']",1.0,"by the interruption, turned to face the intruder.",", was knocking the dottle out of his pipe on one of",tensor([[0.8273]]),5,"[tensor([[0.7606]]), tensor([[0.7819]]), tensor([[0.8057]]), tensor([[0.8220]]), tensor([[0.8273]]), tensor([[0.8258]]), tensor([[0.8171]]), tensor([[0.8205]]), tensor([[0.8115]])]",24,44
1547,gpt-3.5-turbo,The Cabin at the End of the World ,26,39,". A warm breeze ripples through the blades, leaves, and crablike petals of clover flowers. She studies the front yard, watching for the twitchy, mechanical motion and frantic jumps of","['.', ' A', ' warm', ' breeze', ' r', 'ipples']","['through', ' the', ' trees', ',', ' carrying', ' with', ' it', ' the', ' sweet', ' scent', ' of', ' blo', 'oming', ' flowers', '.']","[' through', ' the', ' blades', ',', ' leaves', ',', ' and', ' crab', 'like', ' petals', ' of', ' clo', 'ver', ' flowers', '.']",0.6666666666666666,"through the trees, carrying with it the sweet scent of blooming flowers."," through the blades, leaves, and crablike petals of clover flowers. She studies the front yard, watching for the twitchy, mechanical motion and frantic jumps of",tensor([[0.8233]]),13,"[tensor([[0.7565]]), tensor([[0.7694]]), tensor([[0.7757]]), tensor([[0.7845]]), tensor([[0.7725]]), tensor([[0.7727]]), tensor([[0.7696]]), tensor([[0.7764]]), tensor([[0.7797]]), tensor([[0.7974]]), tensor([[0.7991]]), tensor([[0.8174]]), tensor([[0.8233]])]",25,45
372,gpt-3.5-turbo,The Corrections by Jonathan Franzen ,27,26," low in the sky, a minor light, a cooling star. Gust after gust of disorder. Trees restless, temperatures falling, the","[' low', ' in', ' the', ' sky', ',', ' a', ' minor', ' light', ',', ' a', ' cooling']","['b', 'reeze', ',', ' and', ' the', ' earth', ' and', ' the', ' sky', ' and', ' the', ' water', ',', ' all', ' were']","[' star', '.', ' Gust', ' after', ' gust', ' of', ' disorder', '.', ' Trees', ' restless', ',', ' temperatures', ' falling', ',', ' the']",1.0,"breeze, and the earth and the sky and the water, all were still."," star. Gust after gust of disorder. Trees restless, temperatures falling, the",tensor([[0.8626]]),10,"[tensor([[0.7670]]), tensor([[0.8468]]), tensor([[0.8437]]), tensor([[0.8435]]), tensor([[0.8518]]), tensor([[0.8550]]), tensor([[0.8573]]), tensor([[0.8561]]), tensor([[0.8613]]), tensor([[0.8626]]), tensor([[0.8586]]), tensor([[0.8556]]), tensor([[0.8512]]), tensor([[0.8288]])]",26,51
1331,gpt-3.5-turbo,Sandman Slim ,29,32,", though these last details don't come to me until later. Right now all I know is that I'm back in the world and I'm on fire.","[',', ' though', ' these', ' last', ' details', ' don', ""'t"", ' come', ' to', ' me', ' until']","['I', ' have', ' ponder', 'ed', ' upon', ' it', ' for', ' quite', ' some', ' time', '.']","[' later', '.', ' Right', ' now', ' all', ' I', ' know', ' is', ' that', ' I', ""'m""]",1.0,I have pondered upon it for quite some time., later. Right now all I know is that I'm back in the world and I'm on fire.,tensor([[0.8196]]),3,"[tensor([[0.7915]]), tensor([[0.8104]]), tensor([[0.8196]]), tensor([[0.8099]]), tensor([[0.7935]]), tensor([[0.7904]]), tensor([[0.7951]]), tensor([[0.7889]]), tensor([[0.7860]]), tensor([[0.7909]])]",28,49
180,gpt-3.5-turbo,The Island by Elin Hilderbrand ,30,37," well, with high-quality lumber and square-headed steel nails. This was back in 1935, during the Depression. The carpenters had been eager for work; they were careful","[' well', ',', ' with', ' high', '-quality', ' lumber', ' and', ' square', '-headed', ' steel', ' nails', '.', ' This', ' was', ' back', ' in']","['the', ' days', ' when', ' houses', ' were', ' built', ' to', ' last', ',', ' not', ' to', ' cr', 'umble', ' at', ' the', ' first', ' gust', ' of', ' wind', '.']","[' ', '193', '5', ',', ' during', ' the', ' Depression', '.', ' The', ' carp', 'ent', 'ers', ' had', ' been', ' eager', ' for', ' work', ';', ' they', ' were']",1.0,"the days when houses were built to last, not to crumble at the first gust of wind."," 1935, during the Depression. The carpenters had been eager for work; they were careful",tensor([[0.8608]]),17,"[tensor([[0.7275]]), tensor([[0.7834]]), tensor([[0.7897]]), tensor([[0.7867]]), tensor([[0.8163]]), tensor([[0.8351]]), tensor([[0.8387]]), tensor([[0.8416]]), tensor([[0.8473]]), tensor([[0.8436]]), tensor([[0.8495]]), tensor([[0.8476]]), tensor([[0.8470]]), tensor([[0.8516]]), tensor([[0.8532]]), tensor([[0.8581]]), tensor([[0.8608]]), tensor([[0.8581]])]",29,64
741,gpt-3.5-turbo,Game of Thrones Prologue Excerpt ,31,28, frighten you?” Ser Waymar Royce asked with just the hint of a smile.  Gared did not rise to the bait.,"[' fright', 'en', ' you', '?”', ' Ser', ' Way', 'mar', ' Roy', 'ce', ' asked', ' with', ' just', ' the', ' hint']","['of', ' a', ' smile', '.', ' ""', 'Our', ' lives', ' are', ' not', ' our', ' own', '.', ' We', ' are']","[' of', ' a', ' smile', '.', ' ', ' G', 'ared', ' did', ' not', ' rise', ' to', ' the', ' bait', '.']",0.7142857142857143,"of a smile. ""Our lives are not our own. We are bound to others, past and present, and by each crime and every kindness, we birth our future.""", of a smile.  Gared did not rise to the bait.,tensor([[0.8913]]),8,"[tensor([[0.7647]]), tensor([[0.7447]]), tensor([[0.7767]]), tensor([[0.8861]]), tensor([[0.8667]]), tensor([[0.8326]]), tensor([[0.8354]]), tensor([[0.8913]]), tensor([[0.8838]]), tensor([[0.8851]]), tensor([[0.8691]]), tensor([[0.8659]]), tensor([[0.8545]]), tensor([[0.8529]]), tensor([[0.8588]]), tensor([[0.8564]]), tensor([[0.8546]]), tensor([[0.8618]]), tensor([[0.8560]]), tensor([[0.8538]]), tensor([[0.8503]]), tensor([[0.8489]]), tensor([[0.8499]]), tensor([[0.8487]]), tensor([[0.8576]]), tensor([[0.8527]]), tensor([[0.8485]]), tensor([[0.8480]]), tensor([[0.8558]])]",30,57
1054,gpt-3.5-turbo,The Codex by Douglas Preston ,32,36," Philip, irritated, was knocking the dottle out of his pipe on one of the gateposts while Vernon gave the buzzer a couple of vigorous presses. The house stood beyond them","[' Philip', ',', ' irritated', ',', ' was', ' knocking', ' the', ' d', 'ottle', ' out', ' of', ' his']","['pipe', ' against', ' the', ' heel', ' of', ' his', ' shoe', '.']","[' pipe', ' on', ' one', ' of', ' the', ' gate', 'posts', ' while']",1.0,pipe against the heel of his shoe., pipe on one of the gateposts while Vernon gave the buzzer a couple of vigorous presses. The house stood beyond them,tensor([[0.8371]]),4,"[tensor([[0.7676]]), tensor([[0.7900]]), tensor([[0.8192]]), tensor([[0.8371]]), tensor([[0.8057]]), tensor([[0.8199]]), tensor([[0.8207]]), tensor([[0.7878]])]",31,50
536,gpt-3.5-turbo,My Sister's Keeper Jodi Picoult ,35,30,although at the time I was sure he'd heard half of it wrong. Other kids my age were busy looking up the words penis and vagina in the,"['although', ' at', ' the', ' time', ' I']","['did', ' not', ' fully', ' understand', ' the', ' significance', ' of', ' what', ' I', ' was', ' witnessing', ',', ' I', ' knew', ' that', ' it', ' would', ' forever', ' change', ' the', ' course', ' of', ' history', '.']","[' was', ' sure', ' he', ""'d"", ' heard', ' half', ' of', ' it', ' wrong', '.', ' Other', ' kids', ' my', ' age', ' were', ' busy', ' looking', ' up', ' the', ' words', ' penis', ' and', ' vagina', ' in']",0.9583333333333334,"did not fully understand the significance of what I was witnessing, I knew that it would forever change the course of history.", was sure he'd heard half of it wrong. Other kids my age were busy looking up the words penis and vagina in the,tensor([[0.8301]]),6,"[tensor([[0.7556]]), tensor([[0.7909]]), tensor([[0.7995]]), tensor([[0.8225]]), tensor([[0.8133]]), tensor([[0.8301]]), tensor([[0.8090]]), tensor([[0.8077]]), tensor([[0.8056]]), tensor([[0.8076]]), tensor([[0.8097]]), tensor([[0.8113]]), tensor([[0.8119]]), tensor([[0.8091]]), tensor([[0.8100]]), tensor([[0.8111]]), tensor([[0.8126]]), tensor([[0.7986]]), tensor([[0.7994]]), tensor([[0.8031]]), tensor([[0.8025]]), tensor([[0.8004]]), tensor([[0.7937]])]",34,62
1033,gpt-3.5-turbo,The Codex by Douglas Preston ,36,39," was knocking the dottle out of his pipe on one of the gateposts while Vernon gave the buzzer a couple of vigorous presses. The house stood beyond them, silent and dark, rising from","[' was', ' knocking', ' the', ' d', 'ottle', ' out', ' of', ' his', ' pipe', ' on', ' one', ' of']","['the', ' stones', ' of', ' the', ' courtyard', '.']","[' the', ' gate', 'posts', ' while', ' Vernon', ' gave']",1.0,the stones of the courtyard.," the gateposts while Vernon gave the buzzer a couple of vigorous presses. The house stood beyond them, silent and dark, rising from",tensor([[0.7871]]),2,"[tensor([[0.7615]]), tensor([[0.7871]]), tensor([[0.7701]]), tensor([[0.7719]]), tensor([[0.7680]]), tensor([[0.7718]])]",35,52
1578,gpt-3.5-turbo,The Cabin at the End of the World ,37,30,", and crablike petals of clover flowers. She studies the front yard, watching for the twitchy, mechanical motion and frantic jumps of grassh","[',', ' and', ' crab', 'like', ' petals', ' of', ' clo', 'ver']","[',', ' and', ' the', ' world', ' will', ' beat', ' a', ' path', ' to', ' your', ' door', '.']","[' flowers', '.', ' She', ' studies', ' the', ' front', ' yard', ',', ' watching', ' for', ' the', ' twitch']",1.0,", and the world will beat a path to your door."," flowers. She studies the front yard, watching for the twitchy, mechanical motion and frantic jumps of grassh",tensor([[0.8097]]),2,"[tensor([[0.7622]]), tensor([[0.8097]]), tensor([[0.7924]]), tensor([[0.7774]]), tensor([[0.7695]]), tensor([[0.7378]]), tensor([[0.7397]]), tensor([[0.7439]]), tensor([[0.7490]]), tensor([[0.7423]]), tensor([[0.7506]]), tensor([[0.7631]])]",36,55
