,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
927,gpt-3.5-turbo,King James Bible,7,23," the heaven and the earth.
2And the earth was without form, and void; and darkness was upon the face","[' the', ' heaven', ' and', ' the', ' earth']","['shall', ' pass', ' away', ',', ' but', ' my', ' words', ' shall', ' not', ' pass', ' away', '.']","['.\n', '2', 'And', ' the', ' earth', ' was', ' without', ' form', ',', ' and', ' void', ';']",1.0,"shall pass away, but my words shall not pass away.",".
2And the earth was without form, and void; and darkness was upon the face",tensor([[0.7953]]),10,"[tensor([[0.7561]]), tensor([[0.7493]]), tensor([[0.7394]]), tensor([[0.7775]]), tensor([[0.7773]]), tensor([[0.7822]]), tensor([[0.7874]]), tensor([[0.7906]]), tensor([[0.7921]]), tensor([[0.7953]]), tensor([[0.7932]])]",6,22
949,gpt-3.5-turbo,King James Bible,8,32," heaven and the earth.
2And the earth was without form, and void; and darkness was upon the face of the deep. And the Spirit of God moved","[' heaven', ' and', ' the', ' earth', '.\n', '2', 'And', ' the', ' earth', ' was', ' without', ' form']","[',', ' and', ' void', ';', ' and', ' darkness', ' was', ' upon', ' the', ' face', ' of', ' the', ' deep', '.', ' And', ' the', ' Spirit', ' of', ' God', ' moved']","[',', ' and', ' void', ';', ' and', ' darkness', ' was', ' upon', ' the', ' face', ' of', ' the', ' deep', '.', ' And', ' the', ' Spirit', ' of', ' God', ' moved']",0.0,", and void; and darkness was upon the face of the deep. And the Spirit of God moved upon the face of the waters.",", and void; and darkness was upon the face of the deep. And the Spirit of God moved",tensor([[1.]]),19,"[tensor([[0.7467]]), tensor([[0.8040]]), tensor([[0.8157]]), tensor([[0.8757]]), tensor([[0.8834]]), tensor([[0.9011]]), tensor([[0.9224]]), tensor([[0.9228]]), tensor([[0.9285]]), tensor([[0.9395]]), tensor([[0.9446]]), tensor([[0.9458]]), tensor([[0.9496]]), tensor([[0.9551]]), tensor([[0.9558]]), tensor([[0.9673]]), tensor([[0.9664]]), tensor([[0.9749]]), tensor([[1.]]), tensor([[0.9944]]), tensor([[0.9955]]), tensor([[0.9924]]), tensor([[0.9932]]), tensor([[0.9928]]), tensor([[0.9780]])]",7,38
468,gpt-3.5-turbo,New Living Translation Bible,8,37," heavens and the earth.
2 The earth was formless and empty, and darkness covered the deep waters. And the Spirit of God was hovering over the surface of the waters.
3 Then","[' heavens', ' and', ' the', ' earth', '.\n', '2', ' The', ' earth', ' was']","['without', ' form', ' and', ' void', ',', ' and', ' darkness', ' was', ' over', ' the', ' face', ' of', ' the', ' deep', '.']","[' form', 'less', ' and', ' empty', ',', ' and', ' darkness', ' covered', ' the', ' deep', ' waters', '.', ' And', ' the', ' Spirit']",0.7333333333333333,"without form and void, and darkness was over the face of the deep."," formless and empty, and darkness covered the deep waters. And the Spirit of God was hovering over the surface of the waters.
3 Then",tensor([[0.8964]]),14,"[tensor([[0.7409]]), tensor([[0.7823]]), tensor([[0.8163]]), tensor([[0.8432]]), tensor([[0.8441]]), tensor([[0.8446]]), tensor([[0.8644]]), tensor([[0.8773]]), tensor([[0.8679]]), tensor([[0.8840]]), tensor([[0.8770]]), tensor([[0.8863]]), tensor([[0.8884]]), tensor([[0.8964]])]",7,30
2,gpt-3.5-turbo,Christian Standard Bible ,13,21," and the earth. 
2 Now the earth was formless and empty, darkness covered the surface of the","[' and', ' the', ' earth', '.', ' \n', '2', ' Now', ' the']","['Lord', ' is', ' the', ' Spirit', ',', ' and', ' where', ' the', ' Spirit', ' of', ' the', ' Lord', ' is']","[' earth', ' was', ' form', 'less', ' and', ' empty', ',', ' darkness', ' covered', ' the', ' surface', ' of', ' the']",0.8461538461538461,"Lord is the Spirit, and where the Spirit of the Lord is, there is freedom."," earth was formless and empty, darkness covered the surface of the",tensor([[0.7829]]),15,"[tensor([[0.7371]]), tensor([[0.7417]]), tensor([[0.7590]]), tensor([[0.7589]]), tensor([[0.7632]]), tensor([[0.7598]]), tensor([[0.7644]]), tensor([[0.7725]]), tensor([[0.7755]]), tensor([[0.7799]]), tensor([[0.7812]]), tensor([[0.7751]]), tensor([[0.7761]]), tensor([[0.7813]]), tensor([[0.7829]]), tensor([[0.7643]])]",12,32
505,gpt-3.5-turbo,New Living Translation Bible,14,39," The earth was formless and empty, and darkness covered the deep waters. And the Spirit of God was hovering over the surface of the waters.
3 Then God said, “Let there be light","[' The', ' earth', ' was', ' form', 'less', ' and', ' empty', ',', ' and', ' darkness', ' covered', ' the', ' deep', ' waters', '.', ' And', ' the', ' Spirit', ' of']","['God', ' was', ' hovering', ' over', ' the', ' surface', ' of', ' the', ' waters', '.']","[' God', ' was', ' hovering', ' over', ' the', ' surface', ' of', ' the', ' waters', '.\n']",0.2,God was hovering over the surface of the waters.," God was hovering over the surface of the waters.
3 Then God said, “Let there be light",tensor([[0.9125]]),7,"[tensor([[0.7227]]), tensor([[0.8102]]), tensor([[0.8264]]), tensor([[0.8834]]), tensor([[0.8876]]), tensor([[0.8970]]), tensor([[0.9125]]), tensor([[0.9104]]), tensor([[0.9111]]), tensor([[0.9098]])]",13,41
377,gpt-3.5-turbo,English Standard Bible,14,34,"eginning, God created the heavens and the earth. 
2 The earth was bwithout form and void, and darkness was over the face of the deep. And the","['egin', 'ning', ',', ' God', ' created', ' the', ' heavens', ' and', ' the', ' earth', '.', ' \n', '2', ' The', ' earth']","['was', ' form', 'less', ' and', ' empty', ',', ' and', ' darkness', ' covered', ' the', ' deep', ' waters', '.', ' And', ' the', ' Spirit', ' of', ' God', ' was']","[' was', ' b', 'without', ' form', ' and', ' void', ',', ' and', ' darkness', ' was', ' over', ' the', ' face', ' of', ' the', ' deep', '.', ' And', ' the']",0.7894736842105263,"was formless and empty, and darkness covered the deep waters. And the Spirit of God was hovering over the surface of the waters."," was bwithout form and void, and darkness was over the face of the deep. And the",tensor([[0.9326]]),10,"[tensor([[0.7708]]), tensor([[0.8368]]), tensor([[0.8672]]), tensor([[0.8836]]), tensor([[0.8889]]), tensor([[0.8905]]), tensor([[0.9163]]), tensor([[0.9172]]), tensor([[0.9197]]), tensor([[0.9326]]), tensor([[0.8899]]), tensor([[0.8983]]), tensor([[0.9026]]), tensor([[0.8993]]), tensor([[0.9011]]), tensor([[0.8989]]), tensor([[0.8946]]), tensor([[0.8879]]), tensor([[0.8940]]), tensor([[0.8922]]), tensor([[0.8931]]), tensor([[0.8922]]), tensor([[0.8934]]), tensor([[0.8844]])]",13,46
909,gpt-3.5-turbo,King James Bible,15,36," the earth was without form, and void; and darkness was upon the face of the deep. And the Spirit of God moved upon the face of the waters.
3And God said","[' the', ' earth', ' was', ' without', ' form', ',', ' and', ' void', ';']","['and', ' darkness', ' was', ' upon', ' the', ' face', ' of', ' the', ' deep', '.']","[' and', ' darkness', ' was', ' upon', ' the', ' face', ' of', ' the', ' deep', '.']",0.1,and darkness was upon the face of the deep.," and darkness was upon the face of the deep. And the Spirit of God moved upon the face of the waters.
3And God said",tensor([[0.9166]]),10,"[tensor([[0.7380]]), tensor([[0.7785]]), tensor([[0.8253]]), tensor([[0.8601]]), tensor([[0.8636]]), tensor([[0.8759]]), tensor([[0.8941]]), tensor([[0.9009]]), tensor([[0.9029]]), tensor([[0.9166]])]",14,32
375,gpt-3.5-turbo,English Standard Bible,16,25,", God created the heavens and the earth. 
2 The earth was bwithout form and void, and darkness was over the","[',', ' God', ' created', ' the', ' heavens', ' and', ' the']","['earth', '.']","[' earth', '.']",0.5,earth.," earth. 
2 The earth was bwithout form and void, and darkness was over the",tensor([[0.8666]]),2,"[tensor([[0.7541]]), tensor([[0.8666]])]",15,23
89,gpt-3.5-turbo,Christian Standard Bible ,17,32," 
2 Now the earth was formless and empty, darkness covered the surface of the watery depths, and the Spirit of God was hovering over the surface of","[' \n', '2', ' Now', ' the', ' earth', ' was', ' form', 'less', ' and', ' empty', ',', ' darkness', ' covered', ' the']","['surface', ' of', ' the', ' deep', ',', ' and', ' the', ' Spirit', ' of', ' God', ' was', ' hovering', ' over', ' the', ' waters', '.']","[' surface', ' of', ' the', ' wat', 'ery', ' depths', ',', ' and', ' the', ' Spirit', ' of', ' God', ' was', ' hovering', ' over', ' the']",0.375,"surface of the deep, and the Spirit of God was hovering over the waters."," surface of the watery depths, and the Spirit of God was hovering over the surface of",tensor([[0.9743]]),15,"[tensor([[0.7550]]), tensor([[0.8032]]), tensor([[0.8395]]), tensor([[0.8551]]), tensor([[0.8883]]), tensor([[0.8951]]), tensor([[0.8990]]), tensor([[0.9240]]), tensor([[0.9276]]), tensor([[0.9321]]), tensor([[0.9477]]), tensor([[0.9679]]), tensor([[0.9707]]), tensor([[0.9712]]), tensor([[0.9743]])]",16,45
7,gpt-3.5-turbo,Christian Standard Bible ,18,38,"2 Now the earth was formless and empty, darkness covered the surface of the watery depths, and the Spirit of God was hovering over the surface of the waters. 
3 Then God","['2', ' Now', ' the', ' earth', ' was', ' form', 'less', ' and', ' empty', ',', ' darkness', ' covered', ' the', ' surface', ' of']","['the', ' deep', ',', ' and', ' the', ' Spirit', ' of', ' God', ' was', ' hovering', ' over', ' the', ' waters', '.']","[' the', ' wat', 'ery', ' depths', ',', ' and', ' the', ' Spirit', ' of', ' God', ' was', ' hovering', ' over', ' the']",0.4285714285714285,"the deep, and the Spirit of God was hovering over the waters."," the watery depths, and the Spirit of God was hovering over the surface of the waters. 
3 Then God",tensor([[0.9482]]),13,"[tensor([[0.7476]]), tensor([[0.7953]]), tensor([[0.8406]]), tensor([[0.8427]]), tensor([[0.8467]]), tensor([[0.8583]]), tensor([[0.8725]]), tensor([[0.8870]]), tensor([[0.9035]]), tensor([[0.9279]]), tensor([[0.9311]]), tensor([[0.9347]]), tensor([[0.9482]])]",17,45
755,gpt-3.5-turbo,Amplified Bible,18,25,"by forming from nothing] the heavens and the earth. 
2The earth was formless and void or a waste and empt","['by', ' forming', ' from', ' nothing', ']', ' the', ' heavens', ' and', ' the', ' earth', '.', ' \n']","['The', ' only', ' way', ' to', ' do', ' great', ' work', ' is', ' to', ' love', ' what', ' you', ' do']","['2', 'The', ' earth', ' was', ' form', 'less', ' and', ' void', ' or', ' a', ' waste', ' and', ' empt']",1.0,The only way to do great work is to love what you do.,2The earth was formless and void or a waste and empt,tensor([[0.7944]]),2,"[tensor([[0.7514]]), tensor([[0.7944]]), tensor([[0.7739]]), tensor([[0.7548]]), tensor([[0.7580]]), tensor([[0.7599]]), tensor([[0.7710]]), tensor([[0.7754]]), tensor([[0.7758]]), tensor([[0.7778]]), tensor([[0.7665]]), tensor([[0.7754]]), tensor([[0.7769]]), tensor([[0.7452]])]",17,41
130,gpt-3.5-turbo,Christian Standard Bible ,19,39," Now the earth was formless and empty, darkness covered the surface of the watery depths, and the Spirit of God was hovering over the surface of the waters. 
3 Then God said,","[' Now', ' the', ' earth', ' was', ' form']","['ed', ' and', ' empty', ',', ' darkness', ' was', ' over', ' the', ' surface', ' of', ' the', ' deep', ',', ' and', ' the', ' Spirit', ' of', ' God', ' was', ' hovering', ' over', ' the', ' waters', '.']","['less', ' and', ' empty', ',', ' darkness', ' covered', ' the', ' surface', ' of', ' the', ' wat', 'ery', ' depths', ',', ' and', ' the', ' Spirit', ' of', ' God', ' was', ' hovering', ' over', ' the', ' surface']",0.3333333333333333,"ed and empty, darkness was over the surface of the deep, and the Spirit of God was hovering over the waters.","less and empty, darkness covered the surface of the watery depths, and the Spirit of God was hovering over the surface of the waters. 
3 Then God said,",tensor([[0.9648]]),22,"[tensor([[0.7504]]), tensor([[0.7099]]), tensor([[0.7487]]), tensor([[0.8283]]), tensor([[0.8392]]), tensor([[0.8616]]), tensor([[0.8602]]), tensor([[0.8756]]), tensor([[0.8945]]), tensor([[0.8882]]), tensor([[0.8929]]), tensor([[0.9032]]), tensor([[0.9047]]), tensor([[0.9047]]), tensor([[0.9210]]), tensor([[0.9185]]), tensor([[0.9366]]), tensor([[0.9400]]), tensor([[0.9509]]), tensor([[0.9500]]), tensor([[0.9510]]), tensor([[0.9648]])]",18,46
458,gpt-3.5-turbo,New Living Translation Bible,19,24," and empty, and darkness covered the deep waters. And the Spirit of God was hovering over the surface of the waters.
","[' and', ' empty', ',', ' and', ' darkness', ' covered', ' the']","['face', ' of', ' the', ' deep', '.']","[' deep', ' waters', '.', ' And', ' the']",1.0,face of the deep.," deep waters. And the Spirit of God was hovering over the surface of the waters.
",tensor([[0.8650]]),5,"[tensor([[0.7695]]), tensor([[0.7735]]), tensor([[0.7877]]), tensor([[0.7873]]), tensor([[0.8650]])]",18,29
539,gpt-3.5-turbo,New Living Translation Bible,19,23," and empty, and darkness covered the deep waters. And the Spirit of God was hovering over the surface of the waters","[' and', ' empty', ',', ' and', ' darkness', ' covered']","['the', ' face', ' of', ' the', ' deep', '.']","[' the', ' deep', ' waters', '.', ' And', ' the']",1.0,the face of the deep., the deep waters. And the Spirit of God was hovering over the surface of the waters,tensor([[0.8671]]),6,"[tensor([[0.7536]]), tensor([[0.7999]]), tensor([[0.7876]]), tensor([[0.7974]]), tensor([[0.7929]]), tensor([[0.8671]])]",18,29
483,gpt-3.5-turbo,New Living Translation Bible,25,20," the deep waters. And the Spirit of God was hovering over the surface of the waters.
3 Then","[' the', ' deep', ' waters', '.', ' And', ' the', ' Spirit']","['of', ' God', ' was', ' hovering', ' over', ' the', ' waters', '.']","[' of', ' God', ' was', ' hovering', ' over', ' the', ' surface', ' of']",0.375,of God was hovering over the waters.," of God was hovering over the surface of the waters.
3 Then",tensor([[0.9739]]),8,"[tensor([[0.7365]]), tensor([[0.7849]]), tensor([[0.8363]]), tensor([[0.8538]]), tensor([[0.9215]]), tensor([[0.9293]]), tensor([[0.9368]]), tensor([[0.9739]])]",24,38
962,gpt-3.5-turbo,King James Bible,26,25," was upon the face of the deep. And the Spirit of God moved upon the face of the waters.
3And God said","[' was', ' upon', ' the', ' face', ' of', ' the', ' deep']","[';', ' and', ' the', ' Spirit', ' of', ' God', ' moved', ' upon', ' the', ' face', ' of', ' the', ' waters', '.']","['.', ' And', ' the', ' Spirit', ' of', ' God', ' moved', ' upon', ' the', ' face', ' of', ' the', ' waters', '.\n']",0.2142857142857142,; and the Spirit of God moved upon the face of the waters.,". And the Spirit of God moved upon the face of the waters.
3And God said",tensor([[0.9823]]),14,"[tensor([[0.7320]]), tensor([[0.7906]]), tensor([[0.7993]]), tensor([[0.8013]]), tensor([[0.8509]]), tensor([[0.8625]]), tensor([[0.8745]]), tensor([[0.9243]]), tensor([[0.9257]]), tensor([[0.9308]]), tensor([[0.9424]]), tensor([[0.9500]]), tensor([[0.9504]]), tensor([[0.9823]])]",25,45
266,gpt-3.5-turbo,English Standard Bible,26,26,"2 The earth was bwithout form and void, and darkness was over the face of the deep. And the Spirit of God was","['2', ' The', ' earth', ' was', ' b']","['orn', ' to', ' be', ' enjoyed', ' by', ' all', ',', ' rich', ' or', ' poor', ',', ' educated', ' or', ' ignorant', '.', ' -', ' Helen', ' Keller']","['without', ' form', ' and', ' void', ',', ' and', ' darkness', ' was', ' over', ' the', ' face', ' of', ' the', ' deep', '.', ' And', ' the', ' Spirit']",0.9444444444444444,"orn to be enjoyed by all, rich or poor, educated or ignorant. - Helen Keller","without form and void, and darkness was over the face of the deep. And the Spirit of God was",tensor([[0.8105]]),16,"[tensor([[0.7597]]), tensor([[0.7496]]), tensor([[0.7607]]), tensor([[0.7806]]), tensor([[0.7689]]), tensor([[0.7695]]), tensor([[0.7810]]), tensor([[0.7681]]), tensor([[0.7694]]), tensor([[0.7811]]), tensor([[0.7773]]), tensor([[0.7793]]), tensor([[0.7910]]), tensor([[0.7954]]), tensor([[0.8000]]), tensor([[0.8105]])]",25,47
97,gpt-3.5-turbo,Christian Standard Bible ,28,22," darkness covered the surface of the watery depths, and the Spirit of God was hovering over the surface of the","[' darkness', ' covered', ' the', ' surface', ' of', ' the', ' wat']","['er', '.']","['ery', ' depths']",1.0,er.,"ery depths, and the Spirit of God was hovering over the surface of the",tensor([[0.8122]]),2,"[tensor([[0.7530]]), tensor([[0.8122]])]",27,35
290,gpt-3.5-turbo,English Standard Bible,28,29," earth was bwithout form and void, and darkness was over the face of the deep. And the Spirit of God was hovering over the face of","[' earth', ' was', ' b', 'without', ' form', ' and', ' void']","[',', ' and', ' darkness', ' was', ' over', ' the', ' face', ' of', ' the', ' deep', '.']","[',', ' and', ' darkness', ' was', ' over', ' the', ' face', ' of', ' the', ' deep', '.']",0.0,", and darkness was over the face of the deep.",", and darkness was over the face of the deep. And the Spirit of God was hovering over the face of",tensor([[0.9514]]),11,"[tensor([[0.7424]]), tensor([[0.7977]]), tensor([[0.8109]]), tensor([[0.8721]]), tensor([[0.8992]]), tensor([[0.8921]]), tensor([[0.9198]]), tensor([[0.9330]]), tensor([[0.9389]]), tensor([[0.9405]]), tensor([[0.9514]])]",27,44
63,gpt-3.5-turbo,Christian Standard Bible ,29,28," covered the surface of the watery depths, and the Spirit of God was hovering over the surface of the waters. 
3 Then God said","[' covered', ' the', ' surface', ' of', ' the', ' wat', 'ery', ' depths', ',']","['and', ' the', ' world', ' was', ' plunged', ' into', ' darkness', '.']","[' and', ' the', ' Spirit', ' of', ' God', ' was', ' hovering', ' over']",0.875,and the world was plunged into darkness.," and the Spirit of God was hovering over the surface of the waters. 
3 Then God said",tensor([[0.8110]]),7,"[tensor([[0.7243]]), tensor([[0.7758]]), tensor([[0.7860]]), tensor([[0.7859]]), tensor([[0.8073]]), tensor([[0.8094]]), tensor([[0.8110]]), tensor([[0.7856]])]",28,44
559,gpt-3.5-turbo,New Living Translation Bible,30,30," the Spirit of God was hovering over the surface of the waters.
3 Then God said, “Let there be light,” and there was light.
4","[' the', ' Spirit', ' of', ' God', ' was']","['hover', 'ing', ' over', ' the', ' waters', '.']","[' hovering', ' over', ' the', ' surface', ' of', ' the']",0.8333333333333334,hovering over the waters.," hovering over the surface of the waters.
3 Then God said, “Let there be light,” and there was light.
4",tensor([[0.8682]]),5,"[tensor([[0.7486]]), tensor([[0.8155]]), tensor([[0.8324]]), tensor([[0.8418]]), tensor([[0.8682]])]",29,39
